positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي عکس و فيلم","کيفيت ساخت",ارگونومي,"امکانات و قابليت ها","ارزش در برابر قيمت"
,,"کاش برایان پترسون میومد این نکته رو میگفت که شما قبول کنید . . .
اما بطور خلاصه باید بگم برداشت شما از جمله هایی که خوندید غلط بوده ، و نه خود جملات .
یک مثال ساده براتون میزنم : الآن گوشی های موبایلی در بازار هستن که دیافراگم 1.8 یا 2.8 دارن . در حالی که کل مساحت سنسور و لنزشون و متعلقاتش روی هم ، به اندازه مساحت دیافراگم یک لنز 55-18 در بازترین حالتش ، نیست!
اما واقعاً عدد دیافراگمش 2.8 هست .
چرا؟
چون عدد دیافراگم چیزیه که نسبت به سنسور سنجیده میشه .
لنز G1X روی بدنه ی G1X دیافراگمش 2.0 هست . اما اگر بخوایم با استاندارد 35 بسنجیم ، قطعاً این عدد بزرگتر خواهد بود .
پس این لنز واقعاً دیافراگمش همونیه که در مشخصاتش ذکر شده ، مگر اینکه روی دوربین دیگه ای نصب بشه .
هنوز هم میگم لنز این دوربین بتنهایی 2 تومن می ارزه (از لحاظ کارایی)
درسته که شما با کمی هزینه بیشتر میتونید بدنه D7000 رو بخرید (که قیاس مع الفارق هستش) اما اگر اندازه دوربین و سهولت استفاده رو در نظر نگیریم هم بهرحال شما باید یک لنز برای اون بدنه بخرید ، که بنظرم عادی ترین لنز ممکن برای D7000 لنز 105-18 هستش اونهم با دیافراگم 5.6-3.5 !
من به شما اطمینان میدم اگر شما ""یک عکاس پویا وتنوع طلب"" باشید و بدونید دز چه زمینه ای قرار کار بکنید و نیاز به فواصل کانونی خیلی واید و خیلی تله نداشته باشد ، این دوربین تا سالها جوابگوی شما خواهد بود و میتونید بهترین عکسها رو باهاش بگیرید . اما بشرط اینکه عکاس باشید و تکلیفتون با خودتون روشن باشه . . .",7,0,0,0,0,0,0
,,"بر اساس بررسی کاشناسان دیجی کالا این دوربین با توجه به اینکه طول سنسور ش با 18.7 میلی متر ثابت باقی مانده اما عرض آن با کاهش روبرو شده و به 12.5 رسیده پس با یه حساب سر انگشتی مشخص میشه این دوربین یه دوربین با سنسور 1.5 اینچی نیست بلکه یه دوربین چهار سوم هست چون مساحت سنسورش حدود 9 میلی متر مربع از چهار سوم بزرگتره در حالی که اختلاف این دو سایز سنسور باید 28 میلیمتر مربع باشه یعنی به اندازه یه سنسور 1/2.3 باید اختلافشان باشه و همین کاهش اندازه سنسور قطعا در کراپ فاکتور این مدل با نسل قبلی و در نتیجه عکس نهایی تاثیر میذاره به هر حال اگه اشتباه میکنم لطفا کسانی که مسلط تر و آگاه تر به این مسئله هستند تصحیح کنند چون من موندم با این تغییر کاهش سنسور آیا این مدل بهتره یا نسل قبلیش",0,0,0,0,0,0,0
,,"با سلام خدمت آقا سجاد -استاد عزیزاو نظری که فرمودین کاملا غلطه نظرمن نبود گرچه قبولش دارم اگه متنو درست مطالعه کرده باشین میبینین که این گفته ""برایان پترسون ""یکی از اساتید مسلم عکاسی دنیا ونویسنده پرفروشترین کتابهای عکاسی دنیاست...! مانند کتابهای نورسنجی در عکاسی ودیدخلاقانه درعکاسی که بسیار معروف وپرفروشند وحتم دارم جنابعالی با این اطلاعاتی که دارین این کتابها را میشناسین ! درضمن بنده عین جمله کتاب را نقل کردم وآدرس صفحه انرا ذکر کردم جهت مراجعه علاقمندان. به نظر بنده اگه غیرازاین بود (واقعی نبودن اعداد دیافراگم دوربین G1X درمقایسه با DSLRها) پس با توجه به لنز ارایه شده باید این دوربین قیمتی معادل یک دوربین فول فریم مانند6Dکنون یا610نیکون میداشت...!!!! به نظر بنده هیچگاه یک دوربین با سنسورکوچکتر نمیتونه ازیک دوربین باسنسور بزرگتر بهتر باشه ....!در مورد این دوربین بسیارخوب وبعبارتی انقلابی کنون کمی غلو شده دراین قیمت امکاناتی همچون وای فای ال سی دی باکیفیت وچرخان سنسور بزرگتر پردازشگرجدید وپیشرفته سرعت عکس پیاپی دخیل بوده اند نه فقط کیفیت خروجی عکس ولنز خیلی خوبش که کسی منکر آنها نیست اما باید قبول کرد که تنها با افزودن 200هزارتومن میتوان بهتر ین بدنه دوربین APS-C ساخته شده در دنیارا تا به الان خرید !یعنی نیکون 7100 !!!!!! پس خریدان بعنوان دوربین اول توجیه اقتصادی ندارد اما بعنوان دوربین دوم برای عکاسهای حرفه ای که یک بدنه فول فریم دارد و توانایی خریدشو دارند گزینه مناسبی میتواند باشد چون این دوربین نمیتواند برای یک عکاس پویا وتنوع طلب پاسخگوباشد و خیلی زود بعلت داشتن لنزثابت ضعفهایش وعدم کارایی همه جانبه ان آشکار خواهد شد ! هیچ عکاس باذوقی یک لنز ندارد!",1,1,0,0,0,0,0
,,"در جواب آقای عبدالعظیم فارابی :
جالبه که من هم در مورد این دوربین با یکی از اساتید بنام عکاسی صحبت کردم و ایشون این دوربین رو باتوجه به مشخصاتش تایید کردن!
اولاً عکس رو عکاس میگیره و نه دوربین .
دوماً این دوربین یک کامپکت حرفه ایه (نه یک کامپکت معمولی)
سوماً اندازه سنسور مهمترین مشخصه یک دوربینه که این دوربین با توجه به اندازه سنسور نزدیک به APS-C و مگاپیکسل معقول 14 (تراکم پیکسل تقریباً مشابه سنسور DSLR های کانن) روی کاغذ در این مورد هم مقابل DSLR ها کم نمیاره .
در مورد واقعی نبودن عدد دیافراگم حرف شما کاملاً غلطه . چون عدد دیافراگم هر لنز روی سنسور استاندارد خودش سنجیده میشه . . .
در مورد فاصله کانونی هم اگر بخوایم در مقیاس فول فریم بدستش بیاریم باید در عددی ضرب بشه که برابره با نسبت سنسور به اندازه سنسور 35 (فول فریم) که برای دوربینهای APS-C این عدد 1.6 هست ، یعنی یک لنز 55-18 روی یک دوربین غیر فول فریم درواقع حدود 85-25 هستش و این چیز طبیعی و معمولیه و با توجه به نزدیک بودن اندازه سنسور این دوربین به دوربینهای APS-C این عدد نباید آنچنان تفاوتی داشته باشه . . .
یک مثال برای شما میزنم :
دوربینی داریم بنام Fujifilm X-E1 که سنسوری تقریباً هم اندازه این دوربین داره .
بدنه این دوربین بدون لنز حدود 400 تومن از این دوربین گرونتره .
شخصی رو میشناسم که یک عکاس حرفه ایه و با این دوربین به علاوه یک لنز فیکس 35 عکسهایی میگیره در سطح بین المللی . . .
و این درحالیه که این دوربینش نیمی از از امکانات تسهیل کننده عکاسی G1X markII رو نداره!
پس همه چیز دوربین نیست .
اما G1X MKII نسبت به امکانات فوق العاده و لنز عالی خودش ، ارزش قیمتش رو داره و میتونه یک انتخاب حرفه ای باشه.",2,0,0,0,0,0,0
,,"با سلام خدمت دوستان بنده چندسالی هست که دوربین کانن 600 دی دارم که امسال فروختم وقصد داشتم مجددا دوربین بخرم حقیقتش حسابی عاشق مشخصات وامکاناتش شدم ونظرات ونقدهای دوستان را هم مطالعه کردم وتا یکقدمی خریدش پیش رفتم اما وقتی با چندین نفر از عکاسان واستادان وحتی فروشندگان لوازم عکاسی که بهشون اعتماد داشتم و خودشون هو همین دوربینو برای فروش داشتند حتی یک نفرشون این دوربینو بهم پیشنهاد نداد!!! جالب اینکه همه این خریدو برای من یک گام بلنده رو به عقب در عکاسی میدونستن !! حدود دو هفته پیش نیز در دانشگاه هنر شیراز ورکشاپ نورسنجی ونورپردازی زیرنظر استاد رامین کاکاوند مدرس دانشگاه تهران برگزار گردید که بنده شرکت کردم وتعداد زیادی از عکاسان باسابقه دانشجوی عکاسی آتلیه داران و...شرکت داشتن ونظر هرکسیو خواستم بلادرنگ رد کرد !! ونکته ای هم لازم است خدمت دوستان اشاره کنم درجواب اقایی که فرمودند فقط لنزش دو میلیون می ارزه اینست که مقایسه لنز24-120 یک دوربین کامپکت با یک دوربین slr که قابلیت تعویض لنز داره کاملا اشتباه است!! این درسته که اگه شما بخاین یک لنز 24-120 باf2الی3.5بخرین برای دوربین DSLRباید بالای 4میلیون پول بدین نه دومیلیون اما باید توجه کنین که این Fها دردوربین کامپکت واقعی نیستن!! ودرواقع F2-3.9 انها برابراست با F8-16 دوربین SLR !! رجوع کنید به کتاب نورسنجی درعکاسی نوشته برایان پترسون ترجمه محمدرضا شهبازی صفحه 54-55....(برگرفته از این کتاب: معمولا لنز7-21در دوربینهای لنزثابت معادل لنز زوم 38-155 میباشد لنز9-72 برابر35-280میلی متر میباشد وززمانیکه دوربینتان را روی F2.8تنظیم میکنید معادل F11دریک دوربینSLRمیباشد وF11شما درواقع روی دیافراگم بالای 64 درSLR میباشد..) وبهمین خاطر بنده ترجیح دادم به سمت نیکون و D7100 بروم واین برند را تجربه کنم امیدوارم تونسته باشم درتصمیمتان یاریتان داده باشم تا ازاین هنر زیبای عکاسی بیشترلذت ببرین ....شاد وخندان باشین",3,1,0,0,0,0,0
,,"در مورد لنز بازهم میگم : در عمل باید اثبات بشه ، اما چیزی که هست اینه که فقط لنز این دوربین روی کاغذ 2 تومن می ارزه . . .
من اخیرا در یک نمایشگاه این دوربین رو از نزدیک دیدم و دست گرفتم .
بسیار دوربین خوش دستیه و با وجود 3 رینگ (2 رینگ دور لنز و 1 رینگ در کنار نمایشگر) که میتونید کاربری هرکدوم رو به دلخواه تغییر بدید ، واقعاً دوربین ایده آلی برای عکاسهای جدّیه!
چون در هرلحظه در کمترین زمان ممکن میتونید 3 تنظیم رو بصورت دستی و در کمترین زمان ممکن انجام بدید . ضمن اینکه فوکوس رو هم میتونید لمسی انجام بدید!
تنظیمهایی مثل فوکوس ، سرعت شاتر ، دیافراگم و ایزو در اکثر دوربینهای DSLR در حالت دستی همزمان به این آسونی و سرعت قابل تنظیم نیستن .",3,0,0,0,0,0,0
,,"سلام
ایشون ( مهمان ) درست میگن
لنز های فوق العاده ی carl zeiss هم که تو کیفیت عکساشون شکی نیست ، در بازترین دیافراگم ، شاید خیلی کم ولی کیفیت پایین تری نسبت به دیاف های بسته تر دارند مثلا اگر f/2 باشه و شما روی f/2.5 یا 2.8 بذارید کیفیت تصویر کمی بهتر میشه. الان منظور بنده این نیست که با f/2.0 کیفیت خیلی بده و f/2.8 همون لنز عالی میشه
شاید کم و شاید خیلی کیفیت بره بالا
این موضوع برای لنز کیت های نیکون و کنون تا لنز های fix زایس اثبات شده.
و حالا لنز این دوربین که اگه از لنز های دوربین های DSLR با f?2.0 بدتر نباشه ، بهتر هم نیست ، مسلما کیفیت تصویرش با دیاف بسته تر حتی 1/3step ، کمی بهتر میشه
نباید طرفداری الکی کرد درسته دوربین خوبیه ولی این موضوعی که الان بحث شد در موردش بدون شک برای لنز این دوربین که یک دوربین کامپکت محسوب میشه صدق میکنه و واقعا قیمت بالایی داره",0,2,0,0,0,0,0
,,"در جواب کاربر مهمان :
من دیگه مطمئن شدم شما کامنت میذارید که صرفاً کامنت گذاشته باشید . . . و گرفتن نتیجه براتون مهم نیست!
بحث من از اول سر این بود که G1X mark2 با قیمت بالای نه تنها دوربین گرونی نیست بلکه نسبت به امکاناتش خیلی بصرفه و کاربردیه و میتونه جای یک DSLR متوسط با یک لنز خوب رو پر بکنه . من نظرات و دلایلم رو هم گفتم .
اما شما فقط بحث رو منحرف میکنید و استدلالهای غیر قابل قبول و کلی مثل ""گرفتن بهترین نتیجه از تمام لنزها در یک استاپ دیافراگم بسته تر از بازترین حالت ممکن"" رو پیش میکشید!
یا در مورد EOS M اطلاعات غلط میدید!
جهت اطلاع شما دوربین EOS M2 تقریباً هیچ فرقی با مدل قبلی خودش نداره و بزرگترین فرقش داشتن Wi-Fi هستش و همون لنزهای سابق هم روش نصب میشه . . .",3,0,0,0,0,0,0
,,"باز هم برای آقای سجاد :
- مهمترین مساله در عکاسی ، خود عکاسه ! اینکه چه کسی داره عکس میگیره مهمتر از اینه که چه دوربینی دستشه ! برای همین یک عکاس خوب میتونه از یک دوربین ساده هم عکس مناسبی دربیاره . اما باز هم بین عکسی که همون عکاس با کامپکت میگیره و عکسی که با فول فریم میگیره فرق هست . گاهی از زمین تا آسمون !
- برای انتخاب دوربین هم که باز خودم گفتم این بحثها برای افراد مبتدی یا عکاسهای معمولیه ، وگرنه یک عکاس حرفه ای دقیقا میدونه چی میخواد و برای چه کاری !
- راجع به دیافراگم هم که مجددا نظر من رو به خودم برگردوندین . گفتم و باز هم میگم که لنز f2 برتری واضحی نسبت به لنز f3.5 و حتی f2.8 داره . اما چون شما روی f2 تاکید کرده بودی من اینجوری حدس زدم که شاید از طرفدارهای عکاسی خیابونی هستین و چون الان دوربینهای کامپکت پیشرفته ای وجود داره که روی اونها لنز f1.8 نصب شده ، گفتم گرفتن دوربینی با لنز بازتر میتونه کیفیت تصویر بهتری در f2 به شما بده .
- دلیل اینکه در ژاپن EOS M-2 توزیع شد این بود که مراحل رفع عیب EOS M اونقدر طولانی و زیاد شد که شرکت تصمیم گرفت به جای وقت تلف کردن و جواب دادن به مشتریها ، نسخه جدیدی ارائه بده و چون فروش اصلی نسخه اول در ژاپن بود ، نسخه دوم هم فقط در همونجا توزیع شد . دلیل همون فروش هم بیشتر امکان استفاده از لنزهای اصلی کانن روی این دوربین بود که باعث شد خیلیها اون رو فورا بخرن . بیشتر ، علاقمندهای پر و پا قرص کانن . اینکه دو لنز جدیدتر هم براش تولید شد برای راضی نگه داشتن طرفدارهای وفادار کانن بود نه چیز دیگه ای .",1,2,0,0,0,0,0
,,"در مورد تراکم پیکسل ، یک اصل کلیه!
وگرنه 1200D با 7D باید یک کیفیت داشته باشن . چون اندازه سنسور و مگاپیکسلشون یکیه .
در مورد EOS m میتونم قبول کنم ورود کانن به رده بدون آینه ها شکست خورد ، اما مدل EOS m مدل شکست خورده ای نیست . چون ویژگیها و طرفداران خاص خودش رو داره . برای اثبات این ادعا هم میتونم شما رو به ساخت 2 لنز جدید برای این مدل اونهم بعد از استقبال از این مدل ارجاع بدم (250-55 و 22-11) و یا ارائه مدل تکامل یافته تر این مدل به نام EOS m2 در ژاپن (نمیخواین بگین که یک مدل شکست خورده ، توسط کانن تکمیل شد؟)
مورد ابعاد هم هنوز رو حرفم هستم و معتقدم ابعاد اصلاً اهمیتی نداره بلکه برای مقایسه اندازه سنسور و امکانات حرفه ای مهمه ، و اینکه یک عکاس صرفاً چون حرفه ایه میره دنبال فلان رده ، یا چون از فلان رده استفاده میکنه آماتور هستش قابل قبول نیست ، باید بگم من خودم با دوربین کامپکت به چندین جشنواره عکاسی راه پیدا کردم و حتی در نمایشگاههای گروهی عکس شرکت کردم و با کامپکت تمرکز بیشتری رو سوژه دام .
فردی رو هم میشناسم در سطح اول عکاسی کشور (در حد تدریس و نوشتن کتاب عکاسی) فعالیت میکنه ، اما عمده کارشون با کامپکت هستش!
در مورد دیافراگم هم اگر حرف شما رو دربست قبول بکنم (که البته در واقع نمیکنم) باید بگم که طبق نظر شما f2.0 در G1X mk2 کاربردی نیست و در واقع یک استاپ بسته ترش ، یعنی f2.8 کاربردیه!
و این هیچ منافاتی با برتر بودن لنز این مدل نسبت به مدل قبلی یا هر دوربین دیگه ای با دیاف بسته تر نداره ، چون اونها هم باید بهترین نتیجه رو در یک استاپ بسته تر از بازترین حالت ممکن بدن! (یعنی بازم شد همون)",2,0,0,0,0,0,0
,,"آقای سجاد :
راجع به تراکم پیکسلی که کاملا واضحه نسبت مناسب بین اندازه سنسور و رزولوشن اون باید رعایت بشه . اینکه مثلا میان و روی یک دوربین کامپکت یا سوپر زوم با سنسور کوچیک ، 20 مگا پیکسل رزولوشن تعریف میکنن ، بیشتر یکجور بازاریابی برای خریدارهاییه که حرفه ای نیستن و فکر میکنن هرقدر رزولوشن دوربین بالاتر باشه ، کیفیت عکس هم بالاتر میره . شاید برای این سنسورهای کوچیک ، نهایتا 10 یا 12 مگا پیکسل ، حد بهینه رزولوشن باشه . برای دورینهای با سنسور یک اینچ ، چهار سوم ، APS-C و فول فریم ، رزولوشن بالاتر استفاده میشه و این منطقیه و احتیاجی به بحث هم نداره . اما بحث اینه که یک سنسور بزرگتر با رزولوشن متناسب با خودش ، مثلا APS-C با 16 مگا پیکسل ، کیفیت تصویر بالاتری داره نسبت به یک سنسور کوچکتر با رزولوشن مناسب همون سنسور ، مثلا چهار سوم با 12 یا 14 مگا پیکسل . و این فقط محدود به کیفیت عکس نمیشه بلکه مزایای متعددی داره .
بحث راجع به EOS M هم واقعا تکراریه و فکر میکنم توقف تولیدش بعد از ساخته شدن فقط یک نمونه از اون ، نشون دهنده میزان موفقیت کانن در ساخت دوربین های بی آینه باشه . دوربین هایی که فکر میکنم بازار چند سال آینده دوربین های حرفه ای رو به طور کامل قبضه میکنن .
اینکه گفتم باید دوربین کامپکت با دوربین بدون آینه مقایسه بشه ، به دلیل ابعاد اونهاست و اینکه امروزه این مساله خیلی مهم شده و عملا همینجوریه که خیلیها بین سوپر زوم و dslr شک میکنن و خیلیها هم بین کامپکت و بی آینه . عکاس معمولی میره سراغ سوپر زوم و عکاس حرفه ای میره سراغ dslr . عکاس معمولی میره سراغ کامپکت ، عکاس حرفه ای میره سراغ بی آینه . اتفاقا امروزه این نوع انتخاب خیلی رایج شده . و ناگفته پیداست که فقط افراد غیر حرفه ای میرن سراغ این بحث ، وگرنه یک حرفه ای که مسلما فرق بین سوپر زوم با dslr که روش لنز زوم نصب شده رو میفهمه !!!
دیگه اینکه اگر شما با بهترین لنزهای پرایم دنیا هم کار کنین ، بازترین دیافراگم اونها ، هرگز بهترین کیفیت عکس رو به شما نمیده و همیشه در شرایطی که نور منطقی برای استفاده از دیافراگم بسته تر وجود داشته باشه ، شما مجبور میشین برین سراغ اون دیافراگم . من با بهترین لنزهای پرایم هم این تجربه رو داشتم وای به حال این لنزهای بی کیفیتی که امروز به اسم لنز حرفه ای در ایران فروخته میشه . اینکه وقتی دیافراگم باز استفاده میکنین ، میتونین از سرعت بالاتر شاتر استفاده کنین هم که فکر میکنم دیگه بچه های مدرسه ای هم بلد باشن . اما در شرایطی که نور خیلی کم داشته باشین یا بخواین مثلا از بوکه کامل استفاده کنین یا خیلی فاکتورهای دیگه ، اونوقت این دیافراگم باز ، کاربرد پیدا میکنه . ولی اینجا یک نکته مهم وجود داره . باز هم شما در شرایط خاص از بازترین دیافراگم به یک یا دو دیافراگم بسته تر پناه میبرین تا کیفیت بهتری بگیرین . یعنی چی ؟ این رو دقیقا توضیح میدم چون دیدم خیلیها درست با این موضوع کنار نمیان :
اگر من بخوام با دیافراگم f2 عکس بگیرم که خیلی هم شایعه ، میرم لنز f1.4 و یا نهایتا f1.8 میگیرم و اکثر عکسها رو با f2 میگیرم ! به این خاطر که عکاسی روی دیافراگم f2 و با لنزی که f1.4 بوده ، در نود درصد موارد ، نتیجه بهتری داره تا عکاسی با f2 روی لنز f2 . اون چیزی هم گفتم منظورم همین مساله بود وگرنه واضحه که لنز f2 نسبت به لنز f3.5 برتری کاملی داره .",3,1,0,0,0,0,0
,,"f/2.0 تا f/3.9 عالیه !
ولی viewfinder نداره !
پس فقط یه دوربین کاملا خانوادگی میشه و برای کارهای حرفه ای G1X هم به خاطر اندازه ی بزرگترش و هم داشتن viewfinder بهتره. البته اندازه از نظر من بزرگتر باشه بهتره",1,1,0,0,0,0,0
,,"خیلی خلاصه در جواب کاربر مهمان :
در مورد تراکم پیکسل روی سنسور باید بگم گرچه کمتر بهش اشاره میشه و گرچه شما رو یاد بررسی صفحه نمایش گجت ها میندازه ، اما یک واقعیت و فاکتور مهمه . برای هر پیکسلی که یک دوربین ثبت میکنه ، یک نقطه روی سنسور در نظر گرفته شده . که هرچقدر این نسبت (مگاپیکسل به اندازه سنسور) کمتر باشه ، عکس با کیفیت تره . برای مثال دوربینهای APS-C کانن معمولاً زیر 20 مگاپیکسل هستن ، در حالی که بسیاری از کامپکتهای موجود با سنسوری بسیار بسیار کوچکتر ، مگاپیکسل بالاتری دارن (تراکم پیکسل سنسور بالاتری دارن)
G1X هم گرچه سنسورش برای مثال از RX100 بزرگتره ، اما مگاپیکسلش پایین تره! این یعنی تراکم پیکسل کمتر روی سنسور .
در مورد EOS M هم باید بگم واقعاً دوربین خوبیه .
برای مثال گرچه فوکوس کندی داره ، اما فوکوسش بی صداست . قابلیت نصب میکروفن داره و از همه مهمتر اینکه با خرید یک قطعه ارزان قیمت میشه هر لنزی از خانواده کانن رو روش نصب کرد واز تمام امکاناتش بهره برد . از لحاظ اندازه سنسور و کیفیت عکسها هم در رده قیمتی و هم در رده هم سایزهای خودش بی نظیره . البته باتوجه به اینکه تنها محصول کانن در رده بدون آینه ها بود ، نتونست موفق باشه .
در مورد مقایسه DSLR ها و G1X : اگه قرار باشه G1X بخاطر ظاهرش با DSLR ها مقایسه نشه ، پس سوپرزومها هم باید بخاطر ظاهر غلط اندازشون با DSLR ها مقایسه بشن . که کار بیهوده ایه . . .
در مورد دیافراگم هم f2.0 باید بگم اگر یکبار بایک دوربین حرفه ای یا نیمه حرفه ای کار کرده باشید ، باید بدونید که به شما این امکان رو میده در ایزوهای پایین تر از عمق میدان فوکوس کمتر و سرعت شاتر بالاتر بهرمند بشید و این یعنی سرعت بیشتر در عکاسی و نویز کمتر در عکاسها . این کم چیزیه؟",3,0,0,0,0,0,0
,,"اینهمه پول واسه کامپکت؟ با این پول یه DSLR سطح مبتدی با یه لنز همه کاره می شه گرفت. در مورد صحبت دوستی که گفته بود ""سرعت شاتر از 1/4000 ثانیه تا 60 ثانیه"" و اینکه 60 ثانیه رو هیچ دوربینی نداره علتش اینه که به جاش حالت Bulb دارن که می تونین باهاش مدت زمان خیلی بیشتری شاتر رو باز نگهدارید.",2,1,0,0,0,0,0
,,"حداقل سرعت شاتر 60 ثانیه (که دوبرابر بسیاری از DSLR هاست) ، از موارد بسیار حرفه ایه که بدون نصب فیلتر ND ، بجز در موارد خاص کاربردی نیست!
و این خودش گویای حرفه ای بودن امکانات این دوربینه . . .",1,0,0,0,0,0,0
,,"عاشق این تیکشم : "" سرعت شاتر از 1/4000 ثانیه تا 60 ثانیه "" !!!
60 ثانیههه!!! رو دوربین دیگه ای همچین کمینه سرعت شاتری ندیدم حداقل تا رنج 4-5 میلیون حال میده تو شب باهاش از اتوبان عکس بگیری :)",1,0,0,0,0,0,0
,,"به نظر من اگر کسی میخواد کامپکت حرفه ای بگیره ، باید دوربینی بگیره با لنزی که فاصله کانونی ثابت داشته باشه . چون زوم پنج برابر چندان فایده ای برای تصاویر دور نداره و عملا نمیتونه با یک سوپر زوم رقابت کنه . پس هرکی زوم میخواد ، بره سراغ سوپر زوم حرفه ای . هرکی هم نمیخواد و میاد سراغ کامپکت حرفه ای ، قید زوم کم رو بزنه و لنز بدون زوم بگیره . اینجوری لااقل کیفیت تصاویرش به دوربینهای حرفه ای نزدیکتر میشه . من که شخصا Fujifilm X100T رو ترجیح میدم و منتظرم ببینم با چه قیمتی میاد",0,1,0,0,0,0,0
,,"جناب آقای سجاد عزیز ، چون حرفهای شما صحیح و حرفه ای بود ، اینها رو میگم . اولا EOS M شکست خورد ، نه اینکه موفق نباشه ! اینکه یک دوربین کانن بعد از چند سال تلاش و کپی برداری از دست شرکتهای دیگه ، با اینهمه ایراد فنی بیاد بیرون و حتی نتونه یک سوژه ساده رو با سرعت مناسب پیدا کنه و روش قفل کنه ، یک شکست تمام عیاره . مساله این نیست که کانن این دوربین رو رها کرد چون رتبه اول بازار بی آینه ها رو به دست نیاورد ، بلکه کانن مجبور شد قید دوربین های بی آینه رو بزنه چون دوربین خودش ، رفت در رتبه آخر تمام دوربین های هم رده ! ثانیا استدلالی که راجع به تراکم پیکسلی یکسان در دو سایز سنسور کرده بودین صحیح نیست . مگه راجع به صفحه نمایش با ابعاد و رزولوشن متفاوت بحث میکنیم ؟ ابعاد سنسور در خیلی از موارد تاثیر تعیین کننده داره که دیگه اونقدر توی این سایت گفته شده که تکراری میشه . نکته آخر هم اینه که هیچ کس یک دوربین کامپکت پیشرفته رو با یک dslr مقایسه نمیکنه ! چون ابعاد و وزن اونها تفاوت زیادی داره . برای مقایسه باید این دوربین G1X Mark 2 رو با دوربین های بی آینه مقایسه کنین که طاهرشون به هم شبیه تره . هرچند حرف شما در مورد قیمت لنز کاملا صحیحه ( به عنوان مثال قیمت یک لنز پرایم فوجی سری X ، بین دو تا سه میلیون تومنه که واقعا سنگینه ) اما باید ببینین که کیفیت تصاویر ملاک انتخاب شماست یا مسایل دیگه . در شرایط عادی و برای کاربر متعارف ، یک کامپکت پیشرفته بهتر جواب میده . اما نه برای کسی که که کیفیت بالاتری از تصاویر میخواد و میره سراغ سنسورهای بزرگتر و لنزهای حرفه ای تر . این رو هم اضافه کنم که متاسفانه حتی در لنزهای پرایم سریع هم شما نمیتونین با بازترین دیافراگم به بهترین کیفیت تصویر برسین و مجبور میشین از دیافراگم بسته تر استفاده کنین . حالا اینکه f2 در این دوربین کامپکت ، واقعا چه جوابی به شما بده ، نمیدونم",2,0,0,0,0,0,0
,,"دوستان!
EOS m شکست نخورد . . . بلکه موفق نبود!!!
بنظر میرسه کانن شرکتیه که هدف گذاریش د هر رده از دوربینهاش موفقیت بی چون و چراست .
برای مثال :
در رده فول فریم و تصویربرداری : 5D mark III حرف اول کل بازار رو میزنه .
در رده APS-C : دوربین 7D mark II حرف اول رو میزنه
اما در رده بدون آینه EOS M نتونست حرف اول رو بزنه . گرچه با توجه به قیمت و امکاناتش هنوز حرف های زیادی برای گفتن داره!
در رده کامپکت هم قرار بر اینه که G1X حرف اول بازار رو بزنه ، که با توجه به ساخت ورژن دومش ، یعنی G1X mark II بنظر میرسه این مدل موفق بوده .
این دوربین سنسورش از APS-C کوچکتره ، اما تراکم پیکسل روی سنسور تقریباً برابر با اونه . این یعنی همون کیفیت در ابعاد کوچکتر!
اما بنظرم برگ برنده این دوربین ، لنز اونه .
لنزی با فاصله کانونی گسترده و در عین حال سریع!
که اگر بخواهید مشابه اون رو روی ارزون ترین DSLR هم نصب کنید ، تقریباً هم قیمت خود اون دوربین باید پول بدید . . .
با پولی که برای این دوربین با لنز 120-24 و F2.0-3.9 میدید ، فوق فوقش میتونید 700D بخرید ، اونهم با لنز بسیار مبتدی 55-18 و F3.5-5.6
انتخاب با شماست!
بهترین کامپکت بازار با یک لنز عالی، یا یک DSLR متوسط با یک لنز مبتدی؟",1,0,0,0,0,0,0
,,"یکی از دوستان گفته بودن که تحقیقات نشون داده که سنسور کوچکتر هماهنگی بیشتری با چشم انسان داره . ممکنه این حرف صحیح باشه اما مسلما کیفیت عکسی که گرفته میشه نسبت مستقیم با اندازه سنسور داره ! یعنی سنسور بزرگتر ، مسلما و مطمئنا و قطعا تصویر بهتری به شما میده !!! اینکه چه سنسوری به ابعاد چشم انسان نزدیکتره که دلیل نمیشه کیفیت عکسش هم بالاتر باشه ! اگر قرار باشه شما اینجوری فکر کنی همیشه باید از لنز تقریبا 50mm ( full frame ) یا 30mm ( apsc ) استفاده کنی و هیچوقت هم سراغ لنزهای سوپر واید ، واید ، تله ، و ... نری !!! چون زاویه دید اونها با زاویه دید طبیعی چشم فرق داره !!! این رو هم باید بدونین که هرقدر سایز سنسور کوچکتر باشه ، نویز تصاویر بیشتر میشه . یعنی یک سنسور معمولی با ابعادی که شما اشاره کردین ، با کوچکترین تغییری در نور محیط و شرایط عکاسی ، اونقدر نویز میده که اصلا نمیشه از اون تصویر استفاده کرد ! اما یک دوربین فول فریم توی همون شرایط ، عکس واقعی با کیفیت بالا به شما میده . این رو همیشه یادتون باشه :
تحت هر شرایطی ، سنسور بزرگتر با رزولوشن متناسب با همون سنسور ، بهترین کیفیت تصویر رو به شما میده !!!!!",3,0,0,0,0,0,0
