positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي عکس و فيلم","کيفيت ساخت",ارگونومي,"امکانات و قابليت ها","ارزش در برابر قيمت"
,,"نظر مخالف همیشه هست . و متاسفانه اکثر کسانی که خریداران کالا را با نظر مخالفشون سردرگم میکنند حتی کالای مورد نظر را ** پشت ویترین ** هم ندیدن چه برسه با اون کار کرده باشن و نقص و یا کم و کاستی هایی مشاهده کرده باشن . اونها فقط بواسطه مشخصات فنی که سایتها درج میکنند نسبت به کالا پیش داوری میکنند و خیلی با تاکید و هیجان زیاد آن را به باد انتقاد میگیرن . این اصلا درست نیست .",6,0,0,0,0,0,0
,,"من خریدم کیفیت عکس و فیلمش خوبه نمیدونم این همه نظر مخالف چیه",3,0,5,5,5,5,5
,,"الان بقیه سازنده ها روی دوربینهای APS-C خودشون ، رزولوشن 16M یا بالاتر معرفی میکنن ، اونوقت سونی روی سنسوری که اندازش فقط به درد موبایل میخوره ، 21M معرفی میکنه !!! یعنی حتی ایزوهای پایین این دوربین هم نویز وحشتناکی پیدا میکنن ، وای به حال نور کم و شرایط خاص !",0,0,3,4,5,3,2
,,"سلام من امروز این دوربینو از کردستان خریدم با گارانتیه 6 ماهه همه چیزش خوبه.لرزشگیر فیلمبرداریش در حد تعریف نیست من با این دوربین موزیک ویدیو درست میکنم وخروجیه خیلی خو بی هم میگیرم حرف نداره قیمت خیلی مناسب.",0,0,0,0,0,0,0
,,"من این دوربین خریدم و هیچ مشکلی کیفیتی ندارد زومش برای حیات وحش عالیه ودر شب کم نویز تر نسبت به دوربین های دیکه همردیف خودشه این دورببین مناسب کسایی که به زوم بالا نیاز دارن و پوله کمی دارند خوبه ولی اگه زوم دوربین مهم نباشه من دوربین 700d کانن بهتر می دونم قیمت این دوربین فقط اندازه یه لنز زوم برای دوربین های که قابلیت تعویز لنز داره پس قیمتش زیاد گرون نیست",2,0,5,5,5,5,5
,,"اخه کی اینو میخره خوب یه نگا به نیکون 5200 بیاندازید ! یه نگا یه کنون 650 یا 600 بیاندازید تازه ارزونتره ! هرچند من خودم 6 سال پیش H9 سونی گرفتم هنوزم پشیمونم ! اما با اون پول اون موقع نمیشد DSLR گرفت !!!!!
کسی که اینو میخره نیازشو یه دوربین جیبی هم مرتفع میکنه اون دوستی که میگه واسه مجالس خانگی ! توی مجالس خانگی زوووم 50 برابر به چه کار میاد ؟ پیشنهاد میکنم حتما ویدیوی دیجی کالا رو مبنی بر اینکه چه دوربینی بخریم رو ببینید بعد تصمیم با شماست !
منم قبلا مثل شما فکر میکردم اما دیجی کالا کاملا آگاهم کرد مخصوصا اینکه دیجی کالا روی دوربین فوق العاده تخصصی و مسئولانه عمل میکنه و فقط دنبال فروش بالا نیست",2,0,0,0,0,0,0
,,"من تو کلاس عکاسی دیدم یکی از بچه ها این دوربین رو خریده ، واقعاً ناراحت شدم!
در قابلیتها و کیفیت این دوربین و لنزش شکی نیست . خصوصاً زوم عالیش . . اما برخلاف ظاهرش شدیداً دوربین مبتدی هست برای عکاسی جدی . بزرگترین عیبش هم سنسور تصویر 1/2.3 اینچی هست که الآن دیگه رو موبایلها نسب میشه . اگر عکاسی براتون جدی هستش با این قیمت حداقل 10 انتخاب فوق العاده DSLR دارید . . .",3,0,0,0,0,0,0
,,"باز هم یه دوربین از سونی با کلی امکانات و مگاپیکسل بالاتر از حد تصور نمیدونم تا کی می خوان ادامه بدن این سنسور که اگه یک مقدار عکاسی دیجیتال کرده باشید از 6 سال پیش تا کنون در همه دوربین های سوپر زوم اون زمان یعنی DSLR ها با همین سایز استفاده میشده مانند canon s5 هیچ تغییری نکرده و بیشتر از 10 تا 12 مگاپیکسل جواب نمیده و بالاتر در فیلمبرداری و عکس مخصوصا نور کم کلی نویز میندازه
به نظر من برای عکاسی باید دوربینی گرفت که عکس خوب بندازه نه فیلم برداری، نه اینکه فیلمبرداری مهم نباشه، مهم هست لکن اصل عکسه زوم بالا به درد فیلم برداری میخوره و بس برای عکاسی با زوم بالا چون امکان استفاده از فلاش وجود نداره نیاز به نور کافی است که فقط در نور روز تعمین میشه و بعد نیاز به لنز مناسب است که فقط slr ها از عهده اون بر میان اگر کسی دنبال فیلم برداری با زوم بالا باشه باید دنبال دوربینهای فیلم برداری بره که زوم بهتری هم دارند و برای این کار ساخته شده اند توجه کنین چون دوربینها دیجیتال شدند این به عنوان یک امکان اضافه شد چون قابلیت انرا داشتند
کلا با اندازه این سنسور تنها دوربین مناسب و واقعا با کیفیت و امکانات مناسب عکسبرداری که به درد یک عکاس بخوره من canon sx50hs و حیف و صد حیف که ال سی دیش ضعیفه از نظر پیکسل و تا حالا اونرو ارتقا نداده و الا بهترین دوربین از همه نظره قیمت،ارگونومی،زوم بالا و مگاپیکسل مناسب سنسور ، جای مناسب کلیدها ،وزن کم حجم مناسب تو این رده دوربینها و همچنین لنز بسیار خوب و شاید بهتر از لنز این دوربین سونی چون ندارم و تست نکردم ابته من sx50 را ندارم ولی تست کردم",0,0,0,0,0,0,0
,,"سلام قابل توجه دوستانی که براشون مهمه این دوربین ساخت کجاست باید بگم این دوربین ساخت چین هست . بنده خودم hx200v رو دارم که ژاپنی هست و طبق تحقیقاتی که کردم متوجه شدم دوربین سونی مدل hx200v و مدل های دیگه مثل hx20v و RX100 (سری اول) یکی از اخرین مدل های دوربین سونی بودند که در زاپن ساخته شد .هرچند دوربین های جدید سونی مانند hx300 و hx400v ساخت چین هستند ولی از لحاظ کیفیت ساخت هیچ چیز کم ندارند کسانی که مدل hx300 رو دارند با نگاه کردن به زیر لیبل زیر دستگاه کنار عبارت made in china چهار حرف SDPW نوشته شده که مخفف عبارت SONY DIGITAL PRODUCTION WUXI هست یعنی کارخونه ای که درچین هم اکنون در حال ساخت دوربین هاس سونی هست درحالی که رو لیبل مدل hx200v بعد از MADE IN JAPAN عبارت SKD نوشته شده که مخفف : S EMCS KOHDA TEC. JAPAN میباشد خلاصه خواستم بگه که طبق تحقیقاتم هیچ دوربین عکاسی یا فیلم برداری سونی از 2013 به بعد رو پیدا نکردم که ساخت ژاپن باشه ( حتی محصولاتی که برای بازار خود ژاپن ساخته شدند).",3,0,0,0,0,0,0
,,"سلام دوستان

یک مورد در این دوربین ها هست که اونم سایز خیلی کوچیک سنسور هست!
یه dslr ارزون قیمت که 1200~1300 قیمت داره سنسورش 10~12 برابر بزرگتر از اینه.
این باعث میشه در عکاسی حتی در نور خورشید هم سطح خیلی بالایی از نویز رو داشته باشید.
این مشکل در عکاسی در نور چراغ و داخل اتاق شدیدا تشدید میشه و حتی استفاده از فلاش هم مشکل رو حل نمیکنه...

دلیل استفاده از سنسور کوچیک هم همین زوم بالاشه!
روی یک لنز ثابت، اگه از سنسور بزرگتری استفاده بشه تصویر واید تر میشه و این بکار سوپر زوم ها نمیاد و به همین دلیل بجای تقویت لنز، سنسور رو کوچیک میکنن.

بعنوان کسی که هم سوپر زوم hx200V و hx300 استفاده کردم و هم DSLR CANON 1100D و DSLR NIKON D7000 پیشنهاد زیر رو میدم:
بجای این دوربین، یه Canon eos 1100D بگیرید با حدود قیمت 1190 و یه لنز Canon EF-S 55-250mm f/4.0-5.6 IS II با حدود قیمت 500 تومن
هم نیاز به زوم شما برطرف میشه (زومی حدود 14 برابر برای هر عکاسی کافی هست! البته اگه نخواهید از خونه مردم عکس بگیرید (-; )
کیفیت عکس و فیلم برداریش هم قابل مقایسه نیست با این سوپر زوم ها...

*قیمت هایی که دادم از همین دیجیکالا بود.
**رزلوشن فیلم برداری HX400 درسته فول اچدی هست، ولی سطح نویز شدیدا بالاست. و در مقابل 1100D با کیفیت اچ دی فیلم برداری میکنه ولی سطح نویز خیلی پایینی داره و شفافیت تصویر خیلی خیلی بیشتره...",8,0,1,4,4,3,1
,,"سلام با احترام به نظر دوستان جهت عدم مقایسه slr وسوپر زوم
نظر شخصی من اینکه در کل همشون دوربین عکاسین و دوربین عکاسی باید اول عکس درست درمون بگیره بعد به فکر زوم کردن خیلی زیاد باشیم .
حس خیلی بدی داره دوربینی با این جثه برداری دستت که از گوشی مویایل هم تو شرایط نوری کم ضعیفتر عمل کنه این مگاپیکسل تو این سنسور کوچیک یعنی فاجعه .
ای کاش این دوربینا را از 10مگاپیکسل پایینتر میساختن اونوقت میشد دوربین عکاسی خوب، دلیلشو نمیدونم چرا روی مگاپیکسل مانور میدن ،نهایت مگاپیکسلی که واسه چاپ یه عکس 30*40نیازه زیر 10 مگاپیکسله.
البته نباید بی انصافی کرد ونگفت که این لنز 25-1250با f2.8خودش به تنهایی ارزش این همه پولو داره اونم برند زایس المان.
دوستان برید سایت هایی که تو شرایط کاملا مشابه از دوربینها نمونه عکس میزارنوببینید اونوقت تفاوت اس ال ار هارا با سوپر زوم ها رو می ببینید.",2,0,0,5,5,5,0
,,"دوستان عزیز توجه داشته باشید ک این یک دوربین سوپر زوم هست، نه DSLR ، پس مقایسه این 2 کلاس اشتباست!!
شما با این دوربین هم عکس های فوق العاده با کیفیت دارین و هم فیلم برداری FULL HD، ک یه دوربین DSLR این قابلیت رو ب شما ارائه نمیده..
همچنین در حین فیلم برداری زوم بالا هم دارید ک تمام نیازهای شما رو تو مجالس خانگی برطرف میکنه با توجه ب این قیمت..
نکته ای ک این وسط کمی نگران کنندست اینه ک آیا این مدل هم مانند مدل قبلی HX300 ساخت چین هست یا نه!!!!
من خودم یه دوربین فیلمبرداری سونی دارم ک ساخت خود ژاپن هست، و نیز مدل HX300 که 100% اش ساخت چین هست
و تمام دلنگرانی ام بابت تاریخ انقضای زود هنگام XH300 چینی هست..
پیروز باشید..",1,0,0,0,0,0,0
,,"سلام دوستان اگه دنبال کیفیتی بیشتر از گوشی موبایلتون هستید بهتر سراغ این نوع دوربینها نرین خودم تجربه کردم اگه دنبال زومش هستین لنزهای جدیدی طراحی کردن که به موبایل وصل میشه در کل اگه علاقه مند به عکاسی هستید به فکر slr باشید.",0,0,0,5,5,5,0
,,"در جواب مجید یادآور و همه دوستانی که این دوربینو با dslr مقایسه میکنن باید بگم که این دوربین سوپر زوم هست نه dslr که با هم مقایسه میکنید.
دوما نیازی نیست حتما عکساشو با dslr مقایسه کنید .همینکه سایز سنسورشو با dslr مقایسه کنید میفهمید که کیفیت عکس dslr بالاتره.
این دوربین مثل یه دوربین معمولی هست که یه لنز فوق العاده روش سوار شده و کاربردهای خاص داره و شما اول باید ببینید در چه حوزه ای میخوایید عکاسی کنید و چه انتظاراتی دارید بعد برید سراغ دوربین مناسب.مثل این میمونه که یه ماشین فرمول1 ببرید تو بیابون بعد با یه ماشین شاسی بلند off road مقایسه کنید. ندیده معلومه که تو بیابون ماشین فرمول1 در کمترین مسافت کم میاره. اما تو پیست مسابقه با ماشین شاسی بلند off road مسابقه بده 27 دور ازش جلو میوفته.
شما تو طبیعت اگه بخوایید از یه حیوان زیبا عکاسی کنید مسلما نمیتونید تا چند صد متر بهش نزدیک بشید و در این حالت dslr به هیچ دردی نمیخوره چون از فاصله چند صد متری سوژه قرار دارید مگه اینه یه لنز چند میلیونی روش سوار کنید که قیمت همچین لنزهایی از دو میلیون بالاتره(به این دو میلیون قیمت خود دوربین dslr و سختی حمل ونقل در کوه و طبیعت رو هم اضافه کنید.)حتی در حوزه شهری هم همینه. هزاران سوژه عکاسی هست بعضی نزدیک بعضی دور.شما تو مسابقه فوتبال عکاسای دور زمینو نگاه کنید که برای عکاسی از بازیکنا که نهایتا در فاصله 120 متری هستن برای زوم کردن چه لنزهایی روی دوربین dslr خودشون سوار کردن.
حالا یه نفر هست از سوژه نزدیک میخواد عکاسی کنه بدون هیچ حرف و سخنی کیفیت عکس dslr بالاتره.
ولی در حوزه فیلمبرداری کیفیت فیلم های این دوربینو میتونید با dslr ها مقایسه کنید چون واقعا کیفیت فیلمبرداری بالایی داره.
کیفییت فیلمبرداری این دوربین از خیلی dslr ها بالاتره . چه از سوژه نزدیک چه از سوژه دور و در حالت زوم.
حالا اگه بخوایید از سوژه های نزدیک عکاسی کنید خب مسلما کیفیت عکس و کارایی dslr بالاتره.
اول نیازتونو بدونید بعد طبق نیازتون دوربین بگیرید.
این یک دوربین سوپر زوم هست با زوم عالی که کیفیت عکسها خوبه و کیفیت فیلمبرداری عالیه و نه یه dslr.
پس لطف کنید اینو که یه سوپر زوم با سنسور 1/2.3 اینچ هست رو با یه dslr که سنسور15.6 × 23.4 میلی‌متر داره و در عوض زوم نداره مقایسه نکنید.",21,1,5,5,5,4,4
,,"دوستان عزیز سلام
اولا خواهش میکنم اگه از این دوربین استفاده نکردید نظر ندید ...چون ممکنه دوستان به اشتباه بیافتند...
دوما : این دوربین رو گرفتم ....
فقط در یک جمله میگم ...واقعا در مقایسه با dslr های معمولی مثل 1100 کانن ویا 3100 نیکون واقعا افتضاحه.....
هرکسی هم که میگه نه ... یه دونه عکس بزاره تا بقیه قضاوت کنند...(کافیه فقط یه خورده عکس رو بزرگ کنی تا متوجه عمق فاجعه بشی..
با تشکر.",5,0,2,1,2,5,1
,,"دوستانی که می فرمایند به این قیمت نمی ارزد!
در ابتدا باید ببینید برای چه هدفی می خواهید بخرید!
شما یک دوربین سوپرزووم می خرید با فوکال بالا نه یک دوربین با لنز کیت 18-55
اینجاست که هدف مشخص می شود.
مسلما کسی از این دوربین انتظار DSLR نداره همانطور که یک DSLR با این هزینه توانایی های این دوربین را نخواهد داشت!
در ضمن استفاده از سنسور بزرگتر هم باعث بزرگتر شدن اندازه لنز خواهد شد. که قیمت بسیار بالا خواهد رفت!
به نظرم تمام این موارد بررسی شده و تصمیم گیری ها درست بوده!
خود من قصد خریدش رو دارم. چون در کنار دوربین اصلیم نیاز به یک لنز زووم بالا دارم. اما از آنجا که توان پرداخت هزینه های بالای 7 میلیون رو ندارم این دوربین بهترین گزینه برای من است.",5,0,4,5,5,4,3
,,"باسلام و تشکر از دیجی کالا که اولین سایت داخلی است که این مدل را معرفی کرده.
سونی همیشه دوست دارد همه امکاناتش را در یک محصول جای دهد، که از نظر من عالیست.
این مدل تفاوت چندانی با HX300v و یا حتی HX200v ندارد یا بهتره بگویم مدل کاملتر و ارتقا یافته ی همان هاست.
دقت حسگرش 21.1 مگاپیکسل است و بزرگنمایی اپتیکال که مثل HX300v هست اما بزرگنمایی دیجیتالش 200 برابر شده است یعنی بی نظیره، که در HX200v فقط 2 برابر بود باضافه ی کفشک فلش که در مدل های قبلی وجود نداشت و جزء ایرادات آنها به حساب می آمد.
باید دید که آیا می توان این مدل را مثل 200v مستقیما به برق وصل نمود و همزمان از دوربین استفاده نمود که در مجالس چندین ساعته بسیار کاربردی است یا نه مثل HX300v این کارایی را نخواهد داشت.
این خانواده از دوربین های سونی در کیفیت فیلم برداری فوقالعاده بوده و به جرات می توان گفت که در رنج خود بی همتا هستند به همین دلیل این ها صرفا دوربین های عکاسی به حساب نمی آیند.
در ضمن با این زوم بالا که کیفیت عکاسی خیلی خوبی هم دارد فاصله برای شما معنی نخواهد داشت ، یعنی به راحتی می توانید از چاله های سطح کره ماه عکس یا فیلم بگیرید من خودم بارها این کار را بدون سه پایه و براحتی انجام داده ام و در طبیعت مخصوصا زمانی که نمی توانید به مقصد مورد نظر (جانوران وحشی، مناظر دور و ....) به هر دلیلی نزدیک شوید بسیار کاربردیست.
در دست گیری این مدل مانند 2 مدل قبلی بسیار راحت و لذتبخش می باشد و ارگونومی ساخت بسیار جذاب و زیبایی دارند. درضمن به دلیل حساسیت سونی روی این خانواده ، دو مدل قبلی ساخت کشور ژاپن بودند و احتمالا در این مدل هم صدق کند که خیال خریدار از هر بابت راحت می شود .
جی پی اس و قطب نما ندارد که زیاد هم مهم نیست یعنی زیاد کارایی ندارند و به هیچ وجه جزء معایب به حساب نمی آیند.اگر می خواهید برای مدت طولانی یعنی حد اقل3 یا 4 سال از آن استفاده کنید به عنوان یکی از دارندگان محصولات همین خانواده سونی باید بگویم نتیجه همه تحقیقاتتون آخر به همین خانواده و همین مدل بر خواهد گشت.
همه ی چیزای خوب را این دوربین دارد و یک انتخاب مطمئن خواهد بود.
روزگار خوش",9,0,5,5,5,5,4
,,"اصلا نمیارزه با پول این میشه یک dlsr خرید و کیت لنز معمولی.
من نمیدونم سونی چجوری حاظر شده با این سایز سنسور کوچک رزولوشن تصویر 21 مگاپیکسلی ارائه بده؟ تو این سایز سنسور نهایت رزولوشنی که جزئیات رو بدون نویز اضافه به تصویر بکشه 8 مگاپیکسله و من یقین دارم این دوربین نویز خواهد داشت",5,1,3,3,2,2,1
,,"سلام
توی سوپر زومها بی نظیره
فقط قیمتش بالاست
کیفیت عکسهاش ازبقیه سوپر زوم ها بهتر و شارپ تره.میتونید توی سایتهای خارجی مقایسه اینو با canon sx50 ببینید.
اما کیفیت فیلمبرداریش بی نظیره. با فاصله زیاد از بقیه سوپر زومها بهتره. حتی توی زوم های بالا. سونی کلا کیفیت فیلمش بهتره.
در مورد فرمت غیر فشرده Raw هم به نظر نمیاد با این سنسور کوچیک که توی سوپر زومها هست به کار بیاد.
محدوده دیافراگم و نبود عکاسی پانوراما هم که توی canon sx50 نقطه ضعف بود این محصول پوشش داده",6,0,5,5,5,4,4
,,"در شرایط فعلی با این قیمت اصلا ارزش خرید نداره با این پولا میشه dslr هایی مثل canon700d ، nikon d3300 و... گرفت که یه سروگردن بالاتر از این دوربینن.تنها چیز شاخ این دوربین لنزشه .",10,0,3,3,3,2,0
,,"من تو کلاس عکاسی دیدم یکی از بچه ها این دوربین رو خریده ، واقعاً ناراحت شدم!
در قابلیتها و کیفیت این دوربین و لنزش شکی نیست . خصوصاً زوم عالیش . . اما برخلاف ظاهرش شدیداً دوربین مبتدی هست برای عکاسی جدی . بزرگترین عیبش هم سنسور تصویر 1/2.3 اینچی هست که الآن دیگه رو موبایلها نسب میشه . اگر عکاسی براتون جدی هستش با این قیمت حداقل 10 انتخاب فوق العاده DSLR دارید . . .",3,0,0,0,0,0,0
,,"باز هم یه دوربین از سونی با کلی امکانات و مگاپیکسل بالاتر از حد تصور نمیدونم تا کی می خوان ادامه بدن این سنسور که اگه یک مقدار عکاسی دیجیتال کرده باشید از 6 سال پیش تا کنون در همه دوربین های سوپر زوم اون زمان یعنی DSLR ها با همین سایز استفاده میشده مانند canon s5 هیچ تغییری نکرده و بیشتر از 10 تا 12 مگاپیکسل جواب نمیده و بالاتر در فیلمبرداری و عکس مخصوصا نور کم کلی نویز میندازه
به نظر من برای عکاسی باید دوربینی گرفت که عکس خوب بندازه نه فیلم برداری، نه اینکه فیلمبرداری مهم نباشه، مهم هست لکن اصل عکسه زوم بالا به درد فیلم برداری میخوره و بس برای عکاسی با زوم بالا چون امکان استفاده از فلاش وجود نداره نیاز به نور کافی است که فقط در نور روز تعمین میشه و بعد نیاز به لنز مناسب است که فقط slr ها از عهده اون بر میان اگر کسی دنبال فیلم برداری با زوم بالا باشه باید دنبال دوربینهای فیلم برداری بره که زوم بهتری هم دارند و برای این کار ساخته شده اند توجه کنین چون دوربینها دیجیتال شدند این به عنوان یک امکان اضافه شد چون قابلیت انرا داشتند
کلا با اندازه این سنسور تنها دوربین مناسب و واقعا با کیفیت و امکانات مناسب عکسبرداری که به درد یک عکاس بخوره من canon sx50hs و حیف و صد حیف که ال سی دیش ضعیفه از نظر پیکسل و تا حالا اونرو ارتقا نداده و الا بهترین دوربین از همه نظره قیمت،ارگونومی،زوم بالا و مگاپیکسل مناسب سنسور ، جای مناسب کلیدها ،وزن کم حجم مناسب تو این رده دوربینها و همچنین لنز بسیار خوب و شاید بهتر از لنز این دوربین سونی چون ندارم و تست نکردم ابته من sx50 را ندارم ولی تست کردم",0,0,0,0,0,0,0
,,"سلام قابل توجه دوستانی که براشون مهمه این دوربین ساخت کجاست باید بگم این دوربین ساخت چین هست . بنده خودم hx200v رو دارم که ژاپنی هست و طبق تحقیقاتی که کردم متوجه شدم دوربین سونی مدل hx200v و مدل های دیگه مثل hx20v و RX100 (سری اول) یکی از اخرین مدل های دوربین سونی بودند که در زاپن ساخته شد .هرچند دوربین های جدید سونی مانند hx300 و hx400v ساخت چین هستند ولی از لحاظ کیفیت ساخت هیچ چیز کم ندارند کسانی که مدل hx300 رو دارند با نگاه کردن به زیر لیبل زیر دستگاه کنار عبارت made in china چهار حرف SDPW نوشته شده که مخفف عبارت SONY DIGITAL PRODUCTION WUXI هست یعنی کارخونه ای که درچین هم اکنون در حال ساخت دوربین هاس سونی هست درحالی که رو لیبل مدل hx200v بعد از MADE IN JAPAN عبارت SKD نوشته شده که مخفف : S EMCS KOHDA TEC. JAPAN میباشد خلاصه خواستم بگه که طبق تحقیقاتم هیچ دوربین عکاسی یا فیلم برداری سونی از 2013 به بعد رو پیدا نکردم که ساخت ژاپن باشه ( حتی محصولاتی که برای بازار خود ژاپن ساخته شدند).",3,0,0,0,0,0,0
,,"سلام دوستان

یک مورد در این دوربین ها هست که اونم سایز خیلی کوچیک سنسور هست!
یه dslr ارزون قیمت که 1200~1300 قیمت داره سنسورش 10~12 برابر بزرگتر از اینه.
این باعث میشه در عکاسی حتی در نور خورشید هم سطح خیلی بالایی از نویز رو داشته باشید.
این مشکل در عکاسی در نور چراغ و داخل اتاق شدیدا تشدید میشه و حتی استفاده از فلاش هم مشکل رو حل نمیکنه...

دلیل استفاده از سنسور کوچیک هم همین زوم بالاشه!
روی یک لنز ثابت، اگه از سنسور بزرگتری استفاده بشه تصویر واید تر میشه و این بکار سوپر زوم ها نمیاد و به همین دلیل بجای تقویت لنز، سنسور رو کوچیک میکنن.

بعنوان کسی که هم سوپر زوم hx200V و hx300 استفاده کردم و هم DSLR CANON 1100D و DSLR NIKON D7000 پیشنهاد زیر رو میدم:
بجای این دوربین، یه Canon eos 1100D بگیرید با حدود قیمت 1190 و یه لنز Canon EF-S 55-250mm f/4.0-5.6 IS II با حدود قیمت 500 تومن
هم نیاز به زوم شما برطرف میشه (زومی حدود 14 برابر برای هر عکاسی کافی هست! البته اگه نخواهید از خونه مردم عکس بگیرید (-; )
کیفیت عکس و فیلم برداریش هم قابل مقایسه نیست با این سوپر زوم ها...

*قیمت هایی که دادم از همین دیجیکالا بود.
**رزلوشن فیلم برداری HX400 درسته فول اچدی هست، ولی سطح نویز شدیدا بالاست. و در مقابل 1100D با کیفیت اچ دی فیلم برداری میکنه ولی سطح نویز خیلی پایینی داره و شفافیت تصویر خیلی خیلی بیشتره...",8,0,1,4,4,3,1
,,"سلام با احترام به نظر دوستان جهت عدم مقایسه slr وسوپر زوم
نظر شخصی من اینکه در کل همشون دوربین عکاسین و دوربین عکاسی باید اول عکس درست درمون بگیره بعد به فکر زوم کردن خیلی زیاد باشیم .
حس خیلی بدی داره دوربینی با این جثه برداری دستت که از گوشی مویایل هم تو شرایط نوری کم ضعیفتر عمل کنه این مگاپیکسل تو این سنسور کوچیک یعنی فاجعه .
ای کاش این دوربینا را از 10مگاپیکسل پایینتر میساختن اونوقت میشد دوربین عکاسی خوب، دلیلشو نمیدونم چرا روی مگاپیکسل مانور میدن ،نهایت مگاپیکسلی که واسه چاپ یه عکس 30*40نیازه زیر 10 مگاپیکسله.
البته نباید بی انصافی کرد ونگفت که این لنز 25-1250با f2.8خودش به تنهایی ارزش این همه پولو داره اونم برند زایس المان.
دوستان برید سایت هایی که تو شرایط کاملا مشابه از دوربینها نمونه عکس میزارنوببینید اونوقت تفاوت اس ال ار هارا با سوپر زوم ها رو می ببینید.",2,0,0,5,5,5,0
,,"دوستان عزیز توجه داشته باشید ک این یک دوربین سوپر زوم هست، نه DSLR ، پس مقایسه این 2 کلاس اشتباست!!
شما با این دوربین هم عکس های فوق العاده با کیفیت دارین و هم فیلم برداری FULL HD، ک یه دوربین DSLR این قابلیت رو ب شما ارائه نمیده..
همچنین در حین فیلم برداری زوم بالا هم دارید ک تمام نیازهای شما رو تو مجالس خانگی برطرف میکنه با توجه ب این قیمت..
نکته ای ک این وسط کمی نگران کنندست اینه ک آیا این مدل هم مانند مدل قبلی HX300 ساخت چین هست یا نه!!!!
من خودم یه دوربین فیلمبرداری سونی دارم ک ساخت خود ژاپن هست، و نیز مدل HX300 که 100% اش ساخت چین هست
و تمام دلنگرانی ام بابت تاریخ انقضای زود هنگام XH300 چینی هست..
پیروز باشید..",1,0,0,0,0,0,0
,,"سلام دوستان اگه دنبال کیفیتی بیشتر از گوشی موبایلتون هستید بهتر سراغ این نوع دوربینها نرین خودم تجربه کردم اگه دنبال زومش هستین لنزهای جدیدی طراحی کردن که به موبایل وصل میشه در کل اگه علاقه مند به عکاسی هستید به فکر slr باشید.",0,0,0,5,5,5,0
,,"در جواب مجید یادآور و همه دوستانی که این دوربینو با dslr مقایسه میکنن باید بگم که این دوربین سوپر زوم هست نه dslr که با هم مقایسه میکنید.
دوما نیازی نیست حتما عکساشو با dslr مقایسه کنید .همینکه سایز سنسورشو با dslr مقایسه کنید میفهمید که کیفیت عکس dslr بالاتره.
این دوربین مثل یه دوربین معمولی هست که یه لنز فوق العاده روش سوار شده و کاربردهای خاص داره و شما اول باید ببینید در چه حوزه ای میخوایید عکاسی کنید و چه انتظاراتی دارید بعد برید سراغ دوربین مناسب.مثل این میمونه که یه ماشین فرمول1 ببرید تو بیابون بعد با یه ماشین شاسی بلند off road مقایسه کنید. ندیده معلومه که تو بیابون ماشین فرمول1 در کمترین مسافت کم میاره. اما تو پیست مسابقه با ماشین شاسی بلند off road مسابقه بده 27 دور ازش جلو میوفته.
شما تو طبیعت اگه بخوایید از یه حیوان زیبا عکاسی کنید مسلما نمیتونید تا چند صد متر بهش نزدیک بشید و در این حالت dslr به هیچ دردی نمیخوره چون از فاصله چند صد متری سوژه قرار دارید مگه اینه یه لنز چند میلیونی روش سوار کنید که قیمت همچین لنزهایی از دو میلیون بالاتره(به این دو میلیون قیمت خود دوربین dslr و سختی حمل ونقل در کوه و طبیعت رو هم اضافه کنید.)حتی در حوزه شهری هم همینه. هزاران سوژه عکاسی هست بعضی نزدیک بعضی دور.شما تو مسابقه فوتبال عکاسای دور زمینو نگاه کنید که برای عکاسی از بازیکنا که نهایتا در فاصله 120 متری هستن برای زوم کردن چه لنزهایی روی دوربین dslr خودشون سوار کردن.
حالا یه نفر هست از سوژه نزدیک میخواد عکاسی کنه بدون هیچ حرف و سخنی کیفیت عکس dslr بالاتره.
ولی در حوزه فیلمبرداری کیفیت فیلم های این دوربینو میتونید با dslr ها مقایسه کنید چون واقعا کیفیت فیلمبرداری بالایی داره.
کیفییت فیلمبرداری این دوربین از خیلی dslr ها بالاتره . چه از سوژه نزدیک چه از سوژه دور و در حالت زوم.
حالا اگه بخوایید از سوژه های نزدیک عکاسی کنید خب مسلما کیفیت عکس و کارایی dslr بالاتره.
اول نیازتونو بدونید بعد طبق نیازتون دوربین بگیرید.
این یک دوربین سوپر زوم هست با زوم عالی که کیفیت عکسها خوبه و کیفیت فیلمبرداری عالیه و نه یه dslr.
پس لطف کنید اینو که یه سوپر زوم با سنسور 1/2.3 اینچ هست رو با یه dslr که سنسور15.6 × 23.4 میلی‌متر داره و در عوض زوم نداره مقایسه نکنید.",21,1,5,5,5,4,4
,,"دوستان عزیز سلام
اولا خواهش میکنم اگه از این دوربین استفاده نکردید نظر ندید ...چون ممکنه دوستان به اشتباه بیافتند...
دوما : این دوربین رو گرفتم ....
فقط در یک جمله میگم ...واقعا در مقایسه با dslr های معمولی مثل 1100 کانن ویا 3100 نیکون واقعا افتضاحه.....
هرکسی هم که میگه نه ... یه دونه عکس بزاره تا بقیه قضاوت کنند...(کافیه فقط یه خورده عکس رو بزرگ کنی تا متوجه عمق فاجعه بشی..
با تشکر.",5,0,2,1,2,5,1
