positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي عکس و فيلم","کيفيت ساخت",ارگونومي,"امکانات و قابليت ها","ارزش در برابر قيمت"
,,"سلام اگه میشه جواب منو بدید
بین نیکون D5300با لنز 18-140 و کانن 700D با لنز 18-135 کدوم بهتره ؟",2,0,3,3,3,3,3
,,"سلام من بین نیکون 5300 d با لنز 18-55 ولنز 18-140 موندم
آیا این دوربین بدرد عکاسی از آسمان میخوره یا نه؟
برای عکاسی در شب چطوره؟
اگه بدرد نمیخوره چه دوربینی را پیشنهاد میکنید؟
تفاوت بین کنون 700 وکنون 650 با نیکون 5300 چیه ؟
دوستان که تجربه دارید خواهشا جواب بدید گیج شدم وقصد خرید فوری دارم. علاقه شدید به عکاسی حرفه ای دارم",1,0,0,0,0,0,0
,,"لطفا موجودش کنین تا از سایتهای دیگه خرید نکنیم",1,0,0,0,0,0,0
,,"چرا موجود نمیشه",3,0,0,0,0,0,0
,,"پس کی موجودش میکنید؟",3,0,0,0,0,0,0
,,"من عکاسی رو برای دل خودم میخوام و عکاس حرفه ای نیستم. این هم اولین دوربینی هست که میخوام بخرم. لطفا راهنمایی کنید که 3200 بگیرم یا 5300. البته خودم فکر میکنم وای فای مفید باشه که فقط 5300 داره.
درضمن کاربرد جی پی اس چیه ؟ و بودنش چه محاسنی داره
در مورد لنز هم 18-55 بگیرم یا 18-140.
ممنون از راهنمایی دوستان",2,0,0,0,0,0,0
,,"من سه روز پیش خواستم بخرم , یهو ناموجود شد. لطفا بیارید تا مجبور نشم از بیرون تهیه کنم. این اولین خرید من از دیجی کالا خواهد بود. ممنون",1,0,0,0,0,0,0
,,"در جواب الناز خانوم باید بگم منم این مشکلو داشتم و هیچیک از استورها برای ایران اجازه دانلود نمیدادن. راه حلش اینه که تو اینترنت wmu 1.4.2 رو سرچ کنید و نرم افزارش رو دانلود و بعد رو گوشیتون نصب کنید. موفق باشید",3,0,0,0,0,0,0
,,"لطفا موجودش کنید در طرح شگفت انگیز قرار بدین ...",1,0,5,5,5,5,5
,,"سلام .من این دوربین رو خریدم و خیلیم از کیفیتش راضیم.
فقط یه سوال دارم برنامه wmu رو نمیتونم نصب کنم رو گوشیم. بازار و پلی استور برنامه رو ندارن. از ایران اپس هم دانلود میکنم اجرا نمیشه.
کسی هست منو راهنمایی کنه؟",1,1,0,0,0,0,0
,,"سلام به دوستان عزیز
من چون زمان خرید دوربین و ملحقاتش خیلی سردرگم و گیج شده بودم وظیفه ام دونستم تجربه خودم رو در اختیار دوستان بذارم امیدوارم بدردتون بخوره
"" من دوربین D5300 نیکون با لنز 18-140 خریدم از نظر کیفیت و امکانتش بنظرم عالیه و منو بعد از چند ماه تحقیق راضی کرده و از d700 و خیلی از دوربینهای دیگه بهتره.بعد از اینکه دوربین بدستم رسید اقدام به خرید کیف و سه پایه کردم و سه روز پیش بدستم رسید
- کیف Benro Cool Walker Z30 Camera Bag رو سفارش داده بودم که قیمتش 160 هزارتومنه .دوربین 5300 با لنز 140 براحتی داخلش جا میشه بهمراه ملحقات اون شامل شارژر و کابلهای دوربین.فک میکنم اگه یه لنز 55-18 هم داشته باشید داخلش جا بشه البته من فقط 18-140 رو دارم.یه کاور ضد باران بهمراه یه بند هم داره .از نظر ظاهری هم شیک و زیباست و البته ضربه گیره و داخلش هم نرم و خوبه.
- یه سه پایه Vanguard Espod CX 233AP هم خریدم که تحمل 5300 با لنز 18-140 رو داره . ارتفاع در حالت باز شدن کامل پایه حدود 160 سانت میرسه که البته اگه میله وسطش رو هم تنظیم کنید ارتفاعش به حدود 190 سانت میرسه که خیلی برام جالب بود.یه کیف که البته شبیه کیسه بیشتر میمونه هم همراهش هست.فکر نمیکردم وقتی بدستم برسه خیلی سه پایه برام کارایی داشته باشه ولی حالا که ازش استفاده میکنم کار کردن باهاش برام جالب و راضی کننده است.
امیدوارم مطالبم بدرد دوستان محترم خورده باشه",8,0,0,0,0,0,0
,,"چه قدر زود به زود ناموجود میشه",0,0,5,5,5,5,5
,,"چه کیفی براش مناسبه",3,0,5,5,5,5,5
,,"کدوم یکی از کیف های دوربین که توی سایتتون هست سایز این دوربین میشه و جنس خوبی داره ؟
مثلا از بین این مدل ها کدوم سایزش میشه ؟Benro Ranger Z20 و Benro Ranger Z30 و Benro Ranger Z40 یا اگه مدل خاص دیگه ای و با کیفت خوب هست معرفی بکنید که همه رو با هم بخرم",2,0,0,0,0,0,0
,,"سلام میشه راهنمایی کنید تا چه حد میشه از این لنز برای عکاسی پرتره استفاده کرد ؟",1,0,0,0,0,0,0
,,"لطفا موجود بشه دیجی کالا",1,0,0,0,0,0,0
,,"سلام
باتشکر فراوان از مهمان که راهنمایی خوبی کرد.
اما تا اومدم بخرم تموم شده بود
اگه امکان داره هر چه سریع تر دوباره با قیمت خوب موجود بکنید. حتما می خرم فقط سریع موجود بکنید. ممنون",2,0,0,0,0,0,0
,,"در پاسخ آقای صرامی
""دوستان کسی اطلاع داره این دوربین با لنز 18-105 هم موجود هست یا خیر ؟
قبلا با لنز 18-55 و 18-140 دیده بودم شک کردم که نکنه لنز رو توی ایران عوض کرده باشن می خواستم بدونم این مدل دوربین با لنز 18-105 هم موجود هست؟""
- خیر.. این دوربین فقط با کیت های 18-55 و 18-140 موجود هست. 18-140 رو میشود به نوعی نسخه ی کاملتر شده ی همون 18-105 دونست (به نظر شخص بنده).
شرکت نیکون روی دوربین های سری جدیدش این لنز رو جایگزین 18-105 کرد.
""یه سوال دیگه که داشتم اینه که لنز 18-55 vr2 داره که یه لرزشگیر هست و لنز های دیگه مثل 18-140 ظاهرا ندارن !!!! این نکته مهمی هست ؟
و کلا کدوم یکی از این سه تا لنز رو پیشنهاد میدین ؟""
-لنز 18-140 نیز لرزشگیر داره ولی نسخه VR. لرزش گیر VR2 که نیکون روی لنز هایی مثل 18-55 از اون استفاده کرده در واقع نسل دوم همون لرزش گیری هست که روی لنز هایی مثل 18-140 وجود داره.
لرزش گیر موضوعی نیست ک بخواد توی تصمیم گیریتون مشکلی به وجود بیاره. اگر بودجه کافی دارید به هیچ وجه در خرید این دوربین با کیت لنز 18-140 شک نکنید.",3,0,5,4,4,4,4
,,"سلام
دوستان کسی اطلاع داره این دوربین با لنز 18-105 هم موجود هست یا خیر ؟
قبلا با لنز 18-55 و 18-140 دیده بودم شک کردم که نکنه لنز رو توی ایران عوض کرده باشن می خواستم بدونم این مدل دوربین با لنز 18-105 هم موجود هست؟
یه سوال دیگه که داشتم اینه که لنز 18-55 vr2 داره که یه لرزشگیر هست و لنز های دیگه مثل 18-140 ظاهرا ندارن !!!! این نکته مهمی هست ؟
و کلا کدوم یکی از این سه تا لنز رو پیشنهاد میدین ؟",0,0,0,0,0,0,0
,,"قابل توجه دوستان عزیز ، تمامی دوربین های شرکت نیکون ( به جز دوربین های فول فریم ) ساخت کشور تایلند هستش. ولی این دلیل بر بی کیفیت بودن دوربین نیست. چون دوربین های تولیدی همه با استاندارد های شرکت نیکون تولید میشه. اگر قصد خرید دوربین کراپ دار از این برند رو دارید بدونید که این دوربین ها فقط ""ساخت تایلند"" دارد و در کشور دیگری تولید نمیشود.",2,0,5,4,4,4,4
,,"سلام
این دوربین ساخت کجا هست ؟ ساخت کره هم داشته ؟
می خواستم بخرمش چرا قیمت این دوربین اینقدر بالا رفت ؟",1,0,0,0,0,0,0
,,"سلام من 26ام که پنجشنبه بوده سفارش دادم ،دیجی کالا جمعه تحویل پست دادن ولی تا امروز که یکشنبه است هنوز بدستم نرسیده .با پیگیری که از سایت پست کردم فکر نکنم تا دو روز دیگه هم تحویلم بدن. امیدوارم دوربین مشکلی نداشته باشه.از دیجی کالا هم ممنونم که سرعت عمل بالایی در ارسال داشته واقعا عالی عمل کرده
ضمنا خیلی هم مشتاقم زودتر دستم",0,0,0,0,0,0,0
,,"مثل این که تعدادش کم بود دیروز گرفتم امروز ناموجود شد منو فارسی داره پیکسلس واقعیه برای فیلمبرداری هم عالیه ولی با تجهیزات دیگه",1,1,5,5,5,5,5
,,"من که سفارش دادم بعد از کار کردن نظرمو میزارم شنبه برام میارنش",1,1,5,5,5,5,5
,,"بابا اومدیم بخریم تو یک ساعت ناموجود شد .
دیجی جون تعداد بیشتر بیار",3,0,5,5,5,5,5
,,"پیشنهاد ویزه لطفا",4,0,0,0,0,0,0
,,"سلام من نیکون ی5300 با لنز 18-140 گرفتم خیلی رلضیم از 5500 که تازه امده بهتره",5,0,0,0,0,0,0
,,"دوستان عزیز توجه کنن که اگه میخواین این دوربین زودتر موجود بشه و قصد خریدش رو دارید، باید قسمت ( به من اطلاع بده ) رو فعال کنید، چون سیستم سفارش و موجود کردن دیجی کالا به این صورته که وقتی تعداد درخواستها در این قسمت به حد معینی برسه، این کالا رو موجود میکنن!",16,0,5,4,4,4,5
,,"درود بر دوستان، لطفا دوستانی که آگاهی دارند راهنمایی کنند که برای گزینه عکاسی ماکرو و عکاسی از طبیعت تو این رنج قیمت کدوم دوربین بهتره، بویژه حالت ماکرو.
سپاسگزارم",3,0,0,0,0,0,0
,,"حالا که من تصمیم گرفتم اینو بخرم تموم شده .خواهشا موجودش کنید.اگه موجودش میکنید لایک کنید",5,0,0,0,0,0,0
,,"لطفا موجود کنید و پیشنهاد ویژه
ممنون",4,0,0,0,0,0,0
,,"لطفا موجودش کنید با قیمت کمتر نسبت به قبل",4,0,0,0,0,0,0
,,"من واقعا بین این مدل و Canon EOS 700D kit 18-35 mm IS STM موندم کدوم بخرم...کسی میتونه کمکم کنه؟",3,0,0,0,0,0,0
,,"تو رو خدا زود موجودش کنید خیلی محتاجم",5,0,0,0,0,0,0
,,"تو رو خدا سریع موجودش کنید خیلی ضروریه ...... عاشقشم.
ممنون",6,0,0,0,0,0,0
,,"با سلام
دوست عزیر اقای بنیامین بخشنده
لنزی که شما باید برای عکس ماکرو استفاده کنید لنز ماکرو هستش، این لنزی که روی این دوربین هستش برای عکاسی ماکرو نیست! ولی اگه بخواین از همین لنز استفاده کنید می تونید یه رینگ بخرید. با استفاده از رینگ معکوس می تونید از لنز دوربین خود به عنوان لنز ماکرو استفاده کنید. این وسیله به شما کمک می کنه تا از اشیا کوچک عکاسی کنید. قیمتشم زیاد نیست.",1,0,0,0,0,0,0
,,"سلام
دوست عزیر آقای علیرضا فهیمی
بله تعداد پیکسل هایی که شما می فرمایید به صورت عددی درست است اما تاثیر لنز بر مگاپیکسل چیست؟ و چرا من میگم لنز بی کیفیت باعت کاهش کیفیت عکس و یا به عبارتی افت پیکسل های عکس میشه؟؟!
تصور کنید با یک لنز یکسان تعداد پیکسل های سنسور را افزایش بدیم، چه اتفاقی می افته؟ لنز نمی تونه برای هر پیکسل اطلاعات متمایزی را وارد سنسور کنه و این یعنی پیکسل های کنار هم، همرنگ می شن در نهایت چیزی که شما میبینید، عکس مثلا 24 مگا پیکسلی است که در واقع از 9 میلیون رنگ دانه ی مجزا تشکیل شده. در مورد این سیستم هم به همین صورته، هر چه قدر لنز بهتری بر روی دوربین قرار بدید بیشتر میتونید از ظرفیت اون دوربین استفاده کنید. اگر از لنز 18-55 استفاده کنید در بهترین حالت نور تنها می تونید عکسی با کیفیت واقعی 9 مگاپیکسل داشته باشید و یا اگر از لنز 18-140 استفاده کنید در بهترین حالت نور می تونید عکسی با کیفیت 11 مگاپیکسل داشته باشید.
ولی اگر از لنز 18-35 سیگما استفاده کنید میتونید عکسی با کیفیت 18 مگاپیکسل داشته باشید!
این اطلاعات رو می تونید تو سایت dxomark چک کنید.
دیجی جان خواهشا با نوشتن اسم یه سایت کل کامنت بنده رو رد نکن. ممنون.",3,0,0,0,0,0,0
,,"دوستان با این لنز هیچجوره نمیشه از اجسام نزدیک عکس گرفت؟ من هرچی تلاش کردم نتونستم. پس حالت ماکرو دوربین به هیچ دردمون نمیخوره که. اگه کسی میدونه راهنماییم کنه. ناامید شدم از خریدم!",0,0,0,0,0,0,0
,,"دمت گرم دیجی کالا حال دادی اساسی! دوستان من این دوربین رو خریدم یه هدفون جنیوس هم هدیه فرستادن برام! البته فکر میکردم نیکون باید ژاپنی باشه ولی ساخت تایلند هستش! ظاهرا"" که کیفیتش عالیه",0,0,0,0,0,0,0
,,"با سلام خدمت دوستان
بنده رشته ام معماری هست و به دلیل نیاز به یک دوربین خوب ، تحقیقاتی جهت خرید کردم. حدود پولی که دارم خیلی زیاد نیست و تمام پولی هست که می خوام خرج کنم.
بخاطر رشته ام نیاز دارم که جزئیات و دیتیل های خوبی از بناها و ساختمان ها بگیرم و این اولویت داره برام تا عکاسی از منظره و پرتره. بین دو شرکت کنون D700 با لنز 18/135 و D5300 نیکون و D5500 نیکون با لنز 18/140 ، حقیقتا سخت هست برای من تصمیم گرفتن که کدوم بهتره چون بنده حرفه ای نیستم در این زمینه اما نیاز دارم تا راهنمایی حرفه ای ها رو در مقایسه بین این مدل ها رو بدانم.
هر کسی نظر خاص خودش و تجربه شخصی خودش رو بیان میکنه و گاها با تعصب روی برند خاصی این موضوع رو میگه. خواهش میکنم بدون تعصب خاصی و از روی واقعیت هایی که دوربین ها دارن ، راهنمایی لازم رو به بنده بگین تا بین خوب و خوب تر یکی رو انتخاب کنم.
با تشکر و سپاس فراوان",2,1,0,0,0,0,0
,,"من 28 مرداد ماه بالاخره خریدمش هم لنز هم بدنه تایلندی هستش.",0,0,5,4,4,5,5
,,"لطفا پیشنهاد ویژه بزارید بخریم .",5,0,0,0,0,0,0
,,"یکی از ضعف های دیجی کالا یا از سیاست هاش اینه که در اکثر کالاها کشور سازنده رو معرفی نمی کنه. در هر صورت این مسئله خیلی مهمیه...",13,0,0,0,0,0,0
,,"با سلام و خسته نباشید خدمت دوستان
آقای محمد رضا پرمون
تا اونجا که بنده اطلاع دارم تعداد پیکسل ها ارتباطی با لنز نداره و مرتبط با سنسور میشه (البته با لنز مرتبط با سنسور منظورم هست که تو این دوربین سنسور aps_c هست و ماونت لنز هم dx که مشکلی نداره ) و از نمونه عکس خود این سایت هم که با 18-55 هست میتونید بفهمید ;
عکس رو دانلود کنید و داخل details عکس برید میبینید که سایز عکس 6000*4000 هست که با مشخصات دوربین مطابقت داره",0,0,0,0,0,0,0
,,"سلام دوستان این دوربین ها که خودشون کیت لنز همراشونه لنزشون قابل تعویض هست یا خیر؟ اگه قابل تعویض باشه که خوبه و بعدا"" میشه لنز رو تغییر بدیم",0,0,0,0,0,0,0
,,"ممنون از دیجی کالا،به خاطر کیفیت و احترام به حقوق مصرف کننده",0,0,0,0,0,0,0
,,"سلام دیجی کالا
لطفا قیمت این دوربین رو یکم پایین تر بیارین لطفا ما هم بخریم
فقط یکم
در جواب دوستامون بگم
برای استفاده از وای‌فای این دوربین اول باید برنامه مورد نظر رو از رو گوشی هوشمندشون نصب کنند و بعد متصل شن. خیلی کاری نداره.
بعدشم خب معلومه که این لنز، یک لنز حرفه‌ای نیست
فقط یک لنز همه کاره هست که شارپنس معمولی رو ارائه می‌ده. البته چون کیت لنزه، اگر حساب کنید، قیمتش خیلی براتون ارزون در می‌یاد.",1,0,5,4,4,5,5
,,"سلام برا استفاده از وای فای اگه گوشی اندرویدی دارین برنامه نیکون رو دانلود کنید و نصب کنید بعد از تنظیمات دوربین وای فای رو فعال کنید سپس وای فای گوشیرو فعال کرده و اسم دوربینتونو انتخاب کنید تا به وای فای دوربین متصل بشه بعدش میتونید با برنامه نیکون عکس بگیرید و یا عکساتونو به گوشی منتقل کنید",1,0,0,0,0,0,0
,,"سلام دوستان من ده روز پیش این دوربین روخریدم از همه چیزش راضی هستم اما طرز استفاده از وای فایش(wi-fi) رو بلد نیستم...لطفا اگه کسی بلده راهنماییم کنه ..ممنون..",1,0,0,0,0,0,0
,,"سلام دوستان
من این دوربین رو با کیت لنز 18-140 یک هفته است خریدم دوربین بسیار خوب و با امکانات عالی هستش فقط در مورد این لنز باید بگم بیشتر یک لنز زوم هست و از اجسام دور میشه عکسای جالبی گرفت ولی برای عکاسی از اجسام ریز و خیلی نزدیک مناسب نیست و در محدوده کمتر از بیست سانتی متری این لنز فوکوس نداره بنابراین برای عکاسی از اجسام ریز نیاز به یک لنز مناسب هست
اینم بگم این دوربین و این لنز برای عکاسی پرتره هم مناسبه و کیفیت عالیی داره
قطر دهانه لنز حدود 6.5 سانتیمتره",0,0,0,0,0,0,0
,,"سلام
کیت 18-55 مفت نمی ارزه حداکثر مگاپیکسلی که میتونی با این دوربین ازش بگیری 9 مگاپیکسله!
با کیت 18-140 هم حداکثر کیفیتی که میتونی با این دوربین داشته باشی 11 مگاپیکسله!
بهترین لنز برای این دوربین sigma 18-35 هستش که کیفیت 18 مگاپیکسل بهتون میده یعنی دو برابر کیت 18-55!
لنزهای دیگری هم که برای این دوربین خوبه کیت 50mm f1.8 یا 35mm f1.8 که قیمتش از لنز بالایی ارزون تره!
لابد میپرسی مرجعش چیه!
خب تو پست قبلیم گذاشتم که تایید نکردی! بابا بزارید مردم بدونن این لنزا مفت نمی ارزن خب!
نکته چون بهترین لنز مربوط به این دوربینو ندارید پست منو ثبت نکردید! خب بیارید این لنزو ما هم مشتری بشیم!",5,0,0,0,0,0,0
,,"دوستان میدونید لنز 18-140 نسخه ی vr II هم داره یا نه؟ تفاوت VR با VR II تا چه حده؟",0,0,0,0,0,0,0
,,"لطفا قیمتشو بیارین پایین یا بزارین تو فروش ویژه
ممنون",3,0,5,4,4,5,5
,,"با سلام
چند تا نکته که امیدوارم برای دوستان مفید باشه:
1- لنزی که برای عکاسی میخرید از body دوربین خیلی مهم تره.
2- لنز 18-55 که همراه با بیشتر دوربین ها میفروشن اصلا کیفیت خوبی نداره، و کیفیت و کارایی دوربین رو به شدت کاهش میده، اینو میتونید چک کنید مثلا تو گوگل عبارت dxomark+nikon 18-55 رو سرچ کنید و Tests and reviews for the lens و انتخاب کنید، تو صفحه ای که باز میشه کیفیت این لنزو برای دوربین های مختلف نمایش میده
مثلا Nikon D5300 با kit 18 -55 کیفیت عکسی برابر با 9 مگاپیکسل میده اما اگر لنز sigma 18-35 f1.8 رو روی nikon D5300 قرار بدید کیفیت عکستون 18 مگاپیکسل میشه یعنی دو برابر !!!! و با لنز nikon 18-140 کیفیتی در حدود 11 مگاپیکسل میده! در ضمن دهانه دیافراگم لنز nikon 18-55 حد اکثر 3.5 هستش که خیلی کمه و برای عکس در شب اصلا مناسب نیست در حالی که حد اکثر دهانه لنز sigma 18-35 برابر با f1.8 هستش (هر چه عدد کم تر باشه، لنزش دهانه دیافراگم بزرگ تری داره) که تقریبا دو برابره و برای عکس در شب و گرفتن عکس های شارپ تر و با کیفیت تر خیلی خوبه.
3- تو همون گوگل اگه عبارت dxomark +best lenses for nikon d5300 رو سرچ کنید بهترین لنزایی که میشه برای مدل nikon d5300 خرید رو پیشنهاد داده که برای انواع عکاسی متفاوته مثلا تله یا پرتره و ... یکی از بهترین لنز ها لنز sigma 18-35 f1.8 هستش ولی خب قیمتش در حدود 3 میلیونی در میاد! البته لنز nikon 35 f1.8 هم هست که کیفیت عکسهایی که باهاش میگیرین در حدود 13 مگاپیکسل هستش ولی قیمتش در حدود 700 تومنه! و فاصله کانونیش ثابته 35mm! و برای عکسهای تو منزل، عکس های روزمره و عکس در شب مناسبه.
اگر این دوربین رو با لنز nikon 35mm f1.8 بخرین خیلی بهتر از اینه که با لنز 18-55 بخرید!
4- هیچ وقت فکر نکنید که کیفیت عکسایی که با این دوربین میگیرید همیشه 24 مگا پبکلسه!!!!! این عدد به شدت بستگی به لنزی داره که روی دوربین گذاشتین! پس به اندازه انتخاب دوربین رو انتخاب لنز هم دقت کنید!",5,1,0,0,0,0,0
,,"لطفا باتری این دوربین را نیز به صورت جداگانه موجود کنید.
با تشکر.",1,0,0,0,0,0,0
,,"سلام دوستان بعد کلی تحقیق بین 2 مدل D5500 Kit 18-55 VRII و D5300 kit 18-140 VR موندم.لطفا نظر یا تجربه ای اگه دارید خواهشا راهنماییم کنید.
در ضمن جدای از مقایسه ی این 2 مدل به نظرتون یکی از همین 2 مدل رو انتخاب کنم فقط؟ یا مدل Canon EOS 700D / Rebel T5i Kit 18-135mm IS STM هم وارد این لیست انتخابام بکنم؟؟ اگه در این مورد هم نظری دارید راهنمایی کنید.
منتظر راهنمایی هاتون هستم.ممنون",0,0,0,0,0,0,0
,,"توروخدا این مدل را موجود کنید من میخوام سریع سفارش یدم",1,0,0,0,0,0,0
,,"چرا عکسها مربوط به لنز 55-18 هست و با مشخصات دوربین مغایره؟ قطر لنــز 140-18 که روی دوربینه چنده؟؟",1,0,0,0,0,0,0
,,"سلام
لطفا بزارین تو شگفت انگیز با همون قیمت قبلیش",3,0,5,4,4,5,5
,,"لطفا رنگ مشکیشو با همون آخرین قیمت که زده بودی بیار
ممنون",6,0,5,4,4,5,5
,,"دیجی جان موجود کن یا میرم بیرون میگیرمااا!!",4,0,0,0,0,0,0
,,"دیجی جون موجود کن تا پولامو خرج نکردم .
منتظرم",4,0,0,0,0,0,0
,,"لطفا رنگ مشکیشو سریعتر موجود کنید",5,0,0,0,0,0,0
,,"دیجی کالا زودتر بیارش منتظریم",5,0,5,4,4,5,5
,,"سلام وققتون بخیر چرا این دوربین زود به زود ناموجود میشه ما دو بار اومدیم بخریم کارشناساتون گفتن ناموجود شده خواهشمندم موجودش کنید و توپیشنهاد ویژه قرارش بدید باتشکر فرشاد",4,0,4,4,4,4,4
,,"با عرض سلام
امروز رفتم بازار پرس و جو کردم. گفتن این نوع دیگه تولید نمیشه. قضیه چیه؟ اگه بازم این محصول رو موجود می کنید منتظر بمونم وگرنه یه مدل دیگه رو انتخاب کنم
باتشکر",4,0,0,0,0,0,0
,,"سلام!
دهانه لنز برای نصب فیلتر مناسب هر لنز پشت در پوش لنز نوشته شده که در مورد این لنز 67 میلیمتره.
افت قیمت دوربینها تابع شرایط مختلفیه. تفاوت در قیمت دلار، ورود تولیدات جدید ، افزایش یا کاهش تقاضا، واردات رقابتی یا انحصاری و...
افت قیمت دوربینهایی در این سطح تقریبا یکسان بوده.",5,0,0,0,0,0,0
,,"با سلام خدمت دوستان گرامی
به نظر شما علت کاهش قیمت این دوربین تنها در دو ماهه اخیر چه چیزیه؟!
کاهش قیمتی که سایر دوربین ها در این بازه زمانی اونو تجربه نکردن و یا اگر کاهش قیمتی وجود داشته به این شدت نبوده...!",0,0,5,4,4,4,4
,,"سلام دوستان. قطر دهانه این لنز 140-18 دقیقا چقدره؟؟ یعنی فیلتر محافظش چه شماره ای باید باشه؟ ممنون از نظرات دوستان",0,0,0,0,0,0,0
,,"سلام .من 5روز که خریدم .دوربین خوبیه امکاناتشم خوبه فقط من نتونستم فیلم برداریش رو 60 فرم تو منو پیدا کنم اگر کسی این کار انجام داده ممنون میشم توضیح بده .؟
به راحتی با موبایل میشه عکس هارو انتقل داد و یا لایو دید و عکس گرفت باتریش یکم کمه واسه این دوربین
وزن با این لنز یعنی 18-140 زیاده
در کل دوربین خوبیه از دیجی کالا هم ممنونم ...",0,0,0,0,0,0,0
,,"اقای بخشی زاده
بله لنز تمامی دوربین های dslr قابل تعویضه
با توجه با اینکه تازه کار هستید مطمئنا تا چندسال یا حتی شاید هیچوقت نیاز به تعویضش پیدا نکنید!
بسته به پیشرفت شما در زمینه عکاسی خودتون حس میکنین که ایا زمان تعویض هست یا نه..",2,0,0,0,0,0,0
,,"سلام. چند سوال :
دوربین حرفه ای نداشتم و در فکر تهیه هستم.
1_ آیا لنز این دوربین ها قابل تعویض هست؟ یا فقط body ها قابلیت تعویض لنز دارند؟
2_ این مدل ، دوربینی هست که تا چند سال به فکر ارتقاش نباشم؟",0,0,0,0,0,0,0
,,"دوربین بسیار عالیی هستش و حتی فراتر از انتظارات من ظاهر شده.
البته من یک مبتدی هستم ولی به نظرم یکی از بهترین خردیدهایی هستش که انجام دادم.
در مقایسه‌هایی که انجام دادم این بهترین دوربین توی این رنج قیمت هستش.",0,0,5,5,4,5,4
,,"لطفا"" هر چه سریع تر رنگ مشکی را موجود کنید.",6,0,0,0,0,0,0
,,"دوستان در مورد سایز لنزی که میگیرید دقت کنید اگر این دور بین به صورت آماتوری واسه عکس گرفتن تو مسافرت میگیرید لنز18-55 بگیرید زوم مهمه ولی وزن 18-140 واقعا زیاده و خسته میشید من هر دو لنز و دارم تقریا همیشه لنز 18-55 رو دوربینه اگر هم حرفه ای هستید که نیاز به راهنمایی ندارید",2,0,0,0,0,0,0
,,"اقای مهمان که گفتین d5500ارزونتر از d5300چون لنزی که روی d5500 ارزونتره اگه لنزی که رو d5300هستش روی d5500 بود",1,0,0,0,0,0,0
,,"خیلی جالبه d5500 از این ارزون تره",0,0,0,0,0,0,0
,,"دوستان به جای این کارا برید یهg7x بگیرید خدتون رو راحت کنید
کیفیت عکساشم از dslr ها خیلی بهتره گول جسه این dslr رو نخورید",0,0,0,0,0,0,0
,,"سلام بهترین دوربین زیر دومیلیون d5300 اونایی که توانایی مالی دارن تو خریدش شک نکنن به امید روزی که منم پولشو داشته باشم بخرمش
عزت زیاد",2,0,0,0,0,0,0
,,"چقدر گرون شد !",0,0,0,0,0,0,0
,,"بهترین دوربین در سطح مبتدی هاست زیر دو نیم میلیون پول واسه هر دوربین غیر این بدین ضرر کردین مگر اینکه دوربین دسته دوم سطح بالاتری با همین قیمت بگیرین و سلام",1,0,0,0,0,0,0
,,"وقتی رنگ مشکی رو توی سبد خرید چک می کنم امکان سفارش تا 30 عدد وجود داره، بعد یه دفعه ناموجود میشه! جریان چیه دیجی کالا؟ لطفا موجودش کنید.",2,0,0,0,0,0,0
,,"با سلام
دوستان چرا تو قسمت مقایسه عکس ها
عکس های 3300 از عکس های 5300 بهتر بنظر میرسن !!! ( با لنزهای مشابه 18-55 )
یکم عجیب نیس ؟!",1,0,0,0,0,0,0
,,"5300 خیلی بهتر از 3300 یه مقایسه بزنی متوجه میشی",0,0,0,0,0,0,0
,,"تنها ایرادش اینه که اون چه که در مانیتور میبینی از لحاظ نورسنجی همونی نیست که وجود داره این باعث میشه از رو مانیتور نتونی تشخیص بدی نور کافی هست یا نه",0,0,0,0,0,0,0
,,"سلام.من یک سوال داشتم از خدمت دوستان.من بین خرید دوربین 3300 نیکون با لنز 18 55 و خرید همین دوربین که با لنز 18 140 ارائه میشه مردد هستم.خب ظاهرا 5300 به واسطه اون لنز کیفیت بهتری داره اما خب یک میلیون هم گران تر است .می خواستم بدونم نظر دوستان ب کیت 18 55 چطوره؟ اصولا یک تومن تفاون ارزش خرید 5300 رو داره یا نه؟ من خیلی به عکاسی علاقه دارم ولی هزینه زیادی هم نمی خوام در ابتدای کار متحمل شم.از اون طرف خیلی ها میگن 18 140 اون قدر ارزش داره که که یک تومن رو هزینه کنی ولی تو یوتیوب دیدم که خیلی هم این تفاوت قیمت عاقلانه نیست...و البته خیلی ها از کیفیت 3300 هم تعریف میکنند و ادعا میکنند بسیار عالی است حتی در حد هم 5300 ی حتی بلاتر...گیج شدم حقیقتا",2,0,0,0,0,0,0
,,"سلام دوستان
بنده یک عکاس آماتور هستم و یک دوربین برای عکس انداختن از لوازم فروشگاهم (لوازم کادویی اشپزخانه و تزئینی) میخوام
با توجه اینکه تو عکسام نیاز به جزئیات واضح دارم از یوزرها استادای عزیز میخوام بدونم از بین D5300 Nikon و 700D Canon و HX400 SONY کدوم مدل بیشتر به درد من میخوره..
ممنون",1,0,0,0,0,0,0
,,"چرا زود تموم میشه دیجی جون. لطفا مشکیش رو موجود کنید.",2,0,0,0,0,0,0
,,"با سلام
آقای نیما فلاح
بله تفاوت داره
یکم بگردی پایین تر پیدا میکنی
اما خب خیلیا بخاطر اطمینان از دیجی از اینجا تهیه میکنن ...",0,0,0,0,0,0,0
