positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي عکس و فيلم","کيفيت ساخت",ارگونومي,"امکانات و قابليت ها","ارزش در برابر قيمت"
,,"آقای حاجیان دوست عزیز تو هیچ سایتی از سایت خود کنون گرفته تا سایت های فروشنده این دو دوربین که چند روزه به صورت Body عرضه میشوند، هیچ اشاره ای به این اختلاف نشده که 760D فاقد فیلتر low pass میباشد
اختلاف این دو مدل در tracking autofocus in Live View هستش که در 760D وجود دارد و دیگری HDR and miniature special effects in movie mode هستش
که این دوربین رو دوربین فیلمبرداری بهتری نسبت به 750D قرار میده،به نظر بنده برای عکاسی کردن مدل 750D خیلی گزینه ی مناسب تری هستش
چون همونطور که گفتم در سنسور این دو دوربین هیچ تفاوتی نیست،در ضمن کسایی هم که با rebel T5iیا همون 700D کار کرده باشن هیچ تفاوتی رو با 750ِ حس نمیکنن و به جز دو دکمه که یکی برای دسترسی سریع به Autofocus mode هستش و دیگری display-options button هستش تغییر دیگری حس نخواهند کرد،در کل به نظر من rebel T6i یا همون 750D دوربین بهتری برای کسایی که عکسبرداری را دنبال میکنن هستش،مثل این که این روز ها کنون بیشتر به ارتقا تکنولوژی فیلمبرداری دوربین های خود خود اهمیت میدهد
امیدوارم کمک کرده باشم",4,0,0,0,0,0,0
,,"لطفا اطلاع بدید چه زمانی موجود میشه",2,0,0,0,0,0,0
,,"کی قراره دیجی این دوربینو موجود کنه؟ دلمون آب شد.دیجی لطفا زودتر موجودش کن.",7,0,4,4,4,4,4
,,"کی میاد پس",6,0,0,0,0,0,0
,,"دوستانی که میگن تنها تغییرش مگاپیکسل هست، به تفاوتهایی مثل:
1- سنسورِ تصویرِ جدیدِ کانن
2- فوکوسِ بهتر و موثرتر
3- امکاناتِ خوبِ طراحی و ساخت (ال سی دی تک رنگ و ....)
4- وزنِ کمتر
5- wifi و nfc
6- ،فیلمبرداری قوی تر
و .... دقت نکردند؟",8,0,5,5,5,5,5
,,"نمی خواهم تعریف بیش از اندازه کنم ولی سنسور 24 مگاپیکسل جدید 19نقطه فکوس تماما کراس و سایر امکانات این دوربین رو از نظر حجم امکانات وسیستم فوکوس خودکار به 70d نزدیک میکنه به نظر من این دوربین (760d ) اولین دوربین سطح مبتدی کنون در این چند ساله است که بسیار جلب توجه میکنه.",3,0,0,0,0,0,0
,,"تنها برتریش نسبت به 700D مگاپیکسل بالاتر و wifi هست . به نظر میاد 700 مناسبتر باشه",2,0,4,3,4,4,3
,,"به غیر از افزایش مگاپیکسل تغییری نداشت به نظرم ... حالا تا ویدئو نقد و بررسی بیاد ببینیم ارزش خریدن داره یا نه .",0,0,0,0,0,0,0
,,"امیدوارم خیلی گرون نباشه به طورِ عجیبی مشتاق شدم بخرمش",2,0,5,5,5,5,5
,,"جناب حاجیان از توضیحات بسیار مفیدتون متشکرم.",1,0,5,4,4,5,4
,,"برای اطلاع دوستان عزیز
کنن دو دوربین 750D و 760D را همزمان معرفی کرد
هر دو از یک نوع پردازنده و یک نوع سسنسور بهره می برند اما 750D دارای فیلتر low pass می باشد و با ظاهری ساده برای افراد آماتور طراحی شده است . اما این مشخصات دال بر این نیست که فقط افراد مبتدی این دوربین را مورد استفاده قرار می دهند !
و 760D که فاقد فیلتر low pass می باشد عکس های شارپ تری را نسبت به 750D ارائه می دهد و ظاهری حرفه ای تر دارد . این برتری باعث شده که 760D چیزی حدود 200$ گران تر از 750D به فروش برسد .
با توجه به اینکه این دوربین ها نسبت به سری قبلی ( 700D ) افزایش پیکسل را به همراه افزایش قدرت پردازش داشته اند ، انتظار می رود نویز عکس ها بیشتر از 700D نباشد اما اینکه نویز کمتری داشته باشد ! کمی دور از انتظار است ...",8,0,3,4,3,3,4
,,"و بالاخره نسل جدید اومد منتظر نقد این دو دوربین هستم بینم این تغییرات نسبت به دوربینی مثل 700 دی چقدر در عمل تاثیر اساسی داره مثل پیکسل بالاتر واقعا چقدر درسته و چقدر مشتری پسند! و همینطور بقیه موارد",3,0,0,0,0,0,0
,,"به نظر میرسه کانن با این محصول یک پل بزرگ بین دی اس ال آر های APSC خودش (رده ی مبتدی سه رقمی و رده ی میانی دو رقمی ) زده که دل همه رو ببره :-) . از دوستانی که اطلاع دارن می خواستم بپرسم که آیا کانن هم توی این محصول فیلتر Low Pass رو به تبعیت از نیکون حذف کرده یا تکنولوژی دیگری رو برای این حد از رزولوشن(24 مگا پیکسل) به کار برده؟ البته به نظر شخصی من حتی اگر این محصول 70% رزولوشن نیکون در 5300 رو داشته باشه توی این رده با انبوه امکاناتی که ارائه میده از هر جهت روی دست نیکون زده و این محصول با 70 دی کانن هم وارد رقابت میشه .امیدورام عزیزان دی جی کالا سریعا این محصول رو موجود کنن البته به همراه گریپ باتری اون که همشو یکجا از اینجا تهیه کنم.",3,0,5,4,4,5,4
,,"سلام
لطفا بروز باشید و بعد از چند ماه این سرى از دوربین رو موجود کنید ...
باتشکر",2,0,0,0,0,0,0
