positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي عکس و فيلم","کيفيت ساخت",ارگونومي,"امکانات و قابليت ها","ارزش در برابر قيمت"
,,"سلام
دوستان قصد خرید D750 رو دارم،اما لنز 24_120 گرونه برای کارکردش،لنزهای دیگه هم یا گرونن یا ثابت،البته مزایای دوربین کامل میدونم اما با این وجود فکر بیخیال شدن و خرید 6D canon را دارم،چرا هیچ کس این دو تا رو مقایسه نمیکنه،و نمیگه لنز کیت کدومشون بهترِ،
ممنون میشم منو از دودل بودن درارید",0,0,0,0,0,0,0
,,"امیرحسین
سلام به همه دوستان
جناب حسین اشرفی،امیدوار بودم و هستم که دوستانی که تخصص بیشتری ازمن دارند و قبلا از دوربینهای کنون استفاده می کردند و االان جذب این دوربین شدن دلایل خودشون و توضیح بدن .اما جواب سوالهای شما بر اساس بررسی های من مطابق اطلاعات بدست آمده شخصی من هست و امید وارم کمکتون کنه تا بابررسی بیشتر و مشورتهای بهتر به وسیله مورد نظرتون برسید.
1- به شخصه این دوربین و نسبت به 6d برای خودم بیشتر می پسندم.فیلم مقایسه و تست این دوربین با دوربین های دیگه در اینترنت موجود است.
2-برای کار در آتلیه دو موضوع به نظرم مهمتر میاد اول نور وتجهیزات مربوط دوم لنز بعد از این دو بحث نفاوت APS-C و فول فریم مطرح میشه(کمی در اینترنت جستجو کنید)
3-و اما اینکه دیگران کنون را بیشتر انتخاب کردن : دلایل زیادی میتونه داشته باشه از مهمترین آنها علاقه و یا دارابودن لنزهای پرتره فوق العاده کنون مثل 70-200 f2.8(این لنزها در خانواده نیکون هم موجود هستند با اندکی کیفیت کمتر ودر امقابل لنزهای واید خانواده نیکون مانند 11-24در بین لنزهای کنون با اندکی کیفیت پایین تر موجود است) و در دسترس تربودن آنها حتی برای اجاره ویا راحتتر بودن کاربر و آشنایی بیشتر با تولیدات این سازنده برای بعضی از دوستان،بهتر بودن دوربین مورد نظر در زمان خرید نسبت به مدلهای نیکون و وابستگی به تجهیزات خریداری شده در پس این انتخاب،نظر برخی از دوستان به ثبت بهتر پوست(SKIN TONE) در حالت jpg دوربن کنون و شاید وضعیف تر از همه در دسترس تر بودن تجهیزات جانبی و لوازم third party (تجهیزات غیر برند اصلی مانند فلاش و ...)دوربین کنون و یا برخی دلایل دیگر
*نکته اول قابل تاکید مجدد اینکه در آتلیه به دلیل و جود نورهای قدرتمند و قابل کنترل قابلیت فوکوس در نور کم کمترین اثر راخواهد داشت.
*نکته دوم سایز چاپ هم در انتخاب دوربین وسنسور بسیار تاثیرگذاراست.به این معنی که ترجیحا برای چاپهای بزرگتر از سنسورهای فول فریم با رزولوشن (تعداد پیکسل)بیشتر استفاده می شود.
*نکته سوم بعضی از سری های اول این دوربین مشکلاتی داشتند که در سری جدید بر طرف شد.برای خرید سریال دوربین را در اینترنت و سایت نیکون چک کنید که از کدام سری از تولیدات است.
امیدوارم دوستان دیگه بیشتر کمک کنند.موفق باشید.",0,0,0,0,0,0,0
,,"لطفا این دوربین رو در قسمت مقایسه ی تصویر هم قرار دهید",1,0,0,0,0,0,0
,,"با سلام خدمت همه و مهمان عزیز آقای امیر حسین خیلی ممنونم از راهنماییتون
بنده تا حالا از قطع های DX نیکون استفاده کردم و با توجه به وضعیت و قیمت فول فریم کنون 5d Mark3 ولی رقابت نزدیک نیکون 750 و قیمت به مراتب مناسب تر آن و به نظرم کیفیت کمی پایین تر کنون 6D در مقایسه با D750 نیکون
در حال حاضر با این رنج قیمت فکر می کنم انتخاب این 750 نیکون بهترین باشه !! درسته ؟؟
راستی واسه کار حرفه ای تو آتلیه نیکون D750 کیقیت کاملا بالایی داره ؟؟ این سوال واسه این برام پیش میاد که نمی دونم چرا اکثر آتلیه ها از کنون استفاده می کنند درحالی که مثلا نیکون در مدل های مشابه داینامیک رنج بالاتر و عمق رنگ بالاتر و دامنه ایزوی بدون نویز بالاتری داره؟(منبع سایت دی ایکس و مارک) و حتی از دوربین هایی با سنسور Asp-c استفاده می کنند ؟؟ آیا سطح کارشون متوسطه یا نیازی به چنین دوربین هایی مثل D750 نیکون نیست ؟
لطفا کمی مفصل توضیح بدین -- ممنون",0,0,0,0,0,0,0
,,"امیرحسین :
جناب آقای حسین اشرفیاین دوربین از نظر کیفیت تصویر رقیب جدی 5دی مارک3 و بزرگترین تواناییش قابلیت عکاسی و فکوس در نور کم و داینامیک رنجه به صورتیکه در سایتهای یادشده بهترین دوربین برای مجالس عروسی نام گرفنه و برخی این دوربین رو بهترین دوربین چند منظوره فول فریم میدانند،ولی از نظر سرعت شاتر1/8000 ثانیه و چند مورد دیگر از d810 پایین تره ودر خانواده نیکون بالاتر از سری 6xx نیکون و پایین تر از 8xx قرار میگیرد.در عین حال 5dمارک 3 بدلیل لنزهای پرتره فوق العاده و لوازم جانبی کنون و توانایی های دوربین ،هنوز دوربین قابل توجهی است.در این رقابت 5دی مارک 2 جایی نداره و در صورت وابستگی به لنزهای کنون و یا علاقه به برند کنون، 6دی از اون بمراتب عملکرد بهتری نشون داده و با وجود قرار گرفتن در سطح پایین تر نسبت به 5دی مارک 3 برای عکاسی در نور کم عملکرد بهتری دارد.",1,0,0,0,0,0,0
,,"از دوستان و عزیزان لطفا در مورد ماهیت کاربری این دوربین و دامنه حداکثر کاراییش کمی توضیح بدین ؟؟
یا مقایسه ای با دوربینهای معمول مورد استفاده برای آتلیه های حرفه ای ؟
ممنون که از نشر اطلاعاتتون ما رو هم بهره مند می کنید",0,0,0,0,0,0,0
,,"ضمنا سایت های تخصصی مقایسه دوربین های مانند دی ایکس و مارک و دی پی رویو و بقیه واسه nikon d750 امتیاز های خیلی بالایی داده اند یعنیd750 از 5d mark ii کیفیت بالاتری داره با اون حساب ؟؟ بالاتر از 5d هست ؟؟",3,0,0,0,0,0,0
,,"سلام لطفا بنده رو راهنمایی کنید
آیا این دوربین رو میشه واسه کارهای حرفه ای و آتلیه با کار حرفه ای روش کاملا و کاملا حساب کرد ؟؟؟ یعنی اینکه دیگه موضوع کیفیت عکس رو بحث بادی این دوربین در مقایسه با سایر رقباش منتفی باشه و این دوربین برای کیفیت عکس البته در خصوص صرفا بادی کم و کسری نداره ؟؟ موضوع لنز رو جدا مردم تا اول بادی رو قطعی کنیم
واسه کسی که می خواد کار بسیار با کیفیت و حرفه ای تو عکساش ارایه بده این بادی جوابگو هست و نمونه های دیگه چی پیشنهاد می کنید ؟؟
در مورد لنز هایی با کیفیت خوب کدوم ها رو پیشنهاد می دید اساتید عزیر که کیفیت و شارپنس بالایی داشته باشند",2,0,0,0,0,0,0
,,"چرا بدنه ی خالی رو واسه خرید نذاشتید،مثل nikon d610..؟",2,0,5,3,3,4,3
,,"دیجی کالای عزیز خواهشا، لطفا تو رو خدا این Body رو با لنز 50mm 1.8G بیار
دوستان این دوربین واقعا فوق العاده است اما باور کنید این لنز گرون کارایی زیادی نداره
لنز نرمال 50mm همه کاره اس یه کلام آچار فرانسه است، قیمتش هم ارزونتر و به صرفه تره
لا اقل کاش Body تنها بود که آدم برا خرید اینقدر دو دل و مردد نباشه
دو ماهه من و دوستان منتظریم یه کیت بیاد هنوز که هنوزه همین آش و همین کاسه",5,0,5,5,5,5,5
,,"با سلام
شماره سریال دوربین رو تو سایت بزارید",0,0,0,0,0,0,0
,,"سلام خدمت دوستان و اقاى اشرفى
اقاى اشرفى واقعا کیفت یک فول فریم رو با یک کراپ به هیچ وجه نمیتوان مقایسه کرد این مقایسه رو در هر ایزو یا در هر نورى یا در هر شرایطى میتوان فهمید ولى شما اول باید مد عکاسى خود رو انتخاب کنید
طبق ان تصمیم بگرید اگر کار شما پرتره یا مجالس یا استفاده در استدیو است فول فریم بخاطر داشتن نویز کمتر گزینه خیلى مناسب ترى هستن ولى براى استفاده حیاط وحش یا ورزشى دوربینهاى کراپ بخاطر داشتن سرعت
بیشتر و بخاطر کراپ شدن عکس در سنسور لنزها دوربینهاى کراپ زوم بیشترى رو در مقابل فول فرم به شما میدهند",0,0,5,5,5,5,4
,,"اقای اشرفی به نظر من شما که دوربین aps داشتین این سری دوربین فول بگیرید که در ایزوهای بالا خیلی نفاوت وجود داره. البته باید به فکر لنزهای خوب هم باشید که هزینه های خیلی بالایی داره. خرید فول بدون لنزهای عالی کار بیهوده ایه.",0,0,0,0,0,0,0
,,"جناب اشرفی عزیز
به نظر بنده بهتره حتما فول فریم بخرید چون عکاسی یعنی فول فریم.
خود من هم بین این و 7200 گیر کرده بودم ولی طبق تحقیقات و پرس و جو متوجه شدم این یکی خیلی سرتر است
میتونید تو سایتهای ایرانی هم راجبش تحقیق کنید
ظاهرا سری اول این مدل مشکلاتی داشته ولی جدیدا فکر میکنم کلا برطرف شده باشه که میشه از طرف سایت نیکون بررسی کرد که جزو کدوم سریه دوربین
اگر نمونه جدید و بدون عیب گیرتون بیاد که واقعا ارزش خریدش بالاست
در ضمن این یکی از بهترین دوربین ها برای فیلم برداری هم هست
لنزی هم که به صورت کیت هست با این دوربین کیفیتش عالیه
میتونید تو گوگل هم عکس های کاربراش رو ببینید تا متوجه بشید
بهرحال من فکر میکنم کاملا ارزش خریدش از 7200 بالاتره و کیفیت بهتر عکسهای 7200 نسبت به 7100 بخاطر سنسورشه که ساخت سونی است ولی سنسور این دوربین خیلی بالاتر از اون نمونه هاست
من قصد خریدشو دارم و به نظرم حتی از کنون 5D mark III هم ارزش خریدش بالاتره البته نظر شخصی منه فقط",2,0,0,0,0,0,0
,,"با سلام خدمت اساتید گرامی
بنده یه عکاس متوسط هستم و مایلم که کمی حرفه ای تر ادامه بدم الان با 5100 نیکون کار می کنم
می خواستم اگه ممکنه دوستان بنده رو راهنمایی بفرمایند که برای ارتقاء سراغ 7200 برم که تو سایت dpreview نسبت به مدل قبلیش یعنی 7100 به نظرم برابرتست استدیو خیلی عکس های با کیفیت و شارپ و شفافی داره ؟؟؟ یا با بودجه بیشتر به سراغ فول فریم هایی مانند D750 برم ؟؟؟
بنده در خصوص کیفیت عکس دقت زیادی پیدا کردم و الان موندم که بین 7200 با سنسور ASP-c و به عنوان نمونه D750 فول فریم کدو رو ملاک عمل قرار بدم ؟؟ تو همون سایت تا محدوده حدودا ایزو 800 تفاوت زیادی بین این دو تو کیفیت عکس ها البته بنده احساس نکردم !! بازم میگم این موضوع برای سری قبلی یعنی 7100 این طوری دیده نمیشه البته و 7200 هست که خیلی عکس های شفاف و شارپ داره تو اون سایت . ممنون میشم اگر اساتید کمی مفصل تر بنده ره به عنوان یک عاشق عکاسی راهنمایی بفرمایند !!
چون نمی خوام بعد مدت کمی مجبور بشم از 7200 بیام به D750 با کلی ضرر مالی دوباره البته در صورتیکه لزوم داشته باشه و اگر واقعا زیاد این دو تفاوت چندانی نداره در محدوده زیر iso 1000 آیا اساتید 7200 رو تایید می کنند یا تفوت کیفیت عکس ها با فول فریم ها خیلی فاحش هست ؟؟ بیشتر شاید موضوع عکاسی پرتره مطرح باشه با تفاوت حدود 3.5 میلیونی 7200 با D750 ؟؟",1,0,0,0,0,0,0
,,"اقای جوشش عزیز من هم اپدیتی برای تغییر l 2.005 به نسخه بالاتر پیدا نکردم فقط c 1.02 موجود بود!!",0,0,5,5,5,5,5
,,"سلام دیجی
شما واسه کوچیک ترین دوبینا نقدو بررسی نقد و بررسی مینویسید
ممنون میشم این DSLR هم نقد بنویسید",2,0,0,0,0,0,0
,,"سلام به همه ی دوستان. نمیدونم چند درصد از شما عکاسین و چند درصد فیلمساز، اما این دوربین هم برای عکاسیه و هم برای فیلمبرداری فوق العاده است.
اخیرا خود سایت نیکون یه kit بسته که توش علاوه بر body D750 لنزهای نرمال و سایلنت موتور 35 و 85 و 50 هم هست بچه های عکاس خوب می دونن 35 و 85 چه جواهرای سریع و خوبی هستن لنز 50 هم که دیگه همه کاره اس؛ هم برا ما هم برا عکاسها. تو این کیت دو تا فیلتر و دو تا باتری و Stereo Microphone هم هست واقعا بی نظیر نیست؟!!
یه همت کنیم دیجی کالا این کیت رو بیاره چون اگه خودمون بخواهیم بخریم چون تک خریده گرون در میاد.
هر کی واقعا این دوربین به دلش نشسته لایک کنه. +",34,0,5,5,5,5,5
,,"دوست عزیز وسیله مورد نظر شما ( DK-5 ) وسیله کوچکیست که در صورت نیاز در مواقعیکه دوربین روی 3 پایه است روی چشمی دوربین نصب میشه که جلوی ورود نور از چشمی به داخل دوربین را بگیرد چون این نور میتواند روی نورسنجی دوربین تاثیر بگذارد.در جعبه دوربین من بود.چون وسیله کوچکی است شاید داخل جعبه باشد و شما متوجه آن نشده اید.در ضمن اگر اشتباه نکنم در صفحه 107 دفترچه راهنما به شکل PDF روی CD توضیحات این وسیله آمده است.",1,0,0,0,0,0,0
,,"من تازه این دوربین رو گرفتم ظاهرا یک قطعه به نام DK-5 تو جعبه نبود البته تو برشور گفته باید باشه خوشحال میشم راهنمایى کنید",0,0,0,0,0,0,0
,,"D750 یکی از بهترین فول فریم های دنیاست،سنسورش عملکرد فوق العاده بالا مخصوصا در نور کم ارایه میده حتی بهتر از D810، با سنسور فوکوس جدیدی که داره در نورهای بسیار پایین فوکوسش حتی بهتر از کنون 5D و D800 هستش، طراحی بدنه خاصش این دوربینو تبدیل به خوش دست ترین فول فریمی کرده که تاحالا کار کردم. ال سی دی خم شونده و وای فای هم همه چیز رو تکمیل کرده.",3,0,0,0,0,0,0
,,"جناب مومن زاده عزیز.باید عرض کنم که من 2 فایل مختلف دانلود کردم که یکی برای ارتقاء از 1.01 به 1.02 بود و دیگری که حجم خیلی کمی دارد برای ارتقاء L2.005 به ورژن بالاتر و با همان روش باید عمل شود که اولی را انجام دادید.
در جواب دوستمون آقای majid karimi در سایت خود نیکون روش مشخص کردن اینکه دوربین دارای اشکال هست یا نه دو روش اعلام کرده . اولی اینکه اگر داخل رزوه ای که سه پایه دوربین پیچ میشود (زیر دوربین) اگر یک خال سفید رنگ باشد منظور این استکه دوربین مشکل دار بود ولی قبل از توزیع از کارخانه اصلاح شده است. روش دوم اینکه اگر خال رنگی سفید را نداشت میتوانید در قسمتی از سایت لینک مخصوص دوربین D750 را پیدا کرده و شماره سریال دوربین را بدهید و بفرستید بلافاصله جواب میاید که دوربین مشکل دار است یا قبل از توزیع اصلاح شده است.دوربین من با روش دوم سریال فرستادم و خوشبختانه تایید آمد که دوربینم مشکلی ندارد.",1,0,0,0,0,0,0
,,"باعرض سلام دوباره
خدمت اقا جودا عرض شود من این ابدیت رو از سایت اصلى نیکون دانلود کردم ولى بعد از نسب c.1.01 به c.1.02 ارتقاء پیدا کرد ولىL.2..005همان L.2.005 باقى ماند شما براى هر کدوم از این موارد یک ابدیت تهیه کردین اگر امکانش هست یک توضیح بدید",0,0,5,5,5,5,4
,,"دوستان لنز کیت این دوربین vrII هستش یا نه؟؟؟دوستانی که خریدن نظر بدن لطفا...",0,0,0,0,0,0,0
,,"سلام
دوستانی که به تازگی این دوربین رو تهیه کردن سری جدید و بدون مشکلشو خریدن یا همون سری اول که مشکل فلیر داشت رو خریدن!!؟",0,0,5,5,5,5,5
,,"ضمن تشکر از آقای حمید رضا مومن زاده باید بگم من متوجه تغییرات زیادی نشدم ولی اگر به موردی برخوردم همین جا اعلام میکنم.در مورد وای فای که دوست عزیز آقای محمد زرقان پرسیده بودند برای عکس گرفتن بدون داشتن کنترل از راه دور خیلی خوبه مخصوصا که میتوان همزمان تصویر را روی صفحه مویایل دید و عکس را گرفت و همچنین عکسها را با کیفیت کم و یا با انتخاب شما با کیفیت بالا به موبایل منتقل کرد.در ضمن اول با موبایل من که LG مدل G3 بود و با ورژن اندروید 5 است وصل نمیشد ولی بعد از اینکه ورژن 1.4.2 برنامه Wireless Mobile Utility را نصب کردم مشکل حل شد.",1,0,0,0,0,0,0
,,"سلام در مورد واى فاى عرض کنم خیر هیچ مشکلى نداره و کاملا عالى کار میکند و من تا حالا به هیچ مشکلى بر نخوردم",0,0,5,5,5,5,4
,,"سلام خدمت دوستان عزیز
خدمت اقاجواد گل عرض شود متاسفانه من هنوز نتوانستم ابدیت جدید رو بزنم ولى با تماسى که با اقاى قاسمى عزیز داشتم ایشون بیشتر روى فکوس سریعر تر و نور سنجى دقیق تر تاکید میکردن
در مورد ظعیف شدن سنسور هنگام فیلم بردارى بله درسته در دراز مدت باعث افت عمل کرد سنسور میشود فیلبردارى با مدت زمان بالا باعث داغ شدن سنسور میشود وبه همین علت هست که که فیلبردارى با دوربینهاى
dslr را نسبت به نوع سنسور محدود به یک تایم زمانى مشخص میکنند
ممنون میشم اگر در مورد ابدیت جدید تغیراتى متوجه شدید اطلاع رسانى کنید",0,0,5,5,5,5,4
,,"سلام دوستان لطف کنید هر کسی دوربین رو داره در خصوص وای فای دوربین یه توضیحی بده من در سایت دیگری خوندم که وای فای استفاده شده در این دوربین کارایی لازم رو در کنترل از طریق موبایل نداره و فقط برای انتقال عکس به کامپیوتر خوبه...",0,0,0,0,0,0,0
,,"سلام
من این دوربین را حدود 35 روز پیش خریدم و تا حالا عکسهایی را گرفتم خیلی خوب بوده و راضیم.ورژن آنرا هم که C1.01 به C1.02 و L2.008 به L2.009 آپدیت کردم که الیته هنوز کنترل نکردم ببینم چه تغییراتی کرده. اگر آقای حمید رضا مومن زاده که ظاهرا آپدیت کردند اگر جایی ذکر شده چه تفییراتی داده شده ممنون میشم آدرس آنرا اینجا بدن.
در ضمن از کسی که عکاس ایرنا است شنیدم که فیلم گرقتن با این نوع دوربینها باعث ضعیف شدن بیش از اندازه سنسور و دیگر سیستمهای دوربین میشود.آیا این گفته صحیح است.ممنون",1,0,0,0,0,0,0
,,"سلام خسته نیاشید از اهالی دی جی کالا مرسی از سایت خوبتون یه انتقاد داشتم اونم اینه که در مورد دوربین هاتونه که دیگه نقد برسی تصویری نمیزارید خواهشن حد اقل در مورد این دوربین d750 که واقعا دوربین علی هستش بزارین . با تشکر",1,0,5,5,5,5,5
,,"سلام به دوستان عزیز
بلاخره این محصول رو دیجى کالا موجود کرد واقعا بهترین دوربین هست که تو تا حالا داشتم ولنز هم عالى جواب میده ورنگهاى عالى به شما میده البته من لنز هاى دیگه هم تهیه کردم که با انها هم واقعا عالى هستن در حال حاضر
قیمت این دوربین خیلى مناسب شده نسبت به اون زمانى که من تهیه کردم . قابل توجه دوستانى که تهیه کردن ابدیت جدید این دوربین هم امده که باعث میشه سرعت فوکوس سریعتر و نوردهى دقیق تر انجام بشه و کلام اخر تو خرید این دوربین شک نکونید",1,0,5,5,5,5,4
,,"با عرض خسته نباشید از بچه های دیجی کالا خواهشمندم این دوربین رو مورد نقد و برسی تصویری قرار بدین با تشکر از سایت عالیتون . موفق باشین",2,0,5,5,5,5,5
,,"لطفا کیت این دوربین رو هرچه زودتر بیارید یکی از بهترین دوربین هایی که هر عکاسی میتونه ببینه اینه.",10,0,5,5,5,5,5
,,"لطفا این دوربین رو زودتر بیارید، واقعا یکی از بهترین دوربین هایی که دیدم. من منتظرم این دوربین موجود بشه.",5,0,5,5,5,5,5
,,"باسلام خدمت آقای ملکی بنده باقسمت اول صحبت اقای اتابکی که گفتن این دربین بهتره موافقم چون این امربسیار بدیهیست که یک دوربین فول فریم حتی مبتدی از پیشرفته ترین دوربین aps-cبهتره حتی اگه اون 7100نیکون که بهترینه باشه!اما باقسمت دوم صحبتهاش کاملا مخالفم به نظر بنده هرعکاسی باید سه تا لنزداشته باشه که انتخاب شمابسیارآگاهانه وعالی بوده ودوتازسه تا لنز تاپ بازار راانتخاب کرده اید اکثرعکاسان حرفه ای چه نیکونی چه کنونی این دولنزرا دارند!!24-70بااف2/8 همچنین 70-200 بخصوص اگهاف2/8باشه ترکیب فوق العاده ایست لنز سوم مورد نظرمن یک لنز اولترا واید باکیفیته مانند10-22 یا 10-24 اگه عذذشودرست گفته باشم ومخصوص فول فریم باشه وایده ال برای عکاسی منظره بهرحال مبارکتون باشه بنده خودم قبلا کنون داشتم وفعلا نیکون فول فریم 610دارم وخیلی خیلی راضیم موفق باشی ضمنا بخاطرمشکلاتی که درسایتهای خارجی خوندم 750داره منصرف شدم وترجیح دادم اختلافش با610راخرج لنزکنم",0,0,4,5,5,5,4
,,"سلام
لطفا این کالا رو موجود کنید.
خیلی وقته که منتظر خریدن اون از سایت شما هستم.",1,0,0,0,0,0,0
,,"من خواهش میکنم این دوربینو موجود کنید . این دوربین خیلی پر طرفداره . منم خیلی وقت منتظرم این دوربینو موجود کنید . عجیبه برام که اینقدر طول کشیده . با تشکر",2,0,5,5,5,5,5
,,"سلام
آقای مومن زاده میشه ازتون خواهش کنم که یکم بیشتر راجع بخ سریال جدید دوربین توضیح بدید چون من میخوام این دوربین رو بگیرم.
اگر ممکنه آدرس ایمیلتون را بگذارید چون واقعا نیاز دارم . دلم نمیخواد بعد اینکه خریدم بدونم نشتی نور داره.
اگه ممکنه با جزئیات توضیح بدین که دقیقا چیکار باید بکنیم وقت خریدنش
با تشکر",1,0,5,5,5,5,5
,,"سلام اقاى زارعیان
من بیشتر از یک ماه وبیشتر از 50 سریال بدنه رو چک کردم وبالاخره به کمک یکى از دوستام توانستم پیدا کنم .
ولى اگر واقعا قصد خرید دارید فقط سرى کیت بصورت سریال جدید هست وبادى نیست فعلا وحتما داخل سایت نیکون چک کنید
قابل ذکر هست که روى جعبهاى سرى جدید یک برچسب دایره اى شکل ابى روى برچسب اصلى جعبه خورده که نشان از سریال جدید
بودن هست ولى حتممممممما تو سایت nikonusa چک کنید واگر پیدا نکردید بگید چون چند روز پیشم سرى جدید پیش این دوستم موجود بود.",1,0,5,5,5,5,4
,,"آقای مومن زاده، ممکنه بفرمایید این سری جدید این مدل رو که میگید مشکل فلیر نداره، از کجا پیدا کردید؟ من واقعا مشتاق بودم این مدل رو بگیرم اما این ایراد از خریدنش منصرفم کرد.",0,0,0,0,0,0,0
,,"حمید رضا طاهر برعکس دیافراگم رو ببندی عمق میدان بیشتری خواهی داشت. چطور تصور شما برعکسه؟",2,0,0,0,0,0,0
,,"سلام دوستان
منم بعد از یک ما نیم انتظار توانستم سرى جدید این دوربینو پیدا کنم که مشکل نشت نور نداشته باشه واقعا دوربین عالى هست هم خوش دست هم خوش ساخت و واقعا راضى هستم ا
در جواب اقاى طاهر بگم که این مشکل برطرف شده و در مقابل هر منبع نورى هیچ مشکلى نداره واینکه در مورد سرعت شاتل حتا اگر دى6 کنون رو هم تهیه کنید همین سرعت شاتل را دارد
ویک رده باتر مثل دى810 یا مارک 3 سرعت 8000رو بشما میدن دقیقا متوجه مشکل رو متوجه نشدم ولى با بستن دیاف تا اخرین درجه احتما مشکل برطرف بشه",2,0,5,5,5,5,4
,,"من این دوربینو یک ماهی میشه که خریدمو باید بگم که فوق العاده راضیم!
قبل از این من فقط با کنون کار میکردمو تو ذهنم بود که دوربین بعدیم 6d باشه ولی داینامیک رنج قوی تر و فیلم برداری 60fps در حالت 1080 این دوربین منو وسوسه کرد که به سمت نیکون
بیام.اولین چیزی که با در دست گرفتن این دوربین متوجه میشید فوقالعاده خوش دست و ارگونومی بودن اونه. من بیشتر بابت فیلم برداری این دوربینو خریدم و بیشتر راجب اون بخشش میگم.البته این دوربین تو عکاسی هم حرف نداره.
این اولین دوربین فول فریمیه که LCD متحرک داره و نمیدونید چقدر توی فیلم برداری به کار میاد. تو شرایط نوری ضعیف خیلی خوب کار میکنه و من تا iiso 6400 هیچ نویزی ندیدم . و این برتری رو نسبت به کنون داره که 1080 60 فریم ضبط میکنه.
این دوربین خالی از نکات منفی نیست.بعضی وقتا وقتی روبروی نور مستقیمم یه حالت سایه یا یه حاله ای ایجاد میشه ولی تو شات بعدی نا پدید میشه .اینو حتما قبل از تصمیم خرید برید youtube نمونه هاشو ببینیدولی چیزی نیست که بخواد شمارو از خرید این دوربین دلسرد کنه و سرعت شاتره که بیشتر از 4000 نداره.ما رفته بودیم کویر فیلم برداری حجم نور خیلی زیاد بود ولی نمی خواستم دیافمو ببندم که عمق میدانم از بین بره و با کمال تعجب دیدم که تصویرم خیلی overexpose و من هم هیچ فیلتری واسه دوربین تازه واردم نداشتم در حالی که کنون سرعت شاتر های خیلی بالا تری رو ارائه میده.
در کل بگم که خیلی راضیم و اگر با اطلاعات امروزم بخوام دوباره دوربین بگیرم حتما همینو انتخاب می کنم",1,0,5,5,5,5,5
,,"با سلام.
آقای ملکی این فول فریمه و 100 درصد بهتره.در مورد لنز هم 24-70 لنز جالبی نیست.شما لنز 70-300 بگیرین که هم ارزون تره و هم لذت بیشتری از عکسا ببرین!!
اصلا پشیمون نمیشین!!
با تشکر",4,0,4,5,4,5,5
,,"سلام به همه دوستان!
ی راهنمایی برادرانه ازتون میخواستم...تقریبا نیمه حرفه ای هستم. .بین d7100 و این مدل شک دارم البته قبلا d7100 رو انتخاب کرده بودم اما با اومدن این مدل به شک افتادم. .به نظر شما کدوم بهتره؟؟
در مورد لنز هم من دو مدل nikkor 24 - 70 f2.8 و nikkor 70 - 200 f2.8 ed رو انتخاب کردم...نظر شما چیه؟ خوبه؟..عکاس خبری و طبیعت هستم بیشتر اما ی لنزی میخوام ک بیشتر کارامو راه بندازه..
خواهشا راهنمایی کنید..ممنوووون از وقتی ک گذاشتید..یا علی..",2,0,0,0,0,0,0
,,"امتیاز 90 اون هم از سایت معتبر dpreview نشان دهنده فوق العاده بون این دوربینه.........",7,0,0,0,0,0,0
,,"یک دوربین فول فریم از نیکون که میتوانست میان رده ی فول فریم هایش باشد...اما نیکون چند گام جلو تر رفت تا یک دوربین فول فریم سطح حرفه ای رو معرفی کند
اولین دوربین سری 7000 که فول فریم شد....
خیلی ها منتظر بودن بعد از معرفی مدل D7100 که یکی از موفق ترین دوربین های سطح DX جهان بود دوربین بعدی این سری چقدر تغییر خواهد کرد.
که پیش رفت چشم گیری نسبت به مدل پیشین خودش داشت...
در بین تمامی پیش رفت های چشم گیری این مدل میتوان به افزایش در عکسبرداری پیاپی دوربین اشاره کرد(6.5 fps)..
نیکون همیشه چند گامی از دیگر رقبا عقب تر بود اشاره کرد
پایین بودن(24) مگاپیکسل نسبت به D800 شاید برای کاهش قیمت دوربین و یا حتی شاید نیکون به این نتیجه رسیده باشد که همین مقدار مگاپیکسل هم فعلا کافی باشد..
عملکرد این دوربین در بین نقدهای سایت های خارجی گواه این عمر رو میدهد که نیکون در حاله حرکت به سوی جایگاه بهترین دوربین سال خواهد رفت..
باید دید دیگر رقبا در این رقبابت با چه محصولاتی به پیش خواهند آمد..
نقاط قوت
51200-ISO 100
صفحه نمایش متحرک و ضد بازتاپ
عکسبرداری پیاپی دوربین (6.5 fps)
فیلم برداری فول HD در فرمت FX و DX با حداکثر سرعت (50p-60p)
پردازشگر تصویر EXPEED 4
استفاده از سنسور تصویر CMOS فول فریم 24 مگاپیکسل به همراه فیلتر AA",3,0,0,0,0,0,0
,,"دوستان قیمت ندارین و آیا از دی 810 جدید تره و فرقش چیه با اون",1,0,5,5,5,5,5
,,"هرچی تعریف کنم ازش کمه تو یک کلام میگم بی نظیره ، فقط از دوستانی که علاقه به عکاسی دارن پیشنهاد میکنم اگه هیچ تحربه ای تو عکاسی ندارید نیاز نیست هزینه آنچانی کنید برید سراغ دوربین های APS-C تا زمانی که تو کارتون حرفه ای بشید هر هزینه ای هم میخواید بکنید فقط رو لنز تمرکز کنید چون تنها چیزی که واسه یه عکاس می مونه من خودم قبل اینکه دوربین بخرم اول رفتم سراغ لنز بعد دوریبنم رو خریدم الان نیکون 7100 دارم و خیلی خیلی ازش راضیم",2,0,5,5,5,5,5
,,"من این دوربین رو خریدم، واقعا دوربین خوبیه و کیفیت بالایی رو ارائه میکنه، سرعت شاتر بالا بهره بردن از 2 کارت حافظه و وای فای داخلی و قرار گیری دکمه ها و ... همه عالی هستن، واقعا دوربین خیلی خوبیه، حتی بهتر از D800",2,0,5,5,5,5,5
