positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي عکس و فيلم","کيفيت ساخت",ارگونومي,"امکانات و قابليت ها","ارزش در برابر قيمت"
,,"اتفاقا در نظر دوستمون بگم که اصلا هم این طور نیست کیفیت عکاسی نیکون بهتر از کانن هست و این بر همگان عیان است و خب کیفیت فیلم برداری کانن بهتره.از نظر ارگونمی هم که یک چیز کاملا شخصی هستش واصلا نمیشه گفت کدوم بهتره.از نظر قیمت هم که همیشه نیکون از همرده رقیب کاننی خود مقرون به صرفه تر بوده.
در کل مقایسه این دو برند مقداری مشکله و یه مقداری به سلیقه ی اشخاص نیز بر میگرده.ولی این حرف که کانن همیشه بهتر از نیکونه کاملا اشتباهه!",8,1,0,0,0,0,0
,,"دوربین های کانن خیلی بهترن نسبت به نیکون هم از نظر نویز هم سرعت پیاپی عکاسی اصلن قابل مقایسه با نیکون نیستن دوربین های کانن خیلی خوش دست هستن اصلن این اشتباه رو نکنید و نیکون نخرید یکی از دلایلی که من با نیکون مخالفم اینکه دوربین رو اگه خواشتید بفروشید خریدارش خیلی کمتره نسبت به کانن البته من منتظرم که کانن نسخه 6D mark ll رو تولید کنه و دوربین شاهکاری می شه نسبت به قیمتش
با تشکر از دی جی کالا",1,1,0,0,0,0,0
,,"خواهشا ازشرکتهای چاپ راهنمای دوربین های عکاسی بخواین راهنمای این مدل یا همون600dنیکون را چاپ کنن چون این دوربین فول فریم ارزون نیکونه وفروش خوبی داره وچاپ راهنماش واقعا لازمه بنده خودم به نورنگار زنگ زدم گفتن چاپ نمیکنیم ! آیا جای دیگری وجود داره که تو ایران راهنمای دوربین عکاسی حرفه ای چاپ بکنه؟",0,0,0,0,0,0,0
,,"سلام خدمت دیجی کالا و دوستان محترم
من به یکی از بستگانم تو کانادا گفتم قیمت این دوربین رو واسم بپرسه(D610)، بعد از تحقیق گفتن دو مدل داره wifiدار و بدون wifi.... !!!!!خواستم ببینم کسی از دوستان مدل wifiدارش رو تو ایران دیده؟و اگر هست چرا دیجی کالا این مدلش رو نمیاره؟",0,1,0,0,0,0,0
,,"قابل توجه دوستانی که گفتن مشخصات لنزش چی هست : این قیمت فقط برای خرید بدنه دوربین بدون لنز هست و لنز رو باید جداگانه تهیه بفرمایید . قیمت لنز هم بسته به کیفیت و خیلی چیزهای دیگه متغییر است . از 1ونیم میلیون شروع میشه تا 10 میلیون و بیست میلیون و بالاتر ...",1,1,0,0,0,0,0
,,"سلام
میخواستم بدونم مشخصات لنزش چیه که اشاره نشده؟
بعدشم اگه میشه یه بررسی تخصصی هم بذارین.",1,1,0,0,0,0,0
,,"این قیمتی که دیجیکالا زده با لنز هست یا نه ؟ اگه لنز جزو وسایل همراه این کالا به حساب نمیاد میشه بگید یه اگه بخوام یه لنز براش بخرم قیمتش حدود چقدر میشه
مرسی",0,1,0,0,0,0,0
,,"یه شاهکار! بهترین فول فریم دنیا!
من با D600 و D610 کار کردم، با D600 نزدیک به یک ماه کار کردم و به گمونم 500 شات هم باهاش زدم، هیچ کم و کاستی درش ندیدم، با D610 هم کار کردم بهترین بالانس بین هزینه و کارایی هست، بیشترین دوربینی که در برابر پولتون میگیرید! نیاز به گفتن نداره که جزو اندک دوربین هایی هست که از DP Review مدال طلا گرفته و در کامنت ها هم میشه بیشتر دیدگاه های مثبت رو دید...
D610 از هر زاویه ای نگاه کنید نسبت به D600 بهتر شده، سرعت شاتر بالاتر، کیفیت بالاتر عکس و ... و برطرف کردن تنها ایراد D600 که در کمتر از 10 درصد بدنه ها پس از 1000 شات لکه های روغن روی سنسور پاشیده میشد.
تا کنون پنج تا بادی از این سری رو از نزدیک دیدم دو تا D600 و سه تا D610، یکی از بادی های D600 بالای 10000 شات زده بود و بدون هیچ لک روغنی و یکی هم پس از 5000 شات یه لک کوچیک گوشه سنسور افتاده بود که دارنده اش گفته بود با کیت تمیز کننده به خوبی تونسته پاکش کنه، یکی از D610 ها بالای 5000 شات زده بود و دو تای دیگر هم هر کدوم بیشتر از 2000 شات، اما هیچ کدوم روغن نزده بودن. سه تا بادی نمیتونه جامعه آماری مناسبی باشه، اما دست من رو به این نتیجه رسونده که نیکون این ایراد کوچیک رو به خوبی تونسته برطرف کنه،",3,0,5,5,5,5,5
,,"سلام .. این قضیه روغن شاتر دیگه چیه ؟
عزیزان تمام دوربین های حرفه که لنز قابل تعویض دارن در معرض شدید ورود گرد و غبار به داخل دوربین هستند و اساسا امکان اینکه هیچ غباری وارد دوربین نشه و روی سنسور نشینه وجود نداره و در نهایت این اتفاق خواهد افتاد و به روغن شاتر هیچ ربطی نداره .. به سادگی هم تمیز میشه و مثل روز اولش خواهد شد بدون هیچ آسیبی ... برای این کار خودتون میتونید کیت نظافت بگیرید یا تعمیرگاهها مثلا تعمیر گاه نورنگار واقع در ساختمان الومینیوم رایگان سنسور رو نظافت می کنند.
ضمنا جناب بهروز اریان در مورد تفاوت این دوربین با 7100 توضیح دادن .. اساسا دوربین های فول فریم به خاطر ابعاد سنسورشون که معادل نگاتیو های قدیمی می باشد از لحاظ کیفیت بالاترین سطح رو در بین تمام دوربین های دیجیتال دارن و برای رده کاملا حرفه ای طراحی شدن که 610 مدل ارزونتر و d800 , d810 مدل گرونتر و با امکانات بیشتر هستند .. برای کسانی که تازه میخوان عکاسی رو شروع کنند توصیه نمی کنم که دوربین فول فریم خریداری کنند ... ابتدا چند سال با دوربین های کراپ دار apc مثل 7100 یا حتی پایینتر شروع کنن بعد خودشون نیاز به دوربین فول فریم رو احساس خواهند کرد ...",2,0,0,0,0,0,0
,,"درود خدمت دوستان و دیجی کالا
دوربین دی 7100 یه دوربین aps-c کاملا حرفه ای
ولی دی610 یه فول فریمه سطح مبتدی
برین اندازه سنسور تصویر یا حسگر دوتاشو بخونید تا بفهمید چه تفاوتی دارن
دی7100 23.5*15.6
دی610 35.9*24",0,0,0,0,0,0,0
,,"جناب کاربر مهمان (1393/9/8)
دوربین نیکون D610 یک دوربین فول فریم و دوربین نیکون D7100 یک دوربین قطع DX می باشد و مقایسه ی این دو دوربین فقط با نگاه کردن به مشخصات ابتدایی مقایسه ی درستی نیست . اندازه ی حسگر در فول فریم ها 35 در 24 م م است و در دوربین های قطع dx نیکون نزدیک به 24 در 15 م م می باشد . در حقیقت سایز حسگر D610 همانند قطع دوربین های آنالوگ قدیمی 135 می باشد و همین تغییر اندازه ی حسگر تغییرات مهمی در نتایج کار به دنبال خواهد داشت که فهرست وار می توان به نویز کمتر ، جزییات بیشتر ، عمق میدان کمتر و ... اشاره کرد . این قیمت هم فقط قیمت بدنه ی خالی دوربین D610 می باشد و برای اینکه از این دوربین بهره گیری کنید باید یک لنز فول فریم هم داشته باشید پس اختلاف قیمت را با خرید یک لنز فول فریم مقایسه کنید . البته شما برای انتخاب باید ببینید آیا به دوربین فول فریم نیاز دارید یا نه و بر طبق نیازتان اقدام کنید .",3,0,0,0,0,0,0
,,"سلام من دو روزی میشه که دارم در رابطه با دوربین های اینچنینی در سایت خوبتون تحقیق میکنم و تا حالا نتیجه ای که گرفتم این بوده که حداقل روی کاغذ دوربین های Nikon از دوربین های Canon به نسبت قیمت بهتر اند.
در ضمن به شدت از این مدل هم خوشم اومد فقط میشه بگین فرق این مدل (یعنی همین D610) با مدل Nikon D7100 چیه؟؟؟
چون اینا با هم بیشتر از یک میلیون تفاوت قیمت دارن ولی با توجه به ویژگی هایی که شما براشون نوشتید تغریبا هیچ فرقی با هم ندارند.
آیا تنها دلیل این اختلاف شدید قیمت سال ساختشونه؟؟؟",0,0,5,5,5,5,3
,,"سلام خسته نباشید آقا من چند وقته میخوام d610 بخرم اما با یکم تحقیق متوجه شدم که رولینگ شاترش مشکل داره و تو انجام کار با سرعت زیاد یا تیک میزنه یا کم میاره می خواستم ببینم حقیقت داره یا نه. ممنون",0,0,0,0,0,0,0
,,"سلام و عرض ادب . حدودا یک سال هست که d610 رو دارم ، در شرایط مختلف و به معنای واقعی ازش کار کشیدم و بدون هیچ تعصبی عرض میکنم کوچک ترین مساله یا مشکلی نداشتم . هر روز بیشتر از کارایی هاش لذت میبرم و بارها از دوستانی که در انتخابش بهم کمک کردند تشکر کردم . خارج از حوصله هست که بخوام در خصوص این دوربین بحث کنم اما در کل عرض کنم که در سایت های معتبری جهانی ، که کاملا بیطرف و در سطح حرفه ای به قضاوت می نشینن d610 جزء معدود دوربین هایی هست که هر صد امتیاز رو گرفته . ضمنا عرض کنم بنده تمام تجهیزات دوربینم رو اعم از ، کوله ، رم ، سه پایه و ... و ... و ... رو از دجی کالا تهیه کردم که واقعا جای تحسین و تقدیر بخاطر اورجینال بودن و کیفیت بسته بندی اجناس رو داره . انشاله این هفته هم لنز 24-70رو خرید میکنم . پاینده باشین .",7,0,0,0,0,0,0
,,"سلام عزیزان من من یکی از همکارام d600 و اون یکی d610 داره . اونی که 610 داره تازه خریده حدود 600 تا شات زده و هنو روغن نزده ولی اون دوستم که 600 داره چند روز پیش دوربینشو دیدم که لکه داره و روغنی شده سنسورش من گفتم بیا تمیزش کنیم اینجوری خیلی ضایس خلاصه یه کست تنظیف رفتیم گرفتیم توش یه ابزار جالب داره که یه سر گرد مانندی داره اندازه دایره یه سکه ربع یه جنس خاصی داره که آسیب نمیزنه به سنسور بعد با اون سنسورو تمیز کردیم و مایع مخصوص سنسور که تو کیت بود خیلی عالی شد فوقولاده شد از روز اولشم بهتر شده .",2,0,0,0,0,0,0
,,"تمامی مشکلات مربوط به روغن شاتر که در d600 بود رفع شده و این دوربین رو در رده عالی قرار داره .",4,0,0,0,0,0,0
,,"من طرفداره نیکون هستم شدیدا ولی دوربینم کنونه چند وقته پیش میخواستم این دوربین بگیرم ولی متاسفانه هنوز مشکل شاترش برطرف نشده کمتر شده ولی کامل برطرف نشده چون برای یکی از همکارام خریدیم ولی متاسفانه بعد از نزدیک به 3000 شات 7 تا لک که دو تاش خیلی بد بود و تو عکسا معلوم بود من فکر میکردم با اومدن d610 دیگه مشکلات d600 به فراموشی سپرده میشه ولی نشد که نشد حیف واقعا یه همچین دوربینه خوبی به این روز بیفته و بهتر که دیجی کالا هیچوقت نیاورد من حتی تو ریویوهای سایت dpreview که بچه های اونورنوشته بودن متوجه شدم اونها هم خیلی شاکی بودن از این بابت که باز هم روغن شاتر پاشیده میشه روی سنسور و مجبور شدم کوچ کنم به کنون و 5d markIII بخرم",7,1,0,0,0,0,0
,,"فقط امید وارم که مشکل جمع شدن گرد و غبار در طول 1000 شات ، حل شده باشد چون همین باعث شد که 100% از خرید مدل قبلی پشیمون بشم",5,0,0,0,0,0,0
,,"قابل توجه دوستانی که گفتن مشخصات لنزش چی هست : این قیمت فقط برای خرید بدنه دوربین بدون لنز هست و لنز رو باید جداگانه تهیه بفرمایید . قیمت لنز هم بسته به کیفیت و خیلی چیزهای دیگه متغییر است . از 1ونیم میلیون شروع میشه تا 10 میلیون و بیست میلیون و بالاتر ...",1,1,0,0,0,0,0
,,"سلام
میخواستم بدونم مشخصات لنزش چیه که اشاره نشده؟
بعدشم اگه میشه یه بررسی تخصصی هم بذارین.",1,1,0,0,0,0,0
,,"این قیمتی که دیجیکالا زده با لنز هست یا نه ؟ اگه لنز جزو وسایل همراه این کالا به حساب نمیاد میشه بگید یه اگه بخوام یه لنز براش بخرم قیمتش حدود چقدر میشه
مرسی",0,1,0,0,0,0,0
,,"یه شاهکار! بهترین فول فریم دنیا!
من با D600 و D610 کار کردم، با D600 نزدیک به یک ماه کار کردم و به گمونم 500 شات هم باهاش زدم، هیچ کم و کاستی درش ندیدم، با D610 هم کار کردم بهترین بالانس بین هزینه و کارایی هست، بیشترین دوربینی که در برابر پولتون میگیرید! نیاز به گفتن نداره که جزو اندک دوربین هایی هست که از DP Review مدال طلا گرفته و در کامنت ها هم میشه بیشتر دیدگاه های مثبت رو دید...
D610 از هر زاویه ای نگاه کنید نسبت به D600 بهتر شده، سرعت شاتر بالاتر، کیفیت بالاتر عکس و ... و برطرف کردن تنها ایراد D600 که در کمتر از 10 درصد بدنه ها پس از 1000 شات لکه های روغن روی سنسور پاشیده میشد.
تا کنون پنج تا بادی از این سری رو از نزدیک دیدم دو تا D600 و سه تا D610، یکی از بادی های D600 بالای 10000 شات زده بود و بدون هیچ لک روغنی و یکی هم پس از 5000 شات یه لک کوچیک گوشه سنسور افتاده بود که دارنده اش گفته بود با کیت تمیز کننده به خوبی تونسته پاکش کنه، یکی از D610 ها بالای 5000 شات زده بود و دو تای دیگر هم هر کدوم بیشتر از 2000 شات، اما هیچ کدوم روغن نزده بودن. سه تا بادی نمیتونه جامعه آماری مناسبی باشه، اما دست من رو به این نتیجه رسونده که نیکون این ایراد کوچیک رو به خوبی تونسته برطرف کنه،",3,0,5,5,5,5,5
,,"سلام .. این قضیه روغن شاتر دیگه چیه ؟
عزیزان تمام دوربین های حرفه که لنز قابل تعویض دارن در معرض شدید ورود گرد و غبار به داخل دوربین هستند و اساسا امکان اینکه هیچ غباری وارد دوربین نشه و روی سنسور نشینه وجود نداره و در نهایت این اتفاق خواهد افتاد و به روغن شاتر هیچ ربطی نداره .. به سادگی هم تمیز میشه و مثل روز اولش خواهد شد بدون هیچ آسیبی ... برای این کار خودتون میتونید کیت نظافت بگیرید یا تعمیرگاهها مثلا تعمیر گاه نورنگار واقع در ساختمان الومینیوم رایگان سنسور رو نظافت می کنند.
ضمنا جناب بهروز اریان در مورد تفاوت این دوربین با 7100 توضیح دادن .. اساسا دوربین های فول فریم به خاطر ابعاد سنسورشون که معادل نگاتیو های قدیمی می باشد از لحاظ کیفیت بالاترین سطح رو در بین تمام دوربین های دیجیتال دارن و برای رده کاملا حرفه ای طراحی شدن که 610 مدل ارزونتر و d800 , d810 مدل گرونتر و با امکانات بیشتر هستند .. برای کسانی که تازه میخوان عکاسی رو شروع کنند توصیه نمی کنم که دوربین فول فریم خریداری کنند ... ابتدا چند سال با دوربین های کراپ دار apc مثل 7100 یا حتی پایینتر شروع کنن بعد خودشون نیاز به دوربین فول فریم رو احساس خواهند کرد ...",2,0,0,0,0,0,0
,,"درود خدمت دوستان و دیجی کالا
دوربین دی 7100 یه دوربین aps-c کاملا حرفه ای
ولی دی610 یه فول فریمه سطح مبتدی
برین اندازه سنسور تصویر یا حسگر دوتاشو بخونید تا بفهمید چه تفاوتی دارن
دی7100 23.5*15.6
دی610 35.9*24",0,0,0,0,0,0,0
,,"جناب کاربر مهمان (1393/9/8)
دوربین نیکون D610 یک دوربین فول فریم و دوربین نیکون D7100 یک دوربین قطع DX می باشد و مقایسه ی این دو دوربین فقط با نگاه کردن به مشخصات ابتدایی مقایسه ی درستی نیست . اندازه ی حسگر در فول فریم ها 35 در 24 م م است و در دوربین های قطع dx نیکون نزدیک به 24 در 15 م م می باشد . در حقیقت سایز حسگر D610 همانند قطع دوربین های آنالوگ قدیمی 135 می باشد و همین تغییر اندازه ی حسگر تغییرات مهمی در نتایج کار به دنبال خواهد داشت که فهرست وار می توان به نویز کمتر ، جزییات بیشتر ، عمق میدان کمتر و ... اشاره کرد . این قیمت هم فقط قیمت بدنه ی خالی دوربین D610 می باشد و برای اینکه از این دوربین بهره گیری کنید باید یک لنز فول فریم هم داشته باشید پس اختلاف قیمت را با خرید یک لنز فول فریم مقایسه کنید . البته شما برای انتخاب باید ببینید آیا به دوربین فول فریم نیاز دارید یا نه و بر طبق نیازتان اقدام کنید .",3,0,0,0,0,0,0
,,"سلام من دو روزی میشه که دارم در رابطه با دوربین های اینچنینی در سایت خوبتون تحقیق میکنم و تا حالا نتیجه ای که گرفتم این بوده که حداقل روی کاغذ دوربین های Nikon از دوربین های Canon به نسبت قیمت بهتر اند.
در ضمن به شدت از این مدل هم خوشم اومد فقط میشه بگین فرق این مدل (یعنی همین D610) با مدل Nikon D7100 چیه؟؟؟
چون اینا با هم بیشتر از یک میلیون تفاوت قیمت دارن ولی با توجه به ویژگی هایی که شما براشون نوشتید تغریبا هیچ فرقی با هم ندارند.
آیا تنها دلیل این اختلاف شدید قیمت سال ساختشونه؟؟؟",0,0,5,5,5,5,3
,,"سلام خسته نباشید آقا من چند وقته میخوام d610 بخرم اما با یکم تحقیق متوجه شدم که رولینگ شاترش مشکل داره و تو انجام کار با سرعت زیاد یا تیک میزنه یا کم میاره می خواستم ببینم حقیقت داره یا نه. ممنون",0,0,0,0,0,0,0
,,"سلام و عرض ادب . حدودا یک سال هست که d610 رو دارم ، در شرایط مختلف و به معنای واقعی ازش کار کشیدم و بدون هیچ تعصبی عرض میکنم کوچک ترین مساله یا مشکلی نداشتم . هر روز بیشتر از کارایی هاش لذت میبرم و بارها از دوستانی که در انتخابش بهم کمک کردند تشکر کردم . خارج از حوصله هست که بخوام در خصوص این دوربین بحث کنم اما در کل عرض کنم که در سایت های معتبری جهانی ، که کاملا بیطرف و در سطح حرفه ای به قضاوت می نشینن d610 جزء معدود دوربین هایی هست که هر صد امتیاز رو گرفته . ضمنا عرض کنم بنده تمام تجهیزات دوربینم رو اعم از ، کوله ، رم ، سه پایه و ... و ... و ... رو از دجی کالا تهیه کردم که واقعا جای تحسین و تقدیر بخاطر اورجینال بودن و کیفیت بسته بندی اجناس رو داره . انشاله این هفته هم لنز 24-70رو خرید میکنم . پاینده باشین .",7,0,0,0,0,0,0
,,"سلام عزیزان من من یکی از همکارام d600 و اون یکی d610 داره . اونی که 610 داره تازه خریده حدود 600 تا شات زده و هنو روغن نزده ولی اون دوستم که 600 داره چند روز پیش دوربینشو دیدم که لکه داره و روغنی شده سنسورش من گفتم بیا تمیزش کنیم اینجوری خیلی ضایس خلاصه یه کست تنظیف رفتیم گرفتیم توش یه ابزار جالب داره که یه سر گرد مانندی داره اندازه دایره یه سکه ربع یه جنس خاصی داره که آسیب نمیزنه به سنسور بعد با اون سنسورو تمیز کردیم و مایع مخصوص سنسور که تو کیت بود خیلی عالی شد فوقولاده شد از روز اولشم بهتر شده .",2,0,0,0,0,0,0
,,"تمامی مشکلات مربوط به روغن شاتر که در d600 بود رفع شده و این دوربین رو در رده عالی قرار داره .",4,0,0,0,0,0,0
