positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي عکس و فيلم","کيفيت ساخت",ارگونومي,"امکانات و قابليت ها","ارزش در برابر قيمت"
"تصوير عالي و سرعت فوکوس خوب","محدوديت استفاده در بدنه هاي متفاوت","با سلام
لنز afp جدید فوکوس سریع و کم صداتری نسبت به لنز vr وvr2 دارد. از نظر کیفیت و شارپنس، تصاویر گرفته شده توسط afp تقریبا مابین لنزهای vr و vr2 هستند.صدای مکانیزم فوکوس بر روی ویدئوها بسیار ناچیز و درحد صدای لنزهای stm کانون میباشد.
تفاوتهای دیگر این لنز با مدلهای afs، استفاده از فیلترهای سایز 55mm (فیلترهای 55 کمیاب هستند)و نداشتن کلید فوکوس دستی و اتوماتیک و کلید فعالسازی لرزه گیر هستند(بدنه های d500,d5500,d3300 و بدنه d5300 پس از آخرین آپدیت نرم افزاری تنظیمات روی لنز را در منوی خود بدنه ارائه میدهند و بنابراین در صورت استفاده از لنزهای afp بر روی بدنه های دیگر لرزه گیر عمل نخواهد کرد)",4,2,4,4,3,3,4
"[""دوربين از هر نظر عالي هست ""]","[""ندارد""]","لنز vrII
بعضی از دوستان گفتن که این لنز در فیلم برداری صدای فکوسش ضبت میشه
شما باید در حالت منوال (دستی ) بزارید لنز رو بعد فیلم برداری کنید که صدا ضبت نشه
خوبی این لنز این که شما خودتون میتونین فکوس کنید و بعد زدن شاتر دستگاه تنظیمات شمارو تغییر نمیده با کمک کلید های روی لنز شما لرزشگیر دست و اتومات و دستی بودن لنز رو راحت میتونین تنظیم کنین
ولی لنز Afp
من این لنز رو حالت دستی تنظیم کردم و با زدن شاتر خودش تنظیم رو عوض کرد و بعد عکس گرفت
اگر که اماتور هستید و تازه عکاسی رو شروع کردید لنز Afp خوب براتون
ولی اگه اماتور نیسید و از لنز بهترین استفادرو میخواین ببرین بهتون لنز vrII رو پیشنهاد میدم
چون بهترین عکس هارو میشه با حالت دستی گرفت",7,1,5,5,5,5,5
,,"کیفیت تصویر خوب، وای فای محدود ولی قابل استفاده در حد معقول، خوش دست، جمع و جور، قیمت مناسب به نسبت کیفیت، پیشنهاد میکنم اگر میخوایین فقط تو حالت auto عکاسی کنید سراغ این دوربین نرید، بهترین کیفیت عکس و فیلم این دوربین فقط تو حالت manual در دسترسه",3,3,5,5,5,5,5
"قيمت مناسب
سنسور تصوير بزرگتر
نويز کمتر در محيط تاريک
عمق رنگ 24
واي فاي",,"تازه این دوربین رو خریدم
این لنز جدید AF-P خیلی صداش کمتر از VR II هست. نمیدونم چرا ازش بد میگن. سرعت فوکوس بالاتری داره.
تو این قیمت بنظرم canon 700D و Nikon D5300 بهترین هستند. 700D رو هم دارم اون عالیه. ولی عکسای D5300 بنظرم باکیفیت بیشتر و رنگ های قشنگتری دارند. البته یه مقدار خیلی کمی احساس میکنم سرعت فوکوس 700D بیشتر باشه.
همینطور عکسای پرتره 700D کمی بهتره. اما در کل عکسای D5300 رو ترجیح میدم.
فیلم برداریش که حرف نداره. 60 فریم واقعا عالیه",9,1,5,5,5,5,5
,,"تقریبا 6-7 ماه میشه که این دوربین رو از دیجی کالا خریدم .
اما نظر شخصی من وتجربه کار کردن با این دوربین به عنوان آماتور :
اول از همه این رو دوستان بدونین که داشتن ""وای فای"" بسیار اهمیت داره از امکانات و کارایی هایی که براتون داره متحیر میشید .
دوم اینکه چرخش ال سی دیش هم خیلی خوب و بدرد بخوره .
سوم اینکه اصلا سراغ مود اتو نرید !! بخاطر ایزوهای خیلییی بالایی که به صورت پیشفرض دوربین براتون انتخاب میکنه !
چهارم اینکه (تجربه شخصی) عکاسی توی محیط داخلی مخصوصا نور معمولی و داخلی شب اصصصلا خوب نیست ( البته بدون فلاش) و انگار حتما این دوربین به لنزی با f پایین تر از 3.5 خودش نیاز داره .
پنجم به گفته غریب به اتفاق عکاسای حرفه ای برای محیط های داخلی دوربین های کانن عملکرد بهتری دارن و برای محیط های باز و نور طبیعی نیکون بهتره ( و باز هم تجربه شخصی ) واقعا عملکردش توی محیط بیرون شاهکاره ولی داخلی نه زیاد حتما به سیستم نورپردازی نیاز دارین .",5,2,4,5,5,5,4
,,"سیر تکامل لنزهای نیکون به این صورت بوده
AF مخفف Autofocus هست
VR AF مخفف Vibration Reduction هست
AF-D مخفف Distance که توانایی تشخیص فاصله لنز تا سوژه به صورت الکتونیکی داره که بعد ها لنز G با قابلیت بهتر جایگزین D شد.
AF-I مخفف Internal فکوس خودکار داخلی
AF-S مخفف Silent که از موتور فوکوس کم صداتری استفاده کرده و استفاده از لنز G
ED AF-S مخفف Extra-low Dispersion کاهش تجزیه نور سفید ""خاصیت ضد منشوری""
ED II AF-S نسل دوم ضد تجزیه نور
VR AF-S مخفف Vibration Reduction لرزشگیر
VR II AF-S نسل دوم سیستم لرزشگیر و استفاده از لنز G که برای 55-18 طول لنز 73 میلیمتره
VR II AF-S نسل دوم سیستم لرزشگیر و استفاده از لنز G II که برای 55-18 طول لنز 66 میلیمتره
VR AF-P با استفاده از لنز G که برای 55-18 طول لنز 62.5 میلیمتره
چند مدل دیگه که ترکیب ED و VR و همچنین برای سری دوربین های DX هم وجود داره ولی لنزهای VR II نسبت به سری قبل علاوه بر اینکه کاهش طول داشته اند و عکسهای شارپ تری میگرند و لرزشگیر قوی تری دارند و هر چقدر که جلوتر میره طول لنز هم کمتر میشه در AF-P از تمام لنزها کوتاهتر شده و سیر تکامل رو رعایت کرده ولی به نظر من هنوز لنز G II و VR II نسل دوم لرزشگیر استفاده نکرده، پس تقریبا یه چیزی تو مایه های VR II AF-S G II یا شاید کمی هم پایینتر باشه ولی از VR AF-S G صد در صد بالاتر و بهتر هست. با توجه به به این سیر تکامل فکر میکنم به زودی شاهد تولید VR II AF-P G و بعد از اون VR II AF-P G II هم خواهیم بود.",26,4,5,5,5,5,5
"همه چيزش نقطه قوته",هيچ,"من یک هفته است که این دوربین رو خریدم و واقعا ازش راضی ام . اگه یه DSLR خوب میخواین یک لحظه هم در این دوربین شک نکنید.لنزش هم واقعا عالیه.
چند تا توصیه به شما میکنم
1-حتما پس از تحویل کالا دفترچه راهنما رو کامل مطالعه کنید.
2-گارانتی و بیمه نامه رو یادتون نره فعال کنید.
3-عکاسی هرچند که یه هنره، ولی جنبه های علمی و فنی اون رو یاد بگیرید. وجه تمایز عکاس موفق با دیگران به دانش اون عکاس بر میگرده و تجربه. ربطی به تجهیزات نداره.
4-تا میتونید مطالعه کنید و عکس بگیرید.
5-بجای خریدن بدنه های گرون قیمت، لنز های مختلف و تجهیزات نورپردازی (این قسمت برای پرتره و آتلیه) بخرید.
6-انگشت توی مانت نکنید، آینه رو لمس نکنید، خلاصه با قسمت های اندرونی هیچ دوربینی ور نرید!",32,3,5,5,5,5,5
[],[],"لطفا شگفت انگیزش کنید من فقط می خوام از شما بخرم .",16,2,3,3,3,3,3
,,"سلام.. لطفا دوربین نیکون 5300با لنز 140_18 رو موجود کنید.
خیلی وقته دنبال این دوربینم.با تشکر",7,2,3,3,3,3,3
"کيفيت خوب عکس ها
ارگونومي خوبي داره
در برابر پولي که ميدين ارزش خريدش بالاست
کيفيت ساختش خيلي خوبه و وزن خوبي هم داره
امکاناتش نسبت به پولش عاليه","در ايزو هاي بالا کيفيت عکسا خوبي ولي دلچسب نيست","سلام و خسته نباشید خدمت کارکنان دیجی کالا من این دوربینو تقریبا یه ماهی میشه خریدم و ازش راضیم 1.کیفیت عکسا خیلی عالیه ولی در ایزو های بالا نه 2.کیفیت فیلم ها عالیه عالیه3.به خوبی تو دست جا میشه و حس خوبی به آدم دست میده",9,1,4,5,4,4,5
,,"من چن وقتی میشه دارم تحقیق میکنم به این نتیجه رسیدم این مدل و انتخاب کنم...
همه چی کامله و انتظارات و در یه حد خوب براورده میکنه
کیفیت عکساش خیلی خوبه...
فقط تاچ نیست که اونم زیاد مشکل ایجاد نمیکنه چون جاگیری دکمه ها خیلی خوبه",7,1,5,5,5,5,5
,,"دی جی جون D5300 II رو موجود کن توروخدا . نه اینو",5,1,5,5,5,5,5
,,"بعضی ها دارن اطلاعات نداشته رو با بقیه در میون میذارن
اگر این دوربین رو داشته باشید یا باهاش کار کرده باشید بعد نظر بدید خیلی مفید تر میشه
در آخرین آپدیت این دوربین گزینه های مربوط به لرزش گیر و فوکوس خودکار به منو اضافه شده و میتونید بصورت دیجیتال روشن یا خاموش کنید
این لنز سرعت فوکوس بالاتری نسبت به مدل قبل داره و صدای کمتری تولید میکنه و قیمت جهانی این لنز هم از لنز قبلی بیشتره
اما چون همه جا گیر نمیاد یه عده برای اینکه بتونن جنس خودشونو بفروشن اطلاعات غلط به مشتری میدن
خوب تحقیق کنید بعد خرید کنید
من خودم AFS دارم اما با اینم کار کردم و به نظرم این لنز بهتره",10,2,4,4,5,5,5
"[""راحت شدن کار با دوربين در حد دوربين هاي خانگي آماتور""]","[""برداشته شدن دکمه هاي دستي کردن فوکوس و خاموش کردن لرزشگير و کاملا اتومات و روشن بودن اين قابليت ها که در بعضي موارد با خاموش کردن لرزشگير و يا دستي نمودن فوکوس عکس هايي با کيفيت بالاتر ميشود گرفت""]","این مدل لنز( afp) فقط در دیجی کالا از مدل قبلی(afs vr2) گرانتر است و در بازار و نمایندگی های رسمی فروش دوربین نیکون حدود هفتاد هزار تومان ارزانتر است و کارشناسان نمایندگی نیکون لنز قبلی را بهتر و کارامدتر میدانند.",4,10,4,4,4,4,4
[],[],"دوستان من یکی دوماهی هست که میخواستم دوربین بخرم ، کلی هم واسم نظرات کاربران و استفاده کننده ها از مدل های مختلف دوربین مهم بود که سرآخر به این دوربین با همین لنزafpرسیدم ، تو بازار هم کلی پرس و جو کردم که نظرات فروشنده ها با کاربرا صدو هشتاد درجه فرق داشت و اونا میگفتن لنز جدید خوب نیست چون کلا دکمه فوکوس و لرزشگیرش برداشته شده و همه چیش اتومات شده و دکمه تبدیل به منوالش از رو لنز برداشته شده و درصدی از صدای لنز کم تر شده نه اینکه کلا بی صدا شده باشه، منم که کلا گیج شده بودم به دوتا از نمایندگی های نیکون تو خ جمهوری هم سرزدم که ببینم اونا چی میگن که دیدم حرف بقیه رو تایید کردن در ضمن برعکس دیجی کالا تو کل بازار و نمایندگی ها لنز afs از لنز جدیدafp گرونتره و همه میگن برای عکس برداری بهتره تو بعضی موارد لرزش گیر خاموش باشه(مثلا وقتی از سه پایه استفاده میشه) یا اینکه فوکوس دستی بعضی وقتا عکس های بهتری به عکاس میده در هر صورت من که صددرصد برای خرید این دوربین با لنز جدید رفته بودم مجاب به خرید دوربین با همون لنز قدیمی شدم با پرداخت 4درصد دوربینتون همونجا بیمه 15ماهه میشه، امیدوارم اطلاعاتم به دردتون بخوره منم تو انتخابم اشتباه نکرده باشم، یا حق",4,4,4,4,4,4,4
,,"دی جی جون پیشنهاد ویژه بزار فردا میخرم",9,1,5,5,5,5,5
,,"لطفا فروش شگفت انگیزش کنید
ممنون",7,1,3,3,3,3,3
,,"لطفا شگفت انگیزش کنید
ممنون
با تشکر از دیجی کالا",9,1,3,3,3,3,3
,,"لطفا پیشنهاد ویژه کنید",9,1,5,5,5,5,5
,,"سلام خیلی خوب میشه که مسولین دیجی کالا ترکیب لنز جدید AFP 18-55 را با مدل Nikon D5500 هم برای فروش قرار دهند ، چون سری AFS ها قدیمی شدند.
باتشکر",4,1,3,3,3,3,3
,,"سلام
من روی خرید هام خیلی حساسم الان حدود 5 ماه هستش که دارم در مورد اس ال ار تحقیق میکنم اخرش به این نتیجه رسیدم که بین دئربین های دی700 و هم رده های نیکون این 5300 دی خعلی بهتره و الان در کمین پیشنهاد ویژه این دوربین با لنزAF-P هستم دی جی جون خواهش میکنم",6,2,5,5,5,5,5
,,"سلام
خیلی ها ممکنه تو نگاه اول این سوال براشون پیش بیاد که این مدل D5300 چه فرقی با مدل ارزان تر با همان لنز رو داره
باید بگم که تفاوتش لنز 18_55 جدید نیکون است که سرعت و دقت فوکوس و به علاوه بیصدا بودن رو با خودش اورده و بسیار سریع و بیصدا نسبت به مدل AF_S است
با تشکر",14,2,5,5,5,5,5
"ارزش خريد نسبت به قيمت
برتري نسبت به دوربين هاي هم قيمت",,"من این دوربین رو 7-8 ماهی هست که از دیجی کالا خریدم. واقعا نسبت به قیمتش، کیفیتش از دوربین های هم قیمت همین شرکت و کانن بالاتره. شک نکنید توی خریدش. البته یه کیف دوربین هم باید بخرید واسش. پیشنهاد من کیف های RivaCase هستش.",7,2,4,5,5,4,5
"کيفيت خوب عکس ها
ارگونومي خوبي داره
در برابر پولي که ميدين ارزش خريدش بالاست
کيفيت ساختش خيلي خوبه و وزن خوبي هم داره
امکاناتش نسبت به پولش عاليه","در ايزو هاي بالا کيفيت عکسا خوبي ولي دلچسب نيست","سلام و خسته نباشید خدمت کارکنان دیجی کالا من این دوربینو تقریبا یه ماهی میشه خریدم و ازش راضیم 1.کیفیت عکسا خیلی عالیه ولی در ایزو های بالا نه 2.کیفیت فیلم ها عالیه عالیه3.به خوبی تو دست جا میشه و حس خوبی به آدم دست میده",9,1,4,5,4,4,5
,,"من چن وقتی میشه دارم تحقیق میکنم به این نتیجه رسیدم این مدل و انتخاب کنم...
همه چی کامله و انتظارات و در یه حد خوب براورده میکنه
کیفیت عکساش خیلی خوبه...
فقط تاچ نیست که اونم زیاد مشکل ایجاد نمیکنه چون جاگیری دکمه ها خیلی خوبه",7,1,5,5,5,5,5
,,"دی جی جون D5300 II رو موجود کن توروخدا . نه اینو",5,1,5,5,5,5,5
,,"بعضی ها دارن اطلاعات نداشته رو با بقیه در میون میذارن
اگر این دوربین رو داشته باشید یا باهاش کار کرده باشید بعد نظر بدید خیلی مفید تر میشه
در آخرین آپدیت این دوربین گزینه های مربوط به لرزش گیر و فوکوس خودکار به منو اضافه شده و میتونید بصورت دیجیتال روشن یا خاموش کنید
این لنز سرعت فوکوس بالاتری نسبت به مدل قبل داره و صدای کمتری تولید میکنه و قیمت جهانی این لنز هم از لنز قبلی بیشتره
اما چون همه جا گیر نمیاد یه عده برای اینکه بتونن جنس خودشونو بفروشن اطلاعات غلط به مشتری میدن
خوب تحقیق کنید بعد خرید کنید
من خودم AFS دارم اما با اینم کار کردم و به نظرم این لنز بهتره",10,2,4,4,5,5,5
