positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي عکس و فيلم","کيفيت ساخت",ارگونومي,"امکانات و قابليت ها","ارزش در برابر قيمت"
,,"خداوکیلی تو پیشنهاد ویژه بذارین میخوام بخرم",1,0,0,0,0,0,0
,,"سلام
ببخشید من در حال حاظر دوربین D7200 دارم اما در قسمت فیلمبرداریش / اندازه فریم ، نرخ فریم
60p;1920*1080
و
50p;1920*1080
غیر فعاله!!!! چطور فعال میشه؟لطفا راهنمایى کنید",0,0,0,0,0,0,0
,,"سلام به همگی
دی جی جان لطفا"" بفرمایید 700ِD که موجود دارید و ارسال میشه برای خریداران ساخت کجاست؟
دوستانی هم که تا کنون از دی جی خرید کردن این دوربین رو و به دستشون رسیده ممنون میشم اعلام کنن
باتشکر",1,0,0,0,0,0,0
,,"سلام
دی جی جان لطفا"" بفرمایید این دوربینی که موجود دارید ساخت کدوم کشور هست؟
دوستانی هم که از دی جی این دوربین رو گرفتن لطفا"" جواب بدن ممنون میشم",2,0,0,0,0,0,0
,,"تورو خدا زود موجود کنید، من تا فردا میخوام بخرم",2,0,5,5,5,5,5
,,"ما میگیم شگفت انگیز، تو غیر موجودش میکنی!!",2,0,0,0,0,0,0
,,"دیجی عزیز
شگفت انگیز کن این دوربین عالی رو!
زود دیگه",3,0,0,0,0,0,0
,,"خدا قسمتمون کنه",2,0,0,0,0,0,0
,,"دیجییی جان! اگه این یکی دو روزه شگفت انگیزش بکنی، میگیرم ازت!
من مشتریتم!",1,0,0,0,0,0,0
,,"سلام دوستان لطفا کنید من بین این دوربین و نیکون دی 5300 به شدت گیر کردم و همه ی جوانب کثلس کردنراهنماییمجوانبکثلفیلمبرداری و باتری و ..... را در نظر بگیرید",0,0,0,0,0,0,0
,,"از دیجی کالا خریدم تایوان زده",0,0,0,0,0,0,0
,,"سلام
بین نیکون 5300 و کنون 700d مونده بودم تا بالاخره 700d رو خریدم و راضی هستم",1,0,0,0,0,0,0
,,"چند ساعت دیگه دستم میرسه ! فقط از دیجیکالای عزیز خواهش دارم که لنز canon 50 mm f1.4 STM رو موجود کنه و رم های 600X رو هم همینطور که مجبور نشیم بخاطر لوازم جانبی از بیرون خرید کنیم و همه رو یک جا از خود دیجیکالا بخریم !
و یک سوال هم داشتم ! چرا رو این محصول هیچ دیجی بن ای داده نمیشه ؟؟؟؟ رو فلش 30 تومنی دیجی بن میدید رو دوربین با این قمیت نه",0,0,0,0,0,0,0
,,"با سلام دوستان من یک تازه کار هستم اشنایی زیادی با دوربین های dslr ندارم میخواستم یک دوربین برای عکس برداری از طبیعت و ... تهیه کنم در کل هدفم استفاده تفریحیه .با دوربین های کامپکت پیشرفته اشنا هستم . میخواستم بدونم اگر دوربین dslr رو خریداری کنم مشکلی برای عکاسی ندارم مثلا ایا تنظیمات سختی داره؟ ممنون میشم جواب بدین.",0,0,0,0,0,0,0
,,"دوستان اینقدر درگیر ژاپن و تایوان و هند و افغانستان نشین!!! تولید کننده اصلی ژاپنیه یعنی تفکر ژاپنی داره نه ایرانی
وقتی یه کارخونه در تایوان و مالزی راه میندازه خودش نظارت مستقیم میکنه
هزینه کارگر در ژاپن بسیار بالاس و برای اینکه قیمت تموم شده جنس کم بشه خط تولید رو در کشورهای دیگه راه اندازی میکنن و وقت خودشون رو با یک محصول تلف نمیکنن
میرم تحقیق میکنن تا یه محصول جدید تر تولید کنن و این قضیه همچنان ادامه داره
محصولات اپل که نماد کیفیت هستند همه در چین ساخته میشن با نظارت مستقیم آمریکا
جنس ژاپن با تایوان هیچ فرقی نداره تو هیچ جای دنیا هم اختلاف قیمت ندارن! این موضوع اینقدر بی اهمیته که اصلا قید نمیکنن محصول ساخت کجاس!!! فقط تو ایران یه عده فروشنده بی وجدان ازین قضیه سو استفاده میکنن و جنس ژاپنی رو گرونتر میدن
وقتی زیاد حساس بشین یه عده هم جنس هندی رو مارک ژاپن میزنن که سود بیشتری هم بکنن
هرکی موافقه + بزنه",38,2,0,0,0,0,0
,,"سلام دوستان
امروز دوربین دستم رسید. بسیار عالی و کار کردن باهاش جذاب است.
بدنه دوربین ساخت ژاپن و لنز آن ساخت تایوان است. این یکی از بهترین لنزهاست.",2,0,0,0,0,0,0
,,"سلام من تحقیقات زیادی کردم و استاد دانشگاه و همچنین کسی که عکاس در یکی از معتبرترین روزنامه ها و خبرگزاری ها کشور هست پرسیدم ، تا محدوده رنج فقط کنن 700d خوبه
من هم بدنبال خرید هستم و از ایشون پرسیدم : ایشون گفتن کنن 700d با لنز 18-135 یووی کنکو بخری عالیه . البته همین مشخصات حدود 2.5 میشه قیمتش.
داداش من هم یک دوربین sony hx400 داره که اون هم بسیار خوب هست و تنها مشکل اون دوربین این هست که لنزش سرخود هست و dslr نیست.
خود من ترغیب شدم کنن 700d بخرم ولی اگر یکم بیشتر هزینه کنید 5300 نیکون هم خوب هست.
کنن تنوع لنز بیشتری داره و کاربردی تر هست هر چند امکاناتی مثل wifi رو نداره ولی بنظرم و با توجه به اساتیدی که پرسیدم کنن 700d مناسب تر هست.",2,0,0,0,0,0,0
,,"با سلام
آقای شهروز صادقی منم دقیقا با همین مساله که شما گفتین مواجه شدم و دست نگه داشتم ، منم از یکی از مغازه ها که حوصله راهنمایی داشت چندتا مطلب دستگیرم شد که همین باعث شده من صبر کنم
اول اینکه rebel سفارش اروپا آمریکاست و kiss سفارش آسیای شرقی که تو قسمت زبان، انگلیسی و ژاپنی داره و فول lang نیست و فرقش تو همینه
اما مهمتر اینکه چون من کنن ژاپن می خواستم نه تایوانی دوتا جعبه بهم نشون داد اولی خیلی جعبه تمیز و کیفیت رنگه چاپ جعبه عالی و دومی کمی کمرنگ تر بود ، روی هر دو جهبه هم برچسب گارانتی ایده آل بود و ساخت ژاپن با این تفاوت که برچسب گارانتی دومی ( جعبه کم رنگ تر ) روی شماره سریال بدنه و لنز چاپ شده، خورده بود !!...
بهم گفت اگر خواستم ژاپنی بخرم غیر از چک کردن ساخت ژاپن بودن روی جعبه به کیفیت چاپ اون جعبه و همینطور وجود شماره سریال بدنه و لنز روی جعبه دقت کنم و با محتوا حتما چک کنم... خلاصه منم گیج شدم از دوستان کسی این مطلب و شنیده و آیا صحت داره؟؟",2,0,0,0,0,0,0
,,"سلام...تشکر میکنم از اقای علی اکبر شمس استفاده کردیم..
اما با مطالعاتی که من کردم و سایتهایی که دیدم و دوستانی که دستی در عکاسی داشتند همه باهم هم عقیده هستند که نیکون نویز بسیار کمتری نسبت به کنون داره...!! این یه مورد... مورد دیگه هم اینکه فوکوس خودکار هستش که کنون فوکوس متوالی بالاتری داره و در کل کنون دوربین تیز و سریعتری هست... و نیکون عکسهای شارپ و زلالتر و روشنتری میگیره در کل دوربین نیکون بیشتر دوربین عکاسی تا فیلم برداری بر عکس کنون.... تا الان که من اینو متوجه شدم..... با سپاس مجدد از اقای علی اکبر شمس.",0,0,5,5,5,5,5
,,"با سلام خدمت همه دوستان
از کسانی که با این دوربین های DSLR کار کردن یه سوال دارم
چه نوع رم برای این دوربین مناسبه که مخصوصا از لحاظ سرعت نوشتن دچار کندی نشه؟
ممنون از راهنمایی تون",0,0,5,4,5,4,5
,,"با سلام خدمت دوستان دیجی کالایی...
من میخوام این دوربین رو بخرم اما با تحقیقاتی که کردم به چنتا مطلب رسیدم که واقعا سردرگم شدم.در کیفیت و امکانات این مدل و کلا دوربین کنون شک ندارم اما تو خیابان جمهوری 2 یا 3 تا نمایندگی canonهست که فقط این برند رو میفروشه و میگن نمایندگی اصلی هستند...اونجا در مورد مدل Rebel و T5 برای این دوربین که میگن قاچاق شدهو سفارش کشور های دیگسنو اینایا
اینکه گارانتی ایدآل معتبر نیست و ممکنه داخل جعبه لنز و باتریو کلن وسایل جانبیش اصلی نیت و .... ،از طرف دیگه دیجی که همیشه کالاهاش رو با گارانتی معتبر ارائه میده با این گارانتی موجود کرده؟؟یا تو اطلاعات این دوربین نوشته که بدنه فولاد زد زنگ اما نمایندگیش(یا اصطلاحا نمایندگیش)میگه همشون پاتستیک فشردن؟؟!! یا ژاپنی بودن یا بازار مشترک بودن که میگن کیفیت عکاسی تایوانی پایین تر از به اصطلاح جاپوونییش .هم لنز و هم دوربین.
لطفا اگر اطلاعاتی در این مورد دارید ممنون میشم بگید.پیشاپیش ممنونم و از اینکه طولانی شد پوزش میخواهم.",0,0,0,0,0,0,0
,,"دوستان عزیز سلام
در جواب آقا احسان و آقای امید بیاتی عزیز
خب حداکثر امکاان سعی میکنم جانب برندی رو نگیرم ولی به علت داشتن دوربین کانن احتمالا میگین من برند باز باشم ولی خب...
من این دوربین رو در حدود 8 ماه هس خریدم باهاش چن تئاتر و کنسرت رو عکس برداری کردم و محیط عکاسی مختلف رو عکس برداری کردم ، خدمتتون بگم اولا مقایسه بین دو برند Canon و Nikon کار اشتباهی هس ، چرا که شما سخت افزار یکسانی ندارید فقط رده بندیشون یکی هس( منظورم اینه نقاط قوت و ضعف یکسانی ندارند ولی نقاط قوت کانن به پای نقاط قوت نیکون در میشه فقط همین) در کنسرت ها و تئاتر عالی عمل کرد این دوبین برای من در عکاسی پرتره با یک لنز 50پرایم مجالی برای عرض اندام برای بقیه دوربین ها نمیذاره . ببینید نیکون کمی رنگ ها رو گرم نشون میده ولی بعد از عکاسی میبینید عکس با چیزی که درون چشمی میبینید فرق داشته(من چن مدتی با دوربین نیکون 7100 و 5300 دوستم عکاسی کردم و تجربه کار با نیکون رو دارم) مثلا من عکسهایی رو با سرعت 1/50 و f3.6 میگرفتم و با اون دو دوربین باید سرعت شار رو تا 1/15 پایین میاوردم که زمانی 3پایه نداشته باشین نویز بالایی ایجاد میشه.
گزینه دیگه تداخل رنگی یا نویز رنگی بالای دوربین های نیکون در مقابل کانن هس در عکاسی شب و گرفتن عکس هایی که سرعت شاتر شما چند ثانیه هس
در عکس هایی که زمان طلوع و غروب خورشید هس یا به اصطلاح گرگ و میشی هوا نیکون کمی برتری داره
از نظر باتری نیکون بهتر عمل کرد ولی در یه حالت خیلی تو ذوق زد اونم زمان پردازش عس بود که نیکون بشدت تاخیر در پردازش داشت در حد چن ثانیه(زمانی مموری یکسان داشتیم و حالت عکاسی یکسان)
از نظر بادی هم بگم بدنه نیکون کوچیکتره که خود من اینو نمی پسندم چون کوچکیش تو ذوقم میزد و حس یه دوربین بریج رو میداد
اما نیکون دمه های در دسترسی داره و این به شدت در عکاسی به کارتون میاد که البته تاچ پد کانن هم سرعتتنو بالا ممیبره
نقاط فوکوس بالای نیکون عجیب بعضی وقتها به کار میاد که کانن نمیتونه به گرد پای نیکون برسه اینو در عکس هایی که باید سرعت شما بالا باشه و سوژه متغییر هس میفهمید
یه دلیل دیگه انتخاب کانن توسط من فراوانی لنز بود با قیمت های متفاوت و کاربرد های بالا که البته نیکون هم لنزهای مشابه داره که کمی تنوع کمتری از نظر قیمت داره
امیدوارم تونسه باشم کمک کنم",4,0,4,4,4,4,5
,,"سلام خدمت دوستان ....راهنمایی کنید لطفا ...بدون تعصب خواهشا... عکاسی نیکون تو شب بهتره با کانن ....از همه نظر منظورمه ....ممنونم",0,0,5,5,5,5,5
,,"سلام دوستان. این دوربین در عکاسی شب ، عکاسی کنسرت ها ، چهره و آتلیه چطور عملکردی داره ؟ هر کس درباره هرکدوم میدونی لطفا توضیح بده .ممنون
این دوبین در موارد گفته شده بهتره یا نیکون5300 ؟
من تا حالا با نیکون کار نکردم.آیا تنظیمات و کارکرد نیکون خیلی سخت تر از dslr های کنن هست؟
ممنون لطفا جواب بدین",0,0,0,0,0,0,0
,,"سلام
من تا حالا یک دوربین dslr نداشتم و تازه کارم . میخواستم ببینم کیفیت عکس تو این دوربین بیشتره یا نیکون d5200 یا نیکون d3300 ؟ دوستان نیکون 5300 رو پیشنهاد دادن ولی پولم به 5300 نمیرسه .
ممنون میشم راهنماییم کنید.",0,0,0,0,0,0,0
,,"آقای زارع و آفای میرهادی عزیز؛
از اینکه وقت گذاشتید و کامنت منو خوندین وجواب دادبن واقعا ممنونم
فقط آقای میرهادی از نیکون مدل خاصی هست که بهم پیشنهاد کنی؟
با تشکر از همه دوستان عزیز",0,0,0,0,0,0,0
,,"اقای علی رضا سخامهر عزیز
نیکون d5300 بگیر چون واقعا کیفیت چهره رو عالی نمایش میده - مخصوصا واسه طبیعت که رنگها روعالی نمایش میده
اما اگه واسه فیلم برداری میخوای فوکوس 700d بهتره",2,0,0,0,0,0,0
,,"سلام
تو فیلمبرداری دوربین خوبیه ولی کیفیت عکسهاش اصلا به d5300 نیکون نمیرسه
اگه عمق رنگ و وضوح تصویر براتون مهمه d5300 بگیرین - گرونتره ولی واقعا عالیه",2,1,0,0,0,0,0
,,"سلام کاوه جان
منم مثل شما بودم اول کار و چیز زیادی از عکاسی نمیدونستم اما با کمی تلاش کردن و مطالعه راجع به عکاسی راه افتادم البته بیشتر عکاسی تجربه است و دوربین ها هم یک حالت عکاسی اتوماتیک دارن برای همین خیلیی نگران پیشرفته بودن و اینا نباش
اما راجع به این که چی بگیری من بهت پیشنهاد میکنم که بری سراغ نیکون و رزولیشن های بالا که البته عیبش اینه که هر پیکسل کوچیک تر میشه و یعنی نور بیشتریی نیاز دارن و...
ولی چون شرایط عکاسیت ثابته و سوژه رو میتونیی هر طور میخوای در شرایط های نوری مختلف قرار بدی این مشکلی نیست نهایتا به یک فلاش نیاز پیدا میکنیی",0,0,0,0,0,0,0
,,"من این رو دو روز پیش خریدم، دیروز به دستم رسید و الان میبینم که پیشنهاد ویژه داده شده هم دوربین و هم لنز هر دو برای من ساخت تایوان بودند.
کیفیت عالی بود.",0,0,0,0,0,0,0
,,"باکیت 18-135 رو موجود کنید بی زحمت",0,0,0,0,0,0,0
,,"دوستان سلام
من این دوربینو به تازگی گرفتم. ساخت تایوان. نسخه ژاپنیشو ندیدم ولی تایوانیش کیفیت ساخت خیلی خوبی داره. ژاپنیشم بگردید پیدا میشه ولی به تاریخ ساخت باطریش دقت زیادی کنید که خیلی قدیمی نباشه. در کل ژاپن و تایوان نباید فرقی داشته باشن، شرکت بزرگی مثل کانن هیچوقت نمیاد با پایین آوردن کیفیت محصولاتش خودشو زیر سوال ببره. مطمئن باشید. کیفیت عکس و فیلمش خیلی خوبه اما تو ایزوهای بالا کمی نویز داره. تاچ اسکرینش هم خیلی خوبه ولی بهتره که این ملاک انتخابتون نباشه. لنز اس تی ام واقعا عالیه. اگه فیلم برداری براتون مهمه لنز کاملا بیصدایی خواهید داشت. فقط تو لایو ویو فوکوس خودکارش کمی کنده. برای عکاسی نجومی مناسب نیست چون نویزش زیاده. من به شخصه ازش راضیم و در کل دوربین خیلی خوبو خوش دستیه اما اگه بتونید کمی بیشتر هزینه کنید و 5300 نیکون بخرید کیفیت عکس بهتری خواهید داشت.
با احترام به نظرات تمامی دوستان، به نظر بنده اگر تابحال با هیچ دوربین عکاسی کار نکردید و اگر علاقمند به عکاسی هستید و بدنبال کیفیت و خلاقیت در عکاسی هستید با خیال راحت میتونید سراغ دوربینهای DSLR برید. نترسید، با کمی مطالعه میتونید کار با این دوربینهارو یاد بگیرید.
ببخشید طولانی شد. امیدوارم بتونید انتخاب و خرید خوبی داشته باشید.",2,0,0,0,0,0,0
,,"اقای کاوه عزیز من پیشنهادم به شما اینکه دنبال دوربین های dslrنباشید و ابتدا با دوربین های slr یا کامپکت ها مانند g16 کانن کار کنی چون نمی توانی از امکانانت دوربین dslr استفاده کنی و رو مود اتوماتیک کیفیت خوبی هم به نمایش می گذاره
البته همه ی اینها پیشنهاده و اخرش تصمیم گیرنده خودتی",0,0,5,5,5,5,5
,,"لطفا با کیت 18 - 135 بیارید و موجود کنید مطمئنا خیلیا دنبالشن",1,0,0,0,0,0,0
,,"ای کاش تو مشخصات بنویسید ساخت کجاست.",4,0,0,0,0,0,0
,,"سلام دوستان عزیز؛خواهش میکنم منو راهنمایی کنید چون تو زمینه دوربین و عکاسی هیچ گونه اطلاعاتی ندارم.
من یه دوربین میخام که باهاش از فرش عکس بندازم و عکس ها رو تو سایت به نمایش بزارم.این دوربین باید بتونه
جزئیاتو خوب نشون بده چون طرح های فرشها بسیار شلوغ و در هم می تونن باشن،من نمی دونم کدوم دوربین
میتونه کارمو را بندازه،یه دوربین حرفه ای که باهاش عکسهای با کیفیت بتونم بگیرم(ولی مسلما کار گردن با اینگونه
از دوربینها بسیار سخته) یا یه دوربین سطح پایین (آماتور) که کار کردن واسه منی که می خام تازه عکاسیو شروع کنم
باهاش راحت تره..
خواهش میکنم راهنماییم کنید تا بتونم بهترین انتخابو داشته باشم.
با تشکر از همه اساتید محترم عکاسی
و دیجی کالا",0,0,0,0,0,0,0
,,"دیروز سفارش دادم بعد دوساعت بهم زنگ زدن اکی کردن . امروزم مدرسه بودم قبلش پول رو به پدرم داده بودم دقیقا همون مقدار قرار بود .من نمایندگی کانن رفتم 18-55 ژاپن نداشتند و قیمت دیجی کالا یکی بود در ضمن خیلی هم مرتب بسته بندی کرده بودن
دیدم تشکر نکنم خیلی نامردی
ممنون",5,0,5,5,5,5,5
,,"باسلام از دیجی کالا خواهش میکنم در قسمت کالای دیجیتال درج کنه این کالا ها ساخت کجا هستن تا کسانی که میخوان بخرن از سردرگمی در بیان مرسی کسانی که موافقا لایک بزنن",72,0,0,0,0,0,0
,,"خواهشا موجودش کنین",1,0,0,0,0,0,0
,,"سعید جان من پارسال که این دوربین از دیجی تهیه کردم ساخت ژاپن بود.ولی الان نمیدونم ساخت کجاست.",0,0,0,0,0,0,0
,,"سلام
لطفا اونایی که این دوربین رو از دیجی کالا خریداری کردن ، بگن که این دوربین ساخت کجا براشون ارسال شده . ممنون",1,0,0,0,0,0,0
,,"سلام.
دوستان آیا این دوربین میتونه پاسخگوی عکاسی از ستاره ها در شب باشه
من علاقه به عکاسی از آسمان شب دارم. اما با توجه به سایز سنسور این دوربین یه خورده شک دارم بشه باهاش عکاسی شب کرد
لطفاً راهنمایی کنید",1,0,0,0,0,0,0
,,"دیجی جان لطفآ پیشنهاد شگفت انگیز بزن تا دیر نشده بخرم ، برای کادوی تولد میخوام .",0,0,0,0,0,0,0
,,"سلام از دوستانی که این دوربین از دیجی خریداری کردن میخواستم بدونم که ساخت کجاست مرسی",1,0,0,0,0,0,0
,,"با سلام خدمت دوستان عزیز
من میخواستم یه دوربین بگیرم برای مسافرت هایی که میرم بنابراین یه دوربین خوب با قیمت مناسب میخواستم که توی سفر هم اذیتم نکنه و بعد از تحقیقی که کردم دیدم که دارندگان دوربین های کنون از نظر کیفیت و شفافیت عکس از دارندگان نیکون راضی تر بودن پس تصمیم گرفتم یه دوربین کنون بگیرم و با توجه به قیمت و مورد مصرف خودم بین دو دوربین 700f و 750d کنون موندم با توجه به اختلاف قیمت هفتصد هزار تومانی بین این دو مدل میخواستم منو راهنمایی کنین که آیا 750 از 700 خیلی بهتره و یا همون 700 بهتره
سوال دومم درمورد کیت لنزی هست که روی این دو مدل هست یعنی 55-18 و 135-18 و اختلاف قیمت زیادی دارن میخواستم بدونم چه تفاوت هایی دارن و اینکه برای کار من که توی مسافرت هستم و عکاس حرفه ای نیستم کدوم بهتره؟
لطفا سریع جواب بدید که لازمش دارم برای مسافرتم
ممنون",0,0,0,0,0,0,0
,,"جناب حسین سلیمانی عزیز بسار ممنون از نظرات بجا و راهنمایی های بینظیرتون. انشالا همیشه موفق و سلامت باشید.",0,0,0,0,0,0,0
,,"سلام دوستان خسته نباشید.اساتید خواهشا ج بدید بین کنن 700 و نیکن 5300 کدوم؟اصلا به نظرتون با کیت 55 بخرم یا 140 ؟از طرفی میگم کنن 750 با کیت 55 یا 5500 با کیت 55 بخرم یا کنن 700 با کیت 135 یا نیکن 5300 با کیت 140؟ در ضمن از اونجایی که برا عکاسی معماری هم میخوامش میگن لنز واید باید بگیرم که اونم تو کنن ارزون تره تا نیکن.ازطرفیم میگن تو این رده دوربینا نیکن برا عکس برداری بهتره درحالی که کنن برای فیلم برداری. خواهشا منو راهنمایی کنید ممنون",1,0,0,0,0,0,0
,,"دوستان گرامی لطفا راهنمایی کنید .
من دنبال دوربینی هستم که بتونم باهاش عکس پرتره بندازم . برای استفاده ی شخصی. با دوربین های dslr اشنایی ندارم واسه همین ترجیح خودم استفاده از دوربین های کامپکت پیشرفتست ا . لطفا می شه بهترین دوربین رو در این سظح به من معرفی کنید ( چه کامپکت پیشرفته چه dslr و چه شبه slr )",0,0,0,0,0,0,0
,,"با سلام وخسته نباشید لطفا مشخص کنید ساخت کجاست میخواستم بخرم برام خیلی مهمه با تشکر",3,0,0,0,0,0,0
,,"لطفا این مدل ها رو بصورت غیر کیت (بدون لنز) هم موجود کنید.
در ضمن هنوز کشور سازنده مشخص نیست و این برای اغلب خریداران مهمه.
متشکرم",4,0,4,3,3,3,4
,,"سلام به اهالی دیجی کالا
ببخشید این سری جدیدی که اوردن ژاپنی هست یا تایوانی
برام خیلی مهمه لطفا اگر تهیه کردین سری جدید رو جواب بدین
با تشکر از همه ی دیجی کالایی ها",4,1,5,5,5,5,5
,,"سلام
لطفا موجود کنید.",0,0,0,0,0,0,0
,,"سلام. این عزیزانی که سوال میپرسن پیشنهاداتی دارم. برای مقایسه دوربینهای DSLR اول از همه ببینین چقدر پول دارین. دوربینی که به پولتون میخوره رو انتخاب کنین با دو یا حداکثر 3 تا دوربین هم قیمت خودش که در محصولات مشابه هم دی جی کالا معرفی میکنه مقایسه فنی داشته باشین. مثلا در رده قیمتی 700D باید با 3300D نیکون مقایسه بشه.
حتما از نرم افزار مقایسه عکسهای اون دوربینها استفاده کنین و این نکته رو فراموش نکنین در ایزوهای مختلف ببینین چه تفاوتهایی دارن.نه فقط در ایزو 100 این موضوع خیلی مهمه. به کنون یا نیکون و سونی و . . . هم اصلا نگاه نکنین در این رده. زیاد اهمیتی نداره و تقریبا در یک سطح کیفیت قرار میگیرن که محسوس نیست.
نکته خیلی خیلی خیلی مهم اینه که اگر قبلا با حالتهای دستی دوربینهای مثلا کامپکت و . . . کار نکردین و آشنایی ندارین به هیچ عنوان سراغ DSLR نرین که قرار نیست معجزه بشه با خرید این دوربینها. بلکه خیلیها از عکاسی پشیمون میشن و حتی شنیدم از دوستانی که خریدن و با عکسهای موبایلشون مقایسه میکنن و راضی نیستن.
اساتید لطفا ایرادات حرفام رو بگن تا روشنتر بشه. سپاس",0,0,0,0,0,0,0
,,"پس چرا ناموجود شد کی موجود میشه",0,0,0,0,0,0,0
,,"در جواب آقای رسول دادشی
1. حجم فیلم رو به اون صورت اطلاع ندارم اما باید مراقب باشید که این دوربین برای فیلم برداری نیست. وجود گزینه فیلم برداری رو به عنوان یه آپشن جدا در نظر بگیرید و نه عملکرد خود دوربین. فیلمبرداری با این دوربین ها میتونه اعث آسیب به سنسور و سوختن پیکسل بشه
2. پیشنهاد میکنم سراغ سندیسک نرید. اون نمونه ای که بتونه نیاز این دوربین رو فراهم کنه قیمت بالایی داره ( دیجی کالا در صورت نوشتن قیمت کالا نظر رو تایید نمیکنه )
بهتره سراغ برند توشیبا برید و حواستون باشه حداقل سرعت قابل قبول 30 مگابایت سرعت ذخیره داده و 30 مگابایت و یا 60 مگابایت سرعت خوندن داده هست. اگر هم توانش رو دارید میتونید سراغ اون دسته از مموری های سندیسک با سرعت ذخیره و خوندن داده 60 یا 90 برید ( البته اگر و اگر عکاسی RAW اون هم به صورت متوالی با 3 شات HDR انجام میدید وگرنه همون 30 برای استفاده عادی کافی هست )
در جواب آقای علیرضا سخامهر :
هیچ کدوم از این دو دوربین برای عکاسی آتلیه چنگی به دل نمیزنن, اگر واقعا به فکر عکاسی آتلیه هستید باید دوربین فول فریم تهیه کنین که برای کنون 6دی به بالا دوربین های فول فریم هستن. (‌نیکون اطلاعی ندارم )
و مطلب بعد هم اینکه لنز اشتباهی رو هم انخاب کردید. برای عکاسی آتلیه لنز فیکس بهترین گزینه است و اون لنزی با دیافگرام باز مثل canon 50mm f1.4 USM و توجه داشته باشید لنز کنونی تهیه کنین که USM باشه چون کیفی فوق العاده بهتری نسبت به لنز های معمولی داره",1,0,5,5,4,4,5
,,"سلام علیکم
من میخوام در شب عکاسی کنم نظر شما این دوربین خوب هست و میخوام یک فلاش اضافی بخرم نظر شما کدوم فلاشر بهتر است لطفا منو راهنمایی کنید
با تشکر",0,0,5,5,5,5,5
,,"اگه دیجی قابلیت جستجو توی نظرات هربخش رو فراهم میکرد بد نبود
یا اینکه حداقل یه سری نظرات رو به طور ثابت اول نگه داره که هر کسی که میاد باز همون سوالات تکراری قبل رو نپرسه
در حواب آقای علیرضا ناظاریان ( اگر اشتباه ننوشته باشم ) :
بخوام باهاتون رو راست باشم اصلن و تحت هیچ شرایط به فکر دی اس ال آر نباشید. چون خودتون میگید هیچ تجربه ای نداشتید
و بهتون اطمینان میدم با خرید دی اس ال آر دوربین رو زودتر از چیزی که حتی فکر میکنین میتونین نابود کنین :))
بهتره اول با یه دوربین بریج ( bridge ) و یا شبه اس ال آر شروع کنین و بعد 2-3 سال که تمام امکانات و قابلیت هارو یادگرفتین نگاهی به دوربین های دی اس ال آر اما اون هم نهایتا دوربین های هم رده همین 700دی بندازید و نه دوربین هایی مثل 60دی و 70دی و یا بالاتد
عذر میخوام اما شما بیش از حد تازه کار برای همچین ذوربینی هستید
در مقایسه 700دی و دی3200 , به طور کامل 700دی دوربین بهتری هست
------
دوستان سوالاتو رو میپرسن که من واقعا موندم چطوری جواب بدم, تصور فوق العاده غلط اینه که یه DSLR که داشته باشیم و قبلش هم اصلن عکاسی نکرده باشیم دیگه حرفه ای میشیم و عکاس
اونایی که از پایین شروع میکنن خیلی قوی تر میشن و هزینه کمتری رو میکنن و بیشتر لذت میبرن از عکاسی
----
توضیحات تکمیلی آقای ناظریان : هرچند میگم شما اصلن نباید سراغ این دوربین برید اما چیزهایی که نیاز دارید این ها هستند
1. فیلتر UV ترجیحا برندی به جز HOYA HD چون اصلن به درد تازه کار ها نمیخوره
2. یه باطری اضافه ولی دقت داشته باشید که حتما باطری اصلی رو خریداری کنینو نه نمونه تقلبی چینی که ظاهرش داد میرنه من تقلبی هستم
3. دستمال چربی گیر لنز ( نیاز به هیچ کیت تمیز کننده دیگه ندارید ) بافت این دستمال کمی شبیه کاغذ هست و در اصل 5 تا بسته داخلش هست که توی هرکدوم اگر اشتباه نکنم 30 تا دستمال کوچیک وجود داره
4. کیف دوربین,‌برای DSLR بدون شک کوله پشتی بگیرید و نه کیف های کمری و کیف های قابل حمل با دست, ترجیح میدم که بذارم خودتون برید و تفاوت هارو ببینید , به سراغ برند Benro هم نرید که به خاطر قیمت پایین ترش همه گیر شده,‌به جای اون از برند Vanguard استفاده کنین اما سراغ برندی مثل manfrotto هم نرید چون برای عکاسای حرفه ای هست
5. مموری با سرعت ذخیره و خواندن اطلاعات حداقل 30 مگابایت بر ثانیه چرا که اگر مموری شما سرعت بالایی نداشته باشه و عکس دیر روی مموری ذخیره شه به مرور عمر پردازنده رو کم میکنه. Toshiba از نظر من از ADATA بهتر هست (‌بهترین برند Sandisk هست به خاطر سرعت فوق العاده بالا ( حتی بعضا 120 مگابایت در ثانیه ) که قیمت نجومی داره و برای عکاسای Panorama 360 به شدت مفیده به دلیل شات های سرعتی و زیادی که توسط اونا زده میشه ) حداقل ظفیت قابل قبول به نظر من 32 گیگ هست
-----
آقای جواد خالیک : بیش از حد طرفدار کنون نیستید ؟ :)",2,0,5,5,4,4,5
,,"سلام و عرض ادب
یه سوال داشتم از خدمت اساتید عکاسی که این نظرمو میخونن
برای عکاسی آتلیه ای کنون Canon EOS 700D بهتره یا Nikon D5300 kit 18-55 یا دوربینه دیگه ای؟
میخوام جزئیات صورت رو واضح نشون بده
ممنون میشم اگه راهنماییم کنید.",3,0,0,0,0,0,0
