positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي عکس و فيلم","کيفيت ساخت",ارگونومي,"امکانات و قابليت ها","ارزش در برابر قيمت"
"کيفيت ساخت عالي و ارگونومي مناسب و عمر بالاي باطري
کيفيت عکس و رزولوشن بالا مخصوصا عکس در روز
بهترين","وزن نسبتا زياد به خاطر نوع متريال
نويز نسبتا بالا در ايزوهاي بالاي 1600
براي عکاسي در شب لنز پرايم ت","من این دوربین رو دی 1393 از دیجی کالا خریدم. من بین این دوربین و فوجی XE2 به شدت دو دل بودم که کدوم رو انتخاب کنم.. البه من XE2 رو به خاطر سایز مناسب دوربین و کیفیت فوق العاده عکسها چه در روز و چه در شب و همینطور رنگهای عالی عکس های فوجی. اما متاسفانه اون موقع فوجی در بازار ایران خیلی کم بود و دیجی کالا هم موجود نداشت.
نیکون ِِ7100 رو با همین لنز 18-140 سفارش دادم.از لحاظ کیفیت ساخت یکی از بهتریناست و بدنش ضد آب و گردوغباره.. کیفیت ساختش به نظر من از کنون d70 بهتره. کیفیت عکس ها و رنگها مخصوصا در طول روز بسیار عالیه. Dynamic range عکسها فوق العاده هست. اما در شب در صورت استفاده از این لنز عکس ها نویز بیشتری دارن مخصوصا در ایزو های بالا... من یک لنز 50mm f.1.8 هم خریدم که شب ها اکثرا از اون استفاده میکنم اما باید توجه داشت که این دوربین دارای لرزشگیر بدنه نیست و لنز های پرایم هم اکثرا لرزشگیر ندارن و باید در گرفتن عکس با این لنزها دقت زیادی مبذول شود.. کیفیت چشمی این دوربین خیلی عالیه و حتی وسعت دیدش از 7D کنون بالاتره. عمر باطری نزدیک به 900 شات میباشد که در نوع خودش بهترینه...
با توجه به افت قیمت این دوربین باید اذعان کنم که در این رینج قیمت بهترینه.",8,2,5,5,4,5,5
,,"با عرض خسته نباشید خدمت شما
من منتظرم این دوربین داخل پیشنهاد ویژه قرار بگیرد.
همه چیز این دوربین عالیه واسه من!
سپاس از شما",4,1,5,5,5,5,2
,,"الان دقیقا 72 ساعت شده سفارش دادم,هنوز نرسیده دستم,احتمالا فردا برسه,ایشالا اونی باشه که انتظارشو میکشم,به همراه کیف و کارت حافظه سفارش دادم,ولی بعد سفارش فهمیدم کیفی که سفارش دادم کوچیکه,ایشالا ک بتونم تعویض کنم,بین این و 7200 دو دل بودم ولی با توجه به بودجه ای که داشتم این رو انتخاب کردم,بعد استفاده تجربه ای که به دست میارم رو حتما مینویسم تا سایر دوستان راحت تر بتونن تصمیم بگیرن بر خلاف من که چند ماه علاف شدم و هیچ کسی نبود که درست حسابی راهنماییم کنه,",3,1,5,5,5,5,5
,,"لطفا زود موجود کنید",3,0,3,3,3,3,3
,,"سلام دوستان خسته نباشید.
دوستانی که در انتخاب بین دو دوربین Canon EOS 70D و Nikon D7100 دو دل هستند بخونن.
دوستان حتما با مراحعه به سایت های معتبر متوجه این قضیه شدید که معمولادر مقایسه بین دوربین های هم رده نیکون و کانن دوربین های نیکون پیش تاز هستند. دلیل این پیشتازی تفاوت در رنگ وداینامیک رینج و گاهی وقتا نویز کمتر در ایزو های بالاتر می باشد اما بهتر است واقع بین باشیم. چون که هرکسی میتونه با یک ادیت ساده عکس در فرمت Raw کمبود رنگ و داینامیک رینج عکس رو جبران کنه پس انقدر ها هم مسئله مهمی نیست.
اما در مقابل دوربین Canon EOS 70D دارای یه سری برتری های فاحش در مقایسه با دوربین D7100 هست. مثلا عکاسی پیاپی با سرعت 7 فریم بر ثانیه که برای صحنه های ورزشی مناسب است.یکی دیگر ازین برتری ها که کاربردی هم هست سیستم فوکوس کشی قوی این دوربین هست که بلاشک دوربین D7100 در این مورد ضعف دارد. در دوربین Canon EOS 70D از فناوری فوکوس کشی جدیدی استفاده شده و امکان فوکوس در حالت لایو ویو رو به ما میده و این کار با دقت خیلی بالا و سرعت عمل خیلی خوبی انجام میگیره و مخصوصا اگر سوژه متحرک باشه مثل یک صحنه ورزشی به خوبی می تونید رو سوژه قفل کرده و بسپارید همه چیز رو به دوربین.این سیستم فوکوس کشی در کنار صفحه لمسی بسیار کاربردی هست و چرا که حین فیلم برداری میتونید فقط با یک لمس هرجایی که خواستید فوکوس کنید و این موضوع برای افراد مبتدی خیلی کاربردی هست.
اما شاید بگید من دوربین برای عکسبرداری میخوام نه فیلم برداری! باید به این دوستان بگم که عکسبرداری بین این دو دوربین ان چنان تفاوت زیادی نداره و با ادیت میشه تقریبا جبران کرد اما در مقابل دوربین Canon EOS 70D علاوه بر عکسبرداری به درد فیلمبرداری هم میخورد و مطمئن باشید که یک روزی نیاز میشه با دوربین تون فلمبرداری کنید اون موقع هست که کانن خودش رو نشون میده . یک موضوع دیگه ای که درمورد دوربین های نیکون مطرح هست صدای موتور فوکوس لنز حین فیلمبرداری هستش که بسیار آزار دهنده هست و مجبورید از میکروفون خارجی استفاده کنید..
جمع بندی کلی :
هردو دوربین دوربین های خوبی هستن ولی از نظر من Canon EOS 70D کاربردی تراز D7100 هست و ازین موضوع هم نگذریم که 70D وای فای داخلی هم داره وبا صفحه نمایش چرخان داره ایناهم امتیازهای دیگه ای برای این دوربین محسوب میشه
موفق باشید.",10,8,3,3,3,3,3
"شاتر فوق العاده","کيفيت توليد","موجود شود لطفا",3,3,5,4,5,5,4
,,"لطفا موجود شود",2,1,5,4,5,5,4
,,"سلام
لطفا زودتر موجود کنید.",2,0,5,4,5,5,4
,,"آقای نغلی ممنون که راهنمیی کردید
دیجی کالا لطفا موجودش کنید",2,0,3,3,3,3,3
,,"افرا اسلامی
بدون شک D7100",5,0,0,0,0,0,0
,,"با عرض سلام خدمت اساتید گرامی
من بین خرید دوربین d7100 با لنز 140 - 18 و دوربین d5500 با همان لنز 140-18 مردد هستم و بیشتر به عکاسی از طبیعت علاقه مندم ، بدون توجه به تفاوت قیمت ممنون می شوم راهنمایی منید که کدام دوربین را بخرم",4,0,3,3,3,3,3
,,"دیروز سفارش دادم
امروز باید به دستم برسه
امیدوارم که این دوربین بتونه نیاز های من رو برطرف بکنه
پس از دریافت حتما تجربه استفاده خودم رو براتون مینویسم
موفق باشید",3,0,0,0,0,0,0
,,"سلام
من قصد خرید دوربین سونی دارم میخواستم ببینم که دوربین های سونی ایراد خاصی ندارن؟
اگه در این مورد راهنماییم کنید ممنون میشم.",1,0,0,0,0,0,0
,,"بعد از کلی تحقیق فهمیدم تو این رده قیمتی این بهترین dslr در رده Semi-Pro DSLR هاست
و بجز d7200 که 700-800 هزار تومان گرونتر از همینه رو دست نداره
حتی در سایت dpreview با کانن 70d مقایسه کردم عکساش یه سروگردن کیفیت بالاتری داشت که توی شب مشهود بود!
منتظرم تا به دستم برسه و از عکاسی باهاش لذت ببرم
میدونم که انتخاب درستی کردم از لحاظ دوربین هم از اینکه از دیجی کالا خریداری کردم",1,2,5,5,5,4,5
,,"با سلام خدمت هم میهنان عزیز عزیزان حالا که همه حمله کردید به این مدل دوربین به بنده حقیر هم مهلت خرید بدید یعنی به محض موجود شدن دوباره ناموجود میشه لااقل یا کامنت بدید یا این حقیر رو لایک بفرمایید تا دی جی جان عزیز موجودش کنه اونم با تعداد کافی ....سپاسگزارم (یعنی در به در این مدل شدم به خدا )",5,0,0,0,0,0,0
,,"سلام دیجی جون آخه بابا این چه وضعیه چرا کسی پاسخگو نیست اس ام اس میاد موجود شده یک ساعته ناموجود میشه آخه بابا چند تا بیارید والا به خدا گیر افتادیم... ملتم همه ریختن اینجا فقط اینو میخرن ...دی جی جان بابا من تا اومدم کارت حافظه انتخاب کنم ناموجود شد ....کممک",2,0,0,0,0,0,0
,,"سلام .لطفا موجودش کنید",1,0,0,0,0,0,0
,,"ای وایییییییی بدبخت شدم تا از سر کار بیام خونه سفارش بدم نا موجود شد دی جی جون کمک کن تورو خدا من تا کی باید صبر کنم تا موجود شه ... نمیخام از جای دیگه بگیرم تورو خدا فقط یه دونه دیگه بیارید من بخرم....خواهش",1,0,0,0,0,0,0
,,"سلام دوستان عزیز من میخوام یه اتلیه کوچیک عکس پرسنلی دایر کنم خواستم بدونم چه دوربینی و با چه لنزی مناسبه و؟",0,0,0,0,0,0,0
,,"سلام دوستان عزیزم لطفا منو راهنمایى کنید به عکاسى علاقه دارم بین d7100 و d7200 کدومو بگیرم اگه همین d7100 بگیرم بعدا پشیمون نشم چرا d7200 نگرفتم لطفا راهنمایم کنید",0,0,0,0,0,0,0
,,"آیا همراه این دوربین هیچ لنزی تحویل داده نمیشه؟",3,1,0,0,0,0,0
,,"دیروز این دوربین رو از دیجی کالا گرفتم.تا یکشنبه به دستم برسه ببینیم چه تحفه ایه :D",1,0,0,0,0,0,0
,,"سلام لطفا فقط بدنه رو موجود کنید چون عکاس های حرفه ای لنز دارن و فقط بدنه نیاز دارن",1,0,4,5,5,4,5
,,"این دوربین اگر یه لنز مثل 200-70 روش باشه میتونه بهترین عکس های هنری رو خلق کنه . . .که اصلی ترین نقشی که باعث میشه یه عکس خوب در بیاد یکی لنز و دیگری خود عکاس

یاعلی",1,0,0,0,0,0,0
,,"لطفا مجددا این دوربین رو موجود کنید، تا خواستیم خریداری کنیم ناموجود شد، دلم نمیخواد از جای دیگه تهیه کنم.",0,0,0,0,0,0,0
,,"اقای حسن احمدی این مشکل دوربین نیست بلکه مشکل کم بود دانش عکاسی یه مشکل شمارو خیلی از هنر آموز ها دارن احتمالا در اون لحظه شما سر عت شاتر را در کم تریت حالت قرار داده بودین متل حالتBulbکه پس از فشار شاتر حدود یک دقیقه یا بیشتر برای حبران نور دهی زمان می بره در این مورد کلیه یه دکمه های دوربین برای عکس برداری قفل میشن و خیلی از افراد فکر می کنن که دوربین هنگ کرده و در صورت برداشتن باتری با مشکل error مواجه می شن اما خود این یکی از محاسن دوربین برای عکس براداری یه دقیق تر محسوب می شه
پس لطفا کمی آگاهی خودتان را به حساب نامرغوب بودن دوربین نزارین و در نظر من ابتدا آگاهی و اطلاعات خودتونا بالا ببرین بعد دوربین خریداری کنید تا به مشکل دوستمون بر نخورین
امید وارم مفید باشه حسن آقا",5,0,0,0,0,0,0
,,"به زودی میخرم.... امیدوارم تا اون موقع یشترین افت قیمت رو پیدا کنه",0,0,0,0,0,0,0
,,"لطفا بذارین تو شگفت انگیز با یه تخفیف حسابی",1,0,0,0,0,0,0
,,"باسلام.
من از مشتریان قدیمی و فعال این سایت هستم که ماهی چندبار خرید انجام میدم.طوری که تمام اجناس خودم و اطرافیانم رو از اینجا خریداری میکنم و کاملا راضی هستم.
این دوربین رو بعد از چندماه تحقیق از اینجا خریدم.یک ماهه خریداری کردم. به همراه کیف و 3پایه که خیلی خیلی تاحالا راضی هستم.کیفیت عکس و بدنه عالی.هرکسی که میگفته چرا انقدر هزینه کردی برای دوربین، بعد دیدن عکسها نظرشون 100 درصد عوض شده.طوریکه به فکر خرید دوربین حرفه ای افتادن. در خرید این مدل و برند شک نکنید. بدرود",5,0,0,0,0,0,0
,,"سلام به همه دوستان دوربین و یک ماهه پیش خریدم با کیت 140 -18 . بعد از حدودا 200 الی 300 شات دوربین هنگ کردش و هیچ یک از دکمه هاش کار نکرد. باطریشودر اوردم و دوباره کار کردش....سه روزه پیش بعد از 950 شات کلا هنگ کردش و دیگه به هیچ عنوان کار نکردش.الان ارور میده و علامت ارور چشمک میزنه بردم شرکت گارانتیش گفت ایراد نرم افزاری داره و بعد از یک روز تحویلم دادنند.دوستانی که مشکل منو داشتنند راهنمایی کنند تا ما هم اگاهتر بشیم",2,0,0,0,0,0,0
,,"دی جی نمیخوای موجودش کنی ؟",2,0,0,0,0,0,0
,,"دیجی عزیزی شنبه شد موجود نشده ممنونیم اگه زودتر موجود بشه.",4,0,0,0,0,0,0
,,"میخواستم بخرم ناموجود شد لطفا موجودش کنید
ممنون",3,0,0,0,0,0,0
,,"دیجی جان تورو خدا زود موجودش کن",4,0,5,5,5,5,5
,,"سلام ممنون بابت سایت خوبتون،من 7 ماهه دارم درباره ی دوربینای مختلف تحقیق میکنم این دوربین واقعا عالیه فقط الان که اومدم سفارش بدم تموم شد،دیجی جان لطفا زود موجودش کن",6,0,5,5,5,5,5
,,"سلام ، واقعا ممنون از سایت خوب و هچنین نظر سنجی های عالی
فقط لطفا موجودی رو بیشتر کنید من تا بیام بخرم تموم شد",3,0,0,0,0,0,0
,,"دوستان من چند وقتیه که صاحب این دوربینم و این قدر عالی یه که هر روز چیزی تازه در اون کشف میشه وضوح تصویر فوق‌العاده و شارپنس زیاد
اون هایی که شک و تردید در خریدش دارن یا حتی اونا سعی دارن با رقیباش مثل 70d canonمقایسه کنن واقعا تحقیقای بنده را در ضمینه ی دوربین خریدن و انتخاب این مدل با سایرین پزیرا باشن به عنوان یه عکاس حرفه ای با سابقه ی هفت سال عکاسی طبیعت و منظره
(واقعا عااااالی)",4,2,0,0,0,0,0
,,"ای وای ناموجود شد که..دیجی جون موجود کن",3,0,0,0,0,0,0
,,"حسین خان عزیز
برای کار آتولیه:
من چند وقت پیش با خانومم رفتیم یه آتولیه عکاسی تو یه شهرستان (هه هه عکاسها هم مثل سلمونی ها، عکسهای خودشون رو باید پیش بقیه بگیرن). عکاسشون از یه D90 و لنز کیت استفاده میکرد! من فقط میتونم بگم کیفیت پرینتهایی که گرفتم کاملا راضی کننده بود. 12 مگا پیکسل، سنسور 7 8 ساله و قدیمی و ... اما نور پردازی خیلی خوبی داشتن، با استروب های قوی و سافت باکس و رفلکتور و ...
شما برای آتولیه و عکاسی فول بادی یا پرتره بیشتر به تجربه در مورد پوز ها و نورپردازی و البته پست پروسسینگ نیاز دارید تا چیز دیگه ای. حتی دوربین الان شما هم میتونه این کار رو براتون انجام بده! حتی با کیت زوم 18-55 تون. یادتون باشه یه مرزی هست بین عکاسی آموتر (بر مبنای علاقه) و حرفه ای (جهت درآمدزایی) وقتی به فکر درآمد هستید باید سعی کنید هزینه ها رو مینیمایز کنید تا درآمد ماکسیمایز بشه. تو آتولیه به سرعت بالا نیاز ندارید. واسه همین بدنه های حرفه ای تر سری 7000 شاید چندان به کار نیاد
کیفیت سنسور: بعله فعلا D7200 دارای با کیفیت ترین سنسور قطع DX هست و خوب همزمان این رو هم در نظر داشته باشید که خروجی اش با 5300، 5500، و 7100 چندان تفاوت آشکاری نداره! البته کیفیت سنسور همه چیز نیست، علاوه بر لنزهای موجود برای هر سیستم، ممکنه شما بعد از دست گرفتن، خیلی از هندلینگ دوربین مارک مثلا کنون بیشتر خوشتون بیاد. که برای کسی که روز و شبش عکاسیه خیلی مهمه. دوربین برای حرفه ای ها وسیله است و برای آماتورها عشق.:)
در مورد 7DMII رو باید بگم که در مورد عکاسی پیاپی (ورزشی، پرنده در حال پرواز و ...) یه غولیه. مهر و موم عالی ای هم داره. یه مسلسله برای خودش! ضمنا عکاسی و فیلمبرداری تو لایو ویو با کنون بهتره، (اتو فوکوس دو پیکسلی) و خوب در مورد فیلم هم 70D از 7200 بهتره. اینجوری بگم که اگه فیلم خوب میخواین، باید چربی منوال فوکوس با نیکون رو به تنتون بمالید.
خوب ولی اگر برای عکاسی در فضای باز دنبال دوربین هستید، 7100 یا 7200 عالی هستن. پر از کنترل های فیزیکی که کمک میکنن لحظه ها رو از دست ندین. اتوفوکوس خیلی خوب و ردیابی سوژه عالی (به نظر شخص بنده یکمی بهتر از 7D II، تاکید میکنم، نظر شخصی بنده)
در مورد پرتره شما به یه لنز با دیاف باز نیاز دارید (f/2.8 یا اگه شد f/1.8) و فاصله کانونی بین 50 تا 110 میلیمتر (عکسهای بالاتنه تا کلوزآپ) با در نظر گرفتن قطع DX دوربین، میشه تقریبایه 35mm ، و یه .50mm. و بقیه اش رو هم با کیت زومتون میتونید پر کنید.
هر دوی لنزهای 35 و 50 نیکون لنزهای دوست داشتنی ای هستن. چه dx چه fx. تفاوت قیمت رو میتونید ببینید و تصمیم بگیرید که آیا می ارزه پول fx بدید یا نه. اگه سری 7000 ها بخرید که موتور فوکوس داخلی داره میتونید به لنزهای AF-D هم فکر کنید که کمی ارزون تر هستن!",7,0,0,0,0,0,0
,,"با سلام و ممنون از جنای مهرزاد عزیز
پس این موضوع صحیح هست که 7200 نیکون نسبت به هر دوی D7100 نیکون و 70D و 7D کنون کیفیت بهتری رو تو عکساش ارایه می ده ؟؟ چه از لحاظ Dynamic range و چه از لحاظ پارامترهای دیگر از جمله شارپنس و .. ؟؟؟؟
و اینکه دوستان و اساتید گرامی ، در صورت نیت خرید دوربین Asp-c با کیفیت ترین و حرفه ای ترین دوربین کدوم رو پیشنهاد می کنید ؟؟ هم برای آتلیه و هم کاربری تو محیط باز ؟؟
و با عرض شرمندگی زیاد سوال دیگه اینکه با این دوربین های قطع DX در صورت تهیه لنز های فول فریم آیا کیفیت عکس به مراتب بیشتری رو می تونیم از دوربین بگیریم یا خود لنزهای DX خوب و با کیفیت تری هم هست ؟؟؟ برای آتلیه حرفه ای جوابگو هست اصلا ؟
در صورت امکان برای بادی مورد نظرتون کدام لنز هایی رو هم برای پرتره و هم برای تمام قدی آتلیه و فضای بیرون پیشنهاد می کنید ؟؟ خوب کم کم به فکر تهیه کدام مجموعه ای از لنز های مورد استفاده و با کیفیت بالا خروجی باشیم ؟؟ تو سایت هایی مثل DXomark برای لنز ها امتیاز هایی رو نسبت به بادی های مختلف داده و چیزی که شاید بنده زیاد تو چشمم هست شارپ بودن لنزه که اونم یک گزینه هست تو برسسی هاش
بسیار ممنون میشم و لطف می کنید که دوستان و اساتید از تجربیات قشنگتون بنده رو هم بهره مند بفرمایید لطفا !!",0,0,0,0,0,0,0
,,"البته این مطلب رو تو مقایسه و امتیازات جزئیات سایت های تخصصی عکاسی مانند dpreview و Dxomark میشه کاملا دید حتی در مقایسه با سری فول فریم های کنون
اگر دوستان و اساتید عزیر وقت دارن حتما بعد یه نگاه به اون سایت ها نظر ارزشمندشون رو برامون بنویسند خیلی ممنون از همه - منتظر راهنمایی های همه هستیم",0,0,0,0,0,0,0
,,"حسین خان اشرفی عزیز
بین تفاوت کیفیت تصویر 7100 و 7200 این رو بگم که شاید در کار واقعی چندان مشهود نباشه. برای اون مقایسه ها که فرمودید آی اس او رو تو دی پی ریویو بالاتر ببرید تا تفاوت هاشون رو با دی 70 بهتر ببینید.
یک تفاوت اساسی بین این دوربین ها، و دی 70 داینامیک رینجشونه. یعنی چی؟ یعنی تصویر فرمت raw رو توی فتوشاپ خیلی بیشتر میتونین بالا پایین کنین و سایه هاتون رو بکشین بالا.
توی کنون نهایتا 2 استاپ میتونین روشن کنید، گاها کمتر یا بیشتر، 7100 شاید تا 4 استاپ و 7200 شاید 5 یا 6 استاپ. برای دیدن این موضوع به مقابه ی ریویوی D7200 مراجعه کنید. تو بخش raw dynamic range.خیلی بهتر از اونی که من اینجا گفتم توضیح داده.
در مورد فول فریم فرمودید. خوب خیلی واضحه که با رفتن به فول فریم 1 استاپ نور بیشتر دریافت میکنین، یکمی بیشتر شاید. چه 610 چه 750. اگر با اتوفوکوس D5100 راضی هستید همون d610 راضی میکندتون، اما هزینه ی بیشتر لنزها رو تو ذهنتون نگه دارید. فقط بادی نیست که میخرید، لنزهای فول فریم خیلی گرونن.",0,0,0,0,0,0,0
,,"سلام .من از مشتریای قدیمی سایتتونم و هر سال خیلی زیاد از سایتتون خرید میکنم و تا حالام راضی بودم . اما باید بگم که در قسمت دوربین خیلی ضعیف کار میکنی دیجی جان .هم در قسمت نقد و بررسی و هم موجودی دوربینا و لوازم جانبیشون.الان من چند وقتیه میخام این دوربینو بگیرم اما همش نا موجوده...لطفا بیشتر وقت بزارید واسه دوربین ها و لوازم جانبیشون. متشکرم",4,0,5,5,5,5,5
,,"با سلام به همه دوستداران عکاسی و هنر عکس
بنده یع عکاس متوسط هستم و دوست دارم و سعی می کنم که حرفه ای تر ادامه بدم حتی قسمتی از کار حرفه ای و شغلی
خواهش می کنم از دوستان که اگر فرصت دارن و یا عزیزان و اساتید بنده رو کمی بیشتر راهنمایی فرمایید که سر در گم هستم
بنده فعلا با 5100 عکاسی می کنم و می خواهم ارتقا بدنم دوربینمو تو سایت تخصصی dpreview عکس های 7100 و 7200 نیکون رو دیدم و امتیازاشو ولی 7200 نسبت به 7100 در خصوص شارپنس و شفافیت و کیفیت تصویر بنظرم بسیار بسیار از 7100 فرق کرده و خود سایت هم نوشته که بهترین دوربین رده Asp-c که تا حالا دیدیم و بعضی سایت های دیگه هم نوشتن که بی همتا فعلا تا این لحظه !!
اما سوال اینجاست که 7100 رو دوستای زیادی دیدن و استفاده کردن و می گن که از رقبای دیگش مانند 70D کانن تو عکاسی سرتره و عکس های با کیفیتی ارایه می ده اما بررسی Studio test sence سایت Dpreview برای شرایط یکسان از نظر بنده البته 7100 کمی مات و شارپ کمتری داره درذ مقایسه با کانن 70D در حالیکه این موضوع با امودن 7200 و بازهم همون بررسی تخصصی همون سایت تو Studio test sence کاملا ارتقا یافته و D7200 به نظر بنده بسیار بسیار عکس های با کیفیت تری رو در مقایسه با D7100 و 70D داره تا جایی که اگر هم این مقایسه صحیح نباشه ولی تا ایزو های 800 نیکون D7200 کیفیت و شارپی عکس بهتری را در مقایسه یا 5D mark II ارایه میده !!
آیا نوشته های بنده صحیح است یا بررسی 7100 و 7200 در اون سایت تخصصی ایراد داره ؟؟؟ در واقع از لحاظ شفافیت و کیفیت و شارپ بودن عکس 7200 نیکون واقعا به همان اندازه ای هست که تو اون سایت dpreview دیده مسیشه ؟؟؟؟
التماس می کنم بنده رو راهنمایی بفرمایید که از بابت کیفیت عکس خیلی وسواس دارم
اگر هم صلاح می دونید کمی هم در خصوص اینکه با کمی بودجه بیشتر به سوی فوا فریم هایی مانند D750 برم تا دیگه بحث کیفیت عکسا پیش نیاد یا 7200 تا رده ایزو های 800 همون طوریکه تو سایت دیده میشه زیاد با فول فریم ها مانند D750 فاصله نداره ؟؟؟
التماس می کنم بنده رو دوستان کمی مفصل تر راهنمایی کنید !! ممنون",1,0,0,0,0,0,0
,,"ای بابا. شما باز 18-105 رو موجود کردید ولی 18-140 رو موجود نمیکنید؟
خب اگرم نمیکنید یه جوری سیستمتون رو بچینید که ما با تماس گرفتن بتونیم بفمیم این قراره بیاد یا نه. الان یه هفته برنامه ما عقب افتاد.",6,0,0,0,0,0,0
,,"دوستان لطفا موجودش کنید.",4,0,0,0,0,0,0
,,"سلام، اگه امکانش هست تا چند روز آینده این دوربینو موجود کنید . میخواستیم بگیریم که دیروز ناموجود زد!",5,0,0,0,0,0,0
,,"سلام ،اگه میشه تا چند روز اینده این دوربینو موجود کنید. میخواستیم بگیریم که از دیروز ناموجود زد !",3,0,0,0,0,0,0
,,"درود بر شما
آقا سریعتر موجودش کنید میخوایم بخریم...ممنون",2,0,0,0,0,0,0
,,"من قصد داشتم این دوربینو بگیرم که یه مرتبه تموم شد. اگه ممکنه موجود کنید",2,0,0,0,0,0,0
,,"چرا تموم شد ؟! اینو موجود کنید اگر ممکنه",5,0,0,0,0,0,0
,,"پاسخ به سید مصطفی میری
من اگر جای شما باشم و تصمیم قطی باشه برای خرید از نیکون مدل 7100 رو می خرم چون تفاوت چندانی بیم اون و مدل جدیدترش وجود نداره . در مورد گارانتی ایده ال تا همین چندسال پیش اینطور می گفتن که ایده ال وارد کننده دوربین نیست بلکه تجار میرن دوربین میارن و ایده ال یک پولی میگیره و اون رو گارانتی میکنه و کاری نداره دوربین های وارد شده دست دوم هستن یا ریفوربیش متاسفانه برای یکی از بچه ها هم پپیش اومده بود که دوربینش ریفوربیش بود و گارانتی می گفت مگه شما اطلاع ندارید ما وارد کننده نیستیم و زیر بار نمی رفت . در کل من ترجیح میدم کالای نو و اورجینال بدون گارانتی بخرم چون دوربین و بقیه کالاهای دیجیتال عصر حاضر یا خراب نمیشن یا اگر بشن گارانتی ها زیربار تعمیر رایگان نمی رن و باید نصف هزینه یک کالای نو رو بکنید تا تعمیر کنن و این سیاستشون هست تا شما برید و برنگردید. برای کابری خانگی هم نیازی به خرید لنزهای گرون قیمت ندارید همین لنزهای روی دوربین زیاد هم هست. متاسفانه افراد در اول خرید دوربین دوست دارن همه چیز بخرن حتی اگر بکارشون نیاد. نیکو نگرش رو هم متاسفانه باهاشون اشنایی چندانی ندارم تو اینترنت جستجو کنید شاید دستگیرتون بشه چه جوری هستن
پاسخ به مهمان
اگر محدودیت بودجه ندارید قطعا مدل 7100 رو تهیه کنید پشیمون نمیشید این از نظر خیلی از سایتهای حرفه ای بهترین APS-c هست
شاد و موفق باشید",3,0,0,0,0,0,0
,,"سلام محضر دوستان گرامی
می خواستم نظرتون رو بپرسم که آیا این دوربین برای عکاسی تایم لپس مناسبه؟
واینکه میگن کلا فیلم برداری کنون توی سطح بالاتری قرار داره ،می خواستم بدونم که فیلم برداری این دوربین توی چه سطحیه ،چون فیلم برداری هم برای من مهمه بی زحمت یه توضیح در مورد فیلم برداری این دوربین بدین.
وسوال آخرم اینکه شما برای عکاسی تایم لپس توی شرایط نوری ضعیف با این دوربین چه لنزی رو پیشنهاد میکنین؟؟
پیش از پاسختون هم کمال تشکر رو دارم",0,0,0,0,0,0,0
,,"سلام خدمت دوستان عزیز.
من بین دوربین D7200 و D7100 تردید دارم که کدومو انتخاب کنم.منظورم با این اختلاف قیمت آیا ارزش داره D7200 بگیرم!! برای استفاده شخصی عکاسی پرتره و طبیعت میخوام بگیرم.
آخه بهم گفتن که BODY قیمت پایینتر بگیر و لنز بهتر بگیر!!
حالا نکته مهم دیگه ای که هست اینه که از متخصصایی که پرسیدم گفتن نیکون رو فقط با گارانتی ""نیکونگرش"" بگیر.اما قیمتش نسبت به گارانتی ایده ال برای D7100 مبلغ 200 تومان و برای d7200 مبلغ 400تومان اختلاف قیمت داره. آخه میگن دوربین طوریش بشه نیکونگرش فقط قطعات از نیکون دریافت میکنه!!! با این حال گارانتی نیکونگرش بیمه بدنه هم نداره!!
اینکاره هاش لطفا راهنمایی کنن.
ممنون از کسانی که نقد میکنن و نظرات تخصصی و کارشناسانه میدن تا تصمیم گیری واسه خرید افراد راحتتر میشه.",3,0,0,0,0,0,0
,,"سلام . من میخوام تازه دوربین بخرم ولی واقعا بین d7100 و d5300 گیر کردم .... ممنون می شم اگه راهنمایی ام کنید",0,0,0,0,0,0,0
,,"سلام به دوستان
اگه میشه در مورد سه پایه راهنمایی کنید.کدوم نوع؟(بال هد.پن هد) کدوم برند؟و چرا؟",0,0,0,0,0,0,0
,,"کاش این تا هفته دیگه موجود بمونه",0,0,0,0,0,0,0
,,"پاسخ به وحید تیموری
این مدل حرفه ای ترین aps-c نیکون محسوب میشه نبود عکاسی ماکرو روی اون حکم نابود کردن قوانیین تولید دوربین رو داره . حالت عکاسی ماکرو تو همه اس ال ار ها وجود داره ولی شما باید لنز های ماکرو رو جداگانه تهیه کنید که نوع باکیفیت انها اصلا ارزن نیستن پس ببینین واقعا به این مد عکاسی نیاز دارید یا نه علاوه بر این اگر عکاسی ماکرو شما حالت تجاری داشته باشه قطعا لنز خالی کار شما رو راه نمی اندازه و نیاز به تجهیزات دیگری هم دارید.
شاد و موفق باشید",1,0,0,0,0,0,0
,,"vahid teymori عزیز
عکاسی ماکو عموما به لنز شما وابسته است. باید از لنزی استفاده بشه که بتونه به فاصله ی خیلی نزدیک فوکوس کنه. یکی از تعاریف ماکرو اینه که لنز با توجه به فاصله ی کانونوش، انقدر اجازه ی فوکوس نزدیک رو بده که بشه تصویری بزرگتر از خود جسم روی سنسور انداخت.
چندین روش برای عکاسی ماکرو وجود داره، که معمول ترینشون استفاده از لنزهای micro ی نیکون هستش. گزینه های دیگه ای مثل اتصال معکوس لنز و استفاده از رینگ های ماکرو برروی لنز هم وجود دارند.",2,0,0,0,0,0,0
