positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
,,"سلام خدمت دوستان عزیز،در جواب دوستانی که cpu i7 پیشنهاد دادن،دوستان این cpu ها توی این رنج قیمت همه از سریu هستن و باید بگم که cpu i7با cpu i5 زیاد فرقی ندارن،همه 2 هسته هستن که بیشتر مردم اطلاع ندارن گول اسم میخورن ،لازم میدونم که بگم الکی پول جای cpu i7 ندین چون زیاد فرقی ندارن.",11,2,3,3,3,3,3,3
,,"در جواب دوستی که گفتند درایورهایش اصلا گیر نمیاد، شما به سایت پشتیبانی لنوو بروید، در آنجا لپ تاپ ها را انتخاب کنید، بعد سری ideapad 500 را انتخاب کنید و بعد در sub series گزینه 510-15isk را انتخاب کنید.
بعد نوع ویندوز ( win 10 x64 یا win10x32) را انتخاب کنید.",13,0,4,4,5,5,4,4
,,"من امروز سفارش دادم این مدل رو
به نظرم تو این رنج قیمت فوق العادس",5,0,5,5,5,5,5,5
,,"باسلام این لپتاپ خیلی خوبه از دیجی کالا خواهش میکنم سری b رو بیاره که i7 هستش...ممنون",2,1,4,4,4,4,3,3
"صفحه نمايش ips
ram ddr4
گرافيک بروز","تاچ پد","نزدیک به 6 ماه که دارم واسه لپتاپ سرچ می کنم ، شغل من برنامه نویسیه هدف اصلی من خرید مک بوک بوده و هست اما به یه لپتاپ ویندوزی هم نیاز دارم بعد کلی (خیلی زیاد ) جستجو کردن به این نتیجه رسیدم که این لپتاپ از هر نظر عالیه چون مدت زمان استفاده ام از لپتاپ زیاده کیفیت صفحه نمایش خیلی مهم بود ، توی این رنج قیمت تقریبا هیچ لپتاپی نیست که صفحه نمایش آن Full Hd با پنل IPS باشه همه تو این رنج قیمتی TFT هستن که خودتون میدونید ...
پردازنده های cor i سری U زیاد تفاوتی بین i7, i5 در کار های متداول برنامه نویسی و معمولی دیگه حس نمیکنید فقط تو thread های دو cpu هست که اصلا متوجه نمیشین اونم تو یه سری کارای خاصه .... بحث اینجا راجب به بازی اصلا نیست که قضیه به کلی متفاوت میشه .
انشاالله موفق باشید",8,1,5,5,3,5,5,3
,,"سلام.این لپ تاپ در این رنج قیمت به نوبه خودش کم نظیره.فقط اگه نوع cori7 با رنگ سفیدش رو دیجی کالا موجود کنه خیلی عالی میشه.لطفا هرچه سریعتر موجودش کنید.قصد خرید دارم",8,2,5,3,3,5,4,3
"صفحه نمايشگر عالي..گرافيک و رم و سي پي يو در حد خوب (مخصوصا براي کاربر ساده و دانشجو کاملا مناسبه)
فقط طراحيش سادس و اينکه لنوو گارانتي مناسب و معتبري نداره.",,"سلام.دیجی جون لطفا رنگ سفید و نقره ایش رو هم موجود کن..هرچی زودتر..قصد خرید دارم.",7,0,5,3,3,5,4,3
"مانيتور IPS باکيفيت خوب، سرعت بسيار خوب بالا آمدن ويندوز 10، کيفيت ساخت عالي و شيک، کيبرد بدون حروف عربي، داراي دو درپوش دسترسي از زير براي ارتقا راحت قطعات","جنس تمام پلاستيک بدنه، تاچ پد ضعيف، سطح بيروني در براحتي خش مي افتد، هارد وسترن کمي قديمي و با عملکرد متوسط، حداکثر 12 گيگ رم را ساپورت مي کند.","وقتی از نزدیک مدل 500 را دیدم خیلی بنظر جالب نیامد. کیبرد با کوچکترین فشار فرو می رفت و ظاهر خیلی پلاستیکی داست. این مدل در واقع اصلاح شده آن است. مشکل کیبرد کاملا بر طرف شده و جنس بدنه بوضوح بهتر شده است. هارد دیسک وسترن بلو می باشد و دی وی دی رایتر از مارک معروف LITEON است. مانیتور کیفیت خوبی دارد و از زوایای مختلف با کمی تیره شدن تصویر قابل رویت است. بایوس براحتی به آخرین ورژن آپدیت می شود و سرعت بالا آمدن ویندوز حتی با باطری حیرت انگیز است. نور پس زمینه کیبرد خوب و کارآ می باشد. برای نصب ویندوز حتما هارد را بصورت GPT فرمت کنید تا از بالاترین سرعت برخوردار باشید و البته امنیت بالاتر. امیدوارم این مختصر مفید فایده بوده باشد.",18,2,5,3,3,5,4,3
,,"با توجه به قیمت این لپ تاب میشه گفت عالیه از نقاط قوت این دستگاه میشه به پنل صفحه و رمddr4 اون نام برد .سی پی یو هم از نسل ششم اینتل است و کاملا به روز است تفاوت این سری با سری i7 تنها ده درصد است که زیاد به چشم نمیاد .... در کل یه کالایه فوقالعاده هست واسه دانشجوها با وجود جی فورس 940mx میشه گفت به راحتی هرچه تمام تر بازی هایی مثل frcyr3 رو با کیفیت hd بالا بیارین . ولی خوب نمیشه گفت گرافیکش مخصوص گیمر ها هست .ولی به نوبه خودش یه گرافیک قدرتمنده مثلا تفاوتش با سری m این است که پسوند x داره این به این معنا است که کارت گرافیک 940mx میتونه بازی هارو خیلی گرافیکی تر از نوع m معمولی نشون بده جالبه بدونید تو بنچمارک ها از نظر سطح فریم با 940m برابر بود ولی تو قسمت مربوط به فضایه گرافیکی بازی که مخاطبو مجذوب میکنه این کارت گرافیک از gxt950 هم زده جلو فضا هارو گرافیکی تر نشون میده.اما فکر نکیند از نظر فریم و سرعت به grorce gtx 950 برسه چون مدل جی تی ایکس کاملا حرفه ای هست .در مجموع یه لپ تاب میان رده یه رو به بالا هست با وجود پنل صفحه وکارت گرافیک .ولی خوب سی پی یوش یکم تو ذوق میزنه اونم البته به خاطر قیمت نهایشه که پایین هست.اگه قصد دارید با این لپ تاب batelfild4 رو بالا بیارین با اخرین کیفیت باید بگم متاسم.تو نهایت تلاش فقط 11 فریم میتونید در این بازی بگیرید ولی خوب مدل هایی مثل جی تی ایکس 950 هم 22 فریم تونستن بدن",6,2,5,4,3,3,3,3
,,"دوستانی که میگویند این مدل در سایت لنوو نیست دقت کنند که سازندگان براساس سفارش ممکن است تغییراتی در برخی از مدلهایشان بدهند. مثلا وقتی که لپ تاپی با صفحه کلید فارسی عرضه میشود، مسلما به سفارش واردکننده بوده است. ضمن اینکه این مدل در سایر کشورها هم عرضه شده است. کافیست مشخصاتش را در سایتهای خرید و فروش خارجی معروف جستجو کنید. با این پارت نامبر 80SR002SUS",4,0,4,4,5,5,4,4
"سخت افزار خوب و به روز،گرافيک و صفحه نمايش با کيفيت،باريک","داغ کردن لبتاب هنگام شارژ،باطري تقريبا ضعيف که‌درمقابل نقاط قوتش به چشم نمياد","سلام این لپتاپ چند روزی هست به دستم رسیده ،من خودم در خریدنش شک داشتم چون تو سایت لنوو نبود، ولی همه مشخصاتی که تو دیجی گفته شده هستش
موفق‌باشید",4,0,3,3,3,3,3,3
"نمايشگرips_رم8ddr4_ گرافيک خوب وبالاتر از متوسط","باطري داخلي_بدنه کاملا پلاستيکي_نداشتن پورتهاي جديد","لپ تاپ خوبیه از نظر سخت افزاری ولی از نظر ظاهری پشت صفحه نمایش زود خط وخش می افته و خیلی صاف وساده هست ولی فضای اطراف کیبرد واطراف صفحه نمایش خوبه درضمن درصورت موجود شدن سری Bورنگ سفید خیلی بهتر میشه. الان 1ماه شاید هم بیشتر منتظر موجود شدن سری Bهستم",5,1,3,3,3,3,3,3
"طراحي زيبا گرافيک عالي صفحه نمايش عاااالي نور پس زمينه و صفحه مات",,"با سلام لطفا 510B رو هم زودتر موجود کنید..
این لپ تاپ رو مقایسه کنید و بگردید میبینید که ارزش خرید بالایی داره..",6,0,3,3,3,3,3,3
"[""نمايشگر""]","[""اين کانفيگ در وبسايت لنوو موجود نيست""]","من پیش‌تر کامنت گذاشته بودم که این لپتاب با این کانفیگ در وب‌سایت رسمی لنوو موجود هست ولی با بررسی مجدد متوجه شدم که نسخه i7 به چشمم خورده بود و نسخه i5 با گرافیگ onboard موجود می‌باشد. حق با آقای کرمی بود! از ایشون عذر خواهی می‌کنم.",7,3,3,3,3,3,3,3
"[""صفحه نمايش با کيفيت بي نظير و فوق العاده عالي"",""\"باريک و سبک و ابعاد مناسب\" \"کيبرد با کليد هاي خيلي بزرگ و نور پس زمينه"",""گرافيک نسبتا خوب و البته عالي در اين رنج قيمت"",""رم ddr4"",""صداي فوق العاده با کيفيت و با بلندي خوب""]","[""فقط يک اسلات رم داره(4گيگ رم آنبرد+يک اسلات رم که تا رم 8گيگ ساپورت ميکنه) يعني حداکثر 12 گيگ رم ميتونيد داشته باشيد"",""کيبردش در قسمت numpad يکم ضعيفه(البته خيلي محسوس نيست)""]","این لپ تاپ رو دیروز گرفتم و تا امروز یسره داشتم باهاش کار میکردم و خودم هم ویندوز روش نصب کردم و نرم افزار هاش رو نصب کردم. من تا به امروز با لپ تاپ های زیادی کار کردم و یه شناخت کلی از همه مدل لپ تاپ دارم و با توجه به این شناخت ها این نظر رو می نویسم براتون.
اینو بگم که اولش میخواستم یه مدل از ایسوس بگیرم با قیمت همین حدود ولی خوب یکم گرون بود و اونو نخریدم. بعد سراغ چند مدل لپ تاپ دیگه با قیمت های کمتر رفتم و تا پای خرید هم رفتم ولی وقتی که کیفیت صفحه نمایششون رو دیدم منصرف شدم و نخریدم.
و با کلی گشتن تو سایت دیجیکالا این مدل رو انتخاب کردم و خریدم.
البته اولش دودل بودم به خاطر cpu اش ولی بعدش دیدم که این cpu برای حدود 90درصد از کار های من کافیه و فقط ممکنه بعضی جا ها برام کم باشه که با توجه به قیمت و امکانات دیگه مثل صفحه نمایش بی نظیرش ازش چشم پوشی کردم.
این رو هم بگم که اگر کسی میخواد مدل i7 این لپ تاپ رو بگیره بدونه که در cpu های سری u مدل i7 فقط حدود 8تا 10 درصد از مدل i5 قوی تره(میتونید بنچمارک هاش رو هم تو سایتای مختلف ببینید) ولی توی cpu های سری h مدل i7 تقریبا دو برابر مدل i5 هم ردش قویتره
و واقعا ارزش نداره که برای فقط 9درصد قدرت بیشتر(6500uنسبت به6200u) هزینه بیشتری بکنید
کیبرد این لپ تاپ واقعا خوبه و من دفعه اول از دیدن کلید های بسیار بزرگ اون شگفت زده شدم و بدونید که خیلی کیبردش خوبه. نور پس زمینه هم داره. البته کیبردش ایراداتی هم داره مثلا کلید های قسمت numpad ضعیفه و با یکم فشار، کلید های دیگه بغلش هم یکم پایین میرن
در کل نسبت به پولی که میدید یه چیز واقعا عالی میگیرید.",13,1,5,4,4,5,4,5
"[""صفحهips,پردازنده،گرافيک،نور پس زمينه کيبورد""]",,"رنگ سفیدشو بیارین
مشکیش زیاد جالب نیست",7,0,5,3,3,3,3,3
"[""صفحه نمايش ips-رم 8سرعت بالا-صدا عالي-گرافيک عالي ""]","[""باطري غيرقابل تعويض-هارد معمولي""]","دراین رنج قیمتی بی نظیره ولی خیلی وقته ناموجود شده ومدلهای دیگه اش هم زده به زودی من همه روز نگاه مبکنم ولی خبری نمیشه لطفا موجودش کنین",5,0,3,3,3,3,3,3
"[""صفحه نمايش ،قيمت ،نور کيبورد""]","[""باتري، کانفيگ اصلي خود لنوو نيست ""]","بنده نگفتم این مدل لپ تاپ در سایت لنوو نیست ،گفتم این کانفیگ در سایت لنوو نیست ، اگر هست لطفا دقیقا لینک کالا رو لطف کنید برا دوستان بزارید ، اونی که شما گفتید تو سایت هست بنده هم دیدم گرافیکش اینتل هست و onboard‌ و رمش 4 هست ، پارت نامبرش هم Part Number : 80SR001GUS است ولی لپ تاپ دیجی کالا کلا کانفیگش فرق داره ، لطفا قبل از انتقاد و لایک کردن اون انتقاد در خوندن مطالب دقت داشته باشید میدونم که همه دوستانی که به مطلب بنده منفی دادند سرچ کردن و انگلیسی بلد هستند پس اول تحقیق کنید بعد تایید کنید ،بنده پارت نامبر این محصول لنوو رو نوشتم تا بدونید بنده اون محصولی که شما میگین رو دیدم بعد مطلب نوشتم، لطفا شما هم اگر تحقیق کردید و حرف بنده درست بود دوستان دیگه رو گمراه نکنید و مطلب نوشته شده ی خودتون رو اصلاح کنید ، ممنون از همه دوستان",8,6,5,4,4,3,3,3
,,"سلام من تحقیق کردم داخل سایت لنوو این کانفیگ نیست ولی از این مدل سه تا کانفیگ دیگه هست ،دوتاش i7 و یه دونش i5 که مدل i5 با این مشخصات داخل سایت دیجی کالا یکی نبود حرف اقای کرمی درست بود ،ممنونم از ایشون",5,1,5,2,4,5,5,4
"[""نمايشگر فول اچ دي"",""نمايشگر ips"",""گرافيک مناسب"",""رم DDR4"",""کيبورد با نور پس زمينه""]","[""پردازنده i5 که البته باتوجه به قيمت معقوله""]","یکی از دوستان گفته بودند که چنین لپتابی با این کانفیگ در وبسایت رسمی لنوو وجود نداره، دوستان کافیه اسم این لپتابو به صورت کامل در گوگل به صورت انگلیسی سرچ کنید و اولین یا دومین سایتی که بالا میاد فروشگاه آنلاینه لنوو هست که دقیقا این لپتابو واسه فروش قرار داده. تا جایی که من اطلاع دارم فکر کنم این لپتاب تنها لپتاب موجود در جهانه که با دومیلیون نمایشگر با رزولوشن 1080P و IPS داره. با این نمایشگر ضمن اینکه پیکسل ها به چشم نمیاد زاویه دید فوق‌العاده ای هم دارین.",7,3,3,3,3,3,3,3
"صفحه نمايش آي پي اس-کيورد-گرافيک بالا","سري سي پي يو نسبتا ضعيف","سلام -لطفا همین کانفیگ رنگ سفیدشو موجود کنید دیگه!",5,4,5,5,5,5,5,5
[],[],"لطفا این مدل با همین کانفیگ و کانفیگای بالاتر و پایینترش موجود بشه، با توجه به قیمت احتمالا فروش خیلی خوبی خواهد داشت",2,1,5,4,4,5,4,5
"رم ddr4 , بک لايت کيبورد, صفحه نمايش ips , طراحي زيبا
اسپيکر هايي با کيفيت بالا و مناسب براي حمل و نقل","باتري متوسط , بدنه ي پلاستيکي , cpu متوسط
و فارسي نبودن کيبورد( که البته نقطه ضعف حساب نميشه)","سلام به همگی, اول از همه بگم که من برای خرید لپتاپ اکثر لپتاپ ها رو توی چند برند زیرو رو کردم و در اخر این لپ تاپو انتخاب کردم. الان نزدیک یک هفتس که به دستم رسیده و تا حالا بیشتر باهاش کارای گرافیکی انجام دادم و هنوز بازی روش امتحان نکردم و توی این مدت هم ازش راضی بودم و اینکه توصیه میکنم اگه واسه بازی لپتاپ میخرید i7 مناسب تره; ولی به نظر من با این مشخصات و در این رنج قیمت باید بگم بکی از بهترین هاست. امیدوارم انتخاب خوبی داشته باشید.",7,1,3,3,3,3,3,3
"[""صفحه نمايش ips ،رم ddr4 ،بک لايت کيبرد""]",,"سلام دوستان, من داخل سایت لنوو این مدل لپتاپ رو پیدا نکردم ، اگر یروز دوست داشتین نرم افزارشو بروز کنین این لپتاپ روپیدا نمیکنید داخل سایت ،گارانتی سریر هم بنده زنگ زدم و ازشون دلیل روپرسیدم جواب درستی ندادن ،داخل سایت لنوو مدل i5 این لپتاب رمش چهار و گرافیکش اینتل هست ،با مشخصاتی که این لپتاب داره داخل سایت لنوو فقط i7 موجود هست که اینجا تبدیل شده به i5 ،کسی فهمید جریان چیه ممنون میشم مارو هم در جریان بزاره",3,7,5,4,4,3,3,3
[],[],"برای این مدل در سایت لنوو فقط درایورهای ویندوز 8و10 موجود است من ویندوز7 نصب کردم اما مجبور شدم ویندوز را تعویض کنم .",4,6,3,3,3,3,3,3
[],[],"لطفا دوباره موجودش کنید ممنون.",7,0,3,3,3,3,3,3
"[""پنل IPS\nکيفيت صدا\nباز شدن 360 درجه \nرم DDR4""]","[""باتري 2 سلولي(اما ظرفيت قابل قبول)\nبدنه تمام پلاستيک\nطراحي تکراري""]","این دستگاه رو میشه به عنوان سری تکامل یافته Ideapad 500 شناخت.
یه دستگاه با توان پردازش بالا (با توجه به رنج قیمت ) صوت و تصویر فوق العاده، پورت های کامل اما به روز نشده
در کل اگر به فکر قیمت هستید ، این دستگاه حرف اول رو تو این رنج قیمت میزنه، البته با صرف نظر از بدنه پلاستیک، و باتری 2 سلولی
رقیب اصلی این دستگاه Z5170 i5 هست که هم قیمت هستن
با این تفاوت که Z5170 بدنه تقریبا فلزی و باتری 4 سلولی داره اما در عوض رم DDR 3 داره و پردازندش هم از نسل 5 هست در حالی که Ideapad 510 از پردازنده نسل 6 skaylake بهره می بره.",8,0,5,4,4,5,4,3
"طراحي و وزن مناسب
کانفيگ مناسب در اين بازه قيمتي","باتري غير قابل جدا شدن
تاچ‌پد با کارايي متوسط","به نکته‌ای که دوست عزیز در مورد باتری غیر قابل تعویض گفتن دقت نکرده بودم، برای اونایی که هنوز خرید نکردن موقع خرید حتما دقت داشته باشید اگر براتون این قابلیت مهمه. در مورد گرافیک این مدل هم خدمت شما عرض شود مموریش از نوع DDR3 هستش که خب قدرت کمتری نسبت به GDDR5 داره. تاچپدشم خیلی خوب نیست ولی خیلی ناامید کننده هم نیست. تو این بازه قیمتی با توجه به کانفیگی که داره به نظرم یکی از بهترین گزینه‌هاست.",12,3,5,5,4,5,4,4
"[""پردازنده نسبتا قوي\nگرافيگ خوب در اين رنج قيمت\nصفحه نمايش عالي""]","[""نداشتن درايورهاي نصب ويندوز""]","تازه به دستم رسیده بیشتر از چیزی که بنظر میومد شیک و زیباست از نظر سخت افزاری همه برای بیشتر کارها مناسبه با توجه به قیمتش تو خریدش شک نکنید. با تشکر از مسؤلین دیجی کالا .",7,0,3,3,3,3,3,3
"[""گرافيک بالا""]","[""جدا نشدن باتري که باعث پايين اومدن عمر لپتاپ ميشه.\nاگر هم کسي بخواد رمشو ارتقا بده چون ddr4 هستش خيلي خيلي گرونه مثلا هشت گيگش حدود پونصد هزار تومنه""]","به نظرم روی محصولات ایسر مانور بدید چون جدا نشدن باتری واقعا عیب خیلی بزرگیه",4,10,3,3,3,3,3,3
"قيمت مناسب مشخصات خوب کيفيت نمايشگر نسبتا خوب","گارانتي سرير بدنه و طراحي نه زياد جالب","نوت بوک لنوو بستگی به کلاس تولیدش کیفیتش فرق میکنه ولی کلا جزء میان رده های خوب هستش ولی گارانتی سریر تقریبا یعنی هیچی شما میتونید با 15 هزار تومن یک نوت بوک بدون گارانتی رو کارت گارانتی سریر براش گرفت",7,2,3,3,3,3,3,3
,,"وزن این دستگاه 4.63 پوند معادل دو کیلو و صد گرم هست.",20,3,3,3,4,4,4,3
"صفحه نمايش ips-نور کيبورد-پردازنده ي گرافيکي قوي",ندارد,"تو این قیمت تا حالا لپ تاپی که صفحه نمایش ips داشته باشه ندیده بودم واقعا قیمتش عالیه",10,1,5,5,5,4,5,4
"سخت افزار خوب و بروز
قيمت بسيار مناسب
ال سي دي عالي در اين رنج قيمت","بدنه نرم و انعطاف پذير
کيبرد نه چندان جالب
عدم پشتيباني وارانتي مدلهاي ideapad توسط نمايندگي هاي لنوودر کشورهاي ديگر","این دستگاه داراری 4 گیگ رم آنبرد است و یک ماژول رم خالی دارد که در این مدل با رم 4 پر شده است. حداکثر 12 گیگ رم را می توان روی آن نصب کرد. کیفیت بدنه آن در بررسی هایی که کردم از مدلهای thinkpad پایینتر است اما از مشخصات سخت افزاری بسیار خوبی برخوردار است و ارزش خرید بالایی دارد.",10,3,5,3,3,5,4,3
[],[],"اگه میشه همین کانفینگ فقط مدل i7 رو بیارید ممنون میشم",2,5,5,4,5,5,5,3
[],[],"سلام
لطفا i7 این مدل رو هم موجود کنیین",2,4,5,4,5,5,5,3
[],[],"گرافیکش که جدیده از 940m بهتره و این مدل که جدیدا عرضه شده ddr5 هست...تصویرشم IPS هست عالیه",10,0,5,3,3,4,3,4
[],[],"تشکر از دیجی کالا بابت این همه پیشرو بودن در موجود کردن کالاهایه جدید روز .لطفا رنگ سفیدشو هم بیارین",17,2,3,3,3,3,3,3
,,"تروخدا اگه کسی خریده ی نقدو بررسی کامل بزاره",12,0,5,5,5,5,5,5
[],[],"لطفا دوباره موجودش کنید ممنون.",7,0,3,3,3,3,3,3
"[""پنل IPS\nکيفيت صدا\nباز شدن 360 درجه \nرم DDR4""]","[""باتري 2 سلولي(اما ظرفيت قابل قبول)\nبدنه تمام پلاستيک\nطراحي تکراري""]","این دستگاه رو میشه به عنوان سری تکامل یافته Ideapad 500 شناخت.
یه دستگاه با توان پردازش بالا (با توجه به رنج قیمت ) صوت و تصویر فوق العاده، پورت های کامل اما به روز نشده
در کل اگر به فکر قیمت هستید ، این دستگاه حرف اول رو تو این رنج قیمت میزنه، البته با صرف نظر از بدنه پلاستیک، و باتری 2 سلولی
رقیب اصلی این دستگاه Z5170 i5 هست که هم قیمت هستن
با این تفاوت که Z5170 بدنه تقریبا فلزی و باتری 4 سلولی داره اما در عوض رم DDR 3 داره و پردازندش هم از نسل 5 هست در حالی که Ideapad 510 از پردازنده نسل 6 skaylake بهره می بره.",8,0,5,4,4,5,4,3
"طراحي و وزن مناسب
کانفيگ مناسب در اين بازه قيمتي","باتري غير قابل جدا شدن
تاچ‌پد با کارايي متوسط","به نکته‌ای که دوست عزیز در مورد باتری غیر قابل تعویض گفتن دقت نکرده بودم، برای اونایی که هنوز خرید نکردن موقع خرید حتما دقت داشته باشید اگر براتون این قابلیت مهمه. در مورد گرافیک این مدل هم خدمت شما عرض شود مموریش از نوع DDR3 هستش که خب قدرت کمتری نسبت به GDDR5 داره. تاچپدشم خیلی خوب نیست ولی خیلی ناامید کننده هم نیست. تو این بازه قیمتی با توجه به کانفیگی که داره به نظرم یکی از بهترین گزینه‌هاست.",12,3,5,5,4,5,4,4
