positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
,,"در جواب سوال بعضی از دوستان در مورد نسل پردازنده این مک بوک : این پردازنده از نوع Haswell هست نه از نوع Broadwell ، حتی در ابتدای عرضه این لپتاب در سایت های خارجی بحث وجود داشت که چرا پردازنده 2015 از نوع broadwell نیست !
در کل این لپتاپ قوی ترین و باریک ترین سبک ترین لپتاپ حرفه ای جهان هست ، تنها لپتاپی که باتری حدودا 100 وات ساعتی دارد با شارژ دهی 9 ساعته !
به جرات میشه گفت که قوی ترین CPU رو بین همه ی لپتاپ ها این مک بوک پرو داره !
سریع ترین storage از نوع SSD رو این مک بوک داره که سرعت read نزدیک 2 گیگابایت در ثانیه داره !!
اما باید در نظر داشته باشین که این مک بوک غیر قابل ارتقا و تعمیره ! حافظه رم روی خود مادربورد پیاده سازی شده حافظه ssd هم برای این که فضای کم تری رو از فضای داخل این مک بوک بگیره شکل غیر استانداردی داره ، اما با توجه به مشخصات این مک بوک بعید میدونم کسی قصد ارتقا رو داشته باشه !!!!!
مشکل غیر قابل تعویض بودن باتری این مک بوک هست ، اپل هر 6 سلول باتری رو با چسب بسیار قوی به شاسی مک بوک چسبانده ، جدا کردنش بدون آسیب رسوندن به مک بوک تقریبا غیر ممکن هست ، یعنی با توجه به نوع و میزان استفاده بعد چند سال اگه باتری خراب بشه شما ناچار به بازنشسته کردن این مک بوک هستید .
مشکل دیگر این مک بوک داشتن پردازنده گرافیکی میان رده هست ! که باعث میشه گیم های روز دنیا رو نتونید به بهترین شکل اجرا کنین .
برای من به شخصه GPU از CPU مهم تره
انتخاب من به شخصه Lenovo Y5070 هست با وجود این که CPU کمی ضعیف تر داره ! با وجود این که سرعت storage پایین تر داره و شارژ دهی کمتری داره ، اما GPU مدل Nvidia GTX 960m رو داره که از GPU این مک بوک خیلی قوی تره",1,2,0,0,0,0,0,0
,,"اونایی که میگن بدرد بازی نمیخوره ،ویندوز بهتره و asus بگیرید و...هروقت metal رو درک کردن بیان نظر بدن البته من اگه اینقدر پول داشتم که ایشون رو بخرم حداقل یکی از نسخه های ویندوز رو هم نصب میکنم ولی عمرا از OS X El Capitalوmetal بگذرم",1,1,0,0,0,0,0,0
,,"واقعا حیف نیست این همه پول یه لپتاپ بالا رده بدی اون وقت سی پی یو و گرافیک یه لپتاپ میان رده گیرت بیاد؟",3,4,0,0,0,0,0,0
,,"سلام خدمت همه ی دوستان عزیز
من بین این مدل mjlt2 و mgx c2 موندم. بیشترین حساسیتم هم روی تراشه ی کارت گرافیکی این 2 مدل هست. دوستان اگر امکانش هست من و راهنمایی کنید.
تشکر",0,1,5,5,5,5,5,5
,,"لطفا تا 10 روز آینده موجود کنید. سپاس",0,1,4,4,5,5,4,5
,,"سلام به همه چند تا سوال داشتم میخواستم بدونم میشه به این مک مک مینی وصل کرد اگه میشه با ید جدا استفاده کنم یا میشه با هم استفاده کنم( قدرتاشونن بیاد روهم ) بعد میخوام بدونم به ایمک وصل میشه اگه وصل بشه اونم میشه با هم استفاده کنم بعد میخوام بدونم مک مینی چجوری به ایمک یا مک بوک وصل میشه با تشکر.",0,1,5,5,5,5,5,5
,,"در مورد دوستمون که لب تاب dell رو مقایسه میکردن با لب تاپ مک یا همون مک پرو باید عرض کنم خارج از تمام مسایل روی لب تاب های غیراز اپلی که سیستم عاملشون میندوز هست کلی باید نمره منفی داد نسبت به مک جون خاصیت ویندوز همانند اندرویید فایلهای سیستمی ش از بین خواهد رفت و همش در حالت تخریب و در معرض ویروس میباشد و تماما کاربران درکیر مسایلی این چنینی هستن و از اخر باید وینوز تعویض کنند در صورتیکه مکینتاژ اصلا اینجوری نیست و اصلا کم نمیاره و بقول یکی از دوستان عمری هست !
و اصلا نمیتوان مقایسه کرد",1,1,0,0,0,0,0,0
,,"سلام،ممنونم آقای باقری،میدونم مک بوکا واسه بازی نیستن ولی خوب میخواستم بدونم اگه بخوایم بازی کنم کم نیاره چون پول زیلدی بابتش دارم میدم",1,1,0,0,0,0,0,0
,,"با سلام
خدمت دوست عزیزمون سامان صادقی عرض کنم که مک بوک ها کلا برای بازی طراهی نشدن ولی نه کم نمیاره",2,1,0,0,0,0,0,0
,,"طراحی ماشین!!! پیکان یا پراید؟شایدم مکلارن یا فراری؟ به هر حال اگه برای طراحی میخوای میتونی ایپد پرو بگیری چند ماه دیگه چون یه مداد داره راحت میتونی باهاش نقاشی بکشی اگه اهل بازی هم هستی بازی های جالبی داره . همین دیگه ، ایپد پرو بخری بهتره .",0,3,0,0,0,0,0,0
,,"سلام به همه من میخواستم این مکو بخرم ولی چند تا سوال دارم من واسه طراحی ماشین این مکو میخوام البته واسه بازیم میخوام میخوام بدونم راهی هس که روی مک ویندوز نصب نکرد اما برنامه هاشو بشه نصب کرد. بعد میخوام بدونم بین این و ایمک کدومو پیشنهاد میکنید البته ایمک بیستو هفت اینچ.",0,1,5,5,5,5,5,5
,,"سلام،میشه یکی از دوستان بهم کمک کنه
من میخوام لپ تاپ اپل بخرم میخوام گیم هم بشه باهاش بازی کرد،مثل pes،میخوام بدونم این لپ تاپ میکشه؟کم نمیاره؟
آخه هرکسی یه چیزی میگه",0,1,0,0,0,0,0,0
,,"سلام علیکم
من این مک بوک رو از پایتخت خریدم
بچه خوبیه باهاش موزیک گوش میدم فقط خوب جواب داده تو این زمینه اگه برا این کار میخوایدش من تاییدش میکنم",0,3,0,0,0,0,0,0
,,"دی جی کالای عزی لطفاً لپ تاب dell xps L502 بیارید ، هیچ لپ تاپی بهش نمیرسه",0,1,0,0,0,0,0,0
,,"این لبتاپ فوق العاده ست. اگر از سیستمتون انتظار کارهای گرافیکی سنگین دارید از خریدش پشیمون نمیشید.
سرعتش عالیه، فن هاش خیلی قوی کار میکنه.
تاچ پدش هم خیلی حرفه ایه. از وقتی به این تاچ پد عادت کردم دیگه نمیتونم با تاچ پد های معمولی کار کنم!
البته پیشنهاد میکنم تا جایی که ممکنه سعی کنید و روش ویندوز نریزید. حیفه.",1,1,5,5,5,5,5,5
,,"با سلام
چند مورد رو جهت اطلاع دوستانی که قصد خرید لپتاپ های رده بالا دارند عرض می کنم:
همین لپتاپ مسلما جزء بهترین لپتاپهای حال حاضر دنیا هستش ولی این دستگاه با Dell سری XPS قابل مقایسه نیست. اگر بخواهیم مشخصات لپتاپها رو بررسی کنیم مسلما از جهت صدا، باتری، قدرت گرافیکی، Dell XPS بالاتر از این دستگاه قرار می گیره. احتمالا جوابی که دوستان آماتور خواهند داشت اینه که کیفیت ساخت اپل بالاتره ... ولی میتونید از تعمیرکاران لپتاپ بپرسید که تکنولوژی ساخت Dell XPS بسیار بالاتر از اپل هستش (مخصوصا سوکتها و فلتهای بسیار ضعیفی که روی مادربردهای اپل وجود داره معروفه). بعد از ماهها تحقیق به جرات می نونم عرض کنم که غیر از زیبایی ظاهری و صفحه نمایش، اپل پایینتر از Dell XPS قرار میگیره. البته لپتاپهای سری Dell inspiron بسیار ضعیف هستن. و فقط سری XPS رو با این مدل مقایسه کردم .... به هر حال قصد جسارت به سلیقه و انتخاب دوستان رو ندارم ... ولی اگر لپتاپ تهیه نکردید منتظر Dell XPS 2015 باشید. و در انتخابتون از تعمیرکاران لپتاپ هم نظر بخواهید (که من این کار رو انجام دادم) و خودم هم منتظر همین لپتاپ هستم ...",4,4,0,0,0,0,0,0
,,"سلام یک سوال داشتم ایا با مک بوک میشه پاور پوینت درسی ساخت و رو ی ویندوز اجرا کرد",0,1,5,5,5,5,5,5
,,"با سلام
امکانش هست همین مدا با مشخصات CPU=2.8 و H.D.D=1T SSD رو هم موجود کنید.",0,1,5,5,5,5,5,5
,,"ولی صداش طوفانهه فقط میشه همین و گفت",1,2,0,0,0,0,0,0
,,"اقای منفرد اگه واسطون حملو نقل جمع جور بودن مهم نیست ای مک خیلی بهتره قدرت ای مک هم بیشتره بازدهیش بیشتره تو کار های سنگین وبزرگه ولی مک بوک ها واسه حمل نقله و جمع جوره و واسه کسایی مثل من نمی تونن همش یه جا بشینن باهاش کار کنن مناسبه اگه حمل نقل واسم مهم نبود ای مک می گرفتم چون قوی تره",0,1,0,0,0,0,0,0
,,"اقای امیری چرا اتفاقا ویندوز روش نصب کنی تازه قدرت سخت افزاری مخصوصا گرافیکش پی می بری من این لپ تاپو دارم کم نیاورده تو هیچی عالیه ...... تو کارا سنگین هم توپه اصلا تو کارای سنگین نیاز به کول پد ندارین فناش عالیه",2,1,0,0,0,0,0,0
,,"واقعا دوست دارم یروز یدونه بخرم. واقعا عالیه !!!! فقط یه سوال داشتم ، سیستم عامل مک ها مثل ایفون محدودیتاش زیاده؟ و اینکه برای اپدیت نرم افزار مک ها ، مثل ایفون و ایپده؟ یعنی خودش برات سیستم عامل جدید رو ارسال میکنه؟!!!!! در ضمن به نظر من اگه کسی اینو بگیره و ویندوز روش نصب کنه کار اشتباهی کرده!!!!! چون محصولات اپل واسه سیستم عامل امنیتی و فوق العادش معروفه",1,1,1,5,5,5,5,5
,,"سلام من لپ تابو خریدم واقعا ازش راضیم تو گیم که اصلا کم نمیاره باهاشم Gta v بازی کردم.دیجی کالا از قیمت بازار هم ارزون تر میده. ممنون",5,1,0,0,0,0,0,0
,,"من این لپ تابو از دیجی کالا خریدم واقعا عالی از قیمت بازار هم ارزون تره .",1,1,0,0,0,0,0,0
,,"دوستان این مدل Apple iMac MF886 with Retina 5K Display بهتره یا Apple MacBook Pro MJLT2 with Retina Display من موندم کدوم انتخاب کنم بخرم لطفا کمک کنید با تشکر
من تا الان اپل نداشتم نمیدونم قدرتش چطوریه",0,1,0,0,0,0,0,0
,,"من از این لپ تاپ راضیم خیلی خوبه به نظر من فول امکاناته بی شک عالیه",2,1,5,5,5,5,5,5
,,"مدل MJLU2 رو نمیارین؟ من روی سایت دیگه ای پیدا کردم ولی قیمتش خیلی بالاتر از این مدل هست. تفاوتشون در CPU و حجم Hard هست.",0,1,0,0,0,0,0,0
,,"@میثم ناظمی
لپ تاپهای سطح بالای اپل مثل این مدل دو تا گرافیک دارند. برای کاربردهای معمولی با Iris Pro کار می کنه که داخل چیپ CPU هست ولی برای برنامه های گرافیکی اتوماتیک سویچ می کنه روی گرافیک AMD. البته لپ تاپ من مدل قدیمی ترش هست و گرافیک Nvidia GT 750m داره. در مورد CPU قطعا Broadwell بهتره ولی با توجه به اینکه اینتل در ارایه این مدل خیلی تاخیر داشت٬ اپل در آخرین مدل مک بوک پرو همچنان از Haswell استفاده می کنه. اما تا ماه دیگه اینتل مدل Skylake را روانه بازار خواهد کرد و انتظار میره اپل در مدلهای آینده این لپ تاپ بجای Broadwell از Skylake استفاده کنه.",1,0,4,5,5,5,5,5
,,"اقای ناظمی سلام خیر ram نمیشه ارتقا داد
AMD کاملا قوی تره
Haswell قوی تره برا فرکانسش",2,0,0,0,0,0,0,0
,,"در پاسخ به جناب saloomeh mahzoonian باید بگم که: اگر قصد دارید که یه کامپیوتر خونگی از نوع اپل داشته باشین Imac مناسب ترینه البته اگر پولشو داشته باشین.
اما اگر میخواین که هی اینطرف و اونطرف برین باید لپ تاپ اپل داشته باشین چون فوق العاده سبکه و خوش دست اما آی مک وزنی معادل 10 کیلو داره و فکر نکنم هیچ آدمه عاقلی بیاد بجای لپ تاپ آی مک بخره ولی آی مک قدرت بیشتری نسبت به لپ تاپ های اپل داره و همچنین بهترین صفحه نمایش حال حاضر رو داره ولی در کل پیشنهاد میکنم این لپ تاپ رو بخرین.",0,0,5,5,5,5,5,5
,,"سلام،
من چند دو سئوال داشتم از دوستانی که این لپ تاپ رو خریدن:
1. آیا حافظه RAM این لپ تاپ رو افزایش داد به 32 یا نه؟
2. گرافیک AMD Radeon R9 M370X GDDR5 2GB بهتره یا Intel Iris Pro Graphics ؟
3. پردازنده Intel Core i7 Haswell 2.50GHz up to 3.70 GHz قوی تره یا Intel Core i7 Broadwell 2.20GHz up to 3.40 GHz ؟
ممنون",0,0,5,5,5,5,5,5
,,"با سلام خدمت شما دوستان.
من میخواستم این لپتاب رو سفارش بدهم که به iMAC جدید برخوردم iMAC with retina display 5k حال نمیدانم کدام یک رو سفارش دهم لطفا این دو را ازلحاظ قدرت کیفیت و.... برای من مقایسه کنید.
باتشکر.",0,0,0,0,0,0,0,0
,,"سوالی که زیاد پرسیده میشه اینه که روی این لپ تاپ میشه بازی نصب کرد یا نه؟
میشه اما این لپ تاپ مخصوص بازی نیست
با نصف قیمت این لپ تاپ میشه لپ تاپ مخصوص بازی خرید که خیلی از این قوی تر باشه
این لپ تاپ گرافیک خیلی خوبی نداره و واسه بازی های سنگین هرگز مناسب نیست
کیبورد جزیره ای داره که بازی کردن باهاش خیلی آزار دهنده هست
در کل این لپ تاپ واسه گیمر ها مناسب نیست و باید 2-3 سال دیگه یه لپ تاپ دیگه بخرن. چون نمیتونه بازی های جدید رو اجرا کنه!!!
اگه گیمر هستید و پول خرید این لپ تاپ رو دارید حتما قبلش یه نگاه به لپ تاپ Asus G501JW - A - 15 inch Laptop بندازید. رم 16 - 1 ترابایت حافضه + 128 گیگ SSD - گرافیک 4 GeForce GTX 960M GDDR5 - صفحه نمایش 4k",3,1,0,0,0,0,0,0
,,"یک سوال دارم من الان قصد خرید این مک بوک رو دارم آیا میشه روش بازی هم نصب کرد؟
بعد آیا قطعه ای خراب بشه راحت میشه تو ایران درستش کرد یا نه؟
و مورد آخر آیا زیاد داغ میکنه و نیاز به کولپد داره؟ممنون میشم راهنماییم کنید",5,0,5,4,4,4,5,5
,,"@Mina Farjam
مدل MJLT2 جدیدتر است، و ویژگی جدیدی که به آن اضافه شده شامل force touch می باشد، هارد SSD آن نیز دو برابر سریعتر از مدل قبلی است. تفاوت دیگر این مدل کارت گرافیک آن است که ساخت AMD است.
زیبایی، کیفیت، و قدرت سخت افزاری این لپ تاپ چند سرو گردن بالاتر از surface است، و تجربه ای بینظیر را برای کاربر به ارمغان می آورد. علاوه بر این شما می توانید روی این لپ تاپ از هر دو سیستم عامل مک و ویندوز استفاده کنید، ولی با surface فقط می توانید از ویندوز استفاده کنید.",4,0,0,0,0,0,0,0
,,"سلام
دوتا سوال داشتم اول اینکه بین mgxc2وmjlt2کدومش بهتره و جدید تره؟؟!
بعد اینکه بین یکی از این دوتا با macrosoft surface pro 3,i7 512gig کدومش بهتره؟! من دانشجوو هستم بین اینا موندم که کدومشو بردارم
ممنون میشم جواب بدین",0,0,0,0,0,0,0,0
,,"دیجی جون تو رو خدا موجودش کنین از شانس بد ما اد همون لحظه ای که می خوایم بخریمش باید تمومش کنین خوب بابا یه 10-20 ازش بیارین تا اینقدر زود به زود تموم نشه یه کمم به فکر مردم باشین.",2,0,5,5,5,5,5,5
,,"من از همین جا به همه اعلام می کنم لپ تاپ فقط و فقط اپل...به هیچ وجه پشیمون نمی شین حتما بخریدش و بعد به اپل ایمان بیارید...یه ساله این مدلو دارم و جوری ازش کار می کشم که هیچ لپ تاپی که نه هیچ کامپیوتری نمی تونه مثل این هیولا جواب بده واقعا محشره. یه نمونه خیلی کوچیک از اون کارایی که با این لپ تاپ می کنم کد زدن یه زبان C++ که واسه اجرای الگوریتم ها خیلی از سی پی یو کار می کشه و اینم خیلی خوب جواب می ده. قبل اینم مک بوک ایر 13 داشتم که اونم عالی بود . در کل بهترینه و حرف نداره از سیستم عاملشم که نمی شه چیزی تو چند سطر گفت فقط باید بگم که عالیه...در ضمن اینم بگم که به اندازه ای که بتونم گفته هامو ثابت کنم از کامپیوتر اطلاعات و تجربه دارم... و یه پیشنهاد ویژه هم واسه عکاسا و ادیتورا می دم . از دستش ندین...",2,0,5,5,5,5,5,5
,,"این لپ تاپ خوبیه یه هفته هست اینو دارم واقعا ارزش خرید داره قیمتش نسبت به کیفیتش خوبه.در خریدش شک نکنید.",3,0,0,0,0,0,0,0
,,"واقعا عالی ست و حرف نداره.",1,0,5,5,5,5,5,5
,,"این لپ تاپ امروز به دستم رسید از هر نظر عالی در خریدش شک نکنید",2,0,5,5,5,5,5,5
,,"آقای کاوه اکرم، کیفیت کارت گرافیک به بالا بودن عدد آن نیست، چیزی که مهمه دو عدد آخره، یعنی برای مثال قدرت 295 از 370 بهتر است.. به دو رقم آخر توجه کنید، 95!! و خیلی ها این رو نمیدونن.",1,0,0,0,0,0,0,0
,,"قیمت بالای محصولات اپل بخاطر سخت افزار هاش نیست. چون از نظر سخت افزاری هیچ وقت برترین نبوده...
بحاطر ظاهر و نرم افزارش هست
همیشه از نظر ظاهر حرف اول رو میزنه و حرفه ای ها بخاطر سیستم عامل مک این سیستم رو میخرن
متاسفانه برخی از مردم ایران لپ تاپ اپل رو میخرن و روی اون ویندوز 7 نصب میکنن که واقعا خنده داره. چون این دسته از مردم فقط هدفشون نشون دادن سیب گاز زده هست. غافل از اینکه یه حرفه ای این مورد رو ببینه فقط بهش میخنده...
اگه میخواید روی لپ تاپ ویندوز نصب کنید یا باهاش بازی کنید هرگز محصولات اپل رو نخرید!!! البته در مورد ویندوز 10 نظری نمیدم...",2,1,0,0,0,0,0,0
,,"آقای درویشی broadwell ها core i5 هستند. ولی i7 ها hasswell هستند",0,0,5,5,5,5,5,5
,,"آقای شایان صالحیانMJLT2,MJLQ2,MJLU2 همگی دارای پردازنده های نسل چهارم اینتل با کد Haswell میباشند.",2,0,5,5,5,5,5,5
,,"دوستان ویندوز 8.1 و یا 10 قابل نصبه روی این لبتاب...به صورت دو گانه ودر قسمت بوت اولیه با اتخاب سیستم عامل میتوانید هم از ویندوز و هم از مک لذت ببرید....با تشکر از دیجی کالا",1,0,5,5,5,5,5,5
,,"تعجب میکنم
با من چیزی از کارت گرافیکی نمیدونم یا اپل اصلا کاری به گرافیک ندارم
برای ادیت ویدئو و عکس میخواستم مک بوک پرو تهیه کنم.
ولی وقتی کارت گرافیک ها رو میبینم میمونم منظور اپل از این کار چی بوده.
پروسسور قوی بعلاوه رم زیاد اونوقت کارت گرافیک Radeon M370X ؟!؟!
بعدش رفتم دنبال Imac. برای اون هم بهترین کارت گرافیکی که دیدم R9 M295X هست که قیمت این کانفیگ آیمک 13 تومان بود. حالا همین R9 M295X از گرافیک لپ تاپ 4 تومانیه Asus پایین تره. مقابسه R9 M295X رو با GTX 960M ببینید.
جالبه بدونبد قدرت M370X که روی این مک بوکه، یک سوم R9 M295X هست ؟!؟!؟
من مثل بعضی از دوستان نیستم که طرفدار برندی باشم که بیام بگم تعامل سخت افزار و نرم افزار اپل نیاز اون رو به کانفیگ از بین میبره. بلکه میدونم به کارت گرافیکی برای انجام یک کاری چقدر وابسته به Shader ها و مشخصات دیگه اش هست.
نهایتا برای من عجیبه این کانفیگ و نمیدونم اگر کسی نخواد 15 تومان پول Mac Pro بده چطوری در حوزه Imac و MacBook Pro به یک کانفیگ گرافیکی قوی برسه.
با این وضعیت به نظر میاد نمیتونم از محسط ویندوز مهاجرت کنم و بهترین گزینه لپ تاپ های سریه G ایسوس هستن",15,4,0,0,0,0,0,0
,,"با تشکر از توضیحاتتون ولی سؤال من چیز دیگری بود...
چون داخل سایت های دیگه مدل های 2015 رو از نسل Brodwell نوشتن میخواستم حقیقت رو بدونم که از کدام نسل هستش.
اگر کسی اطلاعات تخصصی و دقیق در این مورد داشت ممنون میشم راهنماییم کنه.",0,0,4,4,4,4,3,4
,,"با سلام و خسته نباشید خدمت تمامی بینندگان دیجی کالا و همکاران دیجی کالایی . این لب تاپ پس از تحریم لغو بشود ارزون تر میشود.",0,0,0,0,0,0,0,0
,,"دوست عزیز
شما مثل اینکه خیلی در مورد اپل نمی دونی!
اپل معماری اکثر سخت افزارهاش با خودشه برای همین سخت افزار رو متناسب با سیستم عامل و برنامه نویسی قرار می ده.
برعکس شرکت هایی مثل سامسونگ و امثالهم نمیاد 8 هسته ای تولید کنه! (علت تولید 8 هسته ای فقط جنبه تبلیغاتی داره و هیچ نرم افزاری یا نرم افزار هایی نمی تونن از این هسته ها به طور کامل استفاده کنند)
بدون تعصب با اپل جنس خوب تحویل میده، پول خوب هم میگیره.",3,0,0,0,0,0,0,0
,,"مطمئنین پردازنده این مدل از نسل Haswell هستش؟
چون MJLQ و MJLU از نوع Brodwel هستش و این سه مدل هر سه مال 2015 هستند.",0,0,4,4,4,4,3,4
,,"سلام من این لپ تاپو از دیجیکالا نخریدم ولی واقعا از این لپ تاپ راضی هستم نه از نظر سرعت کم میاره ه از باطری درکل لپ تاپ خیللی عالی هست",2,0,5,5,5,5,5,5
,,"چه عجب! بس ابل هم از سخت افزار سر در میاره!
خدارو شکر سخت افزار لب تاباشو مثه آیفوناش نزد...
RAM:128 MB
CPU:No Core Cortex-A1 Beta 100 MHz
GPU:4 bit Adreno 50",2,6,0,0,0,0,0,0
,,"دادشم این رو داره خیلی عالی هست",2,0,0,0,0,0,0,0
,,"نمیدونم اونیکه امتیاز 1 داده به این مک بوک چی از لپتاپ متوجه میشه اونم از همچین لپتاپی!",19,2,5,5,5,5,5,5
,,"بازی های اپل راحت گیر میاد عایا؟
یا باید دانلود کرد با این اینترنت تخیلیه ایران؟",1,1,0,0,0,0,0,0
,,"سی پی یو این مدل 2.5 تا 3.7 هستش",1,0,0,0,0,0,0,0
,,"آقای درویشی broadwell ها core i5 هستند. ولی i7 ها hasswell هستند",0,0,5,5,5,5,5,5
,,"آقای شایان صالحیانMJLT2,MJLQ2,MJLU2 همگی دارای پردازنده های نسل چهارم اینتل با کد Haswell میباشند.",2,0,5,5,5,5,5,5
,,"دوستان ویندوز 8.1 و یا 10 قابل نصبه روی این لبتاب...به صورت دو گانه ودر قسمت بوت اولیه با اتخاب سیستم عامل میتوانید هم از ویندوز و هم از مک لذت ببرید....با تشکر از دیجی کالا",1,0,5,5,5,5,5,5
,,"تعجب میکنم
با من چیزی از کارت گرافیکی نمیدونم یا اپل اصلا کاری به گرافیک ندارم
برای ادیت ویدئو و عکس میخواستم مک بوک پرو تهیه کنم.
ولی وقتی کارت گرافیک ها رو میبینم میمونم منظور اپل از این کار چی بوده.
پروسسور قوی بعلاوه رم زیاد اونوقت کارت گرافیک Radeon M370X ؟!؟!
بعدش رفتم دنبال Imac. برای اون هم بهترین کارت گرافیکی که دیدم R9 M295X هست که قیمت این کانفیگ آیمک 13 تومان بود. حالا همین R9 M295X از گرافیک لپ تاپ 4 تومانیه Asus پایین تره. مقابسه R9 M295X رو با GTX 960M ببینید.
جالبه بدونبد قدرت M370X که روی این مک بوکه، یک سوم R9 M295X هست ؟!؟!؟
من مثل بعضی از دوستان نیستم که طرفدار برندی باشم که بیام بگم تعامل سخت افزار و نرم افزار اپل نیاز اون رو به کانفیگ از بین میبره. بلکه میدونم به کارت گرافیکی برای انجام یک کاری چقدر وابسته به Shader ها و مشخصات دیگه اش هست.
نهایتا برای من عجیبه این کانفیگ و نمیدونم اگر کسی نخواد 15 تومان پول Mac Pro بده چطوری در حوزه Imac و MacBook Pro به یک کانفیگ گرافیکی قوی برسه.
با این وضعیت به نظر میاد نمیتونم از محسط ویندوز مهاجرت کنم و بهترین گزینه لپ تاپ های سریه G ایسوس هستن",15,4,0,0,0,0,0,0
,,"با تشکر از توضیحاتتون ولی سؤال من چیز دیگری بود...
چون داخل سایت های دیگه مدل های 2015 رو از نسل Brodwell نوشتن میخواستم حقیقت رو بدونم که از کدام نسل هستش.
اگر کسی اطلاعات تخصصی و دقیق در این مورد داشت ممنون میشم راهنماییم کنه.",0,0,4,4,4,4,3,4
,,"با سلام و خسته نباشید خدمت تمامی بینندگان دیجی کالا و همکاران دیجی کالایی . این لب تاپ پس از تحریم لغو بشود ارزون تر میشود.",0,0,0,0,0,0,0,0
,,"دوست عزیز
شما مثل اینکه خیلی در مورد اپل نمی دونی!
اپل معماری اکثر سخت افزارهاش با خودشه برای همین سخت افزار رو متناسب با سیستم عامل و برنامه نویسی قرار می ده.
برعکس شرکت هایی مثل سامسونگ و امثالهم نمیاد 8 هسته ای تولید کنه! (علت تولید 8 هسته ای فقط جنبه تبلیغاتی داره و هیچ نرم افزاری یا نرم افزار هایی نمی تونن از این هسته ها به طور کامل استفاده کنند)
بدون تعصب با اپل جنس خوب تحویل میده، پول خوب هم میگیره.",3,0,0,0,0,0,0,0
,,"مطمئنین پردازنده این مدل از نسل Haswell هستش؟
چون MJLQ و MJLU از نوع Brodwel هستش و این سه مدل هر سه مال 2015 هستند.",0,0,4,4,4,4,3,4
,,"سلام من این لپ تاپو از دیجیکالا نخریدم ولی واقعا از این لپ تاپ راضی هستم نه از نظر سرعت کم میاره ه از باطری درکل لپ تاپ خیللی عالی هست",2,0,5,5,5,5,5,5
,,"چه عجب! بس ابل هم از سخت افزار سر در میاره!
خدارو شکر سخت افزار لب تاباشو مثه آیفوناش نزد...
RAM:128 MB
CPU:No Core Cortex-A1 Beta 100 MHz
GPU:4 bit Adreno 50",2,6,0,0,0,0,0,0
,,"دادشم این رو داره خیلی عالی هست",2,0,0,0,0,0,0,0
