positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت","طراحی و ظاهر","امکانات و قابلیت ها","سهولت استفاده","کیفیت ساخت",نوآوری
,,"سلام
اقای فرجی نیا امسال خبری از ایپد ایر3 نیست امسال همون مینی4 با ایپد پرو میاد شاید سال دیگه ایر3بیاد",1,0,0,0,0,0,0,0
,,"سلام به همه دوستان و عرض ارادت به همکاران در دیجی کالا.آقا کسی جواب منو نداد که این آیپد ایر3 اصلا امسال قراره بیاد یا نه؟کسی خبری نداره امسال اپل می خواد این تبلتو بیرون بده؟؟؟ تا اونجایی که من متوجه شدم ظاهرا مینی 4 را می خواد رونمایی کنه و احیانا پرو. وخبری از این نیست.من خیلی وقته منتظرم ببینم اگر ایر 3 رونمایی نمیشه و قرار نیست بیاد برم همین ایر 2 را بگیرم. ممنون میشم جواب منو اگه کسی می دونه بگه.",0,0,0,0,0,0,0,0
,,"دوست عزیز مهمان
تمام محصولات اپل در چین ساخته میشوند. محصولی را که از دیجیکالا خریدم در کنار محصولی که از سوئد خریداری شده بود قرار دادیم. باور کنید حتی یک تفاوت در جنس و کارایی در برنامه ها و بازی ها ندیدیم. از نظر لاک بودن هیچ ستینگ خاصی روی آیپد خریداری شده از دیجیکالا وجود نداشت و به راحتی با سیمکارتهای رایتل و ایرانسل به اینترنت وصل شد. از نظر آپدیت هم بدون مشکل به آخرین ورژن آپدیت میشه. کابل موجود در جعبه بدون هیچ شکی کابل اصلی است. بعد از آنکه کمی در کار با ایپد حرفه ای شدید به راحتی تفاوت کابل اصلی و فیک را متوجه میشوید.
با توجه به اینکه بیشتر اطرافیان شما اندروید دارند یکی دوهفته طول میکشد تا در کار با اپل حرفه ای بشوید و آن زمان است که دیگر دلتان نمیخواهد به اندروید بازگردید. در گوگل ترفندهای اپل را سرچ کنید و با دنیایی از قابلیت های جالب و کاربردی آشنا شوید",1,0,5,5,5,5,5,5
,,"قطعا این از ایپد مینی بهتر هست شک نکنید ....
بازم سلیقه ی بعضی ها فرق داره ب طور مثال یکی از دوستان میگفت تبلت فقط 8 اینچ نه کمتر نه بیشتر به خاطر همین رفته بود سراغ سامسونگ... اینم یه سلیقه است و محترمه
درجواب میهمان ... بله قابلیت برقراری تماس و پیامک رو نداره مطمن باش ... سیم کارت برای اتصال ب اینترنته ... من همچین حوصله ای ندارم ک تبلتو ببرم بیرون و هات اسپاته گوشیو روشن کنم و از نتش برای تبلت استفاده کنم ب خاطر همین مدل سیمکارت خور گرفتم شما اگر براتون مقدوره اون کارو بکنید به صرفه ترم هست راستی مدل سیمکارت خور قابلیت جی پی اس داره درحالی ک مدل وای فای نداره همین موفق باشید",0,0,0,0,0,0,0,0
,,"سلام دوستان یه سوال داشتم :
بین این تبلت ، مدل وای فایش و تبلت اپل آیپد مینی 3 وای فای موندم کدومو بگیرم ، کسی اگه سابقه داره راهنمایی میکنه ، ممنون.",0,0,0,0,0,0,0,0
,,"سلام
این تبلت حرف نداره عالی از سامسونگ هم بهتره کیفیت عالی داره دوربین خفن بازی هارو بدون لگ اجرا میکنه
اندروید اصلا به درد نمیخوره به نظر من این تبلت عالی",0,0,5,5,5,5,5,5
,,"سلام ممنون میشم اگه به سوالاتم جواب بدید.
من به دلیل اینکه کلا با ios میونه ای نداشتم و از اول اندرویدی کار بودم متاسفانه اطلاعات زیادی درباره ی کارایی های ios و apple ندارم.خواهشا به سوالاتم جواب بدید.
درسته که با نسخه ی سیمکارت خور این ipad نمیشه تماس برقرار کرد و فقط میشه از اینترنت سیمکارت استفاده کرد؟
از اونجایی که بنده میخوام برای مبلغی که برا این ipad هزینه کنم انتظار خرید یک محصول و جنس عالی رو دارم،منظورم اطلاعات مربوط به LLA و LOCK بودن ipad هستش ممنون میشم اگه تو این مورد هم بنده رو راهنمایی کنید که چطور از جنسی که خریداری کردم مطمن بشم که بهترین محصوله و به قول معروف تو پاچمون نکردن...خواهشا بنده رو برای خرید این محصول راهنمایی کنید",1,0,0,0,0,0,0,0
,,"مهمان گرامی میخام در جوابتون تجربه ی خودمو عرض کنم
در همین سایت به ایپد ایر 32 وای فای نگاه کنید متوجه میشید ک با اومدن مدل های جدیدتر تغییرات لازمی ک میبایست انجام میشده صورت نگرفته و این جور ب نظر میرسه ک انگار اون تبلت تازه وارد بازار شده ..........
بنابراین انتظار تغییرات چندانی با اومدن مدل جدیدتر نباید داشت
اگر زمان براتون مهمه و پولش اونقدر براتون اهمیت نداره بخرید
خدمات دیجیکالا معتبره و از این لحاظ ک شما لازم نیست وقتتونو بابت بازار رفتن و با مغازه دارها سرو کله زدن هدر بدید خیلی خوبه
کالا اماده درب منزل تحویل میگیرد
البته باید این هم عرض کنم اگر کمی در جوابم دقت کنید متوجه میشید منظور من تاکید بر خریده
ولی چگونگی خرید بستگی ب سلیقه و شرایط خودتون داره ... میتونید برید پاساژ و از نزدیک با دیوایس ها کار کنید و رنگ مورد علاقتونو پسند کنید و یه مقدار هم چونه بزنید و قیمت رو بیارید پایین تر یا در منزل یا محل کار بنشینید و جنستون رو از پیک دیجی کالا تحویل بگیرید ولی با یک قیمت ثابت و متفاوت با بیرون",1,0,0,0,0,0,0,0
,,"به نظرتون این مدلو بگیرم یا صبر کنم مدل بعدیش بیاد؟؟؟ اگرم صبر کنم تا شیش ماه قیمتش بالاست چیکارکنم",1,0,0,0,0,0,0,0
,,"دوستان من این تبلتو خریدم و فوق العاده است. حالا بررسی هاشو براتون میگم:
باتری: باتری فوق العاده ای داره زمان نسبتا کمی برای شارژ میخواد و عالی شارژ میده
داغ کردن: داغ کردنش خیلی کمه و وقتی زیاد میشه که برای مدت طولانی بازی با گرافیک بالا و 3d بازی کنید
گرافیک صفحه: حرف نداره بی نظیره
سرعت : سرعتی بینظیر ... عالیه خیلی زوند هست تازه جیلبریک هم کردمش اصلا هیچ فرقی سرعتش نکرده مثل همیشه عالی
وزن : همینطوری که دیدید تو دیجیکالا خیلی سبکه بسیار راحته
من که بهتون صد درصد پیشنهاد میکنم بخرین...من قبلا اندرویدی بودم حالا که اینو گرفتم دیگه سمت اندروید نمیرم...جیلبریک هم که بکنید دیگه بی نظیر تر میشه",2,0,5,5,5,5,5,5
,,"سلام دوستان من قصد خرید این مدل رو دارم میخواستم بدونم دوستانی که این مدل رو دارن
با هندزفری بیسیم میشه تماس گرفت و تماس رو پاسخ داد؟
اس ام اس چطور میشه؟
مناسب برای جزوه نوشتن هست؟",0,0,4,5,3,4,5,4
,,"سلام خدمت دوستان.از اساتید کسی اطلاع داره مدل جدید این آیپد که احتمالا air3 باید باشه کی میاد.از دوستان دیجی هم اگر کسی می دونه راهنمایی کنن ممنون میشم.من خیلی وقته منتظرم مدل جدیده بیاد و اونو بخرم. از همین جا هم می گیرمش که مطمئن و اصله.قبلا یادمه تو این سایت دی جی مدلهای جدید که قرار بود بیاد را قرار داده و زیرش بزودی می زدن اما الان خبری نیست.",1,0,0,0,0,0,0,0
,,"سلام من یکی 2 هفته هست که این تبلت را خریدم، ازش کاملا راضی هستم، کیفیت برنامه ها خیلی عالیه، سوئیچینگ خیلی سریغی داره اما یه نکته خیلی مهم هست اونم اینه که در کل حجم برنامه های IOS خیلی نسبت به اندروید بیشتره، مثلا برنامه وایبر در IOS حدود 80 مگ حجم داره ولی در انروید خدود 20-30 مگ بود تا اونجایی که یادمه...
نوتیفیکیشن IOS در کل از انروید بهتره چون فضای کار خوبی داره--- در نسخه 4G نمی تونین زنگ یزنین یا اس ام اس بفرستین
من به هیچ عنوان نسخه 16 گیگ را پیشنهاد نمی کنم. چون حجم برنامه ها خیلی زیاده
برناه ها فوق آلعاده سریع بالا میان حتی بازی های HD
استفاده از چند انگشت در این تبلت حس خوبی داره، اصلا اینکه مثل اندروید منوی اصلی و منوی اپلیکیشن ها جدا نیستن حس نمی شه... کلا حال و هوای خودشو داره
یه چیز دیگه اینکه من حس می کنم سرعت دانلود برنامه ها از اپ استور خیلی پایینه نسبت به اندروید
در IOS 9 هم قراره کار با دو نرم افزار کنار هم قرار داده بشه...
در کل کار با آیتونز را سخت می دونم و دست و پا گیر اگر فردی هستین که حوصله اینکه همه کارا را با آیتونز انجام بدید ندارید سعی کنید طرق این تیلت نیاین، در نسخه IOS8.4 شما نمی تونین به راحتی عکس بریزید روی آیپد، همه عکسا را باید بریزید روی توی یه فولدر و اونو با سیستم سینک کنید و نمی تونین از توی آیپد اون عکسو حذف کنین.
من برنامه ای برای اینکه بتونم آهنگ پیخش شده را روی یک تلویزیون وای فای استریم کنم هم پیدا نکردم در حالیکه اکثر برنامه های اندرویدی حتی صفحه خود تبلت یا گوشیو می تونن ه راحتی miror کنن روی تلویزیون، وای فای آیپد در اندازه یه گوشی ظاهر شده یعنی اگر من یه سیگنال وای فای را توی یه نقطه با لپتاپ به راحتی پیدا میکنم ولی در این نقطه پیدا گردن این سیگنال یرای تبلت با قطع و صل سیگنال انجام میشه و طبیعیه چون ولتاژ کاری تبلت پایین تر از لپ تاپه
سنسور اثر انگشت واقعا کار راه اندازه
یادتون باشه برای ساخت اپل آیدی حتما از نسخه آخر آیتونز استفاده کنین چون من حدود 4 ساعت با روش های پیشنهادی در سایت های مختلف کار کردم و اصلا نتونستم بسازم ولی در آخرین لحظه با نصب آیتونز آخرین ورژن به راحتی ساخته شد...
GPS خیلی سریع و قوی داره
در کل گجت کاربردی و سریع و شیکی هستش اگر کسی از لحاظ مالی مشکلی نداره با کاور اورجینالش واقعا عالی میشه...
این دستگاه را به دانشجویان کارشناسی ارشد که باید مقاله و کتاب زیاد بخونن پیشنهاد می کنم...
در ضمن می تونین با حدود 45 تومن و بیشتر از قلم های دیجیتال مخصوص آیپد هم استفاده کنین
خروجی صوتی این دستگاه(خروجی هدفون) از اندروید خیلی بیشتره به صورتی که با یک هدفون خوب (مال من اورجینال سونی بود) واقعا عالی کار می کنه",7,0,0,0,0,0,0,0
,,"سلام لطفا دوستانی که این تبلتو دارن یه بررسی ازش بزارن (البته فقط کسایی که دارن نه دوستان تعصبی)",1,0,5,5,5,5,5,5
,,"ممنون از نظر کاربر علی در تجربه یک هفته ای از این دیوایس ,
و ممنونم از کاربر محمد رضا نصیری برای وقتی که گذاشتن و جواب کاملی به سئوالات من دادند ,
باید بگم شما خیلی کهنه کار هستید و مسلط به آی دیوایس , و خوب به جزئیات چنین دستگاه هایی واردین ,
ولی من فقط این چند ماه ازش استفاده کردم و حتی جیلبریک نکردم , توصیه های شما هم برای دیوایس جیلبریک شده جواب میده , با فرمایشات شما , مشتاق شدم که بیشتر در مورد جیلبریک تحقیق کنم و احتمالا آیپد خودمو جیلبریک کنم و از امکاناتی که فرمودین , استفاده ببریم
باز هم ممنون از راهنمایی های شما",1,0,4,5,5,4,5,5
,,"آقا علی شما بفرمایید فرمت FLAC رو پخش میکنه؟
اگه پخش میکنه من سریع میگیرمش.",1,0,0,0,0,0,0,0
,,"دیجی جان اگه نذاری پیشنهاد شگفت انگیز ناراحت میشم ...",3,0,0,0,0,0,0,0
,,"با عرض سلام خدمت دوستان عزیز
حدود یه هفته ست که موفق به خرید این تبلت شدم و تصمیم دارم تجربه ی یه هفته ای کار با این تبلت رو در اختیارتون بذارم.
خب طبیعتا قبل از خرید خیلی درموردش تحقیق کردم و با کلی مقایسه با مدل های قبلی و حتی برند های دیگر تصمیم به خرید همین تبلت گرفتم مدلی که خریدم مدل سلولار 64 گیگ رنگ خاکستری است
پارت نامبر دستگاه استرالیا و مجهز به سیستم عامل ios 8.3
در مورد کار با این مدل از آیپد باید بگم که حس فوق العاده و وصف نا شدنی رو به کاربر القا میکنه
جوری که دوست دارید بشینید و فقط منو ها رو ورق بزننید !
سرعت بینظیر در اجرای برنامه ها ، سوییچ کردن در بین برنامه های باز شده، مرورگری وب، امکانات دوربین . عملکرد بینظیر سنسور اثر انگشت فرمان های لمسی معنای واقعی تکنولوژی رو به کاربر میفهمونه !
ویژگی هایی که به راحتی نمیتوانید در تبلت دیگری پیدا کنید
از مدل 64 به بالا برنامه هایی نظیر keynote، Pages ، iMovie ، iTunes U ، Numbers به صورت پیش فرض بر روی دستگاه موجود است
صفحه نمایش این تبلت به دلیل ترکیب سه لایه ی شیشه محافظ ، LCD ، تاچ اسکرین دارای رنگ های زنده تر و دارای کیفیت بهتری نسبت به مدل های قبلی است جوری که طبق ادعای شرکت اپل تا حدود زیادی میتواند از انعکاس نور محیط بکاهد ولی زیر نور مستقیم آفتاب کار با دستگاه چندان راحت نیست.
کیفیت صفحه نمایش فوق العاده است و چشم ها را به خود خیره میکند ولی اگر کیفیت صفحه نمایش برای خرید تبلت از اهمیت فوق العاده بالایی برای شما برخوردار است و در الویت اولتان قرار دارد پیشنهاد من به شما خرید galaxy tab s سامسونگ است با رزولوشن و تراکم پیکسلی کمی بالاتر از آیپد ولی متاسفانه از ویژگی های خارق العاده ای که در آیپد وجود دارد بدون شک محروم خواهید شد!
مطمئن باشید ویژگی هایی که در این دستگاه موجود است کیفیت صفحه نمایش سامسونگ به راحتی فدای آن میشود. باز هم میگم کیفیت صفحه نمایش آیپد بینظیر است
با وجود چیپست قدرتمند و هماهنگی بینظیر بین سیستم عامل و سخت افزار با کوچکترین اشاره برنامه ها باز شده و محیط کاربری بی نهایت روان است
دوربین: به دلیل سنسور 8 مگاپیکسلی دوربین کیفیت عکس های گرفته شده در شرایط نوری مناسب برای یک تلبت بینظیر است و لی در نور کم عملکرد چندان خوبی ندارد. به علاوه ی امکانات بینظیر دوربین همانند Time Laps ، Slow Moپ و ... ارزش دوربین را افزایش داده است
باتری: در مورد باتری آیپد باید بگم که با کمتر شدن ضخامت دستگاه به طبع ظرفیت باتری آن نیز کاهش پیدا خواهد کرد هر چند طبق ادعای اپل قادر به کار مداوم تا 10 ساعت خواهید بود ولی نتایج تست باتری خلاف آن را ثابت کرده است با این حال در حین کار با با این دستگاه تا دو سه روز اول از شارژدهی فوق العاده ی آن حیرت زده شده بودم ولی پس از گذشت چند روز میزان شارژدهی دستگاه به مقدار قابل توجهی افت پیدا کرد که احتمال زیاد به خاطر بروز رسانی سیستم عامل به نسخه ی 8.4 بود اگر دوستانی با آپدیت سیستم عامل به 8.4 با چنین مشکلی مواجه شدند ممنوم میشم که به بنده اطلاع رسانی کنند .
یکی دیگر از باگ هایی که پس از آپدیت سیستم عامل با آن مواجه شدم دیر روشن شدن قفل صفحه آیپد در حد شاید 1 ثانیه بود
بلندگوهای استریو از کیفیت صدای مطلوب و رضایت بخشی برخوردارند
ولی به دلیل ضخامت کم دستگاه هنگام پخش موسیقی با صدای بلند لرزش خفیفی در بدنه ی دستگاه ایجاد میشود که چندان هم آزار دهنده نیست
همچنین شارژ کامل دستگاه بین سه تا چهار ساعت زمان میبرد
انتقال فایل و برنامه ها بین PC و آیپد به راحتی انتقال بین PC و اندروید نیست و باید از برنامه های جانبی مثل itunes و itools استفاده کنید
به نظرم خرید آیپد با حافظه 16 چندان لطفی نخواهد داشت هرچند بستگی به استفاده و نیاز شما دارد
ولی با نصب تقریبا صد گیم و برنامه به همراه 10تا بازی HD پرحجم و چند گیگ ویدیو همچنان حدود سی گیگ فضای خالی در دسترس است.
در کل از خریدم رضایت کامل دارم و باید اعتراف کنم که صاحب بهترین تبلت دنیا هستم هرچند این گفته ممکنه مخالفانی رو به همراه داشته باشه ولی این نظر شخصی بنده است
حس لذت بخشی که در استفاده از این تبلت وجود دارد بدون شک در تبلت دیگری یافت نمیشود هرچند قدرتر و دارای امکانات بیشتری باشد
اگر بابت هزینه مشکلی ندارید بدون شک این تبلت بهترین انتخاب شما خواهد بود ولی در غیر اینصورت تبلت های بسیار خوب اندرویدی هم در بازار موجود است که میتواند برای شما مفید باشد
ولی انتخاب بین دو سیستم عامل متفاوت است که بنا به شرایط سهولت استفاده سیستم عامل اندروید در بین کاربران ایرانی بیشتر طرفدار دارد که طبیعی هم است
ممکنه دلایل متعددی برای برتری اندروید نسبت به آی او اس آورده شودکه خیلی از آن ها هم قانع کننده می باشد
به عنوان مثال کاربران ios مجبور به ساخت اپل آیدی هستند که برا ی اکثر کابران ساخت آن یک دردسر تلقی میشود
یا اینکه دانلود نرم افزار از اپ استور به راحتی دانلود از استور های گوگل نیست که متاسفانه اکثر این مشکلات مربوط به کشور ایران است ولی از منظر کلی هرگز چنین نیست
امیدوارم تونسته باشم کمک زیادی به کسانی که قصد خرید دارند کرده باشم
سوال دیگه ای بود درخدمتم",8,0,5,5,5,4,4,5
,,"دوستان من به عنوان کسی که هم galaxy tab s و هم iPad air 2 را دارم میگویم که مقایسه این دو درست نیست هر دو با کیفیت و فوقالعاده هستند و به هیچ کدام ایراد خاصی نمیتوان گرفت
هر دو هم برای اجرا بازی هم دیدن فیلم و هم شنیدن موزیک و سر و دانلود عالی هستند
لطفا اینقدر فقط فقط نکنید چون این دو کاملا متفاوت هستند
مقایسه سامسونگ و مثلا ال جی شاید درست باشد "" که کلا مقایسه اشتباه هست "" اما مقایسه سامسونگ و اپل که متاسفانه خیلی هم رایج شده کاملا بی فایده و اشتباه است زیرا طرز کار و سیستم عامل و سخت افزار در هر دوی این تبلت ها متفاوت هست
اما در آخر هر دو کاملا مثل هم هستند البته در مجموع و در انتخاب این دو تنها قیمت متفاوت است
شما اگر در انتخاب بین این دو مدل تبلت موندین فقط باید تصمیم بگیرید که چه پولی را میخواهید هزینه کنید
وگرنه از لحاظکیفیت این دو بهترینند",1,0,0,0,0,0,0,0
,,"در پاسخ به بهنود کرجالیان :
اول در مورد موزیک : شما میتونید مستقیما موزیک رو با هر دانلودری دانلود و بعد به برنامه موزیک خود اپل انتقال بدید (بدون pc) -> توییک airblue sharing رو نصب کنید از داخل منیجرش به پوشه دانلودرتون برید و از اونجا اهنگ ها رو اینپورت کنید علاوه بر اون صاحب بلوتوث هم میشید و به هر گوشی با هر برندی میتونید بلوتوث کنیید و هنگام دریافت هم هر فایلی مستقیما به جای مخصوص خودش ایمپورت میشه مثلا موزیک به خود برنامه موزیک اصلی عکس به گالری نوشته به نوت ها و ...
دوم در مورد برنامه ها و گیم ها: شما تمامی برنامه ها و گیم هایی که در اپ استور هست رو میتونید رایگان و حتی بدون اپل ایدی دانلود کنید حتی پولی ها رو!! -> بعد اینکه توییک linkstore رو نصب کردید وقتی داخل اپ استور میرید کنارش یه لینکی رو میده که با زدن اون برنامه (حتی پولی ها) رایگان روی دیوایستون شروع به دانلود و نصب میکنه و اگر میخوایید اونا رو اول با کامپیوتر دانلود و بعد نصب کنید میتونید از هر سایتی که برنامه ایپد یا ایفون گذاشته چه ایرانی چه خارجی دانلود کنید و خیلی راحت با itools نصب کنید(توییک appsynce باید نصب باشه)
سوم :اگر میخواین که مثل اندروید به فایل سیستمی دسترسی داشته باشید توییک ifile رو نصب کنید که به جرات میگم از مال اندروید کامل تره حتی از طریق اون میتونید از قابلیت otg (فلش مموریتون رو با کابل به ایپد وصل کنید و از محتویاتش استفاده کنید) و یا مثلا یک فیلمی رو دانلود کردین اونو از به برنامه پخش فیلم انتقال بدید یا فایل های فشرده رو استخراج کنید و هزاران کاری که دقیقا میتونید با خود کامپیوتر انجام بدید روی ایپد انجام بدید
با هزاران توییکی که در سیدیا هست هر تغییری میتونید به ایپد یا ایفونتون بدید مثلا تغییر تم / والپر زنده / یا انواع امکاناتی که اندرید داره رو به ایپدتون بیارید !!!! مثلا مولتی تسکینگ حرفه ای مثل سری نوت سامسونگ(حتی حرفه ای تر) یا اون قابلیتی که وقتی فیلمی پخش میشه با برگردندن سرتون فیلم متوقف میشه / به طور کل 90 درصد قابلیت هاییکه در اندروید هست و حتی فراتر از اون ها !!!
و این رو هم بگم که خیلی ها فکر میکنن جلبریک نمیدونم خطرناکه برای گوشی ضرر داره سرعتشو کم میکنه یا گارانتی رو باطل
میکنه از ساپورت اپل در میاد یا از طرف اپل تحریم میشه و زیاد شدن مصرف باتری و ....
باید بگم اصلا اینطور نیست و واقعیت ندارن
1) در مورد خطر ناک بدون :
جلبریک اصلا از نظر سخت افزاری(بر خلاق اندروید) و نرم افزاری هیچ مشکلی نمیتونه پیش بیاره چون به صورت پیش فرض هر توییکی که مشکل داشته باشه خودش جلوش رو میگیره (توییک موبایل ساب استریت) در بد ترین حالت اگر توییک مشکل جدی ایجاد کنه و حتی دستگاه بالا نیاد (روی لوگو اپل گیر کنه) خیلی راحت با گرفتن دکمه + گوشی تا روشن شدن تمامی توییک ها رو غیر فعال میکنه تا راحت برید و اونو پاک کنید ! (اگه توییک های معتبر رو نصب کنید که دیگه فکرشم نکنید)منی که هر تویکی رو حتی ناشناس رو نصب میکنم در طول این مدت دو یا سه بار مشکل برام پیش اومد که با ریستور کردن همه چی باز حل شد(چون همیشه ایتیونز هنگام وصل دیوایس ها بک اپ میگیره!)
2) در مورد اینکه سرعت کم میشه یا نه:
به تجربه خودم(بنچ مارکم گرفتم!) سرعت کلی دستگاه قبل و بعد جلبریک دستگاه بله کمی پایین میاد و کاملا طبیعی هست در حدود 5 تا 10 درصد که به چشم نمیاد ولی اینم در نظر بگیرید انتظار نداشته باشید 100 تا توییک نصب کنید و سرعت همون باشه ولی اینو بگم فک کنم معیار دستتون میاد منی که 20 تا توییک هم زمان روی ایفون 4!!! ام دارم که مال 4 سال پیشه بازم از سرعتش راضیم بماند اایپد اونم بخصوص ایپد ایر 2 که حداقل 3 تا 4 برابر ایفون 4 قدرت داره دیگه.....
در مورد گارانتی : اصلا بی ربطه ارزش توضیح دادن رو هم نداره
و در اخر در مورد مصرف باتری :
بازم در عمل میگم که معیار کلی دستتون بیاد ایفون 4 ام با 20 تا توییک در مقایسه با بدون جلبریک بودن کم تر از 10 درصد مصرفش بیشتر شده که میشه مثلا اگه بدون جلبریک تو حالت استند بای 3 روز 2 ساعت نگه داره با جلبریک 3 روز 1 ساعت نگه میداره ! روی ایپد هم اصلا به چشم نمیاد (خودم تجربه دارم میگم)
و در اخر بگم اینا توصیه نیست خودم در عمل از زمان ایفون 3gs و ایپد 3 تا به امروز دارم استفاده میکنم و جلبریک میکنم چون خیلی ها جلبریک رو با روت اندروید مقایسه میکنن این موارد به فکرشون میاد
اموفق باشید",3,0,5,5,5,5,5,5
,,"سلام لطفا دوستانی که این تبلتو دارن یه بررسی ازش بزارن (البته فقط کسایی که دارن نه دوستان تعصبی)",1,0,5,5,5,5,5,5
,,"درپاسخ به سینا جوادی این 64gbرو این لحاظ گذاشتنکه حجم برنامه ها چون زیاد وخودتون میدونین اگر تبلتی جای کم داشه باشه وبهمراه برنامه های سنگین و بهمراهios8که خیلی سنگیه خودتون باشین هنگ می کنید چه برسه به یه ماشینی که ساختهه دست انسانه!!!
ipad vere good & niceتبلت بسیار عالیه وحرف نداره
به نظر من 64gb بگیری بهتره!",1,0,5,5,5,5,5,5
,,"این تبلت را با همین مشخصات چند ماه پیش خریدم , حدود 4 ماه پیش ....
غیر از تبلت سرفیس مایکرویافت که تاحالا ندیدم و لمسش نکردم , آیپد ایر 2 اصلا رقیب نداره .
از لحاظ ظاهری و کیفیت ساخت حرف نداره و بعد از چند ساعت که توی دستتون باشه , تفاوتش رو با دیگر تبلت ها متوجه خواهید شد .
خیلی زیبا و خوش دست هست و سایز مناسبی برای وبگردی , بازی , تماشای فیلم داره.
از لحاظ کارایی باطری , خیلی ازش راضیم و با برای استفاده من , هر دو یا 3 روز یکبار شارژ می کنم و معمولا شارژ باطری را بین 15 تا 85 درصد نگه میدارم.
موقع پخش موسیقی و البته هر صدایی که از اسپیکر ها در میاد , باعث لرزش ضعیفی مثل ویبره پشت آیپد میشه که بخاطر نوع اسپیکر هست و ایراد محسوب نمیشه و حتی ناراحتی ایجاد نمی کنه .
کیفیت صدا هم خوبه .
کیفیت دوربین , هم خوبه و عکسهایی فوق العاده ای باهاش گرفتم .
از لحاظ سخت افزاری نمیشه بهش ایرادی گرفت چون از لحاظ پردازنده و رم و فضای ذخیره سازی و ... کم و کسری نداره و حتی خیلیم بالاست .شاید بعضی از کاربران , مشخصات سخت افزاری این ـبلت را با مثلا گلکسی سامسونگ مقایسه کنند که قیاس درستی نیست و آیپد سخت افزار متناسب با سیستم عاملش داره.
یعنی مقدار رم و مدیریت اون در سیستم عامل IOS خیلی بهتر از دیگر تبلت ها با سیستم عامل اندروید هست .
کارکردن با سیستم عامل IOS برای من که فقط 4 ماه ازش استفاده کردم خیلی شیرین و رضایت بخش بود و هست ... بسیار روان و ساده و همه چیز در دسترس هست .
خیلی زود بهش عادت می کنید .
شاید در مورد محدودیت ها , چیزایی شنیده باشید .
بله محدودیت هایی هست , تقریبا استفاده از اکثر برنامه ها وابسته به اپ استور اپل هست و از اونجا دانلود و آپدیت میشن و مثلا نمی تونید از فلان سایت برنامه دانلود کنید و همینجور نصب کنید ( مثل ویندوز یا اندروید ).
مگر اینکه جیلبریک کنید ( که توصیه نمیشه ).
محدودیت دیگر که برای من آزار دهنده هست , دانلود موزیک و مدیریت فایل های PM3 هست , اپل برای حمایت از حقوق آهنگسازان و ... اجازه دانلود MP3 رو نمیده و اگر توسط برنامه های دیگه دانلود کنید , براحتی قابل پخش با پلیر های نصب شده نیست .
و میشه گفت تقریبا همه فایل های مولتی مدیا که قراره روی آیپد نگاه یا گوش کنید , می بایست توسط برنامه آی تیونز از روی کامپیوتر به تبلت وارد بشه تا بتونین پلی لیست درست کنید و با خیال راحت گوش کنید در غیر اینصورت , اگر فایل موزیک را دانلود کنید , فقط با همون برنامه ای که دانلود کردید به اون فایل دسترسی دارید و می تونید اجراش کنید .
ایرادات دیگری که بعضی از کاربران اینجا گزارش کردن مثل خاموش نشدن اسکرین , یا لرزش زیاد یا خرابی باطری و ... , همچین مواردی رو من تجربه نکردم و بعد از گذشت این چند ماه , از خریدم راضی هستم",2,0,4,5,5,4,5,5
,,"دی جی کالا خواهش میکنم این محصولو تو پیشنهاد شگفت انگیز بزار تا بخریم من خیلی منتظرم دیجی جون هر کی موافقه مثبت بده تا دیجی کالا به نظر ما توجه کنه ممنون",3,1,5,5,5,5,5,5
,,"با سلام ، من تازه أین تبدلت رو گرفتم به مشکل جدی توش پیدا کردم : در حال بازی یا تماشا فیلم در پشت دستگاه لرزشی احساس می شود أیا این عادی است ؟ لطفا زود جواب بدین تا هفت روز تمام نشده ،",1,0,4,5,5,5,5,5
,,"سلام حدود ده روزه که این آیپدو دارم ولی چند روز بعد از آپدیت سیستم عامل با مشکلاتی مواجه شده
یکی اینکه وقتی قفل صفحه رو باز میکنم یه کم طول میکشه تا صفحه روشن بشه و یکی دیگه اینکه به شدت باطری دستگاه ضعیف شده
دستگاه رو ریست فکتوری هم کردم ولی تاثیری نداشت
خواهشا اگه کسی میتونه راهنماییم کنه خیلی نگرانم !",1,0,5,5,5,4,4,5
,,"به نظرمن ایپدایر2 بهترین دنیاست",2,0,5,5,5,5,5,5
,,"عالیه لطفا طلایی ......",3,0,0,0,0,0,0,0
,,"خیر جناب اقای parsa parvaresh
قابلیت مکالمه نداره یا اگر داشته باشه باید عنوان یک نرم افزار جانبی پیدا بشه که بنده به شخصه ندیدم و تا بحال دنبالش نرفتم
در کل باید عرض کنم اگر واقعا بدردتون میخوره یا پولتون اضافیه بخرید چون مطالعه از روی جزوات و یا پی دی اف و سرفینگ با این تبلت کیفیت بالاتری رو نسبت به تبلت های دیگه میده
ولی در بحث محدودیت خیلی محدوده در این حد که فرض بفزمایید اگر بخاید حتی حجم عکسی که گرفتید رو ببینید همچین گزینه ای نداره یا لااقل من تا حالا نتونستم
پیشنهاد میکنم یک بار هم که شده یه سر برید این مراکزی که این تبلت رو برای نمایش گذاشتن و خودتون از نزدیک باهاش کار کنید که صدای دحل شنیدن از دور خوش است ... ومن الله التوفیق",1,0,0,0,0,0,0,0
