positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت","طراحی و ظاهر","امکانات و قابلیت ها","سهولت استفاده","کیفیت ساخت",نوآوری
"رم عالي صفحه نمايش خوب وزن اندازه اندرويد 6 با اپديت منظم","زياد پيام ميده فلان برنامه متوقف شد دوربين","سلام و تشکر از دیجی کالا ما که از این فروشگاه زیاد خرید میکنیم تلویزیون و گوشی و ماشین اصلاح و کتاب و ...
اما در مورد این ایسوس تبلت خوبیه ولی واسه بعضی از نرم افزارا که نصب کردم پیام میاد که برنامه متوقف شد نمیدونم چون اندروید 6 هست و هنوز برنامه تا باهاش سازگاری ندارن ولی در مجموع بد نیست
دوستانی که خریدن حتما نظر بذارن واسه بقیه خوبه
با تشکر
راستی این پیام هم با خود تبلت گذاشتم",9,5,5,5,5,5,5,5
,,"با سلام و عرض تشکر از دیجی عزیز و ممنون از ارسال بموقع این تبلت زیبا و کارآمد.
من این تبلت را بعنوان کادوی تولد به فرزندم هدیه دادم. همه چیزش عالیه. تاچ نرم و روانی داره، انگشتان دست بدون اینکه اثری از خود بر جا بگذارند بدون اصطکاک، روی صفحه سر میخورند که حس خوبی داره. ضمنا داخل تنظیمات، منوی kid's mod وجود داره که میشه نوع دسترسی و زمان آنرا توسط کودکان، مدیریت کرد که خیلی عالیه.
ولی نمیدانم چرا چراغ نوتیفیکیشن نداره",7,2,5,5,5,5,5,4
"4جي بودن، سيم کارت خور،کيفيت ساخت عالي",دوربين,"من دوماه این تبلت و خریدم برای کار های روزمره ، وبگردی و بازی بسیار عالیه.حتما پیشنهاد میکنم بگیرید",11,2,5,5,5,5,5,5
,,"یه مدتی هست که خریدم باتریش راضی کنندست کیفیت صفحه نمایش خوبه مخصوصا برای فیلم دیدن و اینکه فرمت ایکس 265 رو هم براحتی پخش می کنه ولی برای مطالعه زیاد چشم رو خسته می کنه که با فیلتر کردن نور آبی بهتر میشه.دوربین برای تبلت فکر نکنم زیاد کاربردی باشه چون اکثرا کنار تبلت موبایل پرچمدار یا میان رده هم دارن.مدت شارژ کردن دستگاه تقریبا زیاده ولی چون خوب شارژ نگه میداره بچشم نمیاد زیاد.بازی های سبک و آنلاین رو بدون حرارت اجرا می کنه و کلا گرم نمیشه چه برسه به داغ کردن.بازی سنگین امتحان نکردم ولی مشخصه که نباید انتظار روان اجرا شدن رو داشته باشید.لوازمش گیر میاد ولی به سختی اما تو فروش اینترنتی لوازمش راحت پیدا میشه.فقط و فقط مراقب بدنه باشید چون بدلیل اینکه وزن تبلت ها از 250 گرم بیشتره مطمئن باشید آسیب میبینه.اما از بد شانسیه من گوشه ی بالا سمت دوربین بدون هیچ ضربه ای ترک خورده بدنه و این اتفاق بعد از هفت روز افتاد.اونم میگم بخاطر شانس من باز منفی بارون نکنید.(شوخی)فقط نمیدونم ببرم نمایندگی پاسخ گو هستند یا نه.البته دیدگاهم کلا نسبت به نمایندگی تو ایران منفیه چون کم بی احترامی و بی توجهی ندیدم.ببخشید طولانی شد. حتما پیشنهاد می کنم پشیمون نمیشید.",12,2,5,5,5,5,5,3
,,"نسبت به قیمت عالیه. اگر خواستید بیشتر هم هزینه کنید باز از ایسوس غافل نشید. پیغام در جستجوی باورنکردنی ها یا in search of incredible که موقع روشن کردن تبلت نمایش داده میشه انصافا حقیقت داره. بنده لپ تابشم استفاده کردم انصافا کم نمی گذاره",8,3,5,5,5,5,5,5
,,"اگر پول بیشتری هم می خواهید هزینه کنید باز از ایسوس غافل نشید. ًدر جستجوی باور نکردنی ها یا in search of incredible پیغام ایسوس موقع بالا اومدنه اندرویده و انصافا راستگو اند. بنده لپ تابشم استفاده کردم انصافا کم نمی گذاره.",6,3,5,5,5,5,5,5
"قيمت نسبتا مناسب","رزولوشن صفحه نمايش حافظه در دسترس 11 گيگ داشتن لگ و کند کار کردن در بعضي قسمت ها","به نظر من اگر کسی میخواد تو این رنج قیمت تبلت بخره این خوبه، ولی بهتره کمی بیشتر هزینه کنین و سامسونگ بخرین
هیچ گرونی بی علت نیست
من سامسونگ داشتم قبلا، الان دو هفتست اینو خریدم واقعا راضیم نکرد",1,15,4,4,3,3,2,2
"ظاهر بسيار شيک تا از نزديک نبينيد متوجه نميشيد
صفحه نمايش با کيفيت
4G
قابليت مکالمه
من فيفا 17 رو روش نصب کردم راحت بالا اود","نداشتن کيف و کاور در سايت دي جي کالا براي خريد","این تبلت یکی از بهترین تبلت های رنج قیمتی هست تا الانم بیش از 5 سری خودم دیدم تو این سایت اورده شده و به فروش رفته و فکر کنم یکی از پروفروش ترین ها باشه اما دی جی کالا نمیدونم چرا کیف و کاورش رو برا فروش نمیزاره و فقط برا تبلت های اپل و سامسونگ این کار رو میکنه !! تبلتی که اینقدر فروش داره قطعا لوازم جانبیش هم فروش بالایی داره پس لطفا بیارید",10,1,5,5,5,5,5,5
,,"از هر نظر عالی بعد از دو ،سه ماه استفاده میگم:همه چیزش خوبه بجز دوربین",4,2,5,4,5,4,4,3
"تقريبا همه چيش نسبت به قيمتش",دوربين,"دیروز دستم رسید. حملش راحته. تاچش روانه. سرعت کار کردن باهاش خوبه. رنگ و ظاهرشم عالیه. باطیشم خوبه و با دوام. البته باید چند وقت باهاش کار کنم تا دقیق تر بگم. ممنون از دیجی کالا",3,1,4,4,4,4,4,3
"پردازش بالا
هنگ نميکند
خوش دست بودن
قيمت مناسب
کيفيت بالا","تقريباً هيچي","من ابن تبلت را 7 ماه است که دارم و ازش خیلی راضیم . عالیه",1,1,5,5,5,5,5,5
,,"اگه دنبال یه خرید خوب نسبت به قیمت هستید شک نکنید. مخصوصا کیفیت صفحه نمایش و باتری بینظیر، دوربین تو تبلت عملا کاربردی نداره واسه همین خیلی روش حساس نباشید، برای ولگردی، مطالعه، تماشای فیلم حرف نداره ، تو خریدش شک نکنید",8,1,5,3,2,5,4,2
,,"صرف نظر از دوربیناش واقعا عالیه به نسبت هزینه ای که میپردازین کاملا راضی کننده س",7,1,3,3,3,3,3,3
"صفحه نمايش خوب
محکم دربرار ضربه هاي محکم و افتادن
کيفيت دوربين نسبتا خوب","احتمال هنگ شدن","تبلت واقعا عالییه. نسبت به قیمتش خیلی خوبه، کیفیت دوربینشم بدک نیست.
احتمال هنگ شدنشم در زمانی بود که 31 گیگ دستگاه پر شده بود. در کل عالی.",6,1,5,5,5,5,5,5
,,"واقعا من عاشق دیجی کالا بودم اما متاسفانه با این سیستم ناموجودی همه ی کالاهاش منو نا امید کرده . من مدت هاست تبلت می خوام اما متاسفانه دیجی کالا اصلا تبلتاش موجود نیست . نه سامسونگ نه هوآوی نه ال جی نه سونی . حالا اونش به کنار الان هم که به تبلت ایسوس رضایت دادم فقط رز گلد رو موجود داره . چرا دیجی کالا اینجوری شده آخه !",16,1,3,3,3,3,3,3
"تاچ خوب
پشتيباني و اپديت
باطري قابل قبول
قابليت bluelight filter",ندارد,"تاچ خوب روون بودن اپدیت های منظم نسبت به قیمت عالی هست فقط زیاد رو دوربینش حساب باز نکنیدلوازم جانبیش هم هست با یه سرچ ساده پیدا میکنید سنسور مجاورتش تو باز کردن ویس ها تو تلگرام فعال میشه بعضی مواقع که باید ریست کنید زیاد مشکل ساز نمیشه اونم و اینکه اصلا حس یه تبلت ارزون قیمت رو نمیده بهتون طراحی زیبا و یه سر و گردن بالا تر از رقباش داره سرعت جی پی اس خوبه اتصال 4 جی هم به خوبی با سرعت بالا عمل میکنه کیفیت صفحه و نور خوبه تو نور مستقیم میتونید راحت کار کنید یکی از بهترین قابلیت هاش امکان bluelight filter هست که با فعال کردنش میتونید تایم بیشتری رو بدون خستگی چشم از تبلت استفاده کنید یه کلام 100 درصد پشیمونی نداره خریدش",16,3,5,5,4,4,4,4
"9 مورد","چهار مورد","نقاط قوت:
کیفیت ساخت بالا، باتری عالی، وضوح و نور صفحه نمایش بسیار خوب، صفحه نمایش چربی گریز، کیفیت صدای اسپیکر عالی، اندرویر مارشملو، اپ های کاربردی،خوشدست و شیک
نقاط ضعف:
وزن کمی زیاد،نبودن کیف و کاور در بازار، محل نامناسب قرارگیری دکمه ها، نداشتن Notification Light
تقریبن همه را در نقاط قوت و ضعف گفتم. اضافه کنم که من گوشی 5.5 اینچ دارم و یه تبلت ایسوس 10 اینچ که خراب شده. برای همین یکی دیگه خواستم بخرم ولی توی این چند سال که داشتمش فهمیدم سایز 10 اینچ مناسب کارهای من نیست. خوشدست نیست و برای دانشگاه سایز 8 اینچ خیلی مناسبتره برام. شما هم ببینید چه سایز صفحه نمایشی براتون بهتره. اگر 7 اینچ هم کفایت میکنه، میتونید تبلتهای مناسب و ارزونتری پیدا کنید.
من این تبلت را حدود یک ماهه خریدم و ازش خیلی راضی ام.",8,2,4,4,5,5,5,4
,,"سلام دوستان من اول میخواستم تبلت سامسونگ بگیرم اما وقتی نظرات مردم رو خوندم دیدم میشه این تبلت رو گرفت که واقعا نسبت به قیمتش ارزششو داره. زیبایی، کیفیت صفحه نمایش، ... در کل تو این رنج قیمت خرید خوبی براتون خواهد بود.",9,1,5,4,3,3,4,3
"عالليييييي ماشالله",,"سلام دوستان من وقتی توی تلگرام اهنگ پخش میکردم تبلت خاموش میشد. و وقتی پلاستیک روی صفحه رو جدا کردم مشکل حل شد.
توجه: روی سنسور بقل دوزبین نباید محافظ صفحه اونو رو بپوشونه بلکه محافظ باید سوراخ باشه تا سنسور توی غالب محافظ صفحه بیفته. چون اگه شما محافظ صفحه غیر اصلی خودش رو بندازید احتمالا محافظ صفحه روی سنسور رو هم بپوشونه که در اون صورت سنسور مشکل پیدا میکنه. همین واقعا عالییی بود",4,2,5,5,5,5,5,5
,,"تبلت های ایسوس بهترینن..",9,0,5,5,5,5,5,5
,,"تنها مشکلش کمبود وسایل وسایل جانبیشه. تو جعبش یه برچسب محافظه صفحه بود. اما قاب یا کیفش بیرون هم بعد اینکه از 20 مغازه سوال کردم پیدا شد. اون یه جنس نه چندان جالب . کاش خود دیجی کالا گلس و قابشو داشت",11,0,3,3,3,3,3,3
"کيفيت صفحه نمايش","عدم امکان استفاده از کارت حافظه براي نصب برنامه ها","سلام. بعد از خرید و نصب کارت حافظه32 گیگsandisk متوجه شدم که متاسفانه کارت حافظه فقط برای انتقال عکس و مدیا قابل استفاده است و امکان انتقال اپلیکیشنها به کارت حافظه نیست. با کارتهای 16 و 64 هم امتحان کردم که نتیجه فرقی نداشت. اگر این مورد جزءمشخصات ثابت این دستگاه باشد به نظرم وجود کارت حافظه چندان مفید نیست و اگر از قبل میدونستم بی شک این دستگاه رو نمیخریدم.امیدوارم اشکال نظرم افزاری و قابل برطرف کردن باشد. در مورد کیفیت ساخت و کیفیت صفحه رضایتبخش است. ایراد دیگر هم به نظرم استریو نبودن بلندگوها رو میشه ذکر کرد که البته با توجه به قیمت مناسب دستگاه قابل توجیه است، ولی مشکل کارت حافظه توجیهی ندارد.",2,9,3,4,2,4,4,2
"خيلي خوبه","نداره اصلا","واقعا خیلی خوبه",13,3,5,5,4,5,5,5
,,"شک نکن عالیه",8,2,3,3,3,3,3,3
"روخوني تاچ صفحه کاملا ملايم و عالي و شفاف
رم 2
حافظه 16
android 6.0.1
دوربين جلو خوبه","فعلا که نديدم انشالله که نداشته باشه،","سلام من از دیجی کالا گرفتم.
واقعا تبلتش واقعا ماشاالله ماشاالله که خیلی خوبه انشاالله.
فقط دوستان لطفا بگید برای خاموش کردن سانسور جلو توی تنظیمات تماس کدوم قسمت رو باید غیر فعال کنیم،",11,5,5,5,5,5,5,5
"همه چيز",,"من بعد 2 ماه تحقیق در این رنج قیمت با کمک دوستان (مهدی جون)
اینو انتخاب کردم
هر تبلتی که 8 اینچه به گرد پاشم نمی رسه
فقط هم اینو بگم تاچش و اسمش لنوو له میکنه
بخریییییید",9,1,5,5,4,5,5,5
"کيفيت صفحه خوب
4g
تاچ خوب
عملکرد روان و ظاهر زيبا
ساپورت otg","دوربين ها ضعيف","همه چیش خوبه مشکلی که دوستان گفتن هم در مورد خاموش شدن صفحه نداره فقط دوربینهاش اصلا بدرد نمیخوره سلفیش که ضعیفه",1,6,4,4,4,4,4,3
"تاچ عالي
شيک
بازرساني برنامه ها
شيردهي خوب","دوربين ضعيف","من اول به دنبال لنون tab3 a8 بودم چون نمی خواستم زیاد خرج کنم ولی خوب شد نگرفتم. چون لنوو تاچ خوبی نداره صدهزار تومن بیشتر دادم ولی الان اعصاب و روانم راحتهمگه ما از یک محصولی که مهمترین قسمت استفادش تاچه چیز غیر از این می خوایم؟ نه... پس شک نکنید",6,2,5,5,4,5,5,5
"شارژ خوب",otg,"کابل OTG اصلا ساپورت نمی کنه بردم نمایندگی مادر برد تبلت تعویض شده آخه تیلت 10 روز هم کار نکرده به pc هم خوب متصل نمی شود",2,11,3,3,3,3,3,3
"باطري رو خوب نگه ميداره سبکه خوش دسته شيک و زيباست روونه تاچش خوبه","کيفيت صفحه نمايش پايين","گفتم دیگه نقاط قوت و ضعفش همیناس
ولی واقعا انتظار نداشتم کیفیت صفحه انقدر پایین باشه
چشام درد میگیره بعد 1 ساعت کار کردن",4,5,3,4,2,2,2,2
,"دوربينش اصلا کيفيت نداره","یک هفتست گرفتمش.... نسبت ب هزینه ای ک کردم خیلی خوبه",5,8,5,3,3,5,3,3
"باتري عالي
صفحه نمايش بسيار خوب
واي فاي عالي
پردازش عالي","دوربين در حالت عکاسي و فيلم برداري
نداشتن فلش ال اي دي","بنده نزدیک به 10 ماه هست که از این تبلت دارم استفاده می کنم از همه لحاظ خوب جواب می دهد (البته اصلا بازی نکردم و در این خصوص نمی توانم اظهار نظر کنم) نگهداری شارژ کاملاً رضایتبخش است و می تواند کلی وبگردی کرده و در نهایت یک فیلم را به طور کامل تماشا کنید و چندین مقاله بخوانید. با به روز آوری نرم افزارش کلیه مشکلات از جمله مشکل نشناختن فلش در حالت OTG یا نشناختن حافظه جانبی داخل تبلت که به صورت متناوب پیش می آد به راحتی حل می شه. در خصوص دوربین نمی تونید زیاد امیدوار باشید عکس را خوب می گیره اما با زوم کردن روی عکس ها شبیه نقاشی می شه که زیاد جالب نیست انگار در فتوشاپ از فیلتر استفاده کردید. فیلم برداری هم در حالتی که زیاد حرکت نداشته باشید خوبه از برخی مدلهای دیگه ASUS بسیار راضی کننده تره اما انتظار خاصی نباید داشت در کل دوربین از 5 نمره 3 را می دم . صفحه نمایش فول اچ دی هم عالی فقط کافی یک تصویر با کیفیت بزارید صدا هم دالبی با کلی امکانات تنظیم که راضی تون می کنه . موفق باشید.",5,3,4,5,4,4,5,4
,,"وقتی که به اندروید 6 ارتقا دادم دیگه نمیتونم توی رم دانلود کنم یا مثلا فایل منیجر نصب میکنم رم گوشی رو نشون نمیده و فقط از فایل منیجر خودش میتونی به رم دسترسی داشته باشی
کلا بجز برنامه های خودش نمیتونی به رم دسترسی داشته باشی!! ‌
لطفا راهنمایی کنید
ممنون",4,2,4,4,4,4,3,3
,,"نخریدم ولی به نظر تبلت خوبی است
ایراد اصلی اینه که دیجی کالا وقتی تبلت یا موبایلی برای فروش می گذارد کاور و ابذار های اون رو در زیرش ارائه نمی دهد این برای منی که در شهرستان هستم و نمی توانم موبایل مورد نظرم را پیدا کنم و به اینترنت متصل می شوم از اینترنت هم نمی توانم چیزی که می خواهم را بگیرم",13,0,3,3,3,3,3,3
,,"حدود یک ماه پیش از دیجی گرفتم، واسه تدریس سرکلاس فوق العاده مفیده، کیفیت تاچ و صفحه و رابط GUI عالی.
سخت افزار شبکه وایرلس واقعا راضی کننده ست.
نرمال دو روز شارژ نگه میداره واسم, البته بدون مکالمه.
واسه مطالعه pdf و وب گردی خیلی خوش دسته. صفحه 8 اینچ کاملا نرماله. از خریدش پشیمون نخواهید شد.",11,1,5,4,5,5,4,4
,,"من که از خریدم راضیم.واقعا عالیه",8,2,5,5,5,5,5,5
"کيفيت ساخت
قدرت سخت افزاري بالا
تاج قوي","مدت شارژ کردن زياد","من این تبلت رو چند روز پیش خریدم از وقتی هم گرفتم دیگه با خودم لپتاپ جابجا نمیکنم تقریبا تمام نیاز های منو جواب داده روش اکسل و ورد ریختم و کارهای اداریمو توی راه انجام میدم اینترنت همراه اول انداختم و تا 19 مگ هم سرعت ازش گرفتم فقط 4 تا 5 ساعت طول میکشه فول شارژ بشه ولی یکروز کامل با اینترنت موبایل روشن و جی پی اس و مانیتور روشن کار میکنه",10,3,5,5,3,4,4,3
,,"من اینو واسه مادرم خریدم ولی نمیدونم چرا توی تلگرام که میریم صوت رو اصلا پخش نمیکنه یعنی ایراد داشت با گارانتی خریده بودیم حالا گفتن باید یه هفته بمونه",3,4,3,3,3,3,3,3
"کيفيت ساخت
طراحي خوب",,"من این تبلت رو دارم نزدیک به دو ماه پیش گرفتم و آن زمان دیجی کالا موجود نداشت. نیاز من بازی سه بعدی و همانند این کاربردها نیست برای اجرای بعضی برنامه های فنی که در مسافرت های کاری نیاز داشتم خریدم و کاملا راضیم برای وبگردی و شبکه های اجتماعی هم مشکلی نداشتم. شرکت ایسوس پشتیبانی و به روزرسانی خوبی داره من وقتی خریدم اندروید 6 نبود و با به روزرسانی به اندروید 6 ارتقا پیدا کرد وقتی به اندروید 6 ارتقا پیدا کرد کلا کیفیت صداش بهتر شد . مصرف باطری این تبلت برای من خیلی قابل قبوله بعضی وقتی ها یادم می ره خاموشش کنم و دو روز بعد می بینم شارژ داره ( البته گزینه دیتا رو وقتی نیاز ندارم خاموش می کنم) هر چند کلا با اندروید میانه خوبی ندارم ولی رابط کاربری این تبلت خوش دست و خوبه . اندازه این تبلت برای پخش فیلم هم مناسبه و حتما شما رو راضی می کنه .به نظر من این تبلیت برای کسانی که نیازهای روزمره معمولی ( وبگردی ، برنامه های سبک گرافیکی ، شبکه های اجتماعی ، پحش فیلم و موسیقی، همراه بانک و ...) دارند و اهل بازی های سنگین نیستند گزینه مناسبی هست .",9,3,4,4,4,4,5,4
,,"درود بر همگی
خاموش شدن صفحه نمایش هنگام مکالمه و یا اجرا کردن فایلهای صوتی در تلگرام هیچ ارتباطی به محافظ اصلی یا غیر اصلی ندارد چون بنده اصلا از محافظ استفاده نمی کنم و ...
دلیلش هم برای تعیین یکسری تنظیمات هست که ذخیره انرژی صورت بگیره
تبلت به نسبت خوبی هست منتها تاچ کامل و قدرتمندی نداره متاسفانه (نه اینکه ضعیف باشه اما به نسبت memopad که قبلا داشتم ضعیفتر هست)
طراحی خوبی داره منتها قاب پشت کیفیت نداره و باید محکمتر طراحی میشد",4,5,4,4,4,3,3,3
"مقدار رم بالا،صفحه نمايش خوب،","دوربين ضعبف.قيمت بالا","تبلت خوبیه.اما اگر بخوایم نسبت به قیمت مقایسه کنیم.میشه گفت در حد معمولیه",6,10,2,4,3,4,3,2
,,"عالیه عالی",5,1,3,3,3,3,3,3
,,"ضمن تشکر فراوان از راهنمایی بسیار مفید دوست عزیزمون، بعد از جدا کردن صفحه غیر اوریجنال ضد خش (که متاسفانه از خود دیجیکالا همراه با تبلت خریده بودم) علاوه بر حل شدن مشکل خاموشی صفحه نمایش همگام تماس تلفنی، مشکل پخش فایلهای صوتی ارسالی در تلگرام هم حل شد (قبلاً وقتی فایل های صوتی ارسال شده در تلگرام رو پخش میکردی دستگاه ری استارت میکرد و کلی مکافات...).
در واقع صفحه ضد خش غیر اوریجنال باعث میشه که سنسور مجاورتی کاراییش مختل بشه...خواهش میکنم دوستان بخاطر موضوع به این پیش پا افتادگی تبلت سالمشون رو به نمایندگی ها نبرند و دست تعمیرکارهای غیر حرفه ایی ندهند.",11,2,5,5,5,5,5,5
"4G
آندرويد مارشمالو
حافظه 16 گ قابل قبول
OTG
ROM 2","نمايشگر متوسط (ميتونست بهتر باشه)
حاشيه هاي پهن
نبود فلش براي دوربين
دوربين نسبتا ضعيف","برای کسایی که صرفا دنبال تب برای وب گردی و شبکه های اجتماعی هستند اگر کیفیت خیلی عالی (Full HD) براشون ملاک نیست.... بخرید که خیلی می ارزه...
امیدوارم دوباره بره تو پیشنهاد ویژه .چون خیلی ها چشم به راهند.",15,0,5,3,4,3,4,3
,,"با سلام خدمت دوستان.در مورد خاموش شدن ناگهانی صفحه نمایشگر در هنگام کار با دستگاه یا تماس تلفنی که دوست عزیزمون اقای محمود زاده گفتند به خاطر کارکرد صحیح سنسور مجاورتی به وجود میاد,من راهنمایی های ایشون رو برای دستگاه خودم انجام دادم ومتاسفانه مشکلم حل نشد.ولی یه app روی دستگاه نصبه به نام zen pad care که یسری سوالات و مشکلات متداول در مورد دستگاه در اون به همراه راه حل مشکل اورده شده پیشنهاد میکنم حتما به این قسمت مراجعه کنید. خودم شخصا وقتی با دستگاه کار میکردم یکدفعه صفحه خاموش میشد یا وقتی میخواستم تماس بگیرم که دیگه مصیبت داشتم. به محض اینکه call رو میزدم کلا صفحه خاموش میشد و نه با کلید پاور و نه با کلید های ولوم صفحه روشن نمیشد.یا باید مخاطبم تلفن رو قطع میکرد یا باید من سیمکارت رو از دستگاه در میاوردم. رفتم قسمت zen pad care و دنبال دلیل خاموش شدن صفحه نمایش به هنگام تماس تلفنی گشتم که تو این قسمت دلیل خاموش شدن صفحه نمایشگر رو استفاده از برچسب ضد خش غیر اورجینال ایسوس عنوان کرده بود . قبل از اینکه محافظ ضد خش روی تبلتم نصب کنم این مشکل رو نداشتم.ولی متاسفانه چون برچسب اورجینال ضد خش ایسوس رو پیدا نکردم مجبور شدم برچسب متفرقه استفاده کنم و مشکلاتی که گفتم سراغم اومد.بعد از سه هفته دیشب برچسب ضد خشی رو که همراه با تبلتم خریده بودم رو از روی صفحه نمایشگر جدا کردم.و در کمال ناباوری همه مشکلاتی که داشتم رفع شدمن همین مشکل رو چند سال پیش با یه گوشی سونی اکسپریا مینی هم داشتم اونم به خاطر برچسب ضد خش غیر اصلی که روش نصب کردم خیلی منو اذیت کرد.امیدوارم تونسته باشم کمکتون کرده باشم. ممنون که تا اخر این متنو خوندین.ببخشد که طولانی شد.",22,1,5,5,4,4,2,5
"ظاهر خيلي خوب و اينکه گلس روش نصبه
قيمت مناسب و مقرون به صرفه
امکانات و سنسور ها مناسب
در گاه هاي ارتباطي خيلي خوب
باطري فوق العاده",,"حدود یه ماهه این تبلت رو خریدم، در مورد خاموش شدن صفحه موقع تماس تلفنی ، این از مزیت های سنسور مجاورت هست و اگه شما تمایلی به خاموش شدنش ندارید میتونید توی تنظیمات تماس تیک مربوط به خاموش شدن صفحه هنگام مکالمه رو بردارید (به همین راحتی) !! کسانی که در مورد خرید این تبلت شک دارن بهتون باید بگم شک به دلتون راه ندید و بخریدش تبلت خیلی خوبیه و ارزش خریدش از 100 حدود 98 هست.",11,1,5,5,5,5,5,5
,,"همه چیز به نسبت قیمت عالیهسلام خدمت همه ی عزیزان بنده یک ماهه که این تبلت خریدم و خیلی راضی هستم ممنون از دیجی کالا",2,1,5,3,5,4,4,4
,,"خدمت دوستانی که این مشکل رو مطرح کردن عرض کنم علت خاموش شدن صفحه موقع برقراری تماس بدلیل درست عمل کردن سنسور مجاورتی یا Proximity هستش و این امر نیز بخاطر افزایش طول عمر باطری و زمان شارژ دهی تبلت انجام میگیره که در زمانی که نور محیط کم باشه سنسور احساس میکنه که شما تبلت رو گرفتین جلوی گوشتون و به همین خاطر صفحه رو خاموش میکنه...
من هم با مطرح شدن این موضوع توسط دوستان در منزل این مورد رو امتحان کردم و پس از تماس با تبلت و به محض برقراری تماس، صفحه تبلت خاموش شد و این بار با روشن کردن تعداد لامپ ها و افزایش نور محیط مجدداً امتحان کردم و صفحه به هیچوجه خاموش نشد(در روز و در محیط باز که اصلاً خاموش نمیشه)...در این حالت که صفحه روشنه اگه دستتون رو ببرین جلوی سنسور مجاورتی یا از کنارش رد کنین و ... سنسور عمل کرده و به همون دلیلی که گفتم صفحه مجدداً خاموش میشه....
حالا ممکنه به هر دلیلی (نیاز به صفحه کلید برای گرفتن شماره داخلی یا ضبط تماس و ....) شما نیاز پیدا کنید که صفحه را روشن کنید در این حالت به راحتی با دو بار فشار دادن کلید پاور با فاصله زمانی یک ثانیه (بین کلیک اول و کلیک دوم دکمه پاور حتماً یک ثانیه تاخیر بیاندازید) صفحه برایتان روشن میگردد.
بخاطر این موضوع تبلت رو به نمایندگی نبرید و به نظر من اگر سنسور Proximity عمل نکنه جای تردید داره مشکل سخت افزاریه و اونموقع نیاز به نمایندگی پبدا میکنه.",2,2,5,5,5,5,5,5
,,"امکان ارتباط تبلت ولپ تاب با کابل otg وجود ندارد,یعنی با وصل ان به لپ تاپ محتویات حافظه ظاهر نشده وامکان انتقال فایل نیست.از طریق وای فای و نرم افزار share linkباید انتقال صورت گیرد.
اشکال دیگر اینکه با نصب فلاش مموری با کابلotg به تبلت فایلهای ویدیویی را نمیتواند بخواند ولی فایل پی دی اف را باز میکند,با فایل منیجر های مختلف نیز جواب نمیدهد",1,8,4,3,3,3,3,3
,,"من پس از تحقیقات بسیار بین این تبلت و تبلت‌های لنوو مدل TAB 2 A10-70L و لنوو مدل TAB S8-50LC در نهایت تبلت لنوو مدل TAB 2 A10-70L رو خریدم که یک روزه به دستم رسیده و خیلی خوبه. البته نظر کاربران رو حتما بخونید. کامل هم بخونید.",2,4,3,3,3,3,3,3
"ميزان رم مناسب
صفحه با نور خوب
باتري خوب","کيفيت مونتاژ پايين","حدود 5 ماه داشتمش و برای وبگردی و بازی ازش استفاده میکردم. قدرت سخت افزاریش کاملا جوابگوی بازی های مثل آسفالت و ریل ریسینگ بود. صفحه روشنی داشت ولی رزولوشن برای مطالعه پایین بود. مشکل اصلیش کیفیت مونتاژ پایین و مهندسی ناقص بدنه بود. من یه تبلت 10 اینچ سامسونگ هم داشتم اما این چند برابر اون نسب به فشار و تنش حساس بود و با کوچکترین تنشی رنگ صفحه اش تغییر میکرد.",1,4,5,4,3,3,2,3
