positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت","طراحی و ظاهر","امکانات و قابلیت ها","سهولت استفاده","کیفیت ساخت",نوآوری
"قلم با کار آيي بالا
وزن بسيار کم
واقعا کاربردي
تاچ بسيار مناسب
دوربين با کيفيت (گرچه ملاک مهمي نيست)","باطري نچندان قوي
قيمت بالا","حدود یک ماهه سرفیس پرو 4 رو خریدم ک تا الان ازش واقعا راضی بودم...البته اگه قیمت بالا و باطری نچندان قوی اونو فاکتور بگیریم...البته باطریش برای وبگردی ها تاحدودی خوبه...من از برنامه های کورل دروو فتوشاپ راینو و تیریدی مکس استفاده میکنم ک تا الان هیچ گونه مشکلی نداشته...
فقط و فقط یکبار دستگاه روشن نمیشد...که با سرچ تو اینترنت دیدم بقیه کاربرهای این دستگاه هم این مشکل رو داشتن...که با زدن چند بار دکمه پاور پشت هم دستگاه دوباره روشن شد...تنها مشکلی که بهش برخوردم همین بود...قلم سرفیس پرو 4 واقعا بی نظیره و حس یک قلم واقعا رو بهتون میده...از دقت بالا ی این قلم هم بهتون بگم ک چیزی کم نداره...واقعا راضیم ازش...اگه مشکل مالی ندارین بهتون توصیه میکنم...",7,0,2,5,5,4,5,5
"توان عملياتي بالا
کاربرد گسترده
صفحه نمايش و لمس عالي
برنامه visual studio net و sqlserver را براحتي اجرا ميکند","باطري براي کاربردهاي ترکيبي تا 5 ساعت جوابگو مي باشد","حدود 10 روز پیش از پاساژپایتخت خریداری کردم و از خریدم کاملا راضی میباشم",6,0,4,5,4,5,5,4
"ضفحه نمايش عالي
باتري با عملکرد عالي
شارژر با پورت usb
قلم پر کاربرد
بلندگوهاي با کيفيت","فعلا که چيزي نديدم","من به تازگی این تبلت رو خریدم و واقعا ازش راضی هستم .
اینو بگم که این تبلت به درد بازیهای گرافیکی سنگین نمی خوره ولی میتونید بازی های مثلangry births را بازی کنید .
صفحه نمایش بسیار عالی داره و به خوبی توی مکان های روشن خوانا هستش
شارژر بسیار جالبی داره ، من از طراحیش خوشم اومد و یه نکته دیگه این که یک پورت یو اس بی برای شارژ کردن وسایل دیگه مثل: گوشی و تبلت های دیگه داره که خروجی جریان اون به گفته مایکروسافت 2 آمپره .
کار جالبی که مایکروسافت روی تبلتش کرده اینه که از مگنت برای نگه داشتن قلم ، کانکتور شارژر و کیبورد استفاده کرده .
با استفاده عادی روزانه یه چیزی حدود 6تا 7 ساعت شارژ نگه میداره .
یه مشکلی که داشتم اینه که تا الان نتونستم پارتیشن بندی کنم
سرعت پردازنده 2.4GH هستش که تا 2.7GH بالا میره ، بدون نصب برنامه حدود 2 تا 2.5 گیگ از رم اشغال شده و حافظه اصلی گرافیک 128mb است که در صورت نیاز از رم به عنوان حافظه جانبی استفاده میکنه .
اگر از نظر مالی قیمتش براتون مهم نیست من پیشنهاد میکنم بخرید .",9,0,5,5,4,5,5,5
"صفحه نمايش عالي ؛ قلم خوب و کاربردي ؛ بهينه سازي ويندوز 10 براي کاربرد لمسي؛ سرعت بالا عملکرد خوب","خيلي خيلي خيلي داغ ميشه در حد سوزوندن دست","ممنون از دیجیکالا و ارسال کالا البته دو روز تاخیر در ازسال داشتن که نمیدونم مشکل چی بود ولی بازم ممنون ؛ من به شخصه از خرید سرفیس راضی ام اما چند نکته ی خیلی مهم که در اصل ایراده!
سرفیس بسیار بسیار داغ میشه در حدی که دستم رو میسوزونه موقع کار باهاش!
نکته ی دیگه اینکه وقتی با قلم روش مینویسم صفحه نمایش مثل ال سی دی های قدیمی که با فشار رنگشون بهم میریخت به داخل خم میشه و رنگ صفحه نمایش موج میزنه؛نکته ی دیگه کورتاناست که با اینکه کاملا به وایفای وصلم گاهی کار میکنه گاهی کار نمیکنه؛استند پشتش در آخرین درجه ی باز شدن کمی لق میزنه لولاش شول میشه ؛ برنامه ی دوربین وقتی دوربین پشت رو میارم موج میزنه و صفحه مربع مربع میشه که بنظرم ایراد نرم افزاریه!
وقتی اپلیکیشن وان نوت رو باز میکنم خیلی از آپشناش بستست و هیچ راه فعالسازی ای نداره فکر کنم باید به طور اورجینال خریدش!
مشکل اساسی من توی کمتر از 24 ساعت کار باهاش اینه که ناگهان به طور خود بخود صفحه آبی میشه و تبلت ری استارت میشه وسط یه کار مهم اینطوری شه که بدبخت میکنه آدمو!
آپدیتهایی گه مایکروسافت براش در نظر گرفته بصورت اتوماتیک انجام شه ناموفقه و نصفش فیلتر و بقیه هم حجیمه! متاسفانه موفق به دانلود برنامه از استور هم نشدم!
اما مثل اینکع 90 درصد این مشکلات با آپدیت جدیدی که اونده رفع میشه و اگر رفع بشه به شدت توصیه میکنم این تبلت رو بخرید.",12,11,5,5,5,5,5,5
,,"درود بر دوستان،
بنده در حال حاضر پرو 3 دارم و نمیتونم براتون واقعا از لذتی که از این هایبرید بردم رو وصف کنم.... به خوبی جوابگوی کلیه ی نیازهای روزمره ی من هستش.... دارم در مورد پرو 4 وسوسه می شوم.",6,1,0,0,0,0,0,0
,,"با اینکه کامنتمو منتشر نکردین اما دمتون گرم که قیمت رو پایین آوردین در حال حاضر بهترین قیمت موجود قیمت شماست ؛ میخرم ازتون",2,0,5,5,5,5,5,5
,,"در جواب دوست عزیز آقای علیرضا عامریون: جان کارآیی نداره؟؟
اونوقت آیپد کارآیی داره؟ دوست عزیز شما بدون آی تیونز هیچ کاری نمیتونی با آیفون و آیپد بکنی!!! این یه تب تاپ تمام عیاره. خیلی سریعتر از گوشی آیفون روشن خاموش میشه. با هارد ssd سرعتش فوق العادست. با کارآیی فراوون هم لبتاب هم تبلت.",13,1,0,0,0,0,0,0
,,"آیپد پرو همون آیفون هست فقط با صفحه نمایش بزرگتر و رم بیشتر . هیچ نرم افزار تخصصی نمیشه روش نصب کرد . هیچ لپتاپی سیم کارت نمیخوره . سرفیس هم یه لپتاپ هست تو بدنه تبلت . بعد تازه دانگل های سیم کارت 3G و 4G با USB هستند که راه حل خوبی هستند و تازه دستگاه Wifi داره . شما میتوانید اینترنت سیم کارت گوشی خود را HotSpot کنید برای تبلت .",6,4,5,5,5,5,5,5
,,"قیمتش خیلی بیشتر از ایپد هستش درحالی که تو کارایی به ایپد نمیرسه، ولی خوب شخصا دوست دارم یکی شو داشته باشم.
یک عیب بزرگ داره که نمیشه سیم کارت بهش زد، واقعا اینقدر سخته واسه مایکرو !!!
به غیر از قیمتش و سیکارت نخوردنش ایراد دیگه نداره چون تبلت هست و نمیشه زیادم توقع داشت.
امیدوارم حداقل اون کیبردش رایگان شه مثل قلمش،
با تشکر از دیجی کالا",3,22,0,0,0,0,0,0
,,"با تشکر از سرعت عمل دیجی کالا در موجود نمودن سریع این محصول",3,1,0,0,0,0,0,0
,,"خدا کنه لومیا رو هم سریع بیاره بزن لایک",12,1,5,5,5,5,5,5
