positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت","طراحی و ظاهر","امکانات و قابلیت ها","سهولت استفاده","کیفیت ساخت",نوآوری
"اندرويد قابل ارتقاع
تاچ روان
کيفيت تصويري مناسب
صفحه نمايش بزرگ 10 اينچي
قيمت مناسب نسبت به سخت افزار",,"باسلام، پس از مدل Lenovo A-7600HV که تبلتی 10.1 اینچی دارای مکالمه اما قابلیت هایی پایین تر از مدل مذکور می باشد، مدل Lenovo Tab2 A10-70 وارد بازار گردید (هر دو مدل این تبلت را از دیجی کالا خریداری نموده ام) مقایسه سخت افزاری بین این دو مدل برای کاربران به راحتی از سایت دیجی کالا امکان پذیر می باشد. آنچه در این تبلت مشهود است نصب و راه اندازی برنامه های دلخواه کاربر با سرعتی بسیار زیاد می باشد که به خاطر سخت افزار ارتقاع یافته در این مدل فرآهم گردیده است. این تبلت از تاچ روان و بدون اشکالی برخوردار است. به خاطر کوچک تر کردن حاشیه دور صفحه نمایش حدود 2 سانت از مدل قبلی خود کوچکتر شده است هرچند به نظر من حاشیه پهن برای دست گرفتن بدون لمس ناخواسته صفحه تاچ یکی از مزایای تبلت های 10.1 اینچی می باشد. مدت زمان نگهداری شارژ باطری این مدل هم با در نظر گرفتن مدت زمان کاربری بسیار خوب است. از دیجی کالا درخواست می شود کاور محافظ :
Lenovo Folio Flip Cover For TAB 2 A10-70 و یا Tab Book Flip Cover For Lenovo TAB 2 A10-70L LTE Tablet را برای این تبلت موجود نمایند.(لینک حذف)
پاینده باشید.",5,1,5,4,4,5,4,3
"صداي خوب، تصوير نسبتا خوب،","تاحدودي وزن زياد، اندرويد 4","چند روزی هست این محصول رو از دیجی گرفتم
چند نکته :
1.بعد از انداختن گلس ( صحفه محافظ) عملکرد تاچ خیلی ضعیف شد ، شاید گلس رو بردارم.
2.از این نوع تبلت 2 نوع تو بازار هست: الف-با اندروید 4 ب- با اندروید 5 ، که اندروید 5 تولید جدیدتره ، توصیه من برای خرید اندروید 5 هست.
3 برای گرفتن کاور یا کیف دقت لازم رو بکنید.",2,0,4,2,3,3,3,1
,,"من بیشتر بخاطر وبگردی و کتاب خوندن گرفتم. نسبت به هم رده های خودش خوبه. 12 گیگ حافظه اش خالیه. به اندروید 5 آپدیت کردم ولی دیدم صدای دالبیش تبدیل به استریو معمولی شده و حالت فراگیر نداره دیگه. یکم تحقیق کردم دیدم شارژشم زودتر تموم میشه بخاطر همین دانگرید کردم به نسخه 4.4 اصلی خودش.
اما تجربه من بعد از یکهفته کار کردن با این تبلت اینه که نتیجه گرفتم اندروید روی تبلت های 10 اینچی اصلا جالب نیست! مثل اینه که یه لپتاپ داشته باشی و روش اندروید نصب کنی! کاش تبلت ویندوزی میگرفتم. (البته نه ایرانیش!) در ضمن تایپ کردن با تبلت ده اینچی اصلا خوشایند نیست.
شارژ نگه داشتنش بنظرم خوبه.
من با کینگ روت روتش کردم و فونت ایران سنس وری لایت روش ریختم که خیلی قشنگ ترش کرده.",3,5,2,3,2,3,3,3
"کيفيت تصوير مناسب
باتري خوب
صداي دالبي","چيز خاصي به ذهنم نميرسه","شیش ماه‍ه دارمش.تبلت خوبیه، خصوصا برای مطالعه و وبگردی. در کل ازش راضی ام
فقط بعد از آپدیت به اندروید پنج روت کردنش سخت میشه.
یک نکته رو بگم که این تبلت قابلیت خوندن هارد اکسترنال رو داره.من اوایل که هارد رو با کابل otg متصل میکردم نمیتونست بخونه، در حالیکه فلش رو با همون کابل میخوند.برای همین به این نتیجه رسیده بودم که این تبلت توان تولید انرژی مورد نیاز هارد اکسترنال رو نداره؛ تا اینکه به شکل اتفاقی یک otg بدون کابل به دستم رسید و دیدم که با اون به راحتی هارد دو ترا که قبلا نمیتونست بخونه رو میخونه.بنابراین اگه دیدین که تبلتتون هارد اکسترنال رو نمیخونه،مشکل از کابلتونه نه تبلت.
البته توجه داشته باشین که اگه هاردتون فرمتش ntfs هست باید از برنامه های کمکی استفاده کنید.چون این فرمت توسط اندروید پشتیبانی نمیشه.",2,0,5,4,3,3,4,3
"[""کيفيت تصوير عااااالي""]",[],"من دو هفتس خریدم وااااقعااا محششششرررره از همچیش راضیم تاچ باطری رزولیشن تصویر همچی معرکست کیفم مخصوص خودش تو بازار هست ضد خش مدل خودش هم براش راحت پیدا کردم فقط گلس گیر نیاوردم راستش زیاد هم نگشتم در کل گزینه ی عالیه برا خرید من از بازار تهیش کردم از دستش ندییییییید",2,0,3,3,3,3,3,3
"با اين قيمت بسيار خوب ومناسبه","نبود لوازم جانبي","با این قیمت بهترین گزینه برای خریده. چند وقته من خریدم تمام نیازهای به راحتی برطرف میکنه",3,0,4,4,4,4,4,4
,,"من چند ماهه خریدم ولی وسط برنامه ها ریست میشه و میاد بیرون",1,6,3,3,3,3,3,3
,,"تا امروز، بعد از 3 ماه استفاده از این تبلت،شکر خدا مشکلی نداشته.",6,0,5,3,4,4,3,2
"کيفيت صفحه نمايش","عدم فلش دوربين","این تبلت رو سه روزی هست خریدم و راضی هستم دقت کنید هم منوی فارسی داره و هم اندرویدش به 5.1 آپدیت میشه در کل خوبه و مشکلی تا الان نداشتم",4,0,5,4,4,4,4,3
"نمايشگر و باتري و رم","چيپست گرافيکي و رابط کاربري","من نزدیک دو ساله که دارم از این تبلت استفاده میکنم . همین اول کار بگم تا حالا هیچ گوشی و تبلتی رو این همه نگه نداشتم ....
نسبت به قیمت هیچ تبلت 10 اینچی رو پیدا نمی کنید که به پای تب 2 برسه. باتری و صفحه نمایشش عالیه. نقطه ضعفش هم چیپست گرافیکی. البته اینم بگم کهgta s a و modern combat 4 رو بدون هیچ لگی اجرا می کنه ولی asphalt 8 با لگ اجرا میشه پس برای بازی سنگین خوب نیست. البته فکر نکنم کسی تبلت رو برای بازی کردن بخره !
قدرت آنتن و اینترنت 4g هم از گوشی HTC one ام بهتر اگه نباشه در یک حده .
adobe light room ,Microsoft office و lecture notes رو روش نصب کردم و هیچ مشکلی هم ندارم. برای جزوه نویسی راضیتون میکنه ولی نباید انتظار یه محصول 3 میلیونی رو داشته باشید.
صدای خروجی متوسطی داره ولی دالبیه . اینم بگم که با power amp صداش دوبرابر میشه.
روت اش هم کردم و به شما هم توصیه میکنم اگه خریدینش حتما روتش کنین. راستی لانچر لازم هم هست منوی کاربری اصلا خوب نیست.",4,3,5,4,2,5,3,2
"[""صفحه نمايش با کيفيت عالي"",""عدم قابليت تماس""]","[""دوربين نسبتا ضعيف""]","دوربینش خیلی خوب نیست در ضمن قابلیت مکالمه هم نداره ولی سایر امکاناتش عالیه",2,1,4,4,4,5,5,4
,,"بعد از مدتها تونستم یه کیف براش پیدا کنم ولی گلس رو که مال این مدل باشه پیدا نکردم.خود دیجی هم تو این امر خیای ضعیف عمل کرده.در ضمن تبلت خوبیه.مدلی که من خریدم سی پیوش 1.7 و با مدل دیجی فرق داره.",4,3,3,3,3,3,3,3
نمايشگر,,"مناسب افرادیه که برای وبگردی و مطالعه pdf و فیلم این محصول رو انتخاب کردند و از این بابت پشیمان نخواهند شد
کسایی که مثل من مشکل قطع و وصل شدن وای فای دارن تبلت رو یه بار ریست فکتوری کنن و دو بار پی در پی اپدیت کنن
من بعد از تماس با گارنتی سازگار اینو متوجه شدم و خواستم به اطلاع بقیه دوستان برسونم.",4,0,4,4,4,4,4,4
,,"فردا شگفت انگیز کن زود می خوام",1,0,3,3,3,3,3,3
"کيفيت نمايش عالي
کيفيت خوب بدنه
صداي کاملا واضح
ظاهر خوب
قابليت 4G","دوربينهاي نه چندان خوب","با سلام خدمت دوستان
من این تبلت رو دو روزه که از دیجیکالا گرفتم. اول از همه باید از دیجیکالا به خاطر تحویل سریع و به موقع تشکر کنم.
من بعد از تحقیق واقعا زیادی که رو برندهای مختلف کردم به این نتیجه رسیدم که تو این رنج قیمت ، تبلتی با این امکانات سخت افزاری وجود نداره. تو اولین بار که دستم گرفتم کیفیت خوب و محکم ساخت بدنه اش توجهم رو جلب کرد. قبلا قصد خرید ASUS ZenPad 8.0 رو داشتم اما وقتی تو یه نمایشگاه دستم گرفتم از خریدش منصرف شدم.
این تبلت همونطور که گفتم نسبت به قیمتش عالیه. نقاط مثبت و منفی رو نوشتم.
فقط دو تا نکته مهم :
1- این تبلت قابلیت Double Tap هم داره که با دو ضربه صفحه رو روشن میکنه.
2- اول که باهاش کار کردم دیدم فقط از یکی از اسپیکرهاش صدا میاد در حالی که 3 تا اسپیکر داره. اول فکر کردم خرابه ولی وقتی تو برنامه Dolby Atmos حالت Indoor رو به Outdoor تغییر دادم صدا به صورت واضح از همه اسپیکرها شنیده شد.
امیدوارم نظراتم براتون مفید واقع بشه",7,0,4,4,3,4,4,2
,,"به نظر من تبلت خوبیه و تا حالا هیچ اشکالی توش ندیدم",5,0,5,4,5,5,5,3
,,"تاچ این تبلت با گذاشتن محافظ صفحه و کاور هیچ مشکلی نداره من از هر دو استفاده کردم، کاور و محافظ صفحه به راحتی در بازار پیدا شد",7,0,5,5,4,3,5,3
"کيفيت تصوير عالي تاچ مورد رضايت واي فاي مشکلي نداره",ندارد,"در کل از این تبلت راضی هستم تنها مسئله ای که داره اینه که در قسمت گالری امکان جابه جایی عکس از یک فلدر به فلدر دیگه وجود نداره
و برای مرتب کردن فایل ها احتیاج به نصب نرم افزار explorer pro می باشد که بعد از نصب این مسئله قابل حل است
مسئله ی دیگه اینه که فقط دو گزینه برای مرتب کردن عکس های گالری وجود داره ( زمان و مکان)
از ارسال سریع و پیگیری های دیجی کالا بسیار متشکرم
خدماتشون عالیه",4,0,5,5,4,3,5,3
,,"سلام احتمالا تاچ تبلت شما و چند تا از دوستان که مشکل شما رو دارن خرابه به نمایندگی مراجعه نمایید این تبلت با گذاشتن محافظ صفحه و کاور نباید تاچش ضعیف بشه ... با تشکر",2,1,3,3,3,2,1,2
,,"سلام فکر کنم تاچ تبلت شما و چند نفر خریدار دیگه خراب باشه",2,2,3,3,3,2,1,2
"صفحه نمايش عالي
باطري با شارژ دهي مناسب
اسپيکر هاي پر قدرت","صفحه تاچ افتضاح","با سلام دوستان متاسفانه در قسمت نظرات کاربران کسی نگفته که صفحه تاچش ضعیفه من یه گوشی نوت 3 سامسونگ دارم صفحه تاچ سامسونگ یه سرو گردن که هیچ زمین تا آسمون با تاچ این تبلت تفاوت داره بدرد نخور ترین تبلتی که تا الان داشتم از نظر تاچ بی شک همین تبلت بوده اگر هم یه محافظ صفحه نمایش بگیرید بندازید روش که فاتحش خوندس اگر هم یه کاور ژله ای بخرید براش که دیگه کلا مرخصه ( چون تاچ این تبلت مثل xperia sp هست یعنی اینکه اگر این تبلت رو در درون کاور تبلت قرار بدید روی فرش بزارید و با اون کار کنید شاهد کاهش عمل کرد درست صفحه تاچ میشید) من وقتی خریدمش اندرویدش 5 بود اما مشکلی که هست اسپیکرهاش هستند شاید باور نکنید بیس صدای نوت 3 ار این تبلت با 3 تا بلندگوی پر قدرت بالا تر بود اما شفافیت صدای این تبلت در اولین استفاده به قدری بالاست که مدتی شما رو شگفت زده میکنه از نظر باطری هم تا 1 روز به تمام نیاز های یک کار بر نیمه حرفه ای جواب میده اما اگر میخواید کلش بازی کنید با این تبلت باید بگم شاید نتونه تا اون حد نیاز هاتونو براورده کنه برای کتاب خواندن و باز کردن فایل های pdf و آفیس یه تبلت بی نظیر هست چون قابلیت برگرداندن رنگ هارو داره و میتونید شب وقتی چراغ ها خاموش هستند این گزینه رو فعال کنید تا به چشماتون نور صفحه نمایش آسیب نزنه و به راحتی فایل pdf تون رو بخونید صفحه نمایش فوق العاده خوبه در این رنج قیمت صفحه نمایش عالی عمل کرده به نظر من اگر برای مصارف مالتی مدیا مثل دیدن تصاویر فیلم استفاده از موسیقی و کمی بازی میخواید از دستش ندید تبلت فوقالعاده ای هست اما تاچش رو اعصابه با توجه به این نکته خود دانید موفق باشید",5,17,4,4,4,2,2,4
"صفحه نمايش عالي","صداي کم","سلام
من نمیدونم که اشکال از من هست یا واقعا صدای این تبلت کمه.برای مکالمه اینترنتی اگر هدست زده نشه به هیچ وجه صدا شنیده نمیشه.ولوم تا انتها زیاد هست.ر تنظیمات صوتی اصلی هم هر دوگزینه indoorو outdoorروامتحان کردم. اگر کسی راه حلی میدونه محبت کنه راهنمایی کنه.",4,0,5,5,5,5,5,5
,,"هنوز چیز بدی ندیدم ازش ،خیلی خوبه",4,0,5,4,4,4,4,4
,,"دوس عزیز با هر کابلی دوس داشتی شارژش کن هیچ مشکلی پیش نمیاد .بعضی کابل ها از کابل اورجینال هم بهترن",3,0,3,3,3,3,3,3
"باتري قوي کيفيت بالاي صفحه نمايش وزن کم سرعت بالا","لمس ضعيف زود خراب شدن وسايل جانبي مثل کابل شارژر پيدا نشدن کاور و برچسب براربر با صفحه و خودتبلت","با سلام چرا وسایل خوب و مطمئنی درکنارتبلت نمیفرستین هنوز شش ماه نشده که خریدمش کابل شارژرش خراب شد و تمام بازار رو گشتم اصلا نه کابل و نه شارژر اورجینالش پیدا میشه به هر کابلی هم که نمیشه اعتماد کرد میترسم باطریش رو خراب کنه شما رو خدا یه فکر درباره لوازم جانبیش توی بازار بر دارید",1,4,3,3,3,2,2,3
,,"سلام
من این تبلت رو با گارانتی سازگار خریدم.
که پردازنده اش 1.7 گیگا هرتز، اندروید نسخه پنج (لالی پاپ) ، دارای منو فارسی هست.
چون تو بازار دو نسخه وجود داره و خودم سر در گم بودم برای انتخابش، برای همین با گارانتی تماس گرفتم و بعد سفارش دادم. مشخصات ذکر شده تو دیجی کالا با اونچه من خریدم متفاوت بود (پردازنده 1.5 گیگا هرتز، اندروید کیت کت و منو انگلیسی)
درباره قابلیت تماس و شماره گیری هم درسته که این قابلیت رو نداره ولی به گفته گارانتی سازگار قابل نصبه هر چند که به نظرم برای تبلت 10 اینچی ضرورتی در این باره وجود نداره
وزن تبلت هم 520 گرمه که به نظرم برای تبلت 10 اینچی خیلی خوبه",8,0,4,4,4,4,4,4
"کيفيت LCD
نگهداري شارژ","ماندن اثر انگشت روي lcd
وزن زياد
صداي بسيار ضعيف
عدم تماس تلفني","برای من که صدا بسیار ضعیف است.
باید روت بشه و برنامه پیدا کنی برای تنظیم صدا.جنس چینی هیچ ضمانتی در کیفیتش نیست.اگر لپ تاپ و فبلت اندازه موبایل 5.5 اینچ داریی اصلا تبلت نخر فقط دستگیر.
به درد فیلم دیدن نمی خوره هیچ تبلتی .همین پول روبده لپتاپ یا تلویزیون بخر.
حدر دادن پول.میتوانید روت کنی و فلش تا بتونی تماس تلفنی رو هم راه اندازی کنی.",3,10,3,3,2,4,4,2
"[""صفحه نمايش ""]","[""ندارد""]","سلام و خسته نباشید خدمت پرسنل دیجی کالا .لطفا این محصول رو شگفت انگیزش کنید.با تشکر",6,0,3,3,3,3,3,3
"ارزش خريد نسبتا بالا
باتري و دوربين مناسب
صفحه نمايش فراتر از انتظار","فعلا به نکتۀ خاصي بر نخوردم","پس از بررسی مشخصات تبلت های مختلف در بازۀ 700 هزار تا حدود دومیلیون تومان، این تبلت را خریدم و فعلا راضی هستم و سعی می کنم در صورتی که خدای ناکرده در خصوص این تبلت و خدمات پس از فروش آن به مشکلی برخوردم در همینجا گزارش کنم.
به طور خلاصه اگر کارآیی ملاک اصلی شماست، این تبلت توان رقابت با یک تبلت با یک و نیم تا دو برابر قیمت بالاتر را دارد(به ترتیب نسبت به همان دو ""برند"" معروف).",7,0,5,3,4,4,3,2
"کيفيت صداي دالبي با صدايي شفاف و عالي
کيفيت تصوير خيلي خوب
شارژدهي مناسب",نديدم,"باسلام.
برای یکی از دوستان خریدم و 24 ساعت دستم بود کیفیت صدای دالبی و تصویرش برای من بس بود و واقعا لذت بردم.
ظاهری هم قشنگه و نازک
شارژدهی مناسبی هم داشت.
تو این رنج قیمت خیلی گشتم ولی با این امکانات من که کالای بهتری با این امکانات ( 4G - کیفیت تصویر - نسخه اندروید و باطری و..) پیدا نکردم.
موفق باشید...
یاعـــلـــی",7,0,4,4,4,4,4,4
"کليه امکانات به روز ميباشد",,"باسلام تبلت فوق بسیار عاااااالی وباکیفیت میباشد از نظر قیمت مناسبی دارد امکانات موجوددرآن وجود دارد ونسبت به مدلهای مشابه عالی است من که راضی هستم وازکیفیت تصو یری خوبی برخوردار است دارای قابلیت سیمکارت میباشد",6,0,2,3,3,3,3,3
"بسيار عالي",ندارد,"بسیار راضی هستم از محصول ،کیفیت تصویر عالی ،کیفیت صدا عالی وغیره...",7,0,3,3,3,3,3,3
,,"تبلت خیلی خوبی به نسبت قیمتش هستش.من 95/1/3 خریدمش برای بازی کردن و فیلم نگاه کردن عالیه اندازشم برای جستجو کردن تو صفحات وب خوبه فقط به خاطر بزرگیش دستتون زود خسته میشه.کیفیت تصویرشم عالیه .فقط من برای گرفتن کیف و محفظ صفحش( گلس) اذیت شدم چون دیجی نداشت.تو علاالدین دو تاشو 70 با کلی جستجو گرفتم چون هر جایی نداشت.من اولین خریدم از دیجی بود خیلی راضیم",4,0,5,4,5,4,3,3
"کيفيت صفحه نمايش
ظاهر بسيار زيبا و شيک و خوش ساخت به نسبت قيمت
راحتي کار و رابط کاربري و کيفيت بازي صدا
باطري بسيار خوب
سرعت بالاي اينترنت هم با خط و هم با واي فاي","نداشتن قابليت مکالمه","به نسبت قیمت, تبلت بسیار خوبی هست
در ضمن سرعت پردازشگر اون1.7 هست و ورژن اندروید دستگاه تحویلی من از دیجی کالاهم 5 بود که زبان فارسی را هم داره
من اپدیتهایش را هم نصب کردم در 3 مرحله که هیچ مشکلی نداشت فقط بعد از هر بار نصب باید ری استارت بشه که چند دقیقه صفحه سیاه میشه ولی فقط باید چند دقیقه صبر کرد و هیچ مشکی نداشت.",2,0,5,5,4,5,4,4
"کيفيت صفحه نمايش
باتري قوي
تاچ روان
سخت افزار مناسب","صفحه براق و منعکس کننده نور
کم بودن لوازم جانبي","من این تبلت رو قبل از عید از دیجی کالا گرفتم،با توجه به نیازهام عالی بوده یکی از بهترین خریدهام در کل،صفحه نمایش در مقایسه با تبلت های مشابه مثل هواوی مدیا پد ام1 و ایکس وان و ایکس2 صفحه بهتری داره،شخصا صفحه نمایش های ام1و ایکس1 رو دیدم و به خاطر صفحه نمایششون اونارو نخریدم کیفیتشون واقعا قابل قیاس با این تبلت نیست و حدس میزنم ایکس2 هم چنگی به دل نمیزنه،باتری تبلت فوق العادس با یه دور شارژ کامل با نور صفحه کم(پایین ترین نور صفحش کم نیست،زیادم هست برای شب باید با نرم افزار مثل اسکرین فیلتر نورشو کمتر کنید چشمتون اذیت نشه)بین هشت تا دوازده الی سیزده ساعت اسکرین ان تایم میده یعنی انقدر صفحش میتونه روشن باشه که اگه فقط برای اینترنت استفاده کنید حدود ده ساعت و برای فیلم بین ده تا سیزده ساعت کار میده،درکل باتری خیلی خوبی داره تایم شارژشم حدود چهارساعته،صفحه نمایش کیفیت عالی داره رزولوشن و غلظت رنگ و کنتراست تصویر عالیه،تنها ایراد براق بودن صفحه و عدم استفاده لنوو از یک لایه روکش ضد انعکاس هست که البته با توجه به رنج قیمتی نمیشه انتظارشو داشت،براق بودن صفحه ازار دهنده نیست و فقط وقتی یه منبع نور مثل لامپ مستقیم به صفحه بتابه ازار. دهندس،که برای من مشکل ساز نبوده،سخت افزار برای کاربری اینترنت،شبکه های اجتماعی،استفاده هم زمان از چند نرم افزار،بازی های سبک و نیمه سنگین کاملا جوابگوعه،اما توی بازیهای سنگین لگ میندازه،اسپیکرها فوق العاده ان مخصوصا برای تماشای فیلم،کیفیت،قدرت تفکیک و بلندی صدا بی نظیره،
من به اندروید پنج اپدیت نکردم چون نظرات منفی زیادی از انجمن لنوو خوندم و به نظرم ارزش نداره،اصولا وقتی تبلت مشکلی نداره چرا باید اپدیتش کنیم و برای خودمون مشکل بتراشیم،اندروید 4.4 روش هیچ باگ و مشکلی نداره و پیشنهاد میکنم شما هم اپدیت نکنید،من از لانچر لنوو خوشم نمیاد و از لانچر Smart launcher استفاده میکنم و با شخصی سازی های خودم ظاهرش فوق العاده شده،
لوازم جانبیش یعنی بوف،گلس و کیفش سخت گیر میاد،کیفش راحت تره من توی بازار پیدا کردم،کاور ژله ای هست اما کیف کلاسوریش رو پیدا نکردم،گلس و بوف رو میتونید اینترنتی سفارش بدید من از تبلت دات ای ار بوف رو خریدم کیفیت خیلی خوبی داره و حس میکنم انعکاس صفحه رو کم کرده،
تو این رده قیمتی تبلتای زیادی وگود ندارن که بتونن چنین امکاناتی رو بدن،اما چند گزینه هست،یکی زن پد ده اینچ ایسوس که به نظرم ارزش خرید نداره،شیائومی Mipad و نوکیا N1 هم صفحه 7.9 اینچی دارن و از روی کاغذ تبلتای خوبین اما شخصا لنوو رو به هردو ترجیح میدم و صفحه 7.9 اینچ هم برام کوچیکه اما اونا سخت افزار و رزولوشن تصویر بهتری دارن،تبلت جی پد 8.3 اینچی هم هرچند قدیمیه ولی تبلت خوبیه سخت افزار و همه چیش مناسبه جز باتریش
ببخشید کمی بلند شد میخواستم نجربه کاملم رو در اختیار عزیزانی بذارم که قصد خرید دارند.",10,2,5,4,4,4,4,4
"مقرون به صرفه-امکانات مناسب - تصوير و صداي عااااالي-زيبا -وزن قابل قبول","تا اين لحظه موردي نيست جز نبودن لوازم اضافي در خود ديجي","در مقایسه با مارک های تاپ بازار از لحاظ سخت افزار واقعا در حد خوبی هست و به نظرم تبلت قابل قبول، یعنی کیفیت تصویر خوب و صدای خوب و قوی و تاچ و رون بودن رابط کاربری...!!!
که به همه این موارد قیمت رو هم اضافه بفرمایید در آخر به این مدل می رسیم...",4,0,5,4,4,4,4,4
"کيفيت صدا و تصويرش نسبت به قيمتش عاليه","هيچ چيز بدي توش نديدم !","من این تبلت رو برای پدرم خریدم . ولی زبان فارسی داشت (برخلاف توضیخات دیجی کالا !!!!! ) اندرویدش هم 5 بود",6,0,5,4,5,5,4,2
[],[],"حتما بعد از هر اپدبت ریست غکتوری کنید",4,0,5,4,3,3,3,3
"[""کبفيت تصوبر.باتري عااي\nتاچ عالي اللته بدون محافط تست کردم.پردازنزه 1.7""]","[""عدم شماره گير.و قابليت مکالمه""]","پردازنده این تبلت 1.7 میباشد نه 1.5لطفا تصحیح کنید.با اپدیت هبچ مشکلی نداره. فقط من از لانچرش خوشم نیاند لانچر توا نصب کردم",2,0,5,4,3,3,3,3
"زيبايي
بزرگي صفحه نمايش
تنوع رنگ
باتري قوي","سنگيني
در صورت باقي موندن کمتر از يکي دو گيگ حافظه داخلي سرعتش مياد پايين و هنگ مي کنه
هنوز نمي دونم چجوري بايد از امکانن دالبي اش استفاده کنم
وسايل جانبي همراه دستگاه نداره","من این تبلتو دو ماه پیش از پایتخت خریدم ،دوسش دارم و ازش راضی ام
اولین و مهم ترین بخش خرید هر کالای دیجیتال اینه که از خودمون بپرسیم برای چی لازمش داریم . من شخصا تبلتو برای مطالعه و استفاده از اینترنت می خواستم تا جایی که به فکرم رسید کتابخوان بگیرم . اما با این قیمت و این اندازه این تبلت واقعا عالیه ! هم قشنگه هم خوش دست وسایلشم موجوده همه جا . کیفیت دوربیناش هر دو عاااالیه .حافظه داخلی با ظرفیت بالا می خوره و لمسشم عالیه .
روی هم رفته خارق العاده نیست ولی خیلی خوبه
خریدنشو پیشنهاد می کنم .",2,0,5,5,4,5,4,4
"پشتياني از شبکه ي 4G
سرعت کار بالا
دوربين هاي بسيار با کيفيت
OTG
قيمت بسيار عالي، حدود 840 هزار تومان","احتمالاً هارد اکسترنال ساپورت نميکنه، احتمالاً","بهترین تبلت!!!!",2,0,5,5,4,5,4,0
,,"تبلت خوبیه با توجه به قیمتش و از باتری خوبی بهره میبره و کاملا شگفت زده تون میکنه.وای فای خیلی خوبی داره.
اینکه 4G مصرف بیشتری نسبت به وای فای داره در هر دستگاهی و هر تلفن هوشمندی که کاملا طبیعیه.
قابلیت ارتقا اندروید هم خود دستگاه داره و به لالی پاپ هم ساپورت میکنه.هنوز از آپدیت مارشمالو خبری نیست.
برای انجام بازی های آنلاین(مثل کلش اف کلنز و ...) خیلی خوبه فقط چون بازی سنگینیه کمی پشتش داغ میشه که کاملا طبیعیه ولی بلافاصله که از بازی خارج بشید خنک میشه و دوستانی که معتاد بازی کلش هستن باید بدونن باتریش زودتر خالی میشه ولی اگر استفاده شبکه اجتماعی و وبگردی و مطالعه و استفاده از مسیریابی باشه کاملا باتریش شگفت زده تون میکنه و به این راحتیا باتریش تموم نمیشه.صفحه نمایش خوب و با کیفیتی داره و از کیفیت عکس هاش مخصوصا عکس های سلفیش راضی ام.دوربین پشت هم از دوربین جلوش با کیفیت تر و بهترهو کلا کار کردن باهاش خیلی راحته.
در این بازه قیمتی و صفحه نمایش بزرگ و با کیفیت خوب بسیار ارزش خرید بالایی داره.
امتحانش رو پیش من با موفقیت پشت سر گذاشت.من که راضی ام",3,0,5,4,4,5,3,3
,,"سلام دوستان. در نوشیتهای قبلی که گفته بودم ابدیت نکنید بخاطر این بود که به وای فای وصل نمیشه . دوستان ابدیت کنید مشکل نداره فقط این رو بدونید اگر رمز وای فای تون عدد میباشد دقت کنید به فارسی یا انگلیسی حساس است. در صورتی که ظاهرا نباید فرقی بین اعداد باشد. موفق باشید.",3,2,5,4,4,5,5,4
"همه چي عالي","نداشتن مکالمه","ایا کسی از قابلیتOTG استفاده کرده؟میگن نداره",2,0,5,4,4,4,3,2
,,"در پاسخ به کسانی که ممکنه در مورد ساپرت کردن رم 64 گیگی سوال داشته باشن باید بگم که من رم 64 روش گذاشتم و بدون مشکلی داره کار می کنه. یکی از دوستان در مورد شارژ اولیه پرسیده بود. اگر منظورش اینه که وقتی تبلتو از کارتن خارج می کنی چقدر شارژ توش داره که باید بگم مال من 5 درصد شارژ داشت. اگر سوالش مربوط به اینه که برای اولین بار چه مدت باید تبلت رو به شارژ زد باید بگم که طبق خوانده های من روی وب، اکثر تبلت ها و موبایل های امروزی وقتی باتریش 100 درصد بشه خودبه خود شارژ رو متوقف می کنن. بنابراین شب تا صبح هم به برق باشه براش فرقی نداره. چون قبلنا چیزایی گفته می شد در مورد اینکه دفعه اول دستگاه رو باید برای هشت ساعت به برق زد و از اون به بعد تا 100 درصد می شه باید از برق بکشیش. این طور که من در این مورد خوندم دیگه این مسئله موضوعیت نداره. در ضمن برای من وقتی 4G روشنه باطری سریع تر مصرف می شه در مقایسه با وقتی که وای فای روشنه.",0,0,3,3,3,3,3,3
"کيفيت تصوير عالي
شارژدهي فوق العاده و شارژ شدن سريع
صداي بلند و با کيفيت
وايفاي پرسرعت","عدم امکان برقراري ارتباط تلفني
همراه نداشتن هندزفري","خیلی تبل فوق العاده ایه. مخصوصا برای تجربه های وبگردی و نرم افزارهای اجتماعی. عملکرد باتری و صفحه نمایشش هم سورپرایزتون میکنه. خیلی راضی ام",1,0,5,4,4,4,4,3
,,"من تا خواستم سفارش بدم چرا از توی شگفت انگیز دراوردیدش
خواهشا دوباره شگفت انگیزش کنید.",0,0,5,4,5,4,4,3
