positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت","طراحی و ظاهر","امکانات و قابلیت ها","سهولت استفاده","کیفیت ساخت",نوآوری
"واقعا توي حالت تبلت حس خوبي داريد باهاش
باتري عاليه
سرعتش هم رازي کننده است","من مشکلي با کيفيت ال سي دي ندارم ولي نورش کمه
حافظه ي داخلي کمه پيشنهاد ميکنم براي فايل ها رم ميکرو بگيريد و نرم افزارها رو روي خود دستگاه بريزيد
اسپيکر بسيار بده بسيار تقريبا نيست من يه اسپيکر همراه گرفتم واسش","در کل با نقاط ضعفی که داره همچنان به صرفه هست",4,1,4,4,4,4,3,4
"سخت افزار قوي. صفحه نمايش قابل قبول. تاچ خوب. باطري خوب","صداي ضعيف. جنس متوسط","هارد اکسترنال وصل میشه بهش
کیفیت صداش رو می تونید با برنامه DFX به حد خیلی خوبی برسونید.
من با جنس بدنش مشکلی ندارم از نظر من خوبه
باطریشم خوب شارژ میده.
در کل ارزش خرید داره با این قیمت.",5,0,4,4,4,3,3,2
"ويندوز ده کامل
خود تبلت زيبا هست و نسبت به کارکردش وزنش خوبه
رم 4 و حافظه 64 که خوبه ولي حافظه بيشتر بود بهتر بود
سرعت تبلت خوبه
باتري عالي تقريبا ده ساعت کار روزمره","اسپيکرش ضعيفه ولي ميشه نديد گرفت
تاچ پدش صدا ميده که زياد نيست
تو نور افتاب صفحه نمايش خوب نيست
usb تو کيبورد زياد جالب نيست و بعضي فلش ها توش گير مي کنه
سوکت شارژر اولش خيلي سخت وصل ميشد که به مرور بهتر شد","چند تا کار میگم انجام بدید برای این تبلت
اولی یه محافظ صفحه بگیرید براش البته برای خودش نیست ولی مثلشو می تونید پیدا کنید
اپدیت کنید ویندوزو سرعتش بهتر میشه و تاچش خوب میشه و لگ دیگه نمیزنه
خودم رم 64انداختم روش که نیاز بود به نظرم
اینا به کنار pes2013 کامپیوتر نه موبایل ریختم تو کیفیت پایین به راحتی اجرا کرد
با دسته بازی کردم بازیو واقعا فکر نمی کردم اینکارو انجام بده
صفحه تاچ و ویندوز ده عالیه اصلا باید تجربه کنید تا بفهمید چی میگم
راضیم از این محصول و نیازمو برطرف می کنه",7,2,5,5,5,4,3,3
"امکانات بالا سخت افزار بالا داشتن 2 دوربين پشت و جلو (وبکم)","اسپيکر مقداري ضعيف اتصال سوکت شارژر (مقداري سخت جدا ميشه) کيبورد عربي ( که ميشه با برچسب حروف حل کرد )","بعد از 2 هفته استفاده
منصافه برای قیمتی که داره واقعا ارزش خرید داره
چون در حد پول یه گوشی میان رده یه تبلت با امکانات یه لپ تاپ گیرتون میاد
هارد اکسترنال رو ساپورت میکنه فقط از روی پورت میکرو یو اس بی که روی خود تبلت هستش که اونم باید کابل Otg داشته باشین حله ، مسلما همونطور که بقیه دوستان اشاره کردن از روی ورودی های یو اس بی داک کیبورد چون نمیتونن برقشو تامین کنه شناسایی نمیکنه ولی فلش مموری رو شناسایی میکنه خیلیم خوب .
اسپیکرش اگه انتظار صدای واضح و شفاف رو دارین شاید یکم تو ذوق بزنه ولی کار راه بندازه
شاید یه اسپیکر جداگانه واسه فیلم تهیه کنین خوب باشه
کیفیت ساخت بدنه اش در حد متوسط هست شاید میتونست بهتر باشه ولی ظاهر شیک و جذابی داره
صدای تاچ پدش یه مقدار زیاده ولی میشه چشم پوشی کرد .
در کل با درنظر گرفتن تمام موارد نقاط قوتش به نقاط ضعفش میچربه ، و با این قیمت خرید خوبی میتونه باشه و کارهاتونو بخوبی انجام میده .",6,1,5,4,4,5,4,4
,,"به نظر میاد که تبلت نمیتونه برق مورد نیاز هارد اکسترنال رو تامین کنه و به همین خاطر نمیتونه بخونه . من قصد خریدش رو گرفتم . به نظر میاد کار یه برنامه نویس مثل من رو راه بندازه . اگه هنگ کنه زیاد برام مهم نیست من سیستم فعلیم بیشتر از سه برنامه که باز کنم هنگ میکنه . کلا به نظر میاد خیلی خوب باشه . امیدوارم که از تصمیمی که گرفتم نا امید نشم ...",3,7,3,3,3,3,3,3
"قيمت عالي
تاچ پد و کيبورد خوب
تاچ خوب و باتري عاااااااالللللييييييي
دوربين نسبتا با کيفيت و ويندوز اورجينال
بهترين تبلت ويندوزي تو رنج","اسپيکر ضعيف
جنس کيبورد خوبه ولي خود تبلت نه","من چهار ماه این تبلت رو خریداری کردم از نطر سخت افزاری خوبه در حدی که need for speed most wanted رو کیفیت متوسط می کشه ولی در کل بعضی وقت ها هم هنگ می کنه ولی من هم acer swich10 هم داشتم نسبت به اون کیفیت ساخت پایین تری دارد ولی سخت افزاری قوی تر هست
ولی بهترین انتخاب در تبلت هیبریدی در این رنج قیمت من واسه خرید این خیلی گشتم",3,3,5,5,4,4,2,3
"شارژدهي خوب
زيبا","نخواندن هارد اکسترنال
صداي بسيار بسيار ضعيف
خط افتادن سريع روي صفحه ي نمايش
حافظه ي کم","بنده یک هفته است که این تبلت را خریده ام .متاسفانه انتظار داشتم که با محصول بهتری روبه رو باشم همون طور که دوستان اشاره کردن اسپیکرداشتن با نداشتنش هیچ فرقی نداره و بسیار صدای ضعیفی داره ،متاسفانه هارد اکسترنال HDDرو نمیخواند حتی با تبدیل otg از روی خود تبلت که صد درصد باید انتظار داشت که نتواند دی وی دی رام اکسترنال رو هم روشن کند .موس پد بسیار صدا میده و من طی چندبار استفاده ای که داشتم یک بار کامل خاموش شد به صورتی که من فکر کردم سوخته و بعد نیم ساعت دوباره ویندوزش بالا اومد .و بعضی اوقات هم هنگ میکنه به طوریکه فقط با کیبورد کار میکنه ویا خودش ریست میشه در حالی بیشترین استفاده ی من ازش درحدسرچ اینترنت و وورد بوده به دوستانی که قصد خرید این محصول را دارند پیشنهاد میکنم فریب رم 4 اش رو نخورند و محصولات ایسوس و یا ایسر که امتحانش رو پس داده و مشکلاتی که گفتم رو نداره بخرندکه تویه همین رنج قیمت هم مدل هایی رو هرچند قدیمی دارند.در ضمن خروجی شارژ هم بسیار به خروجی میکرو usb نزدیکه و ممکنه برای استفادهی همزمان این دو خروجی مشکل به وجود بیاره.هنوز اس دی کارت رو روی ان امتحان نکردم ولی درسایت های خارجی خواندم که تا 64 گیگ رو ساپورت میکنه",6,11,3,3,2,2,2,1
"همه چيز","کيفيت ساخت بدنه","دوستان من این تبلت رو سه ماه خریدم. واقعا فوقالعادس. کاملا کاربرد یک لپ تاپ رو داره. رم و سی پی یوش خیلی بالاس.
دوستان هر مشکلی از قبیل قطع و وصل رم مموری، قطع وصل سیم کارت، قطع و وصل میکروفون و حتی نخواندن هارد دارن، فقط با یک آپ دیت ویندوز برطرف میشه.
من تو این سیستم الان یک هارد 2 ترابایت سی گیت استفاده می کنم بدون هیچ مشکلی.
دوستان در هنگام استفاده از این سیستم با ویندوز بدون آپ دیت با مشکلاتی اعم از شارژ نشدن باطری، هنگ کردن و عدم شناخت هارد مواجه خواهید شد اصلا جای نگرانی نیست و فک نکنید که دستگاه خرابه و بدید گارانتی بلکه این فقط به دلیل درایور های این سیستمه. شما با خریده این دستگاه یک چیز بی نظیر دارید و کاملا راضی کننده خواهد بود.
در مورد سوکت شارژرش، شما اوایل هنگام وارد کردن سوکت شارژر سوکت رو بچرخونید(یعنی با چرخش وارد کنید). با این کار بعده یک مدت بهتر می شه.
در کل با خرید این دستگاه یک sureface دارید که فقط بدنش پلاستیکه.
در ضمن این تبلت خوراک برنامه نویسیه.
با تشکر از دیجی کالا",4,8,5,3,5,3,3,2
"توان باتري
درگاه هاي usb , mini usb, hdmi","سوکت شارژر
عملکرد ضعيف در تبلت مد","بعد از یک ماه میتونم بگم با توجه به اینکه برای تبلت ویندوزی توی دراین رنج قیمت انتخاب های محدودی وجود داره از نظر کارایی نسبت قیمت نمیشه از ش ایرادی گرفت اما شخصا فکر می کنم نخریدن هیچ کدام از انخاب ها هم میتونید به گزینه هاتون اضافه کنید. اولین بار نیست از محصولات لنوو استفاده میکنم و با این حال باید بگم نا امید شدم. بدترین اتفاق برای وسیله ای که قراره هر روز باهاش کار کنید اینه که دوستش نداشته باشین و باید بگم ساخت این محصول اصلا به دل نمیشینه از بدنه و سوکت شارژرش که اصلا قابل بحث نیست که بگذریم عملکرد کند در وضعیت ویندوزی و بدتر از اون ضعف های مد تبلت کاملا جای تعجب داره، گاها صفحه نمی چرخه اما تاچ برعکس کار میکنه، کیبورد از وضعیت ترکیبی با دکمه کنترل خارج نمیشه، نرم افزار ها بی دلیل از حالت تمام صفحه خارج می شوند و همه ی این مشکلات تا زمانی که از مد تبلت خارج نشدید ادامه داره. هرچند بیشتر این ایرادات باید به پای ویندوز نوشت تا سخت افزار اما ضعف پردازنده واقعا در عملکرد روزانه هم به خوبی قابل تشخیص هست.",6,5,4,3,3,2,2,2
"قيمت مناسب","عدم شناسايي رم
هنگ کردن
صداي ضعيف
هنگ ميکنه دلت ميخواد سرتو بزني به ديوار","من خریدم، کلی پرس و جو کردم.. الانم این دیزاین و ورد 2016 و فتوشاپ و چند تا چیز دیگه نصب کردم..
راضیم ولی
رم نمیشناسه، رم 128 براش خریدم نمیشناسه و هنگ میکنه و نیاز به فرمت میخواد
ویندوزه که این موضوع عالیه.
سوکت شارژش یه مدت اول سخت تو میر فت الان چون یه مدت بیشتر ازش استفاده کردم بهتر شده",4,9,5,3,3,3,2,2
,,"حدود یک ماهه که خریدم. بیشتر استفاده من معامله انلاین سهامه که لازمه علاوه بر مرورگر چندتا نرم افزاره دیگه هم همزمان باز باشه. تا حالا کوچکترین مشکلی نداشته. البته میگم کار خیلی سنگین ازش نکشیدم.
به نسبت قیمتش مناسبه. شارژ هم خوب نگه میداره من تقریبا از ساعت 8 روشنش میکنم تا ساعت 1 اینطورا باهاش کار میکنم هنوز بیست درصد حدودا شارژ داره.
فقط کیفیت ساخت خود تبلت میتونست بالاتر باشه. یه جورایی انگار تیکه های بدنه اش خوب چفت نشده، ولی زیاد امتیاز منفی حساب نمیشه واسش.
در کل راضیم از خریدم.",6,5,5,3,4,3,3,2
