positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
"کيفيت عالى ساخت
صفحه نمايش خيره کننده
تاچ پد و کيبورد عالى
باترى عالى",ندارد.,"از تمامى مسائلى که از اون خبر دارید، مثل کیفیت عالى محصولات اپل، زیبایى و قدرت، طراحى تحسین کننده، متفاوت بودن و مشترى مدارى اپل میگذرم، و سعى میکنم به بعضى ابهامات که براى خودم هم مطرح بود و دو دل بودم که لپ تاپ اپل (مک بوک) بخرم یا نه، در حد توان و تجربه ام پاسخ بدم.
آیا بعد از خرید باید برنامه هاى مختلف نصب کنم؟
اگر کار حرفه اى نمى کنید، مک بوک تمام برنامه هاى مورد نیاز عمومى و اولیه براى کاربر را بطور پیشفرض دارد، مثل پلیر، مرورگر، ویرایش عکس و فیلم، آى ورک(مجموعه مشابه آفیس)مدیریت ایمیل و...
اما اگه حرفه اى کار میکنید، برنامه هاى تخصصى مورد نیازتون رو به آسونى میتونید نصب کنید.
آیا میتوان مثل ویندوز برنامه هاى کرک شده نصب کنم؟
پاسخ مثبت است، شخصا یک پک شامل 22 دى وى دى خریدارى کردم که دریایى از برنامه هاى تخصصى رو موجود داره، مثل مجموعه عظیم ادوب، پلیر، فونت، آفیس، مرورگرها، ویرایشگرهاى ویدیو و صدها برنامه مختلف در تمام زمینه ها. که براحتى کرک میشن و کار میکنن.
آیا نصب برنامه در مک پیچیده است؟
به جرات میگم که به سادگى آب خوردن است، بیشتر برنامه ها با یک درگ و دراپ کردن ساده نصب مى شوند، شخصا فتوشاپ رو در 5 دقیقه نصب و کرک کردم.
آیا کار با مک سخت است؟
ابدا، اگه کاربر مبتدى هستید یکى دو روز طول میکشه که راه بیافتید، اگه هم مثل من اصطلاحا، خوره کامپیوتر هستید، فقط چند ساعت زمان لازم دارید که با مک دوست بشید.
بعضى نرم افزارها براى مک وجود ندارد، راه چاره چیست؟
در دل مک، برنامه بوت کمپ وجود داره، که با تهیه یک فایل ایزوى ویندوز 10 ، 64 بیتى و ریختن اون روى فلش، ظرف 20 دقیقه و با چند کلیک ویندوز رو مى تونید نصب کنید. و سیستم رو با ویندوز استفاده کنید، ویندوز روى مک بوک عالى کار میکند، طورى که فراموش میکنید دارید با مک کار میکنید. اما مطمئنم اگه ویندوز رو هم نصب کنید محاله دل از مکینتاش و اون سیستم عامل زیبا و کاراش بکنید.
آیا لوازم جانبى به مک وصل مى شوند؟ تکلیف قطعاتى که به درایور نیاز دارند،مثل پرینتر چه مى شود؟
هیچ چیز براى من مثل وصل کردن پرینتر اچ پى خودم به مک شگفت انگیز نبود، پرینتر رو وصل کردم، سیستم شناخت و بدون هیچ مشکلى شروع به پرینت کردم، براى تنظیمات پیشرفته هم درایور مک رو مى تونید از سایت سازنده اون سخت افزار دانلود کنید. موس و کیبورد و ... هم به آسونى نصب و شناخته میشن.
آیا فایل هاى که ایجاد میکنم، مثل متون، پاورپوینت ها و... روى ویندوز اجرا میشن؟
قبلا در مک ممکن نبود، یعنى اگه در برنامه ادیتور متن مک( page ) فایلى رو ایجاد میکردید، اون فایل در ورد ویندوز قابل استفاده نبود، اما در نسخه هاى جدید، به سادگى میتونید فایلتون رو اکسپورت کنید براى نمایش در ویندوز.
دوستان در عصرى هستیم که کمپانى ها با هم تعامل دارن و اکوسیستم اونها داره شبیه و مشترک میشه، اگر احیانا در مک کمبودى حس کردید، مطمئن باشید راه حلى براى اون وجود داره.
آیا با مک بوک میشه بازى کرد؟
خیر، مک براى بازى نیست و بازى ها مهم دنیا معمولا نسخه مک ندارند، البته بازى در اپ استور مک وجود داره، اما ساده هستن. مک گرافیک جداگانه نداره و سخت افزار عظیم اون تمام توان خودش رو براى کارهاى شما در مک به اجرا میذاره، اگه قصد بازى دارید، مثل بقیه دوستان شما رو به خرید کنسول توصیه میکنم( خودم هم قصد خرید کنسول دارم).
آیا از اپ استور مک براحتى میشه دانلود کرد؟ ـیلترشکن ها چى؟!
براى دانلود از اپ استور فقط به اینترنت نیاز دارید، دنیایى از نرم افزارها منتظر شما هستند، ـیلترشکن هم فراوان در مدل هاى مختلف وجود داره! براى من که پیشفرض رو خودش هات اسپات شیلد رو داره که عالى کار میکنه.
سعى کردم به سوالات مهم که ممکنه شما رو مردد کنه واسه خرید مک پاسخ بدم، در پایان تجربه شخصیم رو در یک جمله به شما میگم: ""اگه وسیله اى رو خواستید بخرید، و خبردار شدید اپل اون محصول رو تولید کرده، در خریدش شک نکنید"".اپل شما رو نا امید نمیکنه. موفق باشید.",72,4,5,5,5,5,4,5
,,"شگفت انگیز دیجی...",10,0,4,4,4,4,4,4
"[""زيبت، سبک، قوي""]","[""ندارد""]","بسیار زیبا و قوی، لطفا موجودش کنید+پیشنهاد شگفت انگیز تا بخریمش",7,0,4,5,5,5,5,3
"زيبا و با کيفيت ساخت بالا
سيستم عامل ElCapitan که بي نظيره
تنوع بالاي برنامه ها و راحتي استفاده از مک","قيمت بالا نسبت به اکثر ديگر برندها","اگر می خواهید وارد دنیای مک شوید بهترین گزینه است و شمارو شیفته خودش می کنه. در ضمن گزینه مناسبی برای دانشجویان و مهندسین نیز می باشد.",12,2,4,5,5,5,4,5
,,"دیجی جان نفرات زیادی منتظر موجود شدن این محصول هستند. لطفا سریعتر موجودش کنید.",7,0,3,3,3,3,3,3
,,"ممنون از سایت خوب تون. لطفا موجودش کنید",5,1,5,4,4,5,4,5
,,"موجودش کنید",7,1,5,5,5,5,5,5
"[""همه چي""]","[""گرونه""]","ببینید دوستان من خودم اپلو دوس دارم ، با همه برند ها کار کردم . اخر سر به این نتیجه رسیدم که لپ تاپ و گوشیم اپل باشه .فقط اگه پول دارید",8,2,5,5,5,5,5,5
,,"لطفا موجود کنید",6,1,3,3,3,3,3,3
,,"من برای جلوگیری از پخش شدن اطلاعات غلط یا ناقص در این سایت برای خریداران احتمالی محصولات اپل لازم دیدم جسارت کرده و به نظر قبلی چند نکته تکمیلی اضافه کنم. مک بوک پرو پورت شبکه، فایروایر، VGA و ... ندارد ولی می‌توان با خرید یک آداپتور مناسب پورت همه کاره تاندر بولت را به این موارد تبدیل کرد. همه این آداپتورها در دیجیکالا موجود است. میزان رم مصرفی آخرین ورژن سیستم عامل مک( ال کپیتان) حداقل 2 گیگابایت است و بعد از بالا آمدن سیستم حدود 2.5 گیگابایت مصرف سیستم عامل می شود. توجه داشته باشید رم موجود بر روی مدل MF839 به 16 گیگ قابل ارتقا نیست. امکانات سری مک بوک پرو در حدی بالاست که کاربران حرفه ای و کسانی که بخواهد به مدت طولانی یک لپ تاپ مطمئن داشته باشند را به خود جذب می کند. مسلما کاربرانی که به دنبال گزینه های اقتصادی باشند خود بخود از گردونه حذف می شوند. سیستم عامل مک از لحاظ کمیت نرم افزار پایینتر از ویندوز است ولی از لحاظ کیفیت به هیچ وجه. اگر امکان نصب ویندوز را درنظر نگیریم عموما گیمرها و یک سری از برنامه های تخصصی مهندسی هستند که دچار کمبود می‌شوند. البته منظورم این نیست که مک گیم خوب ندارد یا امکان ران کردن گیم های ویندوزی با کراس اوور وجود ندارد. خیلی از برنامه های معروف هم برای مک موجود است مانند آفیس، برنامه های شرکت ادوبی، مایا، اتوکد، متلب و ... البته مک بین موسیقی دانها و تدوین کننده های فیلم بخاطر برنامه های منحصر بفردش جایگاه ویژه ای دارد. بهترین توصیه من به خریداران فهیم اینه که ببینید برای چه کاری به لپ تاپ اپل نیاز دارید و برنامه دلخواه شما چگونه قابل پشتیبانی است. متاسفانه اینجا امکان لینک گذاشتن وجود ندارد ولی اگر جستجو کنید می توانید لیست برنامه های کینگ 2016 حاوی 24 دی وی دی برنامه های کرک شده مخصوص مک را پیدا کنید.",11,2,3,3,3,3,3,3
"صداي واضح
Trackpad فوق العاده
سرعت بالا به واسطه هارد SSD
باس بالاي RAM
باتري قوي (استفاده مداوم با Backlight و WIFI و Bluetooth تا 11 ساعت)","کمبود پورت USB
نبود پورت Lan
نبود پورت 1394","این محصول کیفیت ساخت بسیار بالایی داره ولی باید توجه داشته باشید که در آپدیت های نهایی ElCapitan حد اقل میزان Ram مصرفی به 4GB میرسه علاوه بر این اگر قصد استفاده از برنامه هایی مثل Corel , 3D Max , و از این قبیل نرم افزار ها رو دارین فقط و فقط مجبورید ویندوز روی این لپتاپ نصب کنید که مشخصا با نصف این قیمت میتونین لپ تاپ هایی بسیار قوی تر از این مدل رو تهییه کنید . و یا اینکه نرم افزار VMWare Fusion رو نصب کنید و به صورت مجازی با این نرم افزار ها کار کنید .
اما به طور کلی و بدون تعصب این محصول رو بیشتر برای برنامه نویس ها و طراحان وب توصیه میکنم و به کاربر های معمولی و کاربر های خانگی اصلا توصیه نمیکنم .
لازم به ذکر هست که نرم افزار های کرک شده سیستم عامل OSX بسیار بسیار کمتر از Windows هست.",3,3,5,5,5,5,5,5
,,"همایون جان من کلی از توصیه های شما لذت بردم. متاسفم که اینقدر بخاطر کار با اپل دچار مشقت شدید. یک توصیه برادرانه به شما دارم. از این بیشتر پول خودتونو به هدر ندید و به یک لپ تاپ ویندوزی مقرون به صرفه سویچ کنید. کورل و فوتوشاپ هم اونجا موجوده و به روال کاری شما هیچ خدشه ای وارد نمی شه. البته میدونم داونلود کردن یکی دو گیگ از اینترنت کار سختیه و من از طرف اینترنت کشور از شما معذرت خواهی می کنم.
و اما بحث جدی اینه که مک بوک داره یه جورایی رقیب جدی مک بوک ایر می‌شه. مک بوک 2016 با پردازنده Core-M به اندازه Core i5 قدرتمند هست ولی اپل بخاطر طراحی مینیمالیستی جدید به تکنولوژی USB-C روی آورده که از لحاظ مصرف باتری نسبت به پورت تاندربولت قبلی مقرون به صرفه تر هست. در مورد ارزش خرید اپل خیلی ها با تعصب به جانبداری یا نفی کامل اپل می پردازند. ولی وقتی می بینیم در خارج اکثر کاربرهای حرفه ای لپ تاپ اپل دارند خوب جای این سوال رو پیش میاره چطور ممکنه اینهم آدم تحصیل کرده گول ظاهر شیک یک شرکت شیاد رو بخورند و به خاطر یک سیب کلاهشون برداشته بشه. صد البته مساله به اون سادگیها نیست. وقت یک لپ تاپ پلاستیکی مفت خریدید و بعد از دو سال لولای در از پاشنه جدا شد اون موقع فکر می کنید کاشکی یکم پلاستیک محکمتری استفاده کرده بودند. بگذریم از اینکه به خاطر تبادل حرارتی بالا فن مرتب روشنه و باید یه کولر زیر لپ تاپمون روشن کنیم نسوزیم.خدا رو شکر اگه سیستم آک باشه دو ساعت باتری مفید داریم یه موقع برق رفت کارامون نپره. هرچند هارد رو لپ تاپ اینقدر کنده که پنج دقیقه طول می کشه سیستم بالا بیاد. تازه اینها اصلا مهم نیست چون ویندوز مدتی یه بار قاطی می کنه مجبوریم یه سی دی نصب همیشه دم دست داشته باشیم. اگه اینترنت-باز باشیم که دیگه واویلا همیشه نگرانیم چرا آنتی ویروسمون خوب ویروس نمی گیره. اونقدر بدافزار از اینترنت وارد سیستممون می شه که از اونی هم که بود کندتر و کندتر می شه. خدا رو شکر سی دی دم دست هست. نمی دونم چرا هر دفعه اینترنت اکسپلورر و باز می کنم چند طبقه تول بار جدید بهش اضافه می شه. دیگه جای وارد کردن آدرس تو اون شلوغی گم شده!
البته نباید از حق گذشت هر سیستم عاملی مزایا و معایبی داره. برای گیمرها جایی بهتر از ویندوز وجود نداره. مهندسهاهم باید ویندوز دم دست داشته باشند و چه بهتر که اپل ما رو از داشتن نعمت ویندوز محروم نکرده.",16,3,3,3,3,3,3,3
"کيبورد و تاچ پد فوق العاده
صفحه نمايش رتينا
شارژدهي فوق العاده بر روي سيستم عامل مک
طراحي زيبا و جذاب","عدم امکان اپديت کردن مک جز به واسطه اپ استور با وجود سرعت پايين اينترنت کشور
عدم وجود درايو نوري (البته با وجود درايو هاي نوري اکسترنال ميتوان ناديده گرفت)
قيمت بسيار بالا در برابر سخت افزار موجود داخلي","با سلام و خسته نباشید. بنده حدود 9 سال هستش که با محصولات اپل زندگی میکنم ( اکوسیستم اپلی) باید با شما چند نکته درباره مکبوک بگم!
اول اینکه نوت بوک های اپل به سه دسته : مک بوک ایر- مکبوک-مکبوک پرو تقسیم میشوند
اپل میخواهد شما دو دل بمانید! چرا؟! مک بوک ایر صفحه نمایش رتینا ندارد ولی Cpu بهتری(core i5) دارد در حالی که مکبوک 2015 صفحه نمایش رتینا دارد ولی cpu نه چندان کارامد (برای کاربران حرفه ای و یا بازیبازها) core -M را ارائه میدهد.(که برای لپتاپ های ظریف و باریک طراحی شده)
بگذریم حتما میدانید که مکبوک پرو های اپل بهترین از لحاظ سخت افزاری برای کاربران حرفه ای در میان مکبوک هاست که از نامش هم مشخص است ولی به شما بگویم اگر خیال گیم بازی کردن در سر دارید (مخصوصا گیمهای مدرن و گرافیکی عصر حاضر) باید قید آن سیبی که با روشن شدن مکبوک میدرخشد را بزنید. چرا؟! چون پردازنده گرافیکی اختصاصی یا همان GPU تنها بر روی High ترین مدل این مکبوک پرو ها موجود است (Macbook pro 15 inch MJLT2)که آن هم تنها 2 GB میباشد و برای منی که با corel و photoshop و xcode و چندین تب باز دیگر کار میکنم جالب است ولی یقینا برای گیمرها نه! از طرفی امکان اینکه سیستم عامل مک رو از جایی دانلود کنید و توسط فریمور دانلود شده اپدیت کنید وجود نداره و باید مکبوک را یا clean install کنید یا هر یک یا دو سال یک بار با آمدن اپدیت جدید به مدت 6-7 ساعت به صورت روشن نگه دارید تا مبادا خط دانلودینگ متوقف شود!!! اگر از این هم بگذریم سخت افزاری که اپل در برابر قیمت ارایه میدهد با توجه به دیگر سیستم های موجود در بازار واقعا گران است کافیست کمی در دیجی کالا جست و جو کنید تا نوت بوک هایی را با همین مشخصات شاید هم با حافظه داخلی بیشتر و قیمت خیلی کمتر بیابید.
امیدوارم طرفداران سیب گاز زده را نرنجانده باشم ولی به نظرم بهتر است کمی صبر کنید شاید مکبوک پرو 2016 چیز دیگری برای گفتن دارد..",6,3,3,5,5,4,4,5
,,"با سلام.به نظرم وقتی محصولی اینقدر مورد استقبال قرار گرفته که درخواست موجود کردن می کنند بهتره به این درخواست احترام گذاشته بشه.لطفا موجودش کنید چند روزی هست منتظریم.تشکر",4,0,3,3,3,3,3,3
,,"لطفا سریع تر موجودش کنید یک هفته منتظر موندم",1,0,5,5,5,5,5,5
,,"لطفا موجودش کنید و یک پیشنهاد ویژه بزنید خواهشا لطفا.شدیدا نیاز به خریدش دارم",1,0,3,3,3,3,3,3
[],[],"لطفا هر چه زودتر mf839 را موجود کنید",4,1,5,5,5,5,5,5
"باطري خيلي خوب
قدرت پردازش بالا
حافظه ssd
بي سر و صدا بودن
صفحه نمايش چشم نواز","حافظه کم 128 گيگ
نبود درايو نوري","من حدودا یک ماهی میشه که این محصول رو خریداری کردم و بین ایسوس سری گیمینگ و این مونده بودم . و چون کار مالتی مدیا داشتم این محصول رو گرفتم که واقعا خوبه و داشتن حافظه ssd کلی سریعش کرده . ولی کمه چون دیگه پول نداشتم که یه اکسترنال وصل کردم و مشکل حل شد . راجب نبود درایو نوریشم یه اکسترنال گرفتم که در مواقع نیاز استفاده کنم . همه چیش واقعا خوبه ! و خریدش رو پیشناهاد میکنم و اگرم پول بیشتر دارید مدل خافظه بیشترش رو بگیرید !",4,4,4,5,5,5,5,5
,,"باسلام خدمت دوستان عزیز،
بنده برنامه نویس جاوا هستم و با انواع سیستم های عامل کد نویسی کردم ولی مک بنظرم بهترینشون بود هم از لحاظ سرعت و هم از لحاظ کارآیی ولی نکته مهم اینه که کسانی که این لپتاپ رو میخرن اگه قبلا با لینوکس کار نکرده باشن براشون یه مقدار زیادی کار کردن باهاش سخت میشه و نصب ویندوز روی سخت افزار مک کار بسیار بیهوده ای هست.در کل خریدن مک فقط برای کارهای تخصصی خوبه و بدرد کسی میخوره که بتونه باهاش سروکله بزنه.
باتشکر",3,5,5,5,4,5,5,5
,,"لطفا قیمتش رو برسونید به تابستون سال پیش و با گارانتیش رو موجود کنید",6,3,2,5,4,5,5,5
"کيفيت ساخت","من نديدم","در جواب دوستومن بگم منکه صدای فنی نشنیدم ازش مثل یک بچه اروم با قدرت کار میکنه
در مورد داغ شدنهم من کار سنگینی تا حالا باهاش نکردم در نتیجه تاحالا داغ نکرده",4,3,3,3,3,3,3,3
,,"رویا
لطفا کسانی که با این مدل کار کردن بگن که صدای فن ها زیاد است یا خیر و اینکه داغ می کنه یا نه ممنون می شم",1,0,3,3,3,3,3,3
"باتري
اندازه
رزوليشن
تاچ و کيبورد",,"سلام.
بنده یک ماهی هست که این لپ تاپ رو خریداری کردم.
عزیزانی که قصد خرید رو دارند دقت کنند، بنده هم بین این مدل و سرفیس گیر کرده بودم.
من برنامه نویس و طراح وب هستم و با Visual studio و SQL Server بیشتر کار میکنم پس حتما به ویندوز نیاز دارم، دلیل انتخاب این مدل ماندگاری و کیفیت قطعات بود اما جمله ای که بعد از خرید شنیدم کمی نظرم رو عوض کرد، وقتی قرار این مدل رو بگیرم و روش ویندوز نصب کنم چرا پس مک بگیرم!؟ از همون اول ویندوزی میگیرم، ببینید شما اگر برای استفاده روزمره نیاز دارید یا مطمعن هستید که نرم افزارهای مورد نیازتون رو مک ساپورت میکنه توی خریدش شک نکنید، اما اگر مثل بنده ویندوز رو حتما باید داشته باشید خرید این دستگاه اشتباهه، همه خصوصیاتش مثل شارژ دهی بالا توی مک به بهترین حالت دیده میشن اما وقتی ویندوز نصب میکنید نصف میشه!
ولی تقریبا با همین مبلغ (یکم بالاتر) میتونید همون سرفیس رو بگیرید یا با هزینه کمتر بهترین لپ تاپ ویندوزی رو بگیرید.
مهمترین اصل اینه که شما برای چه استفاده ای نیاز به لپ تاپ دارید.",4,1,4,5,5,4,5,5
"کيفيت ساخت بالا
نرم افزاري قدرتمند وزيبا
طول عمر باطري بيشتر","من نديدم","من تازه ای لپ تابو از دیجی کالا خریدم،در مورد کیفیت ساخت و خود لپ تاپ من نمیتونم ایرادی بگیرم چون محصولات اپل بی نقصه.اما در مورد نحوه ارسال دیجی باید بگم اصلا انتظار نداشتم چنین لپ تاب گران قیمتی رو به اون نحو ارسال کنه.لپ تابو داخل یه جعبه کوچک گذاشته بودن که تمام قسمت های جعبه لپ تاب داغون شده بود،هیچ محافظی هم تو کناره ها نذاشته بودن تا خلعی باشه بین بسته بندی و جعبه لپ تاب.یه اسپری هم تو خریدم داشتم که اون اسپری هم درش باز شده بود(حالا نمیدونم چرا ولی درش کاملا باز بود) و کامل ریخته بود تو جعبه و افتضاح.حتی خود کارکنان اداره پست اومدن از نحوه ارسال دیجی عکس گرفتن.فقط باید خدا رو شکر کرد که حداقل خود لپ تاب سالمه",18,3,5,5,5,5,5,5
,,"سلام
من قصد خرید این لپ تاپ و دارم ممنون میشم راهنماییم کنید
من رشتم حسابداری خواستم بدونم نرم افزارهای حسابداری مثل Word, Excel می تونم بر روی این لپ تاپ اجرا کنم؟
و اینکه نبود درایو نوری مشکلی ایجاد نمیکنه؟
چون واقعا یه همچین چیزی نیازه",4,1,3,3,3,3,3,3
"آخرين نسل پردازنده اينتل
انتخاب هوشمندانه امکانات
نداشتن کارت گرافيک مجزا!!!
باطري و ...","قيمت بالا
محدوديت هاي اپل
کيبورد فارسي...","برای نقد این لپ تاپ باید به این نکته توجه کنید ک هر لپتاپی برای یک سری کاربرد ساخته میشه. این لپتاپ خیلی سبک و باریک هست و کلا هر لپتاپ کوچک و باریکی در دفع گرمای تولیدی مشکل خواهد داشت. بنابراین این لپتاپها بدرد بازی و پردازش طولانی نمیخورند. بنابراین اصلا نیازی به داشتن کارت گرافیک مجزا ندارند. علاوه بر این کارت گرفیک اینتل این لپتاپ، از خیلی از مجزاها هم قوی تره و در کنارش تولید حرارت پایینی داره که باعث میشه دمای لپتاپ کمتر بالا بره و در نتیجه عمر لپتاپ بیشتر بشه.
در مجموع بنظرم اپل انتخاب امکانات لپتاپ رو خیلی هوشمندانه انجام داده تا بهترین و لذت بخش ترین تجربه کاری رو فراهم کنه، بطور خاص، مهمترین قسمت های لپتاپ که شما همیشه باهاش سر و کار دارید کیبورد و تاچ پد و صفحه نمایش هست که در این لپتاپ تقریبا در بالاترین سطح قرار داره. بعد از اون هو دیسک پرسرعت خیلی در روان بودن کارکرد تاثیر داره. پردازنده و رم در رتبه های بعدی اهمیت قرار میگیرند...
برای داشتن لپتاپ قویتر ،بخصوص برای استفاده طولانی مدت ، بنظرم دنبال موارد گیمینگ باشید چون همونطور که گقتم هرچی لپتاپ جمع و جورتر باشه مشکل حرارت و خرابی زودرس براش حادتر خواهد بود.",1,4,4,5,5,5,4,5
,,"جواب دوستمون با عنوان ( ناشناس)
سلام ببین دوست عزیز کلاً برای بازی به نظر من طرف لب تاپ نیاید برید کنسول بخرید که خیلی راحت نیازهاتون برطرف میکنه
این مدل 128 گیگ ظرفیت داره به فرضم بخواهید بازی کنید فضای کافی برای نصب ندارید و در ضمن بازیهای کمتری برای مک عرضه میشه
به راحتی روش میتونید ویندوز 10 کنار مک داشته باشید ولی بازهم جوابگوی بازی نیست",6,0,3,3,3,3,3,3
,,"ببخشید اگه میشه یه نقد و برسی کامل و دقیق بزارید من میخوام بگیرم تا بتونم بازی کنم فیلم ببینم و موزیک گوش کنم بعضی وقتا هم با ورد کار کنم من عاشق بازی هستم و در ضمن طرفدار ویژه اپل هستم و شنیدم که رو لپ تاپ های اپل از ویندوز هم میشه استفاده کرد این اولین لپ تاپیه که میخوام بخرم و خب درایو نوری هم نداره پس چجوری روش بازی نصب میشه خواهش میکنم کمکم کنید چون یکی از مهم ترین انتخاب های زندگیمه",2,1,5,5,5,5,5,5
,,"من چند وقت پیش این کالا رو از دی جی کالا خریدم
در مورد سوال دوستان باید بگم اینی که من خریدم از سری LLA بود",2,5,3,3,3,3,3,3
"سيستم عامل OS X","نداشتن کارت گرافيک مجزا","دیجیکالا جان، چند هفته است که فقط مدلهای دیگه، مخصوصا 12 اینچی میاری. محض اطلاعت بگم من خریدارِ نوعی که میخوام هزینه کنم، مسلما سعی میکنم بیشترین استفاده را از پولم بکنم و تحت هیچ شرایطی حاضر نیستم قیمت بیشتر بدم و لپ تاپ کوچک 12 اینچی را بخرم که جای پورت یو اس بی و ... هم نداره و بعد باید دنبال مبدل و هاب باشم. (منظوزم MacBook مدل امسال هستش)
اینارو گفتم که بدونی این لپ تاپ جزو پرطرفدارترین مدلهای اپله که بدون شک سریع فروش میره. خواهشا زودتر موجودش کن. در ضمن، تقریبا تمام موجودیهای قبلی شما سفارش چین و هنگ کنگ بودن، لطفا این سری LLA را بیار.
درسته بعضیا میگن پارت نامبرها با هم تفاوتی ندارند، ولی تجربه خود من از پارت نامبر هنگ کنگ باعث میشه دیگه سراغش نرم. (متاسفانه خرابیهای عجیبی پیدا میکنند)
با تشکر",3,0,3,5,5,5,4,5
"شارژدهي عالي
کفيت بالاي بدنه کيبورد تاچ پد و صفحه نمايش
عملکرد خوب سخت افزار
سيستم عامل امن و قوي و زيباي مکينتاش
و...","حافظه کم","سلام.
اول من بگم که من با این لپتاپ کار کردم و تجربه اش رو دارم. اما هنوز توفیق خریدش رو نداشتم. اول از همه بگم که این لپتاپ برای کسانی که ادیت فیلم و عکس و طراحی سه بعدی و خلاصه کلا طراحی و کار گرافیکی انجام میدن عالیه. علت قیمت بالای این لپتاپ هم هارد SSD هست که از سرعت بسیار بالای برخورداره و اگر قیمت این مدل هارد هارو توی همین دیجیکالا چک کنید متوجه قیمت بسیار بالای این نوع هارد ها میشید. با این لپتاپ در سیستم عامل خود مک میشه برنامه نویسی کرد. برنامه NET BEANS برای سیستم عامل مک هست و من باهاش CPP هم نوشتم. اما برای برنامه نویسی ویندوز کمی بهتره. اما با لپتاپ های اپل به راحتی و بدون دردسر میتونید برای آیفون برنامه بنویسید و این یک مزیت نسبت به ویندوز به حساب میاد. ویندوز رو هم با توجه به ظرفیت حافظه کم میتونید روی یک هارد اکسترنال نصب کنید با استفاده از ماشین های مجازی. مایکروسافت آفیس توی محیط مک از زبان فارسی پشتیبانی نمیکنه ولی میتونید بجاش از برنامه ای مانند pages که برای خود اپل هست و از همون اول روی دستگاه نصبه استفاده کنید. اگر هم یک سر به سایت اپل بزنید میتونید ببینید که یک عالمه برنامه مفید و قوی روی دستگاه از همون اول نصبه. مثلgarage band که برای کار موسیقی هست. iPhoto برای ادیت عکس. البته Photoshop هم روی مک نصب میشه. جالبه بدونید که فتوشاپ اول برای مک بوده و بعد برای ویندوز. کیفیت صفحه نمایش هم که یکی از بهترین هاست. شارژدهی هم بسیار عالیه. به نظر من اگرتو کار طراحی و هنر و موسیقی هستید از دستش ندید.",1,1,4,5,5,5,4,5
"همه چي","پشتيباني نکردن از ويندوز وقيمت","من خیلی وقته دنبال لبتابم و از اونجا که واسه واسه رشته مکانیک میخوام نمیدونم بدون ویندوز میشه ازش استفاده کرد ولی بین همه لب تابهایی که دیدم ما سوای ویندوز نداشتن بیه چیزاش عالیه سخت افزار ، کیفیت بدنه، باطری، البته قیمتش هم بالاست و امیدوارم دیجی کالا پیشنهاد شگفت انگیزش کنه چون من فقط یک عیب ازش دیدم که همون سیستم عامل خاصشه که در قیسا با سایر رقبا که سخت افزار ضعیف تر و وزن زیادی دارن و با این قیمت ها عرضه میشن مشکل مهمی نیست .دیجی جان بزار تو شگفت انگیز دم عیده",2,9,5,4,4,5,4,5
,,"دی جی جان لطفا موجودش کن .شگفت انگیزم موجودش کن
توضیح تکمیلی از این لبتاب بهتر چی می خوای همه چیز عالی من که منتظرم که بیاد بخرم",1,0,5,4,5,4,5,5
,,"دیجی جون لطفا موجودش کن",2,0,3,3,3,3,3,3
,,"سلام . دیجی لطفا موجودش کن",2,0,5,5,5,5,5,5
,,"با سلام
لطفا افرادی که کار های مکانیکی رو با این لپ تاپ تجربه کردن جواب بدن.
در حقیقت بنده بیشتر با نرم افزار های شبیه سازی نثل کتیا و انیس سروکار دارم
میخاستم ببینم نرم افزار مشابه برای مک داریم ؟
نرم افزار simence nxچک کردم اما نمیدونم آیااصلا کرک شده موجود هست؟
درضمن آیا مجبوم ویندوز بریزم
اگر بله چه مقدار بازده سیستم را پایین می‌آورد؟
باتشکر",0,0,3,3,3,3,3,3
"قيمت بسيار پايين!","نداشتن کيبور د فارسي","در کل وسیله ی خوبیه،ولی باید با توجه به نوع استفادتون این وسیله رو بخرید.کار من برنامه نویسی هست و به کارم میومد.",7,3,5,5,2,5,5,5
"بدنه يکپارچه
سيستم عامل X OS
شارژدهي عالي
کيبرد فورس تاچ
سخت افزار مناسب","قيمت بالا. ولي هر چقدر پول بدي همون قدر آش ميخوري","همه چی تمومه!",6,0,5,5,5,5,5,5
,,"با سلام خدمت دوستان عزیز،یه سوال؟دوستانی تازه مک گرفتن سایکل پاورو چرخه باطری رو هنگامی که برای بار اول روشن می کنند رو چک کردید؟اگرجواب مثبته عددشو بگید ممنون میشم .تاکید میکنم هنگامی که از جعبه در میارید میخواهید روشن کنید برای اولینبار منظورمه.",0,1,0,0,0,0,0,0
