positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
"مانيتور
ميکروفن خوب
روان و بيصدا.",مانيتور,"این بار میخام در باره مانیتور صحبت کنم.
مانیتور خیلی خوبه.زاویه دید خوبی داره.رنگ ها رو هم خوب نشون میده.البته چون مانیتور از نوع مات هست رنگ ها اون درخشندگی تلوزیون یا یه مانیتور شفاف رو نداره.ولی در نوع خودش خوبه و عمق رنگ خوبی هم داره.برای مطالعه هم بهتر از مانیتور درخشان هست.
وقتی که دارید باهاش عکس با کیفتی که با موبایل گرفتید یا فیلم با کیفتی که دانلود کردید رو می بینید خیلی خوبه و لذت می برید.وقتی هم که دارید یه فیلم اچ دی رو که با موبایل گرفتید می بینید باز هم از مانیتور لذت می برید.
در حالت عادی هم موقع کار با ویندوز باز هم از کیفیت بالا لذت میبرید.
مشکل از اونجایی شروع میشه که میخاهید فیلم با کیفیت پایین یا مثلا 480p که خیلی توی سایت های دانلود سریال فراوان هست رو نگاه کنید.
چون کیفیت پایینه خیلی توی ذوقتون میخوره طوری که شاید اصلا دلتون نخاد دیگه فیلم یا سریال با کیفیت 480 رو ببینید.(فیلم حالت شطرنجی یا نقطه نقطه دار پیدا میکنه)
در حالی که من همون فیلم رو با تلوزیون 48 اینچ خونه می بینم هیچ مشکلی نداره.چون احتمالا تلوزین قابلیت up scalling داره ولی لب تاب ها ندارد.
وقتی که فیلم با کیفیت 720 دانلود کردید مشکل خیلی کمتر میشه.ولی باز هم به پای تلوزیون نمیرسه.مخصوصا اگر از نوع 720 فشرده باشه.
من لب تاب دیگه با مانیتور 1080 ندیدم تا بتونم درست مقایسه کنم.نمیدونم این مشکل تو لب تاب های با رزولوشن 1080 هم وجود داره یا نه.
ولی احساس میکنم لب تاب قبلیم که خیلی قدیمی هم بود ولی رزولوشن مانیتورش 720 بود.فایل های بی کیفیت رو بهتر نشون میداد(شایدم این مانیتور توقع من رو بالا برده و نمی تونم چیز با کیفیت پایین روش ببینم)
بقیه دوستان که دارند میتونند بیان نظر بدند.
مورد دیگه .
میکروفنی که روی مانیتور کنار وبکم نصب شده کیفیت خوبی داره و صدا رو خوب جذب میکنه.ازش راضیم.
هنوز نمی دونم با باتریش چیکار کنم.نمیدونم چرا خود به خود کم میشه و چرا تا زیر 95 نیاد شروع به شارژ نمیشه.
در باره نصب بلوتوث هم درایور رو از خود سایت اینتل گرتم و نصب کردم و مشکل حل شد.
حالا که مدتی از کار باهاش میگذره ازش راضی هستم.به کی بورد و تاچش هم عادت کردم.مخصوصا کیبوردش که خیلی ازش خوشم اومده.هم حس خیلی خوبی داره تایپ باهاش.هم اینکه رنگ قرمزش مشکلی اینجاد نکرده.",14,1,3,4,4,3,4,4
,,"باسلام من چارماهه ک این لپتاپو خریدم و هر بلایی ک فک کنید سرش اووردم از حدود ده ساعت اسسینس بازی کردن باهاش پشت سر هم رو حالت اولترا تا شبکه بازی کردن کانتر استریک گلوبال دوازده ساعت پشت سر هم و تقریبا همه ی بازی های روز شامل call of .gtav . darksouls. و ..... و خیالتونو راحت کنم ک به هیچ وجه کم نمیاره و خیالتون از خریدش کاملا راحت باشه",14,1,5,4,5,5,5,5
"سخت افزار قوى
صفحه نمايش 4k
رم 16 ddr4
هارد دو ترابايت از نوع sdd",,"لب تاب خیلى خوبى هستش من میخواستم از دیجى کالا بخرم ولى پولش جور نشود دیگه حیف نشد",15,1,5,5,5,5,5,5
"پردازنده نزديک به عالي
گرافيک جوابگوي همه بازي ها با رزولوشن و تنظيمات بالا
هارد و ssd از نظر حجم و کيفيت قابل قبول","موندن اثر انگشت
داغ شدن بيش از حد هنگام اجراي بازي","به نظر من صفحه 4k برای لپ تاپی با این سایز فقط جنبه تبلیغاتی داره. چون عموم نرم افرار ها حتی خود ویندوز هم بعضی جاها به خوبی ساپورت نمیکنن. و آیکن و متن ها خیلی ریز میشن. پایین آوردن رزولوشن هم کمکی نمیکنه و کیفیت صفحه نمایش کم میشه. یه فایل متنی با پسوند ini هست که کنار برنامه ها میزاری و مشکل سایز آیکن ها حل میشه. با یه جستجو توی اینترنت پیدا میکنید.
موندن اثر انگشت واقعا رو اعصابه و چاره ای ندارین جز اینکه باهاش کنار بیاین.
پیشنهاد میکنم حتما از یه کول پد چهار فن از جنس هیت سینک آلومینیوم یا مس بذارید تا دما رو کاهش بده. چون دمای زیاد عمر گرافیک و پردازنده رو در دراز مدت کم میکنه.
دی وی دی رایترش هم میتونست یکم از جنس بهتر و چفت تر باشه. ولی در کل من باهاش مشکلی ندارم و صدا نمیده.",10,1,2,4,5,5,5,3
"ssd nvme
کم صدا","باتري
سريع کثيف شدن","قبلا نظراتم رو گفتم.فقط یه سری نکات اضافه.
لب تاب خوبیه.فقط سریع کثیف میشه.
خوبی ها رو قبلا گفتم.
فقط اینگه دی وی دی درایوش که میگفتند بده اینطور نیست.چند تا دی وی دی که لب تاب قدیمی نمی تونست بخونه با این امتحان کردم و تونست اونها رو بخونه.
فقط موضوعی که هست.و البته نمی دونم مشکله یا نه و این که ایا برای بقیه هم اینطور هست یا نه ؟
تا وقتی که میزان باتری لب تاب به زیر 95 درصد نرسه و شما اونو به برق بزنید لب تاب باتری شروع به شارژ نمیکنه.و وقتی هم که لب تاب رو نیم ساعت تو حالت اسلیپ میزاری و بعدش روشن میکنی پیام میده که سیم برق رو وصل کن!
نمی دونم چطور باید درستش کنم.
اگر کسی فهمید به ما هم بگه.
رنگ قرمز کی بورد هم که فکر میکردم بد باشه اینطوری نیست.خوبه و خوانا.
اگر قصد بازی ندارید و می خواهید برنامه مهندسی باهاش اجرا کنید به نظرمن بهترین انتخابه.
نمیدونم چرا بلوتوث رو هم هنوز نتونستم نصب کنم.
توی هدفون هم باید یه سیم اضافه یک متری هم باشه که نیست.(نمیدونم چرا)اینطوری مقداری طولش کم میشه.یعنی حدود 1.5 متر.ولی خود هدفون خوبه و چند تا تبدیل داره.",7,1,3,4,4,3,4,4
"دماي لپتاپ خيلي بالا ميره",,"وقتی در حال انجام یک بازی مثل call of duty modern of war 3 هستم دمای لپتاپ به حدی بالا میره که سمت خروج هوا، میز هم فوق العاده گرم میشه
لطفا دوستان هم که استفاده میکنند اطلاع بدن که طبیعی هست یا خیر؟",6,3,3,3,3,3,3,3
"همه چيز",هيچى,"لب تاب عالى هست و جیب ما خالى هست واقعا خوش به حالتون همچین لپ تاپى دارین",24,5,5,5,5,5,5,5
"لوازم جانبيش کامله
همين","GeForce GTX 960M GDDR5 اين ديگه دورانش گذشت","نسبت به قیمت خوبه ولی 960 کاش 1060 بود
بقیه چیزا خوبه پیشنهاد میشه",3,11,3,4,5,5,4,5
,,"دوست عزیزی که میفرمایید gtav و cod advancewarfare نصب کردین و آخ نگفته.به این بازیا نمیگن سنگین.اینا مال 3 سال قبله!!!بازیهای روزو نصب کنی برای نرخ فریم مناسب حتما باید تنظیمات گرافیکو زیر حالت medium تنظیم کنید که تو ذوقتون میخوره.گرافیک 960 خییلی برای گیم ضعیفه چه برسه به 960m !!",12,21,1,2,3,3,3,3
,,"اگه شما پولشو دارینو میخواین یک لپتاب خوب بخرین این بهترین مورده",5,11,5,5,5,5,5,5
"سراسر نقطه قوت","ندارد به هيچ عنوان","کسایی که میخوان این لپ تاپ رو بخرن در خریدشون شک نکنن...تا الان 6 -7 تا بازی سنگین مثه:(call of duty advanced war far)و(gta v)نصب کردم آخ هم نگفته",11,8,5,5,5,5,5,5
"4k بودن تصوير مخصوص بازي بودن ان","هيچ نقطه ضعفي ندارد","من که میخوام بخرم واقعا عالی من پسر خالم داره الان 2 سال خرید یک اخ هم نگفته",12,7,5,5,5,5,5,5
"موس، هدست و کيف اورجينال ايسوس رو خودش داره
طراحيش خيلي خوبه ،کلا خوشگله
دارا بودن از هارد ssd و سرعت بالاي هارد ssd","قيمتش يکم زياده","من بعد کلی تحقیق این لپ تاپو پیدا کردم که واقعا خوبه
نقاط قوتش: طراحیش واقعا خوبه هارد ssd داره که خیلی سرعت خوبی داره و برای کارای سنگین مناسبه برای معماری ، انیمیشن سازی ، و هرکاری نظیر اینا مناسبه هرچند برای بازی این لپ تاپ ساخته شده دو ترابایت هارد داره که برای ی گیمر کافیه نقاط ضعف: قیمتش بالاس که اونم برای هارد ssd هست چون هارد ssd کلا گرونه و به خاطر همین قیمت این لپ تاپو برده بالا کلا لپ تاپ قوی و خوبیه ک طراحیشم قشنگه و برای ی گیمر لپ تاپ مناسبیه.",6,3,3,5,5,4,4,5
"رم 16 از نوع DDR4
CPU i7 6700HQ
دو ترابايت هارد و 256 حافظه ي SSD
وجود اقلام نسبتا خوب","وجود گرافيک 960 که ديگه داره کم مياره کم کم
صفحه نمايش 4k که هم ميتونه نقطه قوت باشه هم ضعف","من قصد خرید این لپ تاپ رو دارم ولی هنوز نخریدم بنا بر یک سری مشکلاتی
از این میگذریم که تا همین یک ماهو نیم پیش قیمتش حدودا یک میلیون از الان کمتر بود و بخاطر جلوگیری از قاچاق قیمتش روز افزون بالا رفت
میرم سر مشخصات
اگه مثل من میخواین بازی های روز رو با بالاترین گرافیک بازی کنین بعید میدونم دیگه این مدل به دردتون بخوره چون گرافیک 960 دیگه از پس گرافیک Ultra برای بازی های روز بر نمیاد و باید به سمت لپ تاپایی برین که گرافیکشون حداقل 1060 باشن.
صفحه نمایش هم با توجه به اینکه گرافیک تقریبا ضعیفه پس به درد بازی نمیخوره ولی اگه کار طراحی دارین میتونه خیلی خوب باشه
سی پی یو هم از یکی از پر مصرفترین سی پی یو ها برای لپ تاپ های تو این رنج قیمت هستش که واقعا سی پی یو عه مناسبی هستش
رم 16 از نوع DDR4 هم فعلا تا دو سال دیگه کارتونو راه میندازه و بعدا هم میتونین ارتقاش بدین
هارد هم که تقریبا هارد دو ترابایت دیگه برای یه گیمر کافیه و کناره 256 SSD که سرعت خیلی بالایی داره کافی به نظر میرسه
بلندگو رو هم نمیتونم نظری بدم چون صدای بلندگوش رو نشنیدم ولی خوده لپ تاپ رو از نزدیک دیدم ، ظاهر خیلی قشنگی برا من داشت
کیبوردش خیلی خوب طراحی شده ، کلا ایسوس تو طراحی کیبورد خیلی خوب عمل میکنه تاچ پد هم کیفیت خوبی داره واقعا
پورت ها هم به نظر من کافیه و اگه بیشتر میخواین میتونین از Hub USB استفاده کنین تا مشکلتون برطرف بشه ، البته thunderbolt هم نداره که اونم من اکثر مدل های لپ تاپ رو تو این رنج چک کردم هیچ کدوم نداشته
یه موس و هدست عالی هم داره که خیلی میتونه تو گیم به گیمر کمک کنه و لذت گیم رو دو چندان کنه ولی کیفشو از نزدیک دیدم نظرمو جلب نکرد.
بسته بندی خوب و شیکی هم داره",7,6,1,4,5,5,4,4
,,"سلام من یه گیمرم اما کارای دیگه هم انجام میدم و به زودی این لپ تاپو میخرم فکرشم کردم اگه منتظر بمونم گرافیک 1080بیاد قیمتش خیلی زیاد و نمیصرفه همینو میگیرم همه بازیا رو میاره بالا قبلا یه لنوو داشتم گرافیکش amd بود با قیمت 2500 و تونست همه بازیا رو روان اجرا کنه این دیگه اخرشه
با تشکر از دیجی کالا",12,4,5,5,5,5,5,5
,"گرافيکش ميتونست بالاتر باشه. وجود کارت ssd اضافي هستش","سلام
من بعد هفته ها جست و جو برای پیدا کردن یه لپتاپ مناسب چشمم خورد به این لپ تاپ که خداییش توی ساخت بدنش و به خصوص آرم مخصوص ایسوس که روی اون هست همچنین قدرت گرافیکیش و رم بالای اون منا شگفت زده کرد اما توجه داشته باشیم میشد برای این لپتاپ از گرافیک بالا تری نسبت به قدرت گرافیکی 950 استفاده کرد فک میکنم قدرت گرافیکی 970 برای این نمونه لپتاپ قدرتمند و مخصوص گیم بهتر بود. من معتقدم که وجود کارت حافظه ssd برای این لپتاپ یه وسیله ی اضافی هستش که البته روی قیمتش هم مبلغ زیادی اضافه کرده چو این لپتاپ از 2 ترابایت حافظه برخوردار هست. اگه میشد که بجای قرار دادن پورت ssd یکم قدرت سخت افزاریش رو افزایش میدادن بهتر بود. بنده قبل از این که این لپتاپ رو ببینم لپتاپ msi ge62 apachi رو دیدم که گرافیک 3 و رم 8 داشت اما بلحق میگم قدرت سخت افزاری اون خیلی به تر از این مدل لپتاپ هستش. ولی کلا بگیری لپتاپ مناسبی برای گیم هستش.",5,28,5,3,4,5,2,5
,,"دوستان احساساتو بزاریم کنار و منطقی برخورد کنیم.
چند موردو یادآوری کنم جهت خرید لپ تاپ.چون خودم سالی یک بار لپ تاپمو عوض میکنم گفتم شاید تجربم به دردتو بخوره.
اول از همه در مورد کارت گرافیک.گرافیک 960 برای یه لپ تاپ گیمینگ اونم تو این قیمت خیلی خیلی ضعیفه.همینطور لپ تاپ ها با گرافیک سری 10 فعلا گرونه و بنده به شخصه توانایی خریدشو ندارم.بهترین کار اینه چند ماه دست نگه دارید قیمتها شکسته بشه اما اگه خیلی خیلی ضروریه دستگاهی بخرید که حداقل گرافیکش 970 باشه.بخرید متوچه اشتباهتون میشید(مثل خودم)
دوم قطعه ی پر سرو صدای ssd.دوستان یک جوری ssd رو بررسی میکنن انگار سی پی یو یا گرافیکه.بر خلاف چیزی که تو ذهنتونه بود و نبودش در زمان خرید اصلا فرقی نمیکنه.چون ssd قطعه ایه که شاید برای هر کسی مناسب نباشه و هزینه ی میلیونی(در مورد این مدل که احتمالا از تکنولوژی nvme بهره منده)برای هر کسی مقرون به صرفه نباشه یا شاید یکی بخواد حجم بیشتری داشته باشه و 128 گیگابایت یا 256 گیگابایت جوابگو نباشه.پس بهتره لپ تاپ بدون ssd تهیه کنید(البته پورت اضافه برای نصبش باشه و چه بهتر که پورت pci باشه و از nvme پشتیبانی کنه)با این کار شما بعد خرید به راحتی میتونید حاگه نیاز داشتید نصب کنید نداشتینم نصب نکنید و به راحتی سفارشیش کنید(مثل خودم که اول فکر میکردم خیلی واجبه و الان میبینم بود و نبودش فرقی نداره)
اما از ssd پر سر و صداتر و تبلبغاتی تر نمایشگر دستگاهه.خیلی برام جالبه خیلیها با آب و تاب راجع به نمایشگر 4k صحبت میکنن.دوستان من همزمان از دو سیستم 15 اینچی استفاده میکنم جفتشون تقریبا یک کانفیگ دارن و فقط یکیش نمایشگر fullhd داره یکی دیگه 4k .من کارم طراحیه و کد رنگ 100 با 101 برام زمین تا آسمون فرق داره!!علاوه بر اون گیمر هم هستم.خیالتون رو راحت کنم این دوتا هیچ فرقی باهم ندارن جز اینکه مصرف 4k خیلی بالاتره و باطریتون زودتر خالی میشه.تو بازیهاهم با این کانفیگای پایین رده هم اصلا سمت رزولوشن 4k نمیتونید برید اگه برید هم تو این اندازه تفاوتی احساس نمیشه.هزینه ی اضافیه 4k رو جای دیگه خرج کنید بهتره.
در مورد رم هم که انتخاب های زیادی نداریم.مثل ssd چون میتونیم سفارشیش کنیم خیلی مهم نیست و اینکه دستگاه های الان همشون ddr4 ساپورتن.اما حواستون باشه 32 گیگ کمتر ساپورت نباشه.
در مورد سی پیو هم مقرون به صرفه ترینش همین skylake 6700 ه.
درایو نوری تو دستگاه هم جز سنگینی و گرمای اضافی و سر و صدا چیز دیگه ای نیست.به من اعتماد کنید خوره هم باشید ماهی یکی دوبار بیشتر درایو نوری به کارتو نمیاد و چه بهتره که اکسترنال باشه.
به پورت ها هم خیلی دقت کنید.type c که دیگه هر لپ تاپی داره.هر دو طرف راست و چپ usb داشته باشه.تاندربولت فعلا به کارتون نمیاد مطمئنا.جک میکروفون و اسپیکرو در نظر بگیرید دوتاییش به کارتون میاد یا تکی.اما چیزی که خیلی مهمه سوکت شارژره.حتمااا قبل خرید پوزیشن استفاده از لپ تاپو در نظر بگیرید و ببینید سوکت شارژر کدوم سمت براتون بهینه تره.مثل همین مورد خروجی هوای گرم رو هم داریم اینکه از دو طرف هوای گرم خارج بشه یا از پشت برای خیلی ها فرق داره.
آخر از همه هم برند دستگاست.خوب تو این مورد هم نظر من اینه تعصب رو بزارید کنار.برندای اصلی گیمینگ که تو ایرانه همشون با کیفیتن اما زمانی که صحبت خدمات پس از فروش میشه یه برنده که خیلی بیشتر از بقیه میچربه و اون msi ه.خدمات پس از فروشش فوق العادست.نگین مشکل پیش نمیاد.کافیه یه بار لنگ خدمات پس از فروش بمونید و یا حتی سوال داشته باشید تا معنی حرفمو متوجه بشید.از خدمات پس از فروش به این راحتی نگذرید.
امیدوارم این مطالب تو خریدتون کمکتون کنه و چیزی که نیاز داریدو بتونید پیدا کنید.",35,17,1,2,3,3,3,3
,,"واقعا لپ تاپ های ایسوس عالی هستن
کلا تو خریدش شک نکنید..فقط بدی این مارک اینه همشون بدون ویندوز هستن
اونم چون ما کلا کرک نصب میکنیم خود ویندوزهم که کرک هست ..درد ویندوز اورجینال نبودن خوردنی میباشد...یعنی اگه اورجینالم بود فایده نداشت با این نرم افزارهای کرک!
تا یادم نرفته اگه کل هاردش ssdبود اون وقت قیمتشم نجومی تر میشد...
کلا اگه برا ایسوس 3میلیون و800به بالا پول بدی. واقا یه لپ تاپ فوق عالی هست...",11,4,5,5,5,5,5,5
"همه چي","هيچ چي","خیلی خوبه ولی اگه کل هاردش ssd بود خیلی خوب میشد",10,10,5,5,5,5,5,5
"صفحه 4k
حاظه اس اس دي از نوع nvme
داشتن USB -C
هدفون خوب
هارد دو ترا.رم 16 .قابليت ارتقا اسان","کيف کوچک و تقريبا نامرغوب
ناخانا بودن رنگ قرمز کي بورد در نور کم
نداشتن تاندربولت 3 (براي ارتقا کارت گرافيک)","سلام
بالاخره این مدل رو خریدم و از خیر گرافیک 1070 گذشتم.چون اصلا اهل بازی نیستم.تا اینجا هم هیچ بازی روش نصب نکردم که ببینم چطوره.
اول از همه میخام از سوپرایزم تعریف کنم بعد از تجربه کار.
خودم فکر میکردم که حافظه اس اس دی این مدل از نوع ساتا 3 باشه.چون اصلا پورت این مدل قابلیت ساپورت pci رو نداشت.این رو تقریبا مطمین بودم و تو سایت های خارجی هم دیده بودم.اینم بگم که سرعت nvme حدودا 3 تا 4 برابر ساتای 3 هست.
داشتم با درایور ها ور میرفتم که اسم nvme رو دیدم.اول جدی نگرفتم.ولی کنجکاو شدم.رفتم مشخصات رودیدم .باورم نمیشد.اس اس دی این مدل از نوع nvme هست نه از نوع ساتای3. برای اینکه مطمین بشم 4 تا برنامه تست سخت افزار نصب کردم و همگی گفتند که اصلا پورت m2 از نوع pci هست.
مدل اس اس دی هم که روی این لب تاب نصب شده SAMSUNG MZVPV256HDGL یا همون SM951.ازش با نرم افزار کریستال دیسک تست گرفتم.سرعت ریدشد 2175 مگابایت و سرت رایت شد 1287مگابایت.
خب برم سر توضیح لب تاب.
لب تاب قشنگه.ولی بشه شدت اثر انگشت رو جدب میکنه.مخصوصا قسمت داخل لب تاب.و یه مقدار اونو زشت میکنه.انگار که لب تاب خیلی قدیمیه.ولی خب با دستمال درست میشه.
کی بورد بد نیست.هنوز بهش عادت نکردم.ولی لق نمیزنه و موقع تایپ هم مانیتور تکون نمیخوره.ولی رنگ قرمز کی بورد باعث شده که خانایی خوبی نداشته باشه و شب حتی زیر نور لامپ مهتابی زیاد خانا نیست و شما مجبورید که بک لایت کیبورد رو روشن کنید تا کی بورد خانا بشه.ولی با بک لایت قشنگه و دیگه تقریبا مشکلی نیست.چشم رو هم تا اینجا که من داشتم اذیت نکرده.
کی بورد به شکل پیش فرض هم زبان فارسی رو داره.اونم با رنگ قرمز.
تاچ پد.بد نیست و لق نمیزنه.قشنگه.ولی اصطاکاکش زیاده.یعنی میخای انگشتت رو روش بکشی همش بهش گیر میکنه و روان روی اون نمیچرخه طوری که مجبوری یه جوری تاچ پد رو لمس کنی که ناخونت روی اون حرکت کنه تا خود سطح انشگت.
صفجه نمایش 4K خوبه.کیفیت خوبی هم داره.تا الان مشکل کوچیک شدن ایکن فقط با KM PLAYER داشتمم.که مجبور شدم ب جاش از پات پلیر استفاده کنم.در کل اگر روش حساس هستید میتنید رزولوشن صفحه رو بیارید روی فول اچ دی.نه فور کی.
همراه لب تاب یه هدفون .یه موس و یه کوله(نه کیف) میاد.
موس بد نیست.سیم داره.من بی سیم ترجیح میدم و از موس خودم استفاده میکنم.
هدفون عالیه.وقتی رو گوش میزاری حس خیلی خوبی داره و اصلا اذیت نمیکنه.حتی در مدت طولانی هم راحته.و کیفیت صدای خوبی هم داره.ولی سیمش کوتاهه.چند تا هم سیم تبدیل همراهش هست.ازش خوشم میاد.هدفونای قبلی خودم رو گذاشتم کنار.
کوله قشنگه ولی معمولیه.و محافظی هم نداره. و من احساس میکنم برای لب تاب کوچیکه.هر چند لب تاب توش جا میشه.ولی خودم میترسم که یه لب تاب شیش تومنی رو توش قرار بدم.ترجیح میدم از کیف قبلی خودم استفاده کنم.توی طراحی کوله کج سلیقه گی کردند.شاید اگر بخای دفتر و کتاب و تبلت اینا توش قرار بدی خیلی خوب باشه.یا اینکه بدیش به یه دانش جو یا دانش اموز ازش استفاده کنه.چون به نظر میرسه کیفیت دوخت و ساخت خوبی داره.
خودم الان انداختمش یه گوشه اتاق.
رم 16 داره که از دو رم 8 تشکیل شده.یعنی اگر بخاین رم رو به 32 ارتقا بدید مجبورید که هر دو رو در بیارد و دو تا 16 بخرید.
لب تاب تقریبا صدایی نداره.الانم شیش ساعته که پشت سر هم روشنه گرم نشده.یعنی اصلا باهاش کار سنگین و بازی هم نکردم.
روان و بدون مشکل کار میکنه.
چند تا نکته.که خیلی من رو اذیت کرد تا بفهمم.
برای اینکه وارد منوی بوت بشید.دکمه اف 2 رو نگه دارید.و بعد دکمه روشن رو بزنید.دکمه اف 2 رو اصلا رها نکنید تا وارد محیط بوت بشه.
برای انتخاب نصب ویندوز از روی فلش هم.بعد از اینکه دکمه روشن رو زدید.دکمه اسکیپ رو بزنید تا بتونید نصب از روی فلش رو انتخاب کنید.اگر هم از روی سی دی ویندوز نصب میکنید که هیچی.خودش خودکار میاد.
دفعه قبل که مطلبی نوشتم و واقعیت رو گفتم دوستان لطف کردند باای 50 تا دیس لایک زدند.ببینم اینبار چیکار میکنند :)
اگر سوالی بود در خدمتم.تا چند روزی اینجا رو چک میکنم.",86,12,3,4,4,3,4,4
"عاليي و همه چي دارد",هيچي,"لب تاب خوبی هست",7,8,5,5,5,5,5,5
"يه چيزش خوبه مخصوص بازيه و وکسايي که کالي اجرا ميکنن من دارم ازش راضيم مخصوص کالي","کمي صفحه نمايشش ضعيفه","هرکی خریده راضی بوده من دارم ازش به عنوان کالی استفاده میکنم خیلی هم عالیه کارت شبکش معرکس",2,18,5,4,2,2,4,4
"همه چي","بدون نقطه ضعف","از همه لحاظ عالیه فقط مهمترین مسئله اینه قیمتش بالاس و یه چیز عالی تر اینه که حافظه ssd داره که بیشتر لپ تاپا ندارن",1,17,3,3,3,4,3,3
"صفجه نمايش 4k لوازم جانبي عالي قدرت بالا ظاهر عالي جنس عالي در کل عاليه",نداره,"1 ماهه خریدم صفحه نمایشش 4k هست نگید نیست
سرعتش فدق العادست
باتریش عالیه",15,10,4,5,5,5,5,5
,,"یه نکته اینکه نمیدونم چرا همیشه لپتاپ هایی با اس اس دی ساتا 3 میارن مخصوصا در مورد ایسوس حتی رابطش m2 باشه بازم سرعتش در حد ساتا 3 هست کسی که چند میلیون میخواد بده لپتاپ قطعا میتونه دویست سیصد تومن اضافه بده به جاش اس اس دی pcie nvme باشه که سرعتش به شکل چشمگیر بیشتر هست",13,7,3,3,3,3,3,3
"نسبت به قيمت همه چيش معمولي هست","اس اس دي احتمالا Sata3
نداشتن تاندربولت
gtx 960m","کاملا با نظر اقای پیمان طاهرخانی موافقم به اضافه اینکه در این رنج قیمت 1060 میاد که خیلی قویتر از 960m هست
شاید سال پیش این لپتاپ موجود میشد خیلی عالی بودولی الان نیست",14,18,3,3,3,3,3,3
همچي,هيچ!!,"سلام دوستان عزیز. نمیدونم چرا میگین 4K نیست!! این لپ تاپ کیفیت 4K داره.",14,7,5,5,5,5,5,5
"هادر 2 ترا
ssd 256
قيافه خوب","نداشتن مانيتوئر 4k
نداشتن تاندربولت 3
نداشتن پورت m2 از نوع nvme","لب تاب خوبیه .فقط چیزی که باعث میشه مقداری حسرت بخورم اینه که چرا مانیتور 4K براش نزاشتن.
اگر اینکار رو هم میکردن عالی میشد
پورت ام 2 هم از نوع ساتا هست که سرعت کمتری داره.
ولی ای کاش مانیتور فور کی میزاشتند
منتظر مدل های gl702vt gl702mv هم می مونیم
امیدوار با قیمت معقولی موجود بشه",6,85,3,4,4,3,4,4
,,"سلام من یه گیمرم اما کارای دیگه هم انجام میدم و به زودی این لپ تاپو میخرم فکرشم کردم اگه منتظر بمونم گرافیک 1080بیاد قیمتش خیلی زیاد و نمیصرفه همینو میگیرم همه بازیا رو میاره بالا قبلا یه لنوو داشتم گرافیکش amd بود با قیمت 2500 و تونست همه بازیا رو روان اجرا کنه این دیگه اخرشه
با تشکر از دیجی کالا",12,4,5,5,5,5,5,5
,"گرافيکش ميتونست بالاتر باشه. وجود کارت ssd اضافي هستش","سلام
من بعد هفته ها جست و جو برای پیدا کردن یه لپتاپ مناسب چشمم خورد به این لپ تاپ که خداییش توی ساخت بدنش و به خصوص آرم مخصوص ایسوس که روی اون هست همچنین قدرت گرافیکیش و رم بالای اون منا شگفت زده کرد اما توجه داشته باشیم میشد برای این لپتاپ از گرافیک بالا تری نسبت به قدرت گرافیکی 950 استفاده کرد فک میکنم قدرت گرافیکی 970 برای این نمونه لپتاپ قدرتمند و مخصوص گیم بهتر بود. من معتقدم که وجود کارت حافظه ssd برای این لپتاپ یه وسیله ی اضافی هستش که البته روی قیمتش هم مبلغ زیادی اضافه کرده چو این لپتاپ از 2 ترابایت حافظه برخوردار هست. اگه میشد که بجای قرار دادن پورت ssd یکم قدرت سخت افزاریش رو افزایش میدادن بهتر بود. بنده قبل از این که این لپتاپ رو ببینم لپتاپ msi ge62 apachi رو دیدم که گرافیک 3 و رم 8 داشت اما بلحق میگم قدرت سخت افزاری اون خیلی به تر از این مدل لپتاپ هستش. ولی کلا بگیری لپتاپ مناسبی برای گیم هستش.",5,28,5,3,4,5,2,5
