positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
"قيمتش تو ديجي کالا خيلي ارزونه با اين پول بي ارزش ما","اگه بخريش ديگه نميشه بعد چند سال آپگريدش کرد و ميمونه رو دستت","با سلام؛من خودم گیمر هستم و سیستم های زیادی داشتم؛به کیس که هیچی نمیرسه ولی اگه مثل من از کیس متنفر باشید یا باید کنسول گیم بخرید یا لپ تاپ؛کنسول گیم که جای خودش رو دارد و پول دادن به بازیاش رس آدم رو میکشه؛لپ تاپ وسیله ای که الان جای دکستاپ رو گرفته ولی قیمتش سر به فلک میکشه؛بهترین لپ تاپ گیمینگ از نظر سخت افزار Sager و orgins هستش و بعد اون از نظر سخت افزار msi ولی ایسوس به پای msi هم نمیرسه چه برسه ایلین ور؛؛تجربه گیم و نرم افزار های تخصصی و رندرینگ با ایلین ور با اون ظاهر و باطن زیباش یه چیز دیگست(بدون داک خنک کنندگی آلین ور قابل اورکلاک و cpu تا 4.1 اورکلاک کارخانه ای شده و واقعا بی نظیرن حتی از لحاظ قیمت و جز پردازنده هاشون تا ابد قابل ارتقا و جایگزینی هستن و قیمتشون هم زیاد بالا نیست",5,11,0,2,1,1,2,1
,,"به نظرم باید توپ باشه ولی لامصب خیلی گرونه با پولش میشه خیلی کارا دیگه کرد لپتاب ام اس آی یکی سراغ دارم بازم قابل تامل تر از اینع",2,3,3,3,3,3,3,3
"مخصوص گيمر هايي که دائم در سفر هستند.
سخت افزار عالي + داراي بودن ويندوز 10
ميتوان در اين ساک يک درايو نوري گذاشت",,"فقط میتوانم بگویم کار اسوس خلاقانه بوده و برای گیمر ها نباید جای تردیدی برای خرید این لپ تاپ باشد.",10,3,5,5,4,5,4,5
همهدچي,"همه چي جز هيچي","من این شاهکار رو خریدم واقعا عالییییی اونایی که میگن سیستم ببندید بهتره و فلان باید بگم اون سیستمی که تو ببندی توش فیلم نمیشه دید بعد اومدی داری این غول رو نقد میکنی شما برو همون سیستمتو ببند این سیستم یه دیو 9 سره عالییییی یه ssd 1
دیگه خداش میکنه حتمما بگیرید اوناییم که دستشون بهش نمیرسه لطفا نیان نظر بدن",9,57,5,5,5,5,5,5
"[""همه چي""]","[""اقا مگه داريم مگه ميشه""]","گرافیک قوی سی پی یو هیولا خنک کننده 300 از 100 کلا خود لب تاپ میگه بیا رد من کرایسیس 4 و بتلفید 4 رو همزمان اجرا کن",6,9,3,3,3,3,3,3
"سرعت بالا","دکمه هاي اظافه بالاي دکمه اسکيپ","دارم اش
سرعت اش ما فوق صوت هست
2 تا جی تی ای وی روی گرافیک اخر همزمان اجرا میکنه بدون لگ
تو 6 ثانیه ریستارت میکنه و میاد بالا کامل !
دکه های ضبط تصویر و استیم اش که بالای کیبرده یکم رو اعصابه",3,33,5,5,5,5,5,5
"[""همه چيز""]","[""طراحي""]","من میخواستم این لپتاپو بخرم ولی بعد از دیدن قیافش کلا منصرف شدم...
زشت ترین لپتاپیه که تو عمرم دیدم‌.",13,43,2,5,5,5,5,0
,,"دوست داشتم بخرمش ولی خیلی گرونه",30,3,5,5,5,5,5,3
ندارد,"سنگيني بيش از اندازه
اندازه بسيار بزرگ
سخت افزار ضعيف در برابر قيمت","سلام.واقعا خیلی عجیبه کسی بیاد پول اینو بده.ببخشیدا با 4 ملیون میشه پی سی خیلی قوی تر اینو بست با سی پی یو 6700k که برید ببینید خیلی از این قوی تره تازه اورکلاک هم میشه که فوق العاده میشه ,واقعا خیلی زوره پول یه ماشینو بدی بری یه لپتاپ سنگین و بزرگ با سخت افزار ضعیف (نسبت به قیمتش)بگیری تازه به قول دیجی عملکردشم کاهش پیدا میکنه وقتی کولرش نصب نباشه . در کل لپتاپ اصلا واسه این کارا نیست لپتاپ برای اینه که ادم وقتی تو خونه نیست یه چیز داشته باشه تا کارش راه بیفته نه اینکه بگیری باهاش بازی کنی و رندرگیری های سنگین انجام بدی
اگه اهل کار سنگین هستید یه پی سی بسیار قوی تر از اینو با یک سوم قیمت بخرید اگه بیرونم لپتاپ لازم دارید یه لپتاپ در حد 2 تومن بگیرید دقیقا همه کاراتون راه میفته.
با تشکر",44,20,0,3,1,3,1,1
[],[],"دوستان عزیزی که میگن لپ تاپ باید قابل حمل باشه و وزنش مهمه و اینا یا ادم دیواانس 15 میلیون پول بده اینو بگیره بره 2 تومن بده یه پلی 4 بگیره و اینا ، آقا جان من این سلیقست ، سلیییییقه چه نظراتیه میدین اخه؟؟ سنگینه ؟؟ من خودم به شخصه حال میکنم با لپ تاپ بازی کنم اصن الانم لپ تاپ دارم واسه گیم ، مطمئنن یه وقت یکی لذتش اینه با لپ تاپ بازی کنه و وزن و ایناشم مهم نیس اون لپ تاپ قابل حمل مال دانشجوعه مال کسی که کاربریه عادی داره کسی که خوره گیمینگه این چیزام به جون میخوره و حاضره همچین سیستمیه با خودش حمل کنه ، وااای یا دوستانی که میگن پلی 4 بخره به جا این ، آقا اگه پلی میخواست که نمیومد دنبال لپ تاپ بگرده خواهشا کسی اینطوری کامنت نزاره",42,11,3,3,3,3,3,3
"[""کانفيگ فول""]","[""وزن خيلي زياد\nصفحه نمايشش 3k يا 4k نيست""]","یک لپ تاپ در صورتی برازنده ی نامش میباشد که قابل حمل باشد و در هر مکان در اختیار فرد بتواند قرار بگیرد تا نیازهای او به تکنولوژی را برطرف سازد.در غیر این صورت یک pc با کانفیگ بهتر و قیمتِ نصف،میتواند نیاز های فرد به کامپوتر را در خانه اش برطرف سازد.لپتاپ هایی با کانفیگِ تقریباً 90 درصدِ این لپتاپ زده شده اند که وزن زیر 2 کیلو دارند ولی متاسفانه دیجی کالا آن ها را نیاورده مانند msi gs60 که به علاقه مندان تکنولوژی و لپتاپ های گیمینگ آن ها را پیشنهاد میکنم.",11,9,2,5,3,5,3,3
"[""سخت افزار قدرتمند""]","[""جابهجايي با چمدان""]","اگر قبل از اینکه این لبتاپ رو ببینم کسی بهم میگفت یه همچین چیزی هست حتما میگفتم خل شده ولی ایسوس خواست اعلام کنه که تنها محدودیت اسمان ه.
در سری بعدی لبتاپ های پرنده از ایسوس خواهیم دید!!!",9,5,0,5,5,5,3,3
!,!!!,"واقعا شاهکاره حرفی برای گفتن ندارم!",9,3,5,5,5,5,5,5
,,"خیلی لپ تاپ بیخودیه
وقتی نتونی جابه جاش کنی یه کامپیوتر رومیزی بگیری که قوی تر باشه بهتره",8,14,0,4,3,0,0,0
"کاملا متناسب با قرن حاضر","سيستم صفحه نمايش","متاسفانه در معرفی این لبتاب و نقدهای دوستان نکاتی بود که به یک نکته به نظرم توجه نشده... به بسته بندی دقت کنید، به شکل ظاهری دستگاه که مثل سفینه های جنگ ستارگان میمونه، شما اگر خوره بازی هستید به هیچ وجه دنبال این نرید بله برید همون ps4 و تلویزیون 4k خودتونو بگیرید با یه اینترنت پر سرعت بشینید بازی کنید... اما اینجا اگر شما مثل من خوره تکنولوژی هستید و با دیدن یه همچین اثر هنری در عرصه تکنولوژی می ایستید و سر تعظیم فرود میارید اون وقت بشینید درباره این محصول فکر کنید... این یک اثر واقعا هنریست که منتقد محترم سایت هم در پایان تشبیه جالبی کرد و اون رو با ماشین های سوپر اسپرت در مقابل ماشین های شهری مقایسه کرد... پس اگر واقعا پول دار هستید و مثل من فقط با عکس این جور چیزا تو بک گراند لبتابتون و پوشه عکسای لبتابتون از اینا لذت نمیبرید و امکانش رو دارید، عاجزانه تمنا میکنم این اثر هنری رو نه برای بازی برای کلکسیون خودتون و برای دکور خونتون بخرید و نگه دارید که در آینده صدها میلیون تومن ارزش پیدا میکنه... در پایان این لبتاب برای وارکرفت بازی کردن نیست، برای فقط داشتنه، دیدنه و احسنت گفتن به خلاقیت طراحان شرکت بزرگ assuse ...",13,49,5,5,5,5,5,5
"[""براي گيم فوق العاده""]",[],"با سلام ایسوس شرکتی است که بروزترین تجهیزات را به عنوان خود عرضه میکند و واقعا توانسته به نیازهای مشتریان پاسخ دهد",4,5,3,4,4,5,3,5
,,"در جواب آقایی که می گوید لپ تاپ های ایسوس بهترین ها برای بازی نیستند باید بگویم که چرا. نسبت به قیمت. دارم می گم نسبت به قیمت بهترینند. لپ تاپ های ام اس آی خیلی گرانندو امکاناتشان با اختلاف کمی بیشتر است.خوتان بررسی کنید می فهمید.",8,4,5,5,5,5,5,5
"همه چيز!","خيلي جزئي هستند و ارزش نگراني و بررسي زياد را ندارد.","با سلام و عرض تشکر از دیجی کالا.واقعا بهترین کالا هارا می آورید.لطفا همیشه بهترین ها را مثل این لپ تاپ موجود داشته باشید تا همه از شما بخرند و دیگر به فروشگاه ها مراجعه نکنند.بهترین لپ تاپ ها به نسبت قیمت برای بازی لپ تاپ های ایسوس هستند.من سایت های مختلفی را گشته ام وحتی تمام لپ تاپ های این سایت را هم گشته ام ولی حداقل بهترین لپ تاپ برای بازی در این سایت با این امکانات و با این قیمت این لپ تاپ است. اگر فکر میکنید چرت و یا دروغ می گویم خودتان بررسی کنید و سپس قضاوت کنید. با این گنجینه گرانبها تا سال ها می توانید بازی کنید ولذت ببرید تا از بازی خسته شوید و خب به هر حال لپ تاپ است و از آن بی شمار استفاده دیگر هم می توانید بکنید. لطفا لپ تاپ را آن هم لپ تاپ ایسوس را با کامپیوتر خانگی مقایسه نکنید. اگر بخواهم از دنگ و فنگ ها و دردسر های کامپیوتر خانگی بنویسیم باید ده ها خط بنویسیم. نظر شخصی من این است قیمتش نسبت به این امکاناتش می ارزد. من یک پی اس 3 و یک کامپیوتر خانگی ایسوس با امکانات بالا دارم و فعلا شرایط خرید این لپ تاپ را ندارم ولی تمام تلاشم را می کنم تا هرچه زودتر بتوانم این لپ تاپ را تهیه کنم. به هرکسی هم که عاشق گیمینگ است این لپ تاپ را پیشنهاد می کنم.در کل یک پی سی خوب برای بازی خیلی قوی تر از کنسول است. با تشکر دوباره از دیجی کالا.",6,6,5,5,5,5,5,5
,,"باسلام
آقایونی که پول خرید رو ندارن لاقل بد نگن ازش مردم پشیمون نشن بعضی ها میخوان بخرن ناامید میشن . اونایی که میگن یه کیس ببندیم و... باید در جواب اون گفت که شما لپ تاپ ساخت شرکت Asus اونم سری Rog اون که حرف نداره ترجیح میدی به یه کامپیوتری که ساخت خودت با تنها دانشی که داری اینه که فقط اشکال بگیره و نمیتونه درک کنه که چرا درایور نوری و چرا حافظه اش کمه ؟؟؟؟بعد این لپ تاپو کسایی بستن که تو شرکت ایسوس نابغه هستن و حتما دلیلی برای عدم وجود درایور و حافظه کم دارن بعد تو میایی ساخت متخصصان ایسوس رو میبری زیر سوال؟؟؟؟ واقعا خنده داره. این لپ تاپ ساخت کسایی که چندین ساله دارن لپ تاپ میسازن و تخصصشونه این کار بعد شما میایی ساخت شرکت ایسوسو میبری زیر سوال؟؟ نمیگم مشکل نداره این لپ تاپ نه ولی اینکه بیایین کلا لپ تاپو جوری نشون بدی که اضلا انگار لپ تاپ نیست چیز جالبی نیست وقتی پول خریدشو نداری در مورد این لپ تاپ نظر نده برو همون کیستو ببند حال کن.",11,14,2,5,5,5,5,5
"بدنه فلزي زيباو قدرتمند در برابر خط و خش
بهترين خنک کننده موجود بين لپ تاب ها
رم /گرافيک/پردازنده/:قدرتمند","باتري شش سلول
حافطه کم","با سلام
تنها خوره های بازی متوجه همچین سیستم قدرتمندی میشن که میتونه بازی های روز دنیا رو اجرا کنه بدون هیچ لگی تا سه سال دیگه
این سیستم حرفی برای گذاشتن باقی نمیزاره فقط دوستانی که میگن سنگینی این بدونن که هرچی سیستم قدرتمند میشه سنگین تر میشهوکسی که گیمر بیشتر سیستم شو یجا قرار میده و هرگاه خواست بره مسابقه میتونه باز با خودش حملکنه وهمچنین کسایی که میگن رمش کم میتونن اس اس دی رو بفروشن ویک ترابایتی شو بخرن جاش قرار بدن وکسیکه به ای سیستم همچین پولی میده میتونه یه هارد برای ذخیره فیلم و......... بخره و در مورد سی دی رایترش میتونید یه بلوره ی حرفه مثل لپ تاپ لنوو مدل yبخرید و بزارید کنارش
تو خریدش شک نکنیداگه خدا بخاد میخرمش",7,3,4,5,5,5,5,5
"کارت گرافيک قدرتمند نسبت به يک لپتاپ ولي با ابن قيمت تو پي سي ميشه 2تا GTX 980TI و با ديگر سخت افزار هاي خفن بست
پردازنده ي فدرتمند
پورت thunderbolt
هارد SSD PCIE x 4
سيستم خنک کننده ي آبي قدرتمند","full hd بودن صفحه نمايش
نبود HDD نسبت به بدنه ي ضخيم
وزن زياد و بدنه ي ضخيم
کيبورد متوصط
باتري ضعيف و نبودن درايو نوري","با سلام
اول می خواستم جواب اونایی رو بدم که می گن آدم یه تلویزیون بخره با یه ps4 این که این لپ تاپ قدرتش 4 برار ps4 هستش که نسل بعد کنسول ها هم به این نمی رسه و گرافیک بازی های multi platform تو لپ تاپ و پی سی خوب خیلی بهتر در جواب کسانی هم که می گن ایسوز بهترین توی گیمه که 100% اشتباه می کنن alienware و MSI از ایسوز بهترن کیبورد MSI فوق العادست و steelseries کیبورد های MSI رو میزنه و بهترین لپ تاپ هم Alienware هست
با این قیمتی که این لپتاپ داره می شه یک پی سی خیلی خفن بست با دوتا کارت گرافیک GTX980TI و اگه پروگیمر هستید حتم باید پی سی بخرید این لپ تاپ نسبت به بقیه لپ تاپ ها از کارت گرافیکه خوبی برخورداره که این نسل رو کامل جواب میده البته با این پول می تونه آدم یه مانیتور BENQ AMOLED بخره با یه سیستم خوف
این لپتاپ از بدنه ی خوبی برخورداره ولی HDD نداره که با یه هارد اکسترنال حل میشه البته سرعت خیلی کمه ولی به دلیل وجود SDD خوبه.
نقات ضعف و قوت هم بخونید امیدوازم بتونید انتخاب خوبی کنید.
بای",9,8,3,4,4,5,4,3
,,"فکر نمی کنم هیچ گیمری حاضر بشه این همه پول بابت این لپتاپ بده . با این هزینه میشه یک Ps4 همراه با ده ها بازی + یک Xbox همراه با ده ها بازی + یک تلویزیون بزرگ بسیار با کیفیت خرید نهایت لذت رو برد .
البته درسته که لپ تاپ رو میشه حمل کرد و همه جا برد اما این لپ تاپ با این همه دم و دستگاه و این وزن ، حملش همچین کار آسونیم نیست ! خلاصه بگم درسته که این لپ تاپ بسیار قدرتمنده و از خیلی جهات رقیبی نداره ، اما اسمشو نمیشه گذاشت مخصوص Gaming . با تشکر",14,5,3,2,4,2,4,4
"تنها نقطه قوت اينه که فروشنده اش ديجي کالاست","وزن زياد!!
باتري بسيار ضعيف! اين وزن بايد به قيمت يه باتري خوب تموم ميشد!
صفحه نمايش خيلي کم دقت در مقايسه با صفحه نمايش ضعيف ترين گوشي ها!
نداشتن درايو نوري! با اين قطر ميشد يه لپ تاپ اپل رو کشويي توش جا داد","هر هدفی رو ادم دنبال میکنه میتونه به بهترین نحو یک جایگزین چندبرابر قوی تر با یک پول چندین برابر کمتر! برای این لپ تاپ بخره. و نمیشه گفت این لپ تاپ بهترینه چون ضعف های خنده داری مثل درایو نوری، صفحه نمایش کم دقت! باتری ضعیف!!! هارد کم ظرفیت!! الان که قراره یه چیز ناقص خرید کنم بهتره پول ناقصی هم بابتش بدم. این همه ضعف رو با هم حتی حاظر نیستم تحمل کنم!",14,15,0,4,5,3,2,3
"فقط فقط شايد سيستم خنک کننده آبي","ارزش خريد در برابر قيمت بسيار بسيار پايين","سلام دوستان
به نظر من پرداخت اینچنین پولی بابت این دستگاه نمیتونه کار جالبی باشه .(حالا هر قدر هم که ثروتمند باشید)
من با مبلغ کمتر میتونم به اصطلاح یه سیستم جمع کنم که : 1.بسیار سخت افزار قدرتمندی داشته باشه ، و به هیچ عنوان تو هیچ استفاده ای کم نیاره . 2. 2 ترابایت حافظه HHD و حدود 256 گیگابایت حافظه SSD (برای سرعت بیشتر)
3.درایو نوری بلوری 4.یه صفحه نمایش مثلا 24 اینچی 4K د 5.و در آخر اگه یه خورده دانش فنی داشته باشید میتونید فن های CPU و سیستمتون رو طوری تعبیه کنید که کارایی فوق‌العاده ای داشته باشه و از عملکردش شگفت زده شید .",12,4,1,3,4,2,4,3
,,"یه ps4 با یه ال سیدی 40 یک پنجم قیمت این میشه مگه اینکه برا کار گرافیک بخوای . برا بازی عقلانی نیست",15,4,3,3,3,3,3,3
,,"فکرشو بکنید اینهمه پول بدید بابت چیزی که نه لپ تاپه نه دسکتاپ. این سیستم بدون داک آبی مثل یک گرافیک موبایل980m عمل می کنه و تا اون سیستم خنک کننده گنده رو وصل نکنید نمی تونید از قابلیت های GTX 980 استفاده کنید. برای کسانی که بفکر خرید این برای کارهای سه بعدی هستند در نظر داشته باشید که ابعاد و وزن زیاد و دنباله بزرگ باعث می شه که در عمل نتونید اون رو روی یک استند مناسب بگذارید. پس مجبورید جلوش قوز بزنید تا مهره های گردن و پشتتون آسیب ببینه. یا پول بیشتری کنار بزارید و یک مونیتور خوب هم در کنارش بخرید! مصرف باتری واقعی اون در حالتی که فقط استفاده دسکتاپ و وب گردی بکنید کمی بیشتر از یک ساعته و اگر گیم بازی کنید خیلی کمتر هم میشه. این لپ تاپ به نظر من فقط برای تفریحه و بیشتر بدرد کسی می خوره که خوره گیم باشه و بخواد نشون بده که لپ تاپ خیلی غولی داره",5,5,3,3,3,3,3,3
راديتور,"بي ضعف","اولش بنظر من گرون بود اما وقتی فهمیدم رادیاتور ماشین چکار میکنه مشکل قیمتش حل شد و الان از نظر من عادیه.",9,2,3,3,3,3,3,3
"سيستم ابي",,"این سیستم خیلی خفن نیست که شما میگین به نظر من اگه پولدارید برید MSI GT80S 6QF TITAN SLI بخرید یا یه دونه PS4 تر رو تمیز قیمتش هم کمتره و اگه لبتاب بخواهید بخرید همونی که گفتم خوبه واز این خفن تره",5,2,2,2,2,2,2,2
"سيستم خوب!","قيمت بالا!","متاسفانه علی رغم کیفیت خوب این لپتاپ باید گفت قیمت این لپتاپ نسبت به سیستمش خیلی خیلی زیاد(شاید دوستان نظر دیگه ای داشته باشن) نقطه ضعف دیگه میزان کم فضای ذخیره سازی یا همون هارد هست درستهssd 500g هست ولی بهتر بود در کنار این ssd لاقل یه هارد اکسترنال هم قرار میدادن اما اینکه دوستان شاید بگن خوب در کنارش یه هارد دیگه تو سیستم جاسازی میکردن! که باید عرض کنم همین کار باعث افت کیفیت سرعت لود دیتا میشد واسه همین صرفا 500 گیگیابت اس اس دی بهترین گزینه طراحی بوده ولی با این قیمت لپتاپ!!!! فک کنم یه هارد اکسترنال 1 ترابایتی لاقل در کنارش میدادن بهتر بود+باز بخاطر سرعت درایو نوری نذاشتن که بازم در کنار قیمت نجومیش بهتر بود یه رایتر اکسترنال بزارن
در کل سیستم قوی هست ولی نسبت به قیمت نجومیش نه!
اینکه امتیازم به سایر ویژگی هاش4از 5 هست نشون دهنده پایین بودن این قابلیت ها نیست!صرفا واسه این امیتاز دادم که میتونست بالاتر از این ویژگی ها هم باشه !
قیمتش میتونست پایین تر از این باشه",4,3,3,4,4,4,4,4
"GPU : 8GB GDDR5
RAM: 32GB DDR4
سيستم خنک کننده","هارد 515 که با يه هارد اکسترنال حله.(البته هارد با توجه به نياز هست )","تنها مشکلش به نظر من هاردهست که 512 که البته SSD بودن هارد هم خودش یه نقطه قوته ولی ای کاش 1 ترابایت بود.بدون در نظر گرفتن هارد ایده ال هست . باز هم میگم هارد با توجه به نیازه شاید شما نیازتون به فضای ذخیره کمتر باشه",1,2,5,5,4,4,4,5
"سخت افزار بسيار قوي
گرافيک دسکتاپ
صفحه نمايش بزرگ
ماژول خنک کننده
خيلي چيزا","عدم وجود 4k","این غول جدید تازه از راه رسیده بسیار برای من جذاب بود
دستگاهی که بر خلاف هم رده های خودش از گرافیک دسکتاپ استفاده کرده که میتونه بشدت اونو از رقبا جلو بندازه
اول لازم میدونم بگم که اینکه لپ تاپ گیمینگ هست معنیش این نیست که صرفا مصرف گیم و بازی داره ، اتفاقا بیشترین استفاده اش در کار های گرافیکی و رندرینگ و محاسباتی هست
اما یه نکته که توجه من رو جلب کرد این بود که این سیستم غول که شاخ و دمش هم همراهشه ( چمدان و ماژول ) چرا صفحه نمایش 4k رو فدای لپ تاپ بودن کرده
ایسوس برای اینکه مصرف باتری رو تا حد زیادی معقول کنه از 4k خود داری کرده در صورتی که به نظر من کاملا اشتباه کرده ، چون دلیل نداره همچین غولی رو به عنوان یک لپ تاپ کاملا پرتابل بپذیریم
در ضمن میتونستن توی ماژول یک باتری کمکی هم قرار بدن تا باتری رو بهبود بدن ، یکی از بزرگترین مشکلات 4k مصرف زیاد باتری هست ولی دلیل نداشت توی همچین دستگاهی ما به فکر باتری باشیم
خلاف گفته ی دیجی کالا که یکی از معایبش رو سنگینی اعلام کرده ، من نظرم این نیست ، بر میگردم به همون دلیلی که برای باتری اوردم ، این دستگاه یک دسکتاپ جمع و جوره که شما هر وقت خواستی میتونی جابجاش کنی دلیل نداره یک پرتابل کامل در حد zen book ها ارائه بده ، بلکه این دستگاه ها معمولا همیشه به برق هستن و همیشه یک جای مشخص دارند ،
در مورد قیمت هم باید بگم به شخصه بدون اینکه کوچکترین اطلاعی از قیمتش داشته باشم قیمتش رو بین هفده تا هجده ملیون حدس زدم و این خیلی واضح بود ، این سخت افزار غیر از این نمیشه
دوستی فرمودن که میشه کیس جمع کرد قوی تر از این ، بله موافقم اما کیس دیگه این یک پارچگی رو نداره دیگه نمیتونی جابجاش کنی کلی جا میگیره و ........ تیکه تیکه بودنش خودش یکی از بزرگترین ایراد توی کیس هست
اما رقیب سر سخت این دستگاه ، همون msi زشت و بی قواره هست که با دوتا گرافیک دسکتاپ به جنگ ایشون اومده ، ولی اون همه چیز رو فدای قدرت کرده ، ظاهر بسیار نا متناسبی داره ، البته کیبوردش در نگاه اول مارو یاد کیبرد های قدیمی میندازه اما باید بگم کیبرد و تاچ پد ام اس ای یک سر و گردن از ایسوس جان بالاتره هرچند که باز در ظاهر ایسوس برنده اس
نکته ی بعدی ماژول خنک کننده است که به جای اینکه دستگاه رو بسیار ضخیم کنن این دوست عزیزمون رو همراهش فرستادن ، دستشونم درد نکنه
اما یه نکته اینکه میتونست رم 64 داشته باشه ، دلیلش هم اینه که گفتم که این لپ تاپ ها فقط برای بازی نیستن
در کل روی کاغذ همه چیز به خوبی پیش میره و انتظار میره که ایسوس جان ما که تازه نفس و پر قدرت وارد میدون شده ، عملکرد خیلی خوبی داشته باشه
به قول معروف از خودم ، عرصه ی قدرت عرصه ی قرتی بازی نیست ، پس اینکه چرا لمسی نیست ، چرا اثر انگشت نداره ، چرا سنگینه ، چرا گرونه ، اینا دلیل های درستی نیستن ، این لپتاپ برای قدرت افریده شده
فقط یک نکته که اصلا نتونستم بپذیرم و هضمش کنم ،درصد پوشش مانیتور در قاب هست ، مانیتور میتونست سطح بیشتری رو بپوشونه اما خب ایراد بنی اسرائیلی هم نمیشه گرفت
به نسبت رقیب ، بسیار خوش تیپ ظاهر شده
برای جمع بندی باید عرض کنم که کسی که دنبال لپ تاپ هست ولی هنوز استفاده ی حرفه ای از لپ تاپ نداره بهتره بره سراغ مدل های دیگه ، این مدل برای این هست که ازش پول در بیاری پس می ارزه خرجش هم بکنی",1,7,4,4,5,2,5,5
"گرافيک دکستاپ!","داره ولي قابل چشم پوشيه!","با عرض سلام خدمت دوستان گرامی
من خودم الان asus g75 دارم قبلش g74 داشتم
اینکه میگن این لبتاب سنگینه نسبت به لبتاب هایی که من داشتم 2 کیلو سبک تره بدون کولینگ!...
دوستان میگن نمی ارزه اگرم بیارزه بدرد نمیخوره
باید درجوابشون بگم خیلیا مثلا میرن گوشی ورتو میخرن یا میرن لبتاب الینویر میخرن مگه منطقیه؟
اولا این لبتاب نیست یک pc قابل حمله
و درضمن چیزی که اینجا موجوده high confing نیست!
کی گفته pc ببندید ارزون تره؟
هم یک گرافیک 8 گیگش نزدیک 10 میلیون قیمتشه!
اینم دکستاپه!!!
معروفیت این لبتاب فقط رو سیستم کولینگشه!
اگه شما سیستم خنک کنندت ضعیف باشه چیپست میسوزونی!
و این لبتاب کاملا خیالتو راحت میکنه
و اینکه میگن این لبتاب 5 ساله دیگه از مد میوفته و قابل ارتقا نیست
من الان g75 دارم که سال 2012 اومد!
الان 4 ساله میگذره هنوزم قوله هنوزم خفنه و هنوزم تو رندرینگ تا قیمت 5 میلیون رو دستش نداریم!
به نظر من این لبتاب تا 7 سال هرنیازیو برطرف میکنه
درضمن بالاترین کانفیگش رم 64 ddr4 داره و صفحه 4k و ...
بازم میگم این یک pc قابل حمله که شما عمران بتونین یک همچین چیزی رو رو pc ببندین و بتونین حملش کنین!
جمع بندی : نصبت به قیمت لبتاب های الینویر که تا 25 میلیون بیشترم داره کاملا منطقی و بسیار شیکتر و کاربردی هست
سیستم کولینگ فوق العاده
سیستم صوتی قوی
بهترین سخت افزار
بهترین کیفیت ساخت
و بهترین ارئه! (همون چمدون همراهش)
اینم در اخر بگم که خفن ترین گیمر های دنیا با کنسول نمیشینن بازی کنن نه از نظر گرافیک نه از نظر هیچ چیز دیگه قابل قیاس با کنسول های مسخره تو بازار نیست!(درجواب اون دسته از دوستانی که گفتن ps4 بخری بهتره!!!)",3,7,5,5,5,5,5,5
"طراحي-سخت افزار-","پايين بودن رم و هارد-","این محصول یک ابر لپ تاپه به تمام معنی هسته... بنده گیمر هستم و خودم یک عدد asus G56 دارم و میدونم که توی گیمینگ فقط ایسوس حرف اول رو میزنه در مورد این لپ تاپ هم باید بگم این مدل متوسط این سری از گیمینگ های ایسوس هست و درسته که یک مقدار رم و هارد اون ظرفیت پایین دارند ولی خاص بودنش تمام اون ها رو جبران میکنه و کسانی هم که میگن پایین این مشخصاتش میتونن مدل بالا تر اون یعنی مدل ROG g752VY رو سفارش بدن که اونا رو هم حل کرده باشه.
در یک کلام این سری جدید از لپتاپ های لیسوس بی نظیرن و کسی ک میگه ارزش خرید ندارن احتمالا چیزی از گیم و گیمر بودن نمیدونه.",0,2,5,5,5,5,5,5
"استفاده از gpu دستکتاپ
طراحي چشم نواز
قدرت بالاي سخت افزار","نداشتن صفحه نمايش 4k
قيمت نسبت به قدرت سخت افزاري بيش از حد بالاست.","تو نظرات گفتند این مدل قدرمتند ترین لپتاپ دنیاست و هیچ شرکتی نمیتونه رو دستش لپتاپ درست کنه. من به شما توصیه میکنم نگاهی به لپتاپ های alienware بندازید.
2 تا gtx970m SLI داره و میتونید به وسیله امپلیفایر مخصوص alienware کارت گرافیک gtx980ti هم بهش وصل کنید! این یعنی قدرت!! جالبه بدونید لپتاپ به صورت ریتیل اورکلاک شدس. و قیمتش هم (حتی در ایران) از این مدل ارزونتر در میاد.",1,5,4,5,5,4,5,5
,,"صفحه ی 4k برای لپ تاپ های امروزی خوب نیست چون 4k نسبت به FULL HD خیلی بیشتر از گرافیک و پردازنده کار میکشه که این باعث خواهد شد کاربران لپ تاپ مجبور بشن نهایتا تا 6 ماه آینده بازی های سنگین را روی بالاترین تنظیمات اجرا کنن(حتی با داشتن بهترین لپ تاپ) بعدش باید رفته رفته گرافیک بازی رو پایین آورد تا لگ نزنه و باتری نهایتا 1 ساعت دوام خواهد آورد. اما با full HD تا 2 سال آینده نیازی به پایین آوردن گرافیک نخواهد بود. کسی که علاقه به 4k داره فعلا باید بره سراغ PC چون لپ تاپ ها هنوز اونقدر قدرتمند نشده اند.",5,2,5,5,5,5,5,5
