positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
"سخت افزار قوي","عدم نور صفحه کليد","سلام دوستان.
این لپ تاب دیروز به دستم رسید با بسته بندی خوب و دیرکرد سه چهار ساعته.
من خیلی دنبال لپ تاب گشتم تو دیجی کالا تمام نظراتم خوندم.رفتم هم ولیعصر و هم میرداماد تا ظاهر و وزن خود لپ تابم ببینم.
این دستگاه از نظر سخت افزاری واقعا تو رده قیمتی خودش حرف نداره.هم بازی هم نرم افزارهای سنگین مهندسی رو به خوبی جواب میده.یه جورایی بین لپ تاب گیمینگ و مدیاست.کیفیت تصویرش خوبه اما زاویه دیدش به خاطر فناوری به کار رفته تو صفحه اش برای گیم یکمی ضعیف هست.کیفیت بدنه نسبت به مدل های فلزی پایین هست چون از پلاستیکه.اما همه اینها چیزای عادی هستن تنها چیزی که غیر عادی و من هنوز نتونستم باهاش کنار بیام نبود نور کیبورد هست چون تمامی حروف قرمز رنگه به سختی شما تو نور کم میتونید کیبورد رو ببینید خلاصه اگه با این مشکل کنار میاید فوق العاده دستگاه خوبیه نسبت به قیمتش.
موفق باشید.لایک یادتون نره.",20,3,4,4,2,3,4,3
"همه چي",نداره,"تو خریدش شک نکنید",8,2,5,5,5,5,5,5
"سخت افزار قوي
ترکيب رنگ زيبا","نداشتن نور پس زمينه کيبورد
نداشتن ويندوز اورجينال","یه هفتس خریدم، موقع خرید این لپتاپ حتما در نظر داشته باشید که رنگ کیبورد از نظر خوانا بودن به شدت افتضاحه به طوری که در شب شما فقط دکمه هارو میبینید و هیچ حرفی نمیبینید و در روز هم راحت نیست. من خودم از یه led شیائومی برای روشن کردن کیبورد استفاده میکنم که تقریبا کار راه اندازه
مورد دیگه اینکه اگه یکی از دلایلتون برای خرید این کالا بازی کردنه بدونید که ویندوز اورجینال روش نیست و این یعنی سر و کله زدن با مجموعه ای از ارورها و...
ولی این لپتاپ در زمینه سخت افزار هیچ اما و اگری باقی نذاشته",7,4,5,5,3,3,5,3
"از لحاظ سخت افزاري تو اين رنج قيمت نسبت به هم ترازاش خوب","جا انگشت پشتش ميمون بعد کيبوردش اگه جا قرمز مشکي بود بهتر بود بعد يه مدت تو ذوق ميزن","تو سری جدید ایسوس اگه لپ تاپ خریدید ویندوز بدید همونجا نصب کنید چون تو سری جدیدا وقتی میزنید نصب ویندوز آخر سر ارور میده سر اینکه هارد نمیشناس فقط یه بار بدید نصب کن دفعه های بعد دیگه نمیخاد",1,6,4,5,1,4,4,2
,,"عالیه برای برنامه نویسی و بازی و کسانی که کارشان مربوط به رشته الترونیک می شود .",7,1,5,5,5,5,5,3
"سخت افزار قوي
گرافيک فوق العاده
صفحه نمايش عالي
پورت هاي مناسب و مورد نياز","کيبورد تيره بدون نور پس زمينه
ماندن جاي انگشت رو بدنه لب تاپ","به نظر من این لب تاپ همه چیزش عالیه فقط کیبوردش یکم تاریکه و واسه تایپ کردن یکم چشم اذیت میشه و خیلی هم جای دست و انگشت روش میمونه
ولی در کل خیلی لب تاپ خوبیه پیشنهاد میکنم بخرین",6,4,5,4,2,4,4,4
,,"به نظر من تو این رنج قیمت یعنی بالای سه میلیون صفحه نمایش فوق العاده بی کیفیتی داره و کسی که اینقدر داره بابتش پول میدهد باید صفحه نمایش بهتری پیدا میکرد",3,9,3,3,3,3,3,3
"سخت افزار قوي
همه بازي هاي روزو اجرا ميکنه","رنگ کيبرد","یک ماهه این لب تابو دارم
واقعا از نظر سخت افزار عالیه و نسبت به قیمتش حرف نداره
تمام بازی های روزو باز میکنه
تنها بدیش واس کیبردشه که واقعا تو نور کم ادمو اذیت میکنه ولی به مرور زمان بهش عادت میکنین
در کل واسه ی بازی و نرم افزار های تریدی مکس و فتوشاپ عالیه",9,1,5,5,3,5,4,3
"سخت افزار قوي نسبت به قيمت
طراحي خارجي زيبا
وزن مناسب","نداشتن نور پس زمينه صفحه کليد(Back light)-مهم ترين نقطه ضعفشه
جنس بدنه غير فلزي
کيفيت صفحه نمايش ميتونست بهتر باشه","من از دیجی خریدم و خیلی خوب و راحت به دستم رسید.
کیفیت ساختش خوبه و وزنش نسبت به سایزش مناسبه(نه سبکه نه خیلی سنگین) که البته در مقابلش جنس بدنه فلزی نیست که استحکام کمتری داره
نقطه ضعف اصلیش به نظر من نداشتن نور پس زمینه صفحه کلیده که با قرمز بودن حروف در نور کم واقعا قابل خوندن نیست و اذیت میکنه
تو رنج قیمتی خودش سخت افزار بسیار خوبی داره و من بعد از تحقیق زیاد انتخابش کردم و برای کارهای سنگین و نرم افزارهای مهندسی خوب جواب میده.
دوستان توجه داشته باشید که cpu این لپ تاپ از سری HQ هست و بسیار قوی تر از سری های U است",19,2,4,5,2,3,4,4
"صفحه نمايش full hd مات پردازنده 4 هسته اي بر خلاف سري U گرافيک خفن رم نسل جديد DDR4 هارد ديسک هيبريدي دور بالا","شايد وزن باشه ولي با اين مشخصات به چشم نمياد. نداشتن نور پشت صفحه کليد.","دیروز از دیجی خریدم واقعا عالیه خیلی ایرادهایی که میگیرند به جا نیست.مثلا کجا داغ میکنه زبون بسته یه ذره گرما داره اونم به خاطر مشخصات خفنی هست که روشه. واقعا ینظیره . قیمتش مفت نسبت به مدلهای تو این رنج قیمت.",5,3,4,4,5,5,5,4
"سي پي يو عالي کارت گرافيک عالي ظاهر عالي فوق العادس","داغ شدن لپ تاپ که با يه کول پد حله","لطفا پیشنهاد ویژش کنید. خواهش میکنم. لطفا. میخوام بخرمش",6,0,3,3,3,3,3,3
"همه چي",ندارد,"سلام دوستان
من دو هفته است که از دیجی کالا خریدمش واقعن تاچ پد و کیبورد: درجه یک جوری که آدم دوست داره مدام تایپ کنه-کیفیت پخش فیلم و صدا:عالی-شکل و ظاهر که اصن حرف نداره ترکیب رنگ سیاه و قرمزش به شدت خوشگلش کرده
مدت شارژ باطری در حدود یکساعت و ربع
منتهای مراتب من 15 اینچ گرفتم که حمل و نقلش واقعن برام سخته و کاش اینچ کمتر می گرفتم و کمتر هزینه می کردم
و اینکه همون روزای اول متوجه شدم خیلی زود زیرش گرم میشه پس براش یه کول پد عالی خریدم
چندتا بازی ام روش نصب کردم خوب جواب داده",5,5,5,3,5,4,4,5
"[""سخت افزار بالا""]","[""باتري ضعيف""]","من این دیروز خریدم...به نظر باتریش ضعیف میاد ولی از جهت سخت افزار قوی به نظر میاد...شاید سخت افزار بالا عمر باتریشو کم کرده",5,0,3,3,3,3,3,3
,,"حرفی برای گفتن باقی نذاشته . توی خریدش شک نکنید
امروز به دستم رسید . فکر نمیکردم اینقدر خوب باشه.",6,1,5,4,3,4,4,3
"سخت افزار فوق للعاده قوي","صفحه نمايش تاچ پد جنس بدنه رنگ کليدا","س خدمت دوستایه گلم...
من این لپ تاپو امروز صبح گرفتم
ی سری مشکلاتی داره ب نظر من
اولین و بزرگترینش صفحه نمایششه خیلی صفه نمایش مزخرفی داره نسبت ب لپ تاپ قبلیم که مارکش کامپک بود و 8 ساله دارمش خیلی خیلی صفه نمایشش کیفیتش پایینه نورشم کمه ب نظر من واقعا ب قدری دل چرکین شدم ک قصد فروششو گرفتم...
مشکل دومش جنس بدنشه ک خیلی بد لکه و حساس ب خط و خش حتی پایین کیبوردش خیلی بد لکه و نمایه لپ تاپو کامل خراب میکنه
باتریشم ب نظر من ضعیفه انتظار بیشتری داشتم از این نسبت ب لب تاپ قبلیم
روهم رفته اگ با صفه نمایشش مشکل نداشته باشین سخت افزارش فوق العادهه...
امید وارم تونسته باشم کمکی کرده باشم",4,11,4,3,3,2,3,0
,,"سلم به همه دوستان من این تاپ رو دارم همه چیش عالیه
فقط واسه داغ کردنش نگرانم اگه راحلی یا یه کول پد مناسب واسه لپ تاپ سراغ دارید خواهشا بگید :)",6,1,5,5,3,4,5,4
"قيمت مناسب گرافيک مخصوص گيم قيمت عالي همچين سخت افزار رولپ تاب اين نرخ قيمت نيست","هيچي نورکيبورد ندار البته براي شب خيلي اتياج نيست","عالی سی پیو قویی سخت افزار جای حرف نمیزاره",5,2,5,5,5,5,4,3
"قيمت مناسب و سخت افزار قوي","کيفيت پايين صفحه کليد و تاچ پد","با سلام خدمت دوستان عزیز من بیشتر اوقات از دیجی کالا خرید میکنم چون واقعا قیمتش نسبت به بازار عالی هست و هم شما وقتی یک موبایل ارزون هم از دیجی کالا بگیرین احساس بینظیری در باز کردن بسته بندی و اینکه نفر اولی هستین که جنس رو دارین باز میکنین و خیالتون از بابت گارانتی ها راحت هست دارین.در صورت مشکل دیجی کالا حتی پول پست کالای مورد مشکل شما رو هم پرداخت میکنه.
و همچنین علاقه شدید به نظر دادن راجب کالای خریداری شده توسط خودم دارم تا دوستان هم بتونن از تجربه من استفاده کنن و خرید خوبی داشته باشند.
ابتدا خوبی های لب تاب رو میگم به ترتیب.و ملاک نظر من مقایسه این لب تاب با غول های لنو که برای بازی یا همون gaming هستند است.
lenovo y700 و lenovo5070
1- cpu:
این لب تاب از cpu core i7 نسل 6 اینتل استفاده میکنه که با توجه به قیمت لب تاب نسب به رقبای lenovo خودش برتر هست. برای مثال lenovo y 5070 از cpu سری core i7 نسل 4 اینتل استفاده میکنه و قیمتش از این دستگاه بیشتر هست.و تنها سری y700 لب تاب lenovo به نسل 6 اینتل روی اورده. در ضمن این لب تاب های لنو که اسم اوردم سری gameing هستند و بسیار قدرتمند.که قیمت اونا بالاتر از این محصول هست.در قسمت CPU هیچ چیزی نسبت به لب تاب های دیگه کم نداره و کم نمیاره.
در ضمن سری cpu همه محصولات ذکر شده HQ هست که قدرت بالای دارند نسبت به سری u.
همچنین هرتز این لب تاب ها همه بین 2.5 تا 3.5 هست.
2- رم:
رم این لب تاب به لطف cpu نسل 6 اینتل DDR 4 هست در صورتی که رم y5070 ِِبه صورت DDR3 و لب تاب y700 به صورت DDR4 هست.که همینطور که میبینین از نظر رم هم هیچ کم و کاستی نداره و کم نمیاره نسبت به رقباش(در یک ظرفیت مساوی مثل رم 8)
3-سرعت هارد:
مقدار دور این لب تاب 7200 دور هست و این در صورتی هست که مقدار دور دو مدل دیگه lenovo 5400 دور هست.این لب تاب از سرعت بالایی در خوندن و نوشتن برخوردار هست نسبت به رقباش ولی تنها عیبش این هست که هیبریدی نیست و مقداری حافظه ssd نداره که باید بگم در بعضی از لب تاب های لنوو هست و در بعضی نیست.بنابراین اگر لب تاب لنویی بگیرین که یکمی حافظه ssd هم داشته باشه یک مقداری سرعتش نسبت به این دستگاه بالاتر میره ولی به صورت کلی این دستگاه با دور 7200 هیچ چیزی کم نمیاره.
4-گرافیک:
در گرافیک هم این دستگاه هیچ کم و کاستی در مقابل رقیباش نداره مدل همه nvidia هست و با مقدار ظرفیت 4 ولی
asus سری 950
lenovo 5070 سری 860
lenovo y700 سری 960 هست
و همینجوری که میبینید این لب تاب نسبت به لب تاب های گیمینگ و رقباش هیچ کم و کاستی نداره.
و به صورت کلی این لب تا از نظر سخت افزاری هیچ کم و کاستی نداره و با توجه به قیمت بسیار عالی هست.
خوبی های دیگه لب تاب Asus نسبت به رقبای لنو اون اینه که دارای dvd رام هست و این در صورتی هست که لب تاب های لنو فاقد dvd رام و دیسک نوری هستند و باید براشون درایو نوری اکسترنال خرید و دوباره برای خودتون خرج بتراشین.
لب تاب asus دارای یک کیف کوله با کیفیت و یک موس متوسط هست که در لب تاب لنوو باز شما باید اینها رو جداگانه تهیه کنین.
و اما بریم سراغ اصل مطلب و کم و کاستی ها:
صفحه نمایش این دستگاه از نوع full hd هست که رقبای اون در بعضی موارد از صفحه نمایش 4k نیز استفاده میکنند و مشکلی که صفحه نمایش داره اینکه که از همه طرف نمیشه نگاه کنی بهش و باید هی تنظیمش کنی.که مدل y5070 لنو نیز به همین صورت هست و روکش مات نداره صفحه نمایشش ولی مدل y700 بهتر از اینها هست. در کل صفحه نمایش به نسبت قیمت به رقبا در حد بسیار خوب و مطلوبی قرار داره.
متاسفانه کیبورد و تاچ پد این دستگاه از نظر کیفیت خیلی خیلی پایین قرار دارند و و حتی امکان خم شدن کیبورد بر اثر فشار بیش از حد نیز هست که خودم به چشم مشاهده کردم.البته نه در لب تاب خودم.
همچنین حروف کیبورد با توجه به قرمز بودن و همچنین نداشتن نور زیر کیبورد یک مورد بسیار آزار دهنده میتواند در ابتدا آزار دهنده باشدکه میتوان با کمی تحمل به آن عادت کرد ولی همچنان آزار دهنده خواهد بود.در صورتی که دو مدل ذکر شده از لنو با کیبورد بسیار شکیل و عالی و همچنین داشتن نور زمینه بسیار بهتر از asus هستند.
سیستم خنک کنندگی لنو و طراحی ان بهتر از asus هست ولی این به این معنی نیست که لب تاب asus داغ میکنه که اصلا به این صورت نیست و لب تاب های asus از قابلیت ice cool استفاده میکنند و با توجه با روشن بودن لب تاب بنده به صورت یک روز کامل و دانلود خود دستگاه و زیر آن خنک باقی مانده بودند.
متاسفانه بلندگوهای لنو خیلی بهتر از مدل asus هست.و در مدل asus با صدای بالا و 100 درصد و همچنین کیفیت اهنک 320 مشاهده میشه که اهنگ چق چق بعضی مواقع صدا میده دقیقا عین وقتی ضبط پراید رو بدون سیستم فول کنی ولی باید بگم با توجه به قیمت رضایت بخش هستند. مخصوصا اینکه بلندگوها صداشون از کیبورد میاد و اصلا پایین لب تاب نیستند. این در صورتی هست که لب تاب لنو دارای باس هست.
در کل از نظر بنده asus با توجه به سخت افزار بهتر و قیمت بهتر از مدل های gaming لنو هست.
در اخر اینکه زمانی که من این مدل رو در سایت اصلی asus ثبت نام کردم با سریال خودش لب تاب با نام asus r510 شناخته شد که برای من تعجب انگیز بود و به صورت کلی این لب تاب رو هم با نام k550vx و هم r510 میشناسن.
در ضمن تمام درایورهای این لب تاب برای ویندوز 10 64 بیت هست که سرعت اون بیشتر از ویندوز های دیگه هست و بهتون اکیدا توصیه میکنم ویندوز 10 64 بیت روش نصب کنین و اون رو با اسکایپ به صورت قانونی و اورجینال در بیارین.",27,3,5,5,2,3,4,2
[],[],"عنوان کوانتوم بریک رو با کیفیت Ultra 720p
و medium 1080 بالای 30 فریم اجرا کردم !
کیفیتی بالاتر از XBOX ONE ! کنسول رو هم من دارم",17,3,5,5,5,5,5,5
,,"کاربری عالی مولتی مدیا و کاربری مناسب برای گیم ، تقریباً تمام بازی های روز رو البته اچ دی میشه با فریم کاملاً مناسب اجرا کرد",8,0,5,5,5,5,5,5
,,"بهترین دستگاهی که تو این رنج قیمت پیدا کردم همینه

گرافیک عالی
سی پیو خدااااا
ظاهر شیییک

همه جوره خوبه

فقط بک لایت نداره :(",11,1,5,5,5,5,5,5
"نظرم شکله دستگاه جلب کرده بسيار زيباست
اگر عجله نمي کردم ميتونستم مشخصات بالاتر اين لپ تاپ و بخرم
من بابت استفاده شخصي اين کالارو خريدم به نظرم عاليه",نديدم,"خانمهای خوش سلیقه این لپ تاپ و پیشنهاد می کنم
موس و کیف کوله هم داره دیجیکالا هم درب منزلم تحویل داده",11,1,5,5,5,5,5,5
"[""سخت افزار فوق العاده قوي و بي رقيب در اي رنج قيمت . \nبسيار زيبا و چشم نواز\n""]","[""صفحه کليد که فکنم به خاطر رنگش روزاي اول سخت ميشه حروف رو خوند""]","من این لپ تاپو از دیجی کالا سفارش دادم امروز صبح به دستم رسید. احساس میکردم که مشکلی پیش امده در مورد مدل فرستاده شده که خدمات پس از فروش دیجی کالا کاملا پاسخگو و پیگیر بود که بعدش خیلی زود فهمیدم که مشکلی نیست و من اشتباه کرده بودم. از این به بعد با خیال خیلی راحت تر از قبل از دیجی کالا خرید میکنم چون این اولین بارم بود",6,0,5,5,5,4,5,3
"سخت افزار قوي",,"همون کالای خوب و پرطرفدار K550JX هست که با CPU جدید SKYLAKE عرضه گردید",9,2,5,5,5,5,5,5
,,"سلام دوستان عزیز خسته نباشید!
یه مورد رو خواستم بگم درمورد گرافیک این مدل،درسته نوشته از نوع GDDR5 هست ولی اگر کمی سایت هارو نگاه کنید در زمینه اجرای بازیها GDDR5 و DDR3 رو باهم گرفتن و اجرای بازیهاشون تقریبا برابره،شاید مقدار ناچیزی تفاوت داشته باشه!
در اینصورت بنظر بنده بهتر بود که از چیپ 960 استفاده میکرد،چون 950 برای لبتاب های که با پردازنده Skylake و رم DDR4 که عرضه میشن ضعیفه!",11,2,4,4,5,5,4,5
"همه چي",ندارد,"سلام دوستان
من دو هفته است که از دیجی کالا خریدمش واقعن تاچ پد و کیبورد: درجه یک جوری که آدم دوست داره مدام تایپ کنه-کیفیت پخش فیلم و صدا:عالی-شکل و ظاهر که اصن حرف نداره ترکیب رنگ سیاه و قرمزش به شدت خوشگلش کرده
مدت شارژ باطری در حدود یکساعت و ربع
منتهای مراتب من 15 اینچ گرفتم که حمل و نقلش واقعن برام سخته و کاش اینچ کمتر می گرفتم و کمتر هزینه می کردم
و اینکه همون روزای اول متوجه شدم خیلی زود زیرش گرم میشه پس براش یه کول پد عالی خریدم
چندتا بازی ام روش نصب کردم خوب جواب داده",5,5,5,3,5,4,4,5
"[""سخت افزار بالا""]","[""باتري ضعيف""]","من این دیروز خریدم...به نظر باتریش ضعیف میاد ولی از جهت سخت افزار قوی به نظر میاد...شاید سخت افزار بالا عمر باتریشو کم کرده",5,0,3,3,3,3,3,3
,,"حرفی برای گفتن باقی نذاشته . توی خریدش شک نکنید
امروز به دستم رسید . فکر نمیکردم اینقدر خوب باشه.",6,1,5,4,3,4,4,3
"سخت افزار فوق للعاده قوي","صفحه نمايش تاچ پد جنس بدنه رنگ کليدا","س خدمت دوستایه گلم...
من این لپ تاپو امروز صبح گرفتم
ی سری مشکلاتی داره ب نظر من
اولین و بزرگترینش صفحه نمایششه خیلی صفه نمایش مزخرفی داره نسبت ب لپ تاپ قبلیم که مارکش کامپک بود و 8 ساله دارمش خیلی خیلی صفه نمایشش کیفیتش پایینه نورشم کمه ب نظر من واقعا ب قدری دل چرکین شدم ک قصد فروششو گرفتم...
مشکل دومش جنس بدنشه ک خیلی بد لکه و حساس ب خط و خش حتی پایین کیبوردش خیلی بد لکه و نمایه لپ تاپو کامل خراب میکنه
باتریشم ب نظر من ضعیفه انتظار بیشتری داشتم از این نسبت ب لب تاپ قبلیم
روهم رفته اگ با صفه نمایشش مشکل نداشته باشین سخت افزارش فوق العادهه...
امید وارم تونسته باشم کمکی کرده باشم",4,11,4,3,3,2,3,0
,,"سلم به همه دوستان من این تاپ رو دارم همه چیش عالیه
فقط واسه داغ کردنش نگرانم اگه راحلی یا یه کول پد مناسب واسه لپ تاپ سراغ دارید خواهشا بگید :)",6,1,5,5,3,4,5,4
"قيمت مناسب گرافيک مخصوص گيم قيمت عالي همچين سخت افزار رولپ تاب اين نرخ قيمت نيست","هيچي نورکيبورد ندار البته براي شب خيلي اتياج نيست","عالی سی پیو قویی سخت افزار جای حرف نمیزاره",5,2,5,5,5,5,4,3
"قيمت مناسب و سخت افزار قوي","کيفيت پايين صفحه کليد و تاچ پد","با سلام خدمت دوستان عزیز من بیشتر اوقات از دیجی کالا خرید میکنم چون واقعا قیمتش نسبت به بازار عالی هست و هم شما وقتی یک موبایل ارزون هم از دیجی کالا بگیرین احساس بینظیری در باز کردن بسته بندی و اینکه نفر اولی هستین که جنس رو دارین باز میکنین و خیالتون از بابت گارانتی ها راحت هست دارین.در صورت مشکل دیجی کالا حتی پول پست کالای مورد مشکل شما رو هم پرداخت میکنه.
و همچنین علاقه شدید به نظر دادن راجب کالای خریداری شده توسط خودم دارم تا دوستان هم بتونن از تجربه من استفاده کنن و خرید خوبی داشته باشند.
ابتدا خوبی های لب تاب رو میگم به ترتیب.و ملاک نظر من مقایسه این لب تاب با غول های لنو که برای بازی یا همون gaming هستند است.
lenovo y700 و lenovo5070
1- cpu:
این لب تاب از cpu core i7 نسل 6 اینتل استفاده میکنه که با توجه به قیمت لب تاب نسب به رقبای lenovo خودش برتر هست. برای مثال lenovo y 5070 از cpu سری core i7 نسل 4 اینتل استفاده میکنه و قیمتش از این دستگاه بیشتر هست.و تنها سری y700 لب تاب lenovo به نسل 6 اینتل روی اورده. در ضمن این لب تاب های لنو که اسم اوردم سری gameing هستند و بسیار قدرتمند.که قیمت اونا بالاتر از این محصول هست.در قسمت CPU هیچ چیزی نسبت به لب تاب های دیگه کم نداره و کم نمیاره.
در ضمن سری cpu همه محصولات ذکر شده HQ هست که قدرت بالای دارند نسبت به سری u.
همچنین هرتز این لب تاب ها همه بین 2.5 تا 3.5 هست.
2- رم:
رم این لب تاب به لطف cpu نسل 6 اینتل DDR 4 هست در صورتی که رم y5070 ِِبه صورت DDR3 و لب تاب y700 به صورت DDR4 هست.که همینطور که میبینین از نظر رم هم هیچ کم و کاستی نداره و کم نمیاره نسبت به رقباش(در یک ظرفیت مساوی مثل رم 8)
3-سرعت هارد:
مقدار دور این لب تاب 7200 دور هست و این در صورتی هست که مقدار دور دو مدل دیگه lenovo 5400 دور هست.این لب تاب از سرعت بالایی در خوندن و نوشتن برخوردار هست نسبت به رقباش ولی تنها عیبش این هست که هیبریدی نیست و مقداری حافظه ssd نداره که باید بگم در بعضی از لب تاب های لنوو هست و در بعضی نیست.بنابراین اگر لب تاب لنویی بگیرین که یکمی حافظه ssd هم داشته باشه یک مقداری سرعتش نسبت به این دستگاه بالاتر میره ولی به صورت کلی این دستگاه با دور 7200 هیچ چیزی کم نمیاره.
4-گرافیک:
در گرافیک هم این دستگاه هیچ کم و کاستی در مقابل رقیباش نداره مدل همه nvidia هست و با مقدار ظرفیت 4 ولی
asus سری 950
lenovo 5070 سری 860
lenovo y700 سری 960 هست
و همینجوری که میبینید این لب تاب نسبت به لب تاب های گیمینگ و رقباش هیچ کم و کاستی نداره.
و به صورت کلی این لب تا از نظر سخت افزاری هیچ کم و کاستی نداره و با توجه به قیمت بسیار عالی هست.
خوبی های دیگه لب تاب Asus نسبت به رقبای لنو اون اینه که دارای dvd رام هست و این در صورتی هست که لب تاب های لنو فاقد dvd رام و دیسک نوری هستند و باید براشون درایو نوری اکسترنال خرید و دوباره برای خودتون خرج بتراشین.
لب تاب asus دارای یک کیف کوله با کیفیت و یک موس متوسط هست که در لب تاب لنوو باز شما باید اینها رو جداگانه تهیه کنین.
و اما بریم سراغ اصل مطلب و کم و کاستی ها:
صفحه نمایش این دستگاه از نوع full hd هست که رقبای اون در بعضی موارد از صفحه نمایش 4k نیز استفاده میکنند و مشکلی که صفحه نمایش داره اینکه که از همه طرف نمیشه نگاه کنی بهش و باید هی تنظیمش کنی.که مدل y5070 لنو نیز به همین صورت هست و روکش مات نداره صفحه نمایشش ولی مدل y700 بهتر از اینها هست. در کل صفحه نمایش به نسبت قیمت به رقبا در حد بسیار خوب و مطلوبی قرار داره.
متاسفانه کیبورد و تاچ پد این دستگاه از نظر کیفیت خیلی خیلی پایین قرار دارند و و حتی امکان خم شدن کیبورد بر اثر فشار بیش از حد نیز هست که خودم به چشم مشاهده کردم.البته نه در لب تاب خودم.
همچنین حروف کیبورد با توجه به قرمز بودن و همچنین نداشتن نور زیر کیبورد یک مورد بسیار آزار دهنده میتواند در ابتدا آزار دهنده باشدکه میتوان با کمی تحمل به آن عادت کرد ولی همچنان آزار دهنده خواهد بود.در صورتی که دو مدل ذکر شده از لنو با کیبورد بسیار شکیل و عالی و همچنین داشتن نور زمینه بسیار بهتر از asus هستند.
سیستم خنک کنندگی لنو و طراحی ان بهتر از asus هست ولی این به این معنی نیست که لب تاب asus داغ میکنه که اصلا به این صورت نیست و لب تاب های asus از قابلیت ice cool استفاده میکنند و با توجه با روشن بودن لب تاب بنده به صورت یک روز کامل و دانلود خود دستگاه و زیر آن خنک باقی مانده بودند.
متاسفانه بلندگوهای لنو خیلی بهتر از مدل asus هست.و در مدل asus با صدای بالا و 100 درصد و همچنین کیفیت اهنک 320 مشاهده میشه که اهنگ چق چق بعضی مواقع صدا میده دقیقا عین وقتی ضبط پراید رو بدون سیستم فول کنی ولی باید بگم با توجه به قیمت رضایت بخش هستند. مخصوصا اینکه بلندگوها صداشون از کیبورد میاد و اصلا پایین لب تاب نیستند. این در صورتی هست که لب تاب لنو دارای باس هست.
در کل از نظر بنده asus با توجه به سخت افزار بهتر و قیمت بهتر از مدل های gaming لنو هست.
در اخر اینکه زمانی که من این مدل رو در سایت اصلی asus ثبت نام کردم با سریال خودش لب تاب با نام asus r510 شناخته شد که برای من تعجب انگیز بود و به صورت کلی این لب تاب رو هم با نام k550vx و هم r510 میشناسن.
در ضمن تمام درایورهای این لب تاب برای ویندوز 10 64 بیت هست که سرعت اون بیشتر از ویندوز های دیگه هست و بهتون اکیدا توصیه میکنم ویندوز 10 64 بیت روش نصب کنین و اون رو با اسکایپ به صورت قانونی و اورجینال در بیارین.",27,3,5,5,2,3,4,2
[],[],"عنوان کوانتوم بریک رو با کیفیت Ultra 720p
و medium 1080 بالای 30 فریم اجرا کردم !
کیفیتی بالاتر از XBOX ONE ! کنسول رو هم من دارم",17,3,5,5,5,5,5,5
,,"کاربری عالی مولتی مدیا و کاربری مناسب برای گیم ، تقریباً تمام بازی های روز رو البته اچ دی میشه با فریم کاملاً مناسب اجرا کرد",8,0,5,5,5,5,5,5
,,"بهترین دستگاهی که تو این رنج قیمت پیدا کردم همینه

گرافیک عالی
سی پیو خدااااا
ظاهر شیییک

همه جوره خوبه

فقط بک لایت نداره :(",11,1,5,5,5,5,5,5
"نظرم شکله دستگاه جلب کرده بسيار زيباست
اگر عجله نمي کردم ميتونستم مشخصات بالاتر اين لپ تاپ و بخرم
من بابت استفاده شخصي اين کالارو خريدم به نظرم عاليه",نديدم,"خانمهای خوش سلیقه این لپ تاپ و پیشنهاد می کنم
موس و کیف کوله هم داره دیجیکالا هم درب منزلم تحویل داده",11,1,5,5,5,5,5,5
"[""سخت افزار فوق العاده قوي و بي رقيب در اي رنج قيمت . \nبسيار زيبا و چشم نواز\n""]","[""صفحه کليد که فکنم به خاطر رنگش روزاي اول سخت ميشه حروف رو خوند""]","من این لپ تاپو از دیجی کالا سفارش دادم امروز صبح به دستم رسید. احساس میکردم که مشکلی پیش امده در مورد مدل فرستاده شده که خدمات پس از فروش دیجی کالا کاملا پاسخگو و پیگیر بود که بعدش خیلی زود فهمیدم که مشکلی نیست و من اشتباه کرده بودم. از این به بعد با خیال خیلی راحت تر از قبل از دیجی کالا خرید میکنم چون این اولین بارم بود",6,0,5,5,5,4,5,3
"سخت افزار قوي",,"همون کالای خوب و پرطرفدار K550JX هست که با CPU جدید SKYLAKE عرضه گردید",9,2,5,5,5,5,5,5
