positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
[],[],"ب نظر من یکی از بی‌نظیر ترین لپ تاپ ها تو این قیمتِ",5,0,5,5,4,3,3,4
"صفحه نمايش
کارت گرافيک
سيستم خنک کننده
هارد 7200rpm
4عدد اسلات رم( فقط يه رم 8 نصب هست و دستتون براي ارتقا خيلي بازه)","صداي هارد
وزن بالا
نور پس زمينه کيبورد کيفيت خوبي نداره","سلام دوستان من از خریدم کاملا راضی هستم و بازی و نرم افزار و رندر امتحان کردم کاملا راضیم کرده،
ولی یه نرم افزار اومدم نصب کنم که ورژن قدیمی بود یهو بلو اسکرین داد لپ تاپ و فکر میکنم بعد از اون بود که وقتی لپتاچ یهو میخواد روشن بشه یا پردازش کنه یه صدای تق میده، به نظر خودم هاردش بد سکتور داده باشه ولی میخوام سیستم شما هم این صدا رو داره؟ بعد صدای هارد سیستم شما هم مصل صدای فن لپ تاپ یکم زیاده؟",1,1,5,4,4,4,5,3
"همه چيزش",وزنش,"این لپتاب رو فروردین خریدم واقعا عالیه فقط به عنوان یه لپتاب گیمینگ روش حساب باز نکنن بازی های سنگین رو راحت باز میکنه اما مدت زیاد که بازی کنین به نقطه ذوب نزدیک میشه.
برای رزولوشن میتونید روی fullHD بذارین که یه ذره شفافیتش رو از دست میده وی بازم عالیه و خیلی از مانیتور ها سره.
صداشم واسه کسایی که قصد دارن کنسرت راه بندازن کمه. ولی کیفیت صداش عالیه.",8,0,5,5,5,5,5,5
"[""بدنه با کيفيت و لوکس،صفحه نمايش عالي،سخت افزار فوق العاده،باتري خوب ""]","[""اسپيکرهاي بدون بيس""]","با سلام،من حدود یک ماه و نیمه که این لپ تاپ رو از دیجی خریدم به نظر من این لپ تاپ یکی از کامل ترین های بازاره و شما هر چی از یه لپ تاپ بخواید این لپ تاپ با کیفیت بالایی بهتون ارائه میده،ولی اسپیکر های این لپ تاپ با اینکه شفافیت بالایی دارن ولی اصلا بیس ندارن که اونم با سابووفر حل میشه",6,0,5,5,5,5,5,5
"لبتاپ مناسب براي دانشجو ها و دانش اموزان با مشخصات جديد و قوي
فلزي بودن روي لبتاپ
4k صفحه ي نمايش
صفحه کليد زيبا","فقط و فقط ناموجود بودن اين لبتاپ :(
کاشکي کارت گرافيک هاي جديد تري در اين سريع و در اين لبتاپ انتخاب ميکردن","دیجی کالا این لبتاپو خواهشا موجود کن
این لبتاپ بهترینه تو این رنج قیمت",5,0,3,4,5,3,5,3
"[""قدرت بالا.صداي اسپيکر عالي.طراحي زيبا.کارکردن بدون صدا.نور صفحه کيبرد.استقامت بدنه""]","[""وزن بالا.""]","باعرض سلام.من بعد از خرید این لپ تاپ نور صفحه کم وزیاد میشد .بعد از این که بردم گارانتی گفت نرم افزاری بوده وبرام درستش کردن.و در کل این لپ تاپ برا کسانی که کارهای گرافیکی بالا دارن وزیبایی براشون مهم توصیه میکنم.هارد ssdخیلی مزیت که ویندوز برروی ان نصب میشه.سرعت بالاتر میره.",8,0,3,3,5,4,5,5
"[""سخت افزار قوي و باتري 6سلولي نسبت به تمام مدل هاي هم رديف که باتري 4سلولي دارند و قابليت جداشدن باتري.""]","[""وزن و ضخامت زياد.\nميتونست يکم ارزونتر باشه.""]","لطفا این لپتاپ خوب رو موجود کنید.فعلا که نتونستم از یجای مطمئن از بیرون تهیش کنم اگه شماهم نیاریدش که دیگ هیچ...",10,0,3,4,4,5,4,3
,,"لطفا این لپ تاپ عالی را موجود کنید",15,0,5,5,5,5,5,3
"[""داشتن صفحه 4K"",""داشتن هاردssd"",""ظاهر زيبا و صفحه مات"",""DDR4از نوعRAM"",""داشتن 4گيگ حافظه گرافيکي مجزا""]","[""سنگيني و ضخامت بدنه""]","دیجی جون موجودش کن.",13,1,4,4,4,4,4,4
"[""اين لپ تاپ از همهههههههههه نظر عاليه.""]","[""مراقب سوکت شارژرش باش چون همه لپ تاپ هاي ايسوس،سوکت هاي شارژرشون ظريفه پس بادقت خيلي زياد از شارژرش استفاده کن.""]","اگه دنبال یه لپ تاپ آخروعاقبتی میگردی،اگه دنبال یه لپ تاپ که صفحه نمایش 4k و حتی بالا تر وبهتر از صفحه نمایشfull HD
میگردی،اکه دنبال یه لپ تاپ با کیفیت،وطراحی زیبا وبراق میگردی،به هر حال اگه دنبال یه لپ تاپ همه چی تموم میگردی،توی انتخابش شک نکن.فعلا این لپ تاپ از نوع بهترین لپ تاپ های جهان یا شرکت ایسوس معرفی شده.این لپ تاپ خیلی کم یابه و جزءلپ تاپ هاییه که همه دوست دارن داشته باشنش.حالا انتخاب با خودته. تا تنور داغه بچسبون.نزار این لپ تاپ رو از دست بدی.یه حرفی توی دلم مونده بزار بهت بگم.اینقدر این لپ تاپ خوب هسته وبهش وابسته میشیییی،حتی به مدت1ثانیه هم طاقت دوریش رو نداری.در این حد بهش وابسته میشی و دوستش داری.راستی مراقبش هم باش،دست همه کسی ندش.چون اگه همون ثانیه ی اول نگاش کنی،قلقش میاد توی دستت.",16,3,4,5,5,5,5,5
"[""صفحه نمايش عالي"",""بلندگو هاي قدرتمند"",""سخت افزار فوق العاده قدرتمند"",""کيبرد و تاچ پد بي نظير"",""دارا بودن حافظه ssd ""]","["" فقط اگه زياد حمل و نقل داريد وزنش يکم زياده""]","حدودا یک ماهی میشه این لپ تاپو دارم ولی خدا وکیلی از خیلی از لپ تاپ های گیمینگ چیزی کم نداره و اگه از اونها بهتر نباشه بدتر نیست
تو این مدت چند تا بازی سنگین مثل assasin'creed // call of duty black ops3 // فار کرای 4 و چند تا بازی سبکتر مثل فیفا 16 رو روش اجرا کردم که خیلی راحت مثل آب خوردن اجرا کرد...
خلاصه این لپتاپ چیزی کم نداره و تو این رنج قیمت بین لپ تاپ های مالتی مدیا و حتی گیمینگ میتونه حرف اول رو بزنه...",10,1,5,5,5,5,5,4
,,"موجود کنید ممنون",11,0,3,3,3,3,3,3
[],[],"موجود کنید",12,1,5,4,5,5,5,5
"[""همه چي""]",,"دیجی موجودش کن بخریم دیگه",23,2,4,5,5,5,5,5
زياد,"در حد استفاده براي بازي تا 2-3 ساعت در روز نداره.","این لپتاپ نسبت به چند مدل گیمینگ از شرکت ایسوس و دیگر شرکت ها چیز زیادی کم نداره و به نسبت از قیمت خوبی هم برخورداره.(یک لپتاپ دیدم یکم از این گرون تر بود فقط رمش 16 بود)
از دیجی کالا هم خواهش میکنم یک سربرگ جدید اضافه کنند که دستگاه هارو به صورت اجمالی معرفی وقطعات و مدلشو نامم ببره همراه با قیمتش که اونایی که قصد خرید دارند یا میخان راهنمایی کنند و فروشندگانی که نیاز دارند به این اطلاعات بتونند چاپش کنن و ازش استفاده کننئ.خیلی ممنون",15,1,5,5,5,5,5,5
[],[],"دیجی موجودش کن تازه میخواستم بخرمش موجود کن",20,1,4,5,4,4,5,4
,,"شگفت انگیز موجودش کن دیجی کالا",16,1,4,4,4,4,4,5
[],[],"دیجی ما منتظریم شگفت انگیز شه بخریما
لایک کنید تا شگفت انگیز شه",26,3,4,5,5,5,5,5
,,"فقط شگفت انگیز 100% میخرم
بزن لایکو",28,2,5,4,5,5,5,4
"[""کيبورد،تاچ پد،صفحه نمايش""]",,"فقط میتونم بگم این لپ تاپ با این قیمتی که داره فوق العاده عالیه",17,1,5,5,5,5,5,5
"در کل عالي","تاچ پد ضعيف
بلندگو هاي ضعيف اما بسيار با کيفيت و واضح
وبکم بسيار بي کيفيت
وزن زيااد","بعد از چن هفته کار به نتایج زیر رسیدم که امیدوارم مفید باشه براتون! از لحاظ ظاهر و کیفیت ساخت خیره کننده و تک هست و
نمایشگر محشری داره و راضی میکنه شمارو اونقد با کیفیت که تازه میفهمی دنیای رسانه چقد قشنگ میتونه باشه!
بلنگو هاش کیفیت بسیار بالایی داره طوری که شگفت زده میشی از صداش ولی شدت صداش کمه و انتظار نمیره ازش.
تاچ پد نسبت به انتظاری که میره ازش حساسیت کمی داره و در حاشیه هاش کلیک نمیشه کرد و کلا راضی نمیکنه(شاید مال من اینطوریه) بی سروصدا و عالیه سیستم خنک کنندهو به خوبی کارشو انجام میده از لحاظ سخت افزار و کارکرد هم که عالی کار میکنه و همه کاره هست و حالا حالاها مهندس و گیمر و طراح رو ساپورت میکنه! وبکم این لپتاپ هم توی این نمایشگر خنده داره و ناامید میکنه آدمو! باتری خوبی داره با کار معمولی و وبگردی 4-5 ساعتی میره ولی با گیم باتری مثل دقیقه شمار کم میشه!(اغراق) وزن دستگاه تقریبا زیاده و خسته کننده! اما فلزی هست و به وزن زیادش می ارزه! نور پس زمینه کیبوردشم 95 درصد به کار نمیاد چون نور نمایشگر روشن میکنه و دیده میشه کیبورد.. در کل طراحی نور جالبی نداره خصوصا وقتی مایل نگاه کرد به کیبورد! درکل بسیار عالیه و ارزش خرید بالایی داره و اون ایرادات که گفتم انتظار مصرف کننده هست، مطمعنا اگه میشد طراح بر طرف میکرد اونو. پس نمیتونه نظر آدمو عوض کنه چون هیچی بی نقص نیست! در ضمن با 4k بودن هم تقریبا همه نرم افزارا مچ شدن نگران نباشید! من خودم ازش واسه کار های مهندسی مثل اتوکد و.... استفاده میکنم و کاملا نیازمو برطرف کرده. موفق باشید",14,8,5,3,2,4,4,5
"سخت افزار قدرتمند
بسيار شيک و زيبا
کيفيت کيبرد و موس
سيستم خنک کنندگي راضي کننده","4K بودنش صعف نيس ولي خب در زمان حال زياد استفاده نميشه
ساب ووفر راضي کننده بود ولي انتظار من چيز ديگه اي بود","خب من این محصول رو بعد از کلی تحقیق خریداری کردم . باید بگم نمای واقعا شیک و زیبایی داره یجوری خاصه . سیستمش هم خیلی سریع و فوق العادس ، نمیشه ایراد گرفت اما ای کاش از بقیه ویندوز ها هم پشتیبانی میکرد یا ای کاش ، 4K بودنش ایراد نیست فقط در حال حاظر بیشتر نرم افزار ها با 4K سازگار نیستن .ساب ووفرش صدای خوبی رو میداد راضی کننده بود . بعضی ها میگفتن صدا داره و اینا راستش اونقدری ک شما میگین نه شاید هر چند وقت یک صدای ریزی بیاد .راجب سخت افزارش ک حرفی برای گفتن نمیزاره چون واقعا قدرت منده ،",10,2,4,5,5,4,5,5
"[""سخت افزار قدرتمند\nزيبايي در طراحي""]","[""هيچي""]","دیجی جون شگفت انگیزش کن",15,1,5,5,5,5,5,5
,,"دیجی جون خواهشا شگفت انگیزش کن دیگه!
من از پارسال که دیجی کالا این لپ تاپ رو آورده هر روز چک میکنم. تا حالا شگفت انگیزش نکرده. جون هر کی دوست داری شگفت انگیز کن بخریمش.",14,1,5,5,5,5,5,5
[],[],"سلام لطفا شگفت انگیزش کنید",14,0,5,5,5,5,5,5
,,"دیجی جان شگفت انگیز لطفاً",18,0,4,5,4,5,4,4
[],[],"دیجی شگفت انگیزش کن بخریم",27,1,4,5,5,5,5,5
"[""سخت افزار توپ""]","[""هيچي""]","سلام
دوستان من خیلی تحقیق کردم این همه میگن لنوو نسبت به سخت افزارش ارزونه ولی من هر چقد مدلاشو نگا کردم مخصوصا سی پی یو که اکثرا کم مصرفه که نسبت به سی پی یو با پسوند HQقدرتش پایین تره و صفحه نمایش هم همینطور اکثرا براق
این بهترین لپتاپ حتی تا این رنج هستش من که خیلی پیشنهاد میکنم
دیجی کالا لطف کن پیشنهاد شگفت انگیزش کن بخریم
لایک کنید دوستان تا پیشنهاد ویژه بشه",31,1,4,5,5,5,5,5
"[""همه چيش""]","[""وزن زياد"",""ضخامت زياد""]","جالبه که هیچکس به وزن و ضخامت زیادش اشاره نکرده !",1,7,3,4,4,4,4,3
"همه چيز",,"دوساعت نشده رسیده دستم .فلن ک عالیه",7,2,4,4,4,5,4,4
,,"لطفا پیشنهاد شگفت انگیزش کنید هرکی موافقه لایک کنه تا شگفت انگیز شه",43,2,3,3,3,3,3,3
"[""همه چيش""]","[""هيچيش""]","سلام من این رو خریدم و بهترینه",12,1,5,5,5,5,5,5
,,"من اسفند این لپ تاپ رو خریدم از بیرو در یک کلام بگم عالیه از هر نظر. برخی از دوستان 4k بدون این لپ تاپ رو زیاد خوب و بجا نمیدونن در حالیه که در آینده نه چندان دور متوجه خواهند شد که پنل 4k واقعا بدرد بخور وضروری میشه چون کیفیت خیلی خوبی داره.حتی الان دوست من که n551zu داره تو گیم وحتی بسیاری از نرم افزار های بروز تفاوتش واقعا مشخص میشه.
به هرحال کسانی که میخوان این لپ تاپ تهیه کنن هیچ شکی نداشته باشن که عالیه و پشیمون نمیشن.",17,0,3,5,5,5,4,4
"داراي رخ بسيار زيبا
کيفيت کيبورد و بي صدائي اون آدم رو ميبره تو فضا اصلا آدم احساس نميکنه که داره تايپ انجام ميده
کيفيت تصوير در حد عالي
داراي قدرت پردازش و گرافيک بالا و کيفيت صدا",قيمت,"اگه بخوام بصورت اجمالی در مورد این محصول صحبت کنم باید بگم که دارای رخ بسیار زیبا ،راحتی کار با کیبورد اون و لذت بردن از بی صدائیش، نور پس زمینه قشنگش ، کیفیت تصویر و داشتن گرافیک بالای اون بعد از کلی کار کردن با این ماشین خوشگل میطلبه که یه بازی خوب باهاش انجام بدی و خسته گیه آدمو از تنش خارج کنه، پردازش سریع ، صدائی واقعی و شگفت انگیز و فقط تنها چزیی که یه خورده برام سنگین بود قیمت اونه که الان دیگه پرداخت شده و بهش فکر نمیکنم . و میخوام از خریدی که انجام دادم لذات ببرم . البته بلافاصله بعد از خرید ویندوز 10 رو ریختم و دارم کیف میکنم .ناگفته نمونه که خرید از دیجی کالا خیلی بصرفه است چون کالای خریداری شده رو همنطوری که در خارج از کشور میگیری دریافت میکینی و چیزی از اون کم نداره در صورتیکه از بیرون بخوای بخری هم قیمتش و هم همه اقلام رو بهت نمیدن و مسئولیت پذیری متولیان این شرکت آدم رو میبره تو فضای کشورهای پیشترفته دنیا که اینقدر با کار اهمیت میدن من که خیلی کیف کردم و اگه خواستم کالای دیگه بخرم حتما از این سایت خرید میکنم با تشکر و آرزوی داشتن ایام خوش برای همه شماها و التماس دعا",15,1,4,5,5,5,5,5
,,"سلام
اول میخواستم ویندوز 7 نصب کنم و نصب کردم ولی هرکاری کردم نتونستم تاچ پد رو فعال کنم و به همین دلیل ویندوز 8.1 رو نصب کردم که الحمد لله همه چیش خوبه و همه ی درایور ها نصب شدند به غیر از یه چیز که اگه دوستان کمک کنن،خیلی ممنون میشم و اون هم اینه که سابووفر کار نمیکنه و همینطور نرم افزار ice sound نصب نمیشه مال ویندوز 10 رو روش تست کردم ولی نصب نشد
اگه دوستانی که بلدن،کمک کنن خیلی ممنون میشم",2,0,4,5,5,4,5,4
"صفحه نمايش با کيفيت
سخت افزار قدرتمند
زيبايي ظاهري فوق العاده
در کل همه چي","برخي باگ هاي اذيت کننده در مرورگر ويندوز 10
کيفيت ضعيف و نا اميد کننده درايور نوري","من امروز این لپ تاب رو از نمایندگی ایسوس در شهر خودم خریدم. اولین بار که به لپتاب نگاه کردم واقعا لذت بردم.زیبایی این محصول بی نظیره و کیفیت ساخته بالایی هم داره.
صفحه نمایش هم که عالیه فقط بعضی نرم افزارا مثل موزیک پلیر ویندوز و مدیا پلیر کلاسیک ایکون ها کوچیک میشه.
الان دارم با لپتاب نظر می نویسیم و کیبوردش هم عالیه.
ضمن این که وزنش هم اصلا اذیت نمی کنه.
صدای فن هم به سختی میتونین بشنوین.
در کل عالی",7,0,5,5,5,5,5,5
"[""باطري \nسخت افزار\nصفحه نمايش""]","[""وزن زياد""]","من این لپتاپ رو یه ماهی میشه گرفتم
توی این مدتی که باهاش،کار کردم خیلی خوب توی همه کارام جواب داد
من به هر کسی که بخواد لپتاپ توی این رنج قیمت بگیره حتما توصیه میکنم",7,0,5,5,4,5,4,3
"کيفيت عالي تصوير
کيفيت عالي سخت افزار
کيفيت عالي کيبورد و موس بي سيم
سي پي يو عالي و قدرتمند","اسپيکر ميتوانست قويتر باشه که با ساب ووفر روي اون جبران شده","دوستان من یک ماهه این لپ تاپ رو دارم و قبلش خیلی تحقیق کردم برای خرید لپ تاپ و به این لپ تاپ رسیدم
این لپ تاپ هاردش سرعت 7200 داره در حالیکه اون دو مدل دیگه سرعت 5400 دارن و گرافیک این لپ تاپ تا 8 گیگ هم ساپورت میکنه در حالیکه اون دو مدل تا 6 گیگ ساپورت میکنن و این برای بازی کن ها مهمه ( n552vx and n552vw )
ولی وزن این لپ تاپ 200 گرم سنگین تره
من خودم روی این لپ تاپ ویندوز 8.1 نصب کردم و با برنامه درایور پک سولوشن همه درایوراشو نصب کردم ولی باز دوباره برگشتم همون ویندوز 10 ( تو ویندوز 8.1 احساس میکردم نور صفحه به گونه ای بود که چشمم رو اذیت میکرد ولی با نصب ویندوز 10 این مشکل رفع شد.
ویندوز 7 هم نتونستم نصب کنم خیلی سخته و وقتگیر بهتره سمتش نرید
چون شما این همه داری پول میدی برای استفاده از امکانات و قدرت این لپ تاپ ویندوز 10 بهتر جواب میده و گرافیک و سرعت بهتری به شما میده و بهتر با این لپ تاپ همخوانی داره
دوستانی که با ظاهر و استارت ویندوز 10 مشکل دارن با برنامه startisback میتون ظاهر اونو دقیقا مثل ویندوز 7 کنن و از این لپ تاپ لذت ببرن
فعلا یکسری برنامه ها با رزولیشن 4k خودشونو وفق ندادن و خیلی ریز میشن که من امیدوارم با سرعت خوشونو آپدیت کنن و به روز بشن چون چند وقت دیگه به قدری 4k فراگیر میشه که اگر آپدیت نشن از چرخه حذف میشن
من خودم فعلا تا آپدیت برنامه ها رزولیشن رو گذاشتم روی 1080*1920 و اندازه درشت نمایی رو بزارین روی 125% (در ویندوز 10 روی دسکتاپ کلیک راست کنید و display setting رو بزنید و chang the size اونو بزارید رو 125% ، گزینه های دیگه هم میتونید بزارید ولی بهینه نیست بعد کامپیوتر رو ریست کنید تا خودشو با شرایط جدید وفق بده)
من لپ تاپ زیاد کار کردم ولی کیفیت صفحه و تصویر این لپ تاپ یه چیز دیگست
از لپ تاپ خودتون لذت ببرید که بهترینه
در آخر آرزوی بهترین هارو براتون دارم",14,1,3,5,5,5,5,5
,,"بعضی نظر هارو خوندم دلسرد شدم",2,12,5,5,5,5,5,3
,,"اول از همه اینکه با دی وی دی ویندوز 7 رو نصب کنید (توصیه اکید برای نسخه 64 بیتی) ، متاًسفانه موس کار نمیکنه تو این مرحله (فقط کیبورد کار میکنه چون با پورت PS2 متصل شده) و اگر پارتیشن بندیی چیزی دارین باید باید با دکمه های TAB و بقیه از کیبورد انجامش بدین ، بعد از نصب ویندوز نوبت به راه انداختن USB میشه که کل سختی نصب ویندوز 7 رو این لپ تاپ مال اونه ، تو گوگل سرچ کنید Intel(R)_USB_3.0_eXtensible_Host_Controller_Driver و درایور مرتبط با ویندوز 7 رو بگیرید ، برای استفاده از این درایور دو راه هست ، اگه غیر از ویندوز 7 قبلاً ویندوزی نصب کردین این فایلو تو یکی از درایوها بندازید (تو اون ویندوز) و تو ویندوز 7 نصبش کنید ، اگر هم نه باید بندازینش روی سی دی و نصبش کنید ، بعد از کار افتادن USB بقیه مراحل راحته و فقط باید بگردین درایور مناسبو پیدا کنید مثلاً برای گرافیک NVIDIA باید نرم افزار GeForce Experience سازگار با ویندوز 7 رو دانلود کنید یا مثلاْ برای تاچ پد نرم افزار Smart Gesture برای ویندوز 7
اما تا اونجایی که یادمه درایور های ارائه شده برای ویندوز 10 اکثراً رو هفت هم کار میکنن",6,0,5,5,5,5,5,5
,,"من خریدم. همه چیز در حد خوب و عالی هست. طبق تستهایی که انجام دادم مشکلی نداشته تا حالا. فقط وزنش یکم اذیت میکنه تازه برا حمل و نقل متعدد نه حمل و نقل های معمولی.",7,0,5,5,4,4,5,3
,,"سلام
آقای اعظمی خیلی ممنون میشییم که نحوه ی نصب ویندوز 7 رو بهم بگین چون الان درایور ها فقط برای ویندوز 10 هست",2,1,4,5,5,4,5,4
,,"سلام
اول حرف آخرتونو بگم که امروز برا دومین بار از شما شنیدم و اصلا نمیدونستم همچین کاری میشه کرد و الان دلم میخواد گریه کنم
من عرض کرذدم که شاید شانس من بوده....
در مورد ویندوز 10 اولش هست قبول ولی مایکروسافت که اولش نیست + اینکه درایوراشو فقط زده ساپورت ویندوز 10 منم فرصت نکردم 8.1 یا 7 رو روش تست کنم روز دوم مرخص شد! از نظر پردازش عالی بود ولی هاردش سوخت دیگه از بد روزگار من....
اما راجع به این کاره نبودن اتفاقا هستم و همه راها رو چک کردم من به قدرت این لپتاپ شک نداشتم اما انتظار نمیره این لپتاپ با این قیمت دو روزه مرخص شه و الان باز به این 7 روز دیجی کالا فکر می کنم باز فقط حرص میخورم! من اولین بازم بود برا خودم میخریدم از اینجا چیزی ولی همه اونایی که خریدن و براشون خریدنم یه کلام نگفتن حتی خود بازرگانی مهر! یعنی در این حد داغونم الان!",0,7,3,5,4,5,4,1
"بدنه فلزي
سخت افزار قوي
صفحه نمايش با کيفيت
استفاده از RAM DDR4
استفاده از حافظه SSD","وزن نسبتا زياد
ضخامت نسبتا زياد","این متنی که مینویسم حاصل یک ماه استفاده مداوم از دستگاه هست.وقتی از بسته بندیش خارج میکنید اولین چیزی که جلب توجه میکنه بدنه فلزی و انتقال حس لوکس بودنش هست.و وقتی که دستگاه رو ،روشن میکنید اولین چیزی که توی ذوق میزنه نداشتن سیستم عامل اورجینال هست که برای لپتاپی در این رنج قیمت دور از انتظار هست.بعد از نصب ویندوز و درایور هایی که بهمراه لپتاپ بودوضعیت بهتر میشه و امیدوارتر میشید.برای کسایی که یه سیستم همه کاره میخوان ،حتی بازی،بسیار گزینه خوبی هست.به طوری که حتی GTA V رو روی بالاترین سطح تنظیمات میتونید بازی کیند.سیستم خنک کننده بسیار بیصداو در عین حال قدرتمند هست.بطوریکه گاهی شاید متوجه روشن بودن دستگاه نشید.
اگه ویندوز ،رو ،روی هارد SSD نصب کنید سرعت بوت شدنش چیزی حدود 12 ثانیه طول میشکه.تا مشکل برق روی بدنه رو نداشتم.صفحه نمایش بسیار عالی هست بطوریکه هرکی اولین بار لپتاپ رو میبینه ،به وضوح صفحه نمایش اشاره میکنه.
دست اخر باید بگم که یه دستگاه خیلی خوب باتوجه به قیمتش که همه کاری میتونید باهاش بکنید و ارزش خرید بالایی داره.",8,2,5,5,5,5,5,5
,,"بر خلاف آخرین جمله ات این کاره نیستی دوست گرامی
اون قسمتی که فرمودین فقط با ویندوز 10 سازگار نیستو باید برای n552vw می نوشتی ، من روی این لپ تاپ دو تا سیستم عامل نصب کردم ، یکی ویندوز 10 یکی هم 7 اگه لا به لای بقیه کامنتا رو هم بگردین می بینید که بدون مشکل میشه رو این لپ تاپ ویندوز 7 بالا آورد ، در اصل اگر ساپورت این لپ تاپ از ویندوز 7 نبود مستقیم میرفتم سراغ n552vw ، ویندوز 7 هم مثل ساعت کار میکنه مشکلی نداره
کیفیت ساخت و دوام این لپ تاپ اگه عالی نباشه خوبه ، نرم افزارایی که نصب کردم رو لپ تاپ سی چهل گیگ کمتر حجم ندارن هر کدوم از design suite های شرکت xilinx گرفته تا نرم افزارهای اتوماسیون صنعتی شرکت simens و visual studio و بقیه ، شغل من اتوماسیون صنعتی هست برنامه نویسی FPGA و micro جزء کارای اوقات فراغتمه ، از چند ماه پیش که خریدمش تا الان روزی هفت هشت ساعته روشنه و پردازش های خیلی سنگین انجام میده ، اینقد نرم افزار روش نصبه که لیست process های سیستم عامل سر و ته نداره ، اما به لطف ضخامت زیاد بدنه اش و سیستم خنک کننده ی عالی اش کوچکترین مشکلی براش پیش نیومده ، اونقد به کارایی این لپ تاپ مطمئنم که حتی حوصله نمیکنم براش کول پد بخرم ، موقع کار عادی مثل وب گردی حتی اگه لپ تاپ رو بالش ، پتو یا تخت باشه و خروجی سیستم خنک کننده مسدود باشه هیچ گرمایی احساس نمیشه(هر چند قویاً توصیه میکنم به دلیل توان پردازش خیلی بالاش حتماً براش تهیه کنید ، یه کول پد با دو تا فن بزرگ خوبه به نظرم) ، نمیدونم شاید همه ی لپ تاپای این مدل مثه ما شما دووم نمیارن فقط لپ تاپ من داره مسخره بازی در میاره
ای کاش بین ذکر الطافتون به ویندوز 10 اشاره می کردین که این ویندوز اول راهشه و همون طور که بسیار بدیهیه ، free platform بودن این سیستم عامل کار طراحی و ساختشو سخت میکنه و راحت نیست که یه سیستم عامل روی همه دستگاه ها از موبایل گرفته تا کامپیوتر رو میزی خوب کار کنه ، در ضمن فرمودین بعد از دو روز کار کردن از کار افتاده چرا از سرویس بازگشت 7 روزه دیچی کالا استفاده نکردین ؟
برای عزیزانی که نرم افزاراشون رو ویندوز 10 خوب کار نمیکنه و مشکل داره ، از مشکل فنی گرفته تا رزولوشن و کوچیک بودن آیکونا پیشنهاد میکنم اول بررسی کنید آخرین نسخه نرم افزارتون همین مشکلا رو داره یا اصلاح شده ( مثال میزنم با نرم افزار VMware work station مشکل رزولوشن داشتم دیدم تو نسخه های جدیدش رزولوشن 4K رو ساپورت میکنه ) اگه این طور نبود ویندوز 7 نصب کنید ، روی ویندوز 7 با پایین آوردن رزولوشن مشکل تار شدن متن ها یا کوچیک باقی موندن آیکون ها پیش نمیاد ، اگر کسی خواست ویندوز 7 نصب کنه بگه تا راهنمایی کنم",12,1,5,5,5,5,5,5
"سخت افزار قوي","تمام استيل نبودن بئنه پايين در مقايسه با مدل هاي ضعيفتر مثل n550","من مدت زیادی هست قصد خید این رو دارم اما پولم فقط 3.5 هست / دیجی جان تورو خدا ویژه کن
حتی مدل های دیگه مثل لنوو هم سفارش دادم اما لغو کردم فقط اینو میخوام",4,0,3,3,3,3,3,3
"ظاهر مناسب
کيفيت بالاي صفحه نمايش
قدرت بالاي سخت افزار","کيفيت ساخت پايين
ساپورت ويندوز 10 فقط","نمیدونم این اتفاق رایجه یا چند در هزار می افته . لی بعد از دو روز استفاده و تست چند بازی و نرم افزار روش و خوشحال شدن از قدرتش امروز قتی روشن کردم صفحه آبی اومد و بالا نیومد و ..... من مهندس نرم افزارم و کلا تا حالا بالای 200 تا سیستم رو از لحاظ نرم افزاری درست کردم و انواع ارورای نرم افزاری رو حل کردم! اما این ظاهرا (گارانتیشم نمی دونست چی بگه خودش) هادر SSDش سوخته! یعنی ویندوزی که رو SSD بودو بالا نمیاره(10 64bit ) و دوباره هم میخوای نصب کنی تو لیست هاردا نمیاد و از همه بدتر که رو HDD هم نمی تونی نصب کنی! کلا ساپورت تنها ویندوز 10 بزرگترین عیب این دستگاه چون به نظر من از هر نظر مزخرفه این ویندوز.... (من از اون دسته آدمام که همیشه نرم افزارام به روز و جز اولین نفراییم که ویندوز 10 رو نصب کرد ولی هم اون موقع و هم الان میگم خیلی آشغاله...
خلاصه که ما بدبخت شدیم و کلی هم خورد تو حالمون و فرستادیم بره گارانتی لپتاپو و کی بدن خدا می دونه و دوباره کی قراره به این مشکل بخوره هم همین طور... و اینکه اطلاعات مهمم بخاطر ماهیت شغلم اگه پاک شه یه بدبختیه دیگه... مدل k550L از همین asus رو داشتم قبلا خیلی خوب بود بخاطر کارای سه بعدی اینو گرفتم ک کلا خورده تو حالم فعلا...
یه چیزیم بد بود و صفحه نصب ویندوز وقتی first boot رو میذاری رو فلش مثلا خیلی کوچیکه و به زور باید ببینی و پارتیشن بندی کنی...
در کل نه پیشنهاد می کنم و نه میگم بده شاید شانس من بد بوده ولی سطح انتظار آدم از یه لپتاپ میلیونی خیلی بیشتر از اینیه که 2 روزم دووم نیاره اونم زیر دست آدمی که کارش اینه...",6,5,3,5,4,5,4,1
