positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
,,"من اینو تازه خریدم و از خریدم در مجموع راضیم ولی چند نکته که باید بشون دقت کنید اینه که
1.صفحه نمایش 4k نیس بلکه ultra hd یا همون 2k
2.بخاطر بدنه فلزی الکتریسیته ساکن داره و از نقاط ضعف برجستشه
نقاط قدرتشم که توی توضیحات خود دیجی کالا امده",1,7,4,4,4,4,5,3
,,"بین این مدلو n552vw سریe کدومو بگیرم
این یکم نازک تره رم و هاردشکمتره و کیفیت صفحشم از سری n کمتره
بنظرتون چیکار کنم",1,5,3,3,3,3,3,3
,,"سلام در نظر قبلی از صفحه 4k گفتم و سازگار نبودن بعضی از نرم افزار ها با این رزلوشن نمایش بعد از کلی تحقیق متوجه شدم که میشه با تغییراتی که در رجیستری داد این مشکل رو حل کرد و یکم قلق داره. مورد دوم اینکه درباره‌ی داغ کردن بیش از حد گفتم که اونم با اپدیت کارت گرافیک نویدیا از خود سایت ایسوس در قسمت این محصول حل شد. درباره باتری هم باید بگم انچنان قوی نیست ولی خوبه به هر حال صفحه 4k مصرف بالایی داره مخصوصا در گیمینگ. در انتخابتون شک نکنید.",6,1,4,5,4,4,5,5
"رم خوب
گرافيک قوي
کيفيت صداي خوب
نور پس زمينه کيبرد","صداي کليد تاچ پد","من تازه خریدم...بازی نصب نکردم ولی قدرتمند بنظر میرسه...ویندوز رو ssd نصب کنید سرعتش عالی میشه",4,1,4,4,4,5,5,5
,,"برخی از دوستان در نظراتی که برای این مدل داده اند، مواردی نظیر صفحه 4K و باتری ضعیف رو ذکر می کنند.
درصورتی که در مشخصات این لپتاپ صفحه 2K (QHD) و باتری 6 سلولی با ظرفیت 96 وات بر ساعت (که بنظرم ظرفیت خیلی خوبی است) آمده است. مشخصات 4K و باطری 4 سلولی با ظرفیت 60 وات بر ساعت برای مدل های قبلی بود که دیجی کالا آورده بود (البته با نام N501).",8,4,5,5,5,5,5,5
"سخت افزار قوي
صفحه 4k لذت بخش وتاچ مطلوب
طراحي زيبا-باريک و وزن ايده ال","به علت وجود صفحه 4k بسياري از نرم افزار ها ابعاد درستي از واقعيت رو نميدن","این لپ تاپ رو من واقعا ازش راضی هستم فقط نمیدونم جرا موقع گیم های سنگین بالای فن داغ میکنه طوری که آدم نمیتونه دستشو زیاد رو قسمت بالای فن بزاره",6,2,4,5,4,4,5,5
"سخت افزار کم نظير
وزن عالي
باريک و شکيل
مانيتور خيره کننده
دو فن داخلي بي نقص","باتري متوسط
تاچ پد حس خوبي نميده
بلندگوي متوسط
دور شاسي مانيتور پلاستيکيه","من حدود 6 ماهه که این لپ تاپ رو دارم. خریدش رو برای بقیه عزیزان هم توصیه میکنم. سخت افزارش نا امیدتون نمیکنه. سبک و باریک در کنار سخت افزار نسبتا قوی !! به شخصه همه ی انتظارات من از یه لپ تاپ حرفه ای رو بر آورده میکنه",6,1,5,4,3,4,5,4
"اسپيکر هاي قدرتمند
صفحه نمايش با کيفيت 4K بسيار عالي
عملکر عالي سخت افزاري","عملکر ضعيف صفحه نمايش در محيط بيرون","من شش ماهه که این لپ تاب رو دارم واقعا ازش راضیم به دوستان توصیه میکنم اگه بودجه شون اونقدر هست که می تونن تهیه کنن اینو از دست ندند.",7,4,4,5,5,5,5,5
"صفحه 4k
وزن و ضخامت کم
باتري خوب
کيبورد بدون نقص",,"دوستان این لپ تاپ یکی از بهترین و پرقدرترین لپ تاپ های امروزه است.
همه چیزش عالی و بدون نقص هست فقط یکم صفحه نمایش تو بیرون ضعیف عمل میکنه ولی اصلا بد نیست.
نسبت به قیمتش واقعا عالیه هرکی میخواد بخره من بهش پیشنهاد میکنم حتما بخره.",17,2,5,5,4,4,5,5
"سخت افزار قدرتمند","صفحه لمسى","UX501 یا N501 یک لپتاپ به تمام عیاره سخت افزار قدرتمند سبک براى افرادى که مثل خودم زیاد اهل بازى نیستند اما سرگوشى میجنبونن واقعاً عالیه تنها ایرادى که من توى این چند ماهى که استفاده کردم دیدم ازش فقط صفحه لمسیشه که باعث براق شدن صفحه نمایش شده یکم تو نور اذیت میکنه شبیه آیینه عمل میکنه ولى با صفحه مات کن میشه درستش کرد من واقعاً این لپ تاپ پیش نهاد میکنم این لپتاپ میتونید تا سالیانه سال بدون هیچ ایرادى استفاده کنید",11,2,4,4,5,4,4,5
"کيفيت ساخت بالا-عملکرد سخت افزاري قوي-طراحي باريک و زيبا","به روز نبودن سخت افزار-صفحه نمايش براق","بسیار محصول خوبی هستش و با اختلاف میتونه مک بوک پرو های هم رده خودش رو پشت سر بگذاره اما متاسفانه ذنبوک مخصوصا در رده 14 و 15 اینچی در ایران به راحتی گیر نمیاد و فکر اینکه بخوایم مشخصات دلخواه خودمون رو گیر بیاریم عملا آرزوی محالی هستش. امیدوارم شرکت های وارد کننده محصولات ایسوس بیشتر به این قضیه توجه کنن تا در آینده شاهد تنوع محصولات بیشتری در ذنبوک های بالای 13 اینچ باشیم
تنها دلیلی که این لپ تاپ رو نمیخرم اینه که صفحه نمایش براق داره که لازمه ی صفحه لمسی بودنه. متاسفانه صفحه نمایش براق بسیار تجربه بدی برای من قبلا به همراه داشتن و دیگه طرف صفحه نمایش براق نمیرم. اگر اندازه تصویر هم فول اچ دی بود واقعا عالی میشد. الان اندازه تصویر آلترا اچ دی واقعا هنوز جایگاه خودش رو در ایران باز نکرده مخصوصا در بین لپ تاپ ها. این رو زمانی میشه متوجه شد که با لپتاپ های با این اندازه تصویر بالا کار کرده باشید و عملا میبینید که نرم افزار های کمی هستن که به طول کامل از این اندازه تصویر پشتیبانی کامل کنن و متاسفانه نرم افزار ها اکثرا در این اندازه تصویر بالا ناموزون نمایش داده میشن، همچنین تهیه عکس ها و ویدیو های با اندازه تصویر آلترا اچ دی واقعا سخته مخصوصا با اینترنت ضعیف و محدود ایران. بهتره به این مورد هم توجه بشه در تهیه لپتاپ",7,8,4,4,4,3,3,4
,,"اینکه نظر قبلی من اینهمه منفی خورده واسم جای سواله چیزایی که گفتم دقیقا حاصل چیزایی بود که تو بررسی سایتای معتبر در مورد این محصول خوندم تقریبا همگی به نقاط ضعفی که گفتم اتفاق نظر داشتن تو نقد و بررسی تخصصی این محصول اشکالات اساسی وجود داره این قسمت ترجمه معرفی خود سایت ایسوس و حتی غیر دقیق تر از اون است هیچ نقطه منفی گفته نشده و یه مورد عجیب که دیدم این بود که نوشته بلندگو ها زیر طرح های دایره ای قرار دارن درحالی که بلندگوهای این لپتاپ زیرش هستن همین نشون میده چقدر دقیق هست این قسمت ظرفیت باتری هم هنوز علامت سوال بزرگه امیدوارم نقاط ضعفش تو سری جدید که به زودی معرفی میشه حل بشه و گرافیکش ارتقا پیدا کنه اونموقع واقعا محصول جذابی میشه",3,27,4,5,4,3,5,3
,,"لپ تاپ خوبیه ولی فکر نکنم تبدیل پذیر باشه.",2,9,3,3,3,3,3,3
"6700hq
طراحي خوب
اس اس دي pcie nvme
صفحه 4k
وزن و ضخامت کم","کيفيت ساخت متوسط
نور پس زمينه کيبورد
صفحه نمايش با نور کم و شفاف
بلنگو هاي متوسط","هم هارد داره هم باتری 96؟؟؟؟
فک کنم اشتباه چاپی شده
1060 گرافیکش بشه و یکم کیفیت ساختش بیشتر بشه عالی میشه",7,66,4,5,4,3,5,3
,,"من اینو تازه خریدم و از خریدم در مجموع راضیم ولی چند نکته که باید بشون دقت کنید اینه که
1.صفحه نمایش 4k نیس بلکه ultra hd یا همون 2k
2.بخاطر بدنه فلزی الکتریسیته ساکن داره و از نقاط ضعف برجستشه
نقاط قدرتشم که توی توضیحات خود دیجی کالا امده",1,7,4,4,4,4,5,3
,,"بین این مدلو n552vw سریe کدومو بگیرم
این یکم نازک تره رم و هاردشکمتره و کیفیت صفحشم از سری n کمتره
بنظرتون چیکار کنم",1,5,3,3,3,3,3,3
